

1	2.	2.	CARD	@ord@	_	--	0
20	misbilligen	missbilligen	VVINF	missbilligen	dat|sg|fem|pos	MO	26
21	,	,	$,	,	_	--	20
22	sondern	sondern	KON	sondern	_	CD	20
23	auch	auch	ADV	auch	_	MO	24
24	von	von	APPR	von	_	CJ	22
25	Herzen	Herzen	NN	Herz	dat|pl|masc	NK	24
26	verabscheuen	verabscheuen	VVINF	verabscheuen	_	OC	27
27	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	9
28	.	.	SENT	.	_	--	27

1	Denn	Denn	ADV	denn	_	JU	2
2	gesetzt	gesetzt	ADJD	gesetzt	_	--	0
3	,	,	$,	,	_	--	2
4	(	(	$(	(	_	--	3
5	welches	welches	PRELS	welch	acc|sg|neut	OA	10
6	ich	ich	PPER	ich	nom|sg|*|1	SB	11
7	weder	weder	KON	weder	_	CD	8
8	bejahen	bejahen	VVINF	bejahen	_	NK	15
9	noch	noch	KON	noch	_	MO	11
10	verneinen	verneinen	VVINF	verneinen	_	OC	11
11	kann	kann	VMFIN	können	sg|3|pres|ind	MO	23
12	,	,	$,	,	_	--	11
13	da	da	KOUS	da	_	CP	21
14	bloßen	bloßen	ADJA	bloß	dat|pl|neut|pos	NK	15
15	Geruͤchten	Gerüchten	NN	Gerücht	dat|pl|neut	SB	21
16	niemals	niemals	ADV	niemals	_	MO	20
17	mit	mit	APPR	mit	_	MO	20
18	Sicherheit	Sicherheit	NN	Sicherheit	dat|sg|fem	NK	17
19	zu	zu	PTKZU	zu	_	PM	20
20	trauen	trauen	VVINF	trauen	_	OC	21
21	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	11
22	)	)	$)	)	_	--	21
23	gesetzt	gesetzt	VVPP	setzen	_	CJ	2
24	aber	aber	ADV	aber	_	MO	23
25	,	,	$,	,	_	--	24
26	es	es	PPER	es	nom|sg|neut|3	EP	27
27	waͤre	wäre	VAFIN	sein	sg|3|past|subj	OC	23
28	manchen	manchen	PIAT	manch	dat|pl|fem	NK	29
29	Unterthanen	Untertanen	NN	Untertan	dat|pl|masc	DA	37
30	wirklich	wirklich	ADJD	wirklich	pos	MO	27
31	Unrecht	Unrecht	NN	Unrecht	acc|sg|neut	PD	27
32	von	von	APPR	von	_	MNR	31
33	ihren	ihren	PPOSAT	ihr	dat|pl|*	NK	34
34	Vorgesetzten	Vorgesetzten	NN	vorgesetzter	dat|pl|*	NK	32
35	und	und	KON	und	_	CD	34
36	Obrigkeiten	Obrigkeiten	NN	Obrigkeit	acc|pl|fem	CJ	35
37	geschehen	geschehen	VVINF	geschehen	_	OC	27
38	;	;	SENT	;	_	--	37

1	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
2	haͤtten	hätten	VAFIN	haben	pl|3|past|subj	--	0
3	ganz	ganz	ADV	ganz	_	MO	4
4	gegruͤndete	gegründete	ADJA	gegründet	nom|pl|fem|pos	NK	5
5	Ursachen	Ursachen	NN	Ursache	nom|pl|fem	OA	11
6	uͤber	über	APPR	über	_	MNR	5
7	Bedruͤckungen	Bedrückungen	NN	Bedrückungen	acc|pl|fem	NK	6
8	und	und	KON	und	_	CD	7
9	Ungerechtigkeiten	Ungerechtigkeiten	NN	Ungerechtigkeit	acc|pl|fem	CJ	8
10	zu	zu	PTKZU	zu	_	PM	11
11	klagen	klagen	VVINF	klagen	_	OC	2
12	.	.	SENT	.	_	--	11

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	--	0
2	denn	denn	ADV	denn	_	MO	1
3	Gewalt	Gewalt	NN	Gewalt	nom|sg|fem	SB	1
4	und	und	KON	und	_	CD	3
5	Empoͤrung	Empörung	NN	Empörung	nom|sg|fem	CJ	4
6	der	der	ART	d	gen|sg|fem	NK	8
7	rechte	rechte	ADJA	recht	nom|sg|masc|pos	NK	8
8	Weg	Weg	NN	Weg	nom|sg|masc	SB	1
9	sich	sich	PRF	er|es|sie	dat|sg|3	DA	14
10	Recht	Recht	NN	Recht	acc|sg|neut	OA	14
11	und	und	KON	und	_	CD	10
12	Huͤlfe	Hilfe	NN	Hilfe	acc|sg|fem	CJ	11
13	zu	zu	PTKZU	zu	_	PM	14
14	schaffen	schaffen	VVINF	schaffen	_	OC	1
15	?	?	SENT	?	_	--	14

1	Kann	Kann	VMFIN	können	sg|3|pres|ind	--	0
2	denn	denn	ADV	denn	_	MO	1
3	ein	ein	ART	ein	acc|sg|neut	NK	5
4	solches	solches	PIAT	solch	acc|sg|neut	NK	5
5	Betragen	Betragen	NN	Betragen	nom|pl|fem	SB	15
6	mit	mit	APPR	mit	_	MO	15
7	den	den	ART	d	dat|pl|masc	NK	8
8	Grundsaͤtzen	Grundsätzen	NN	Grundsatz	dat|pl|masc	NK	6
9	der	der	ART	d	gen|sg|fem	NK	11
10	gesunden	gesunden	ADJA	gesund	gen|sg|fem|pos	NK	11
11	Vernunft	Vernunft	NN	Vernunft	gen|sg|fem	AG	8
12	und	und	KON	und	_	CD	11
13	des	des	ART	d	gen|sg|neut	NK	14
14	Christenthums	Christentums	NN	Christentum	gen|sg|neut	CJ	12
15	bestehen	bestehen	VVINF	bestehen	_	OC	1
16	?	?	SENT	?	_	--	15

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	--	0
2	dasselbe	dasselbe	PDS	derselbe	nom|sg|neut	SB	1
3	nicht	nicht	PTKNEG	nicht	_	NG	1
4	vielmehr	vielmehr	ADV	vielmehr	_	MO	1
5	nach	nach	APPR	nach	_	MO	12
6	allen	allen	PIAT	all	dat|pl|neut	NK	10
7	goͤttlichen	göttlichen	ADJA	göttlich	dat|pl|fem|pos	NK	10
8	und	und	KON	und	_	CD	7
9	menschlichen	menschlichen	ADJA	menschlich	dat|pl|neut|pos	CJ	8
10	Gesetzen	Gesetzen	NN	Gesetz	dat|pl|neut	NK	5
11	hoͤchst	höchst	ADV	höchst	_	MO	12
12	verwerflich	verwerflich	ADJD	verwerflich	pos	PD	1
13	und	und	KON	und	_	CD	12
14	strafbar	strafbar	ADJD	strafbar	pos	CJ	13
15	?	?	SENT	?	_	--	14

1	Wuͤrden	Würden	VAFIN	werden	pl|3|past|subj	--	0
2	nicht	nicht	PTKNEG	nicht	_	NG	5
3	die	die	ART	d	acc|pl|fem	NK	5
4	allerschrecklichsten	allerschrecklichsten	ADJA	allerschrecklichsten	acc|pl|fem	NK	5
5	Folgen	Folgen	NN	Folge	acc|pl|fem	SB	1
6	zu	zu	PTKZU	zu	_	PM	7
7	befuͤrchten	befürchten	VVINF	befürchten	_	OC	8
8	seyn	sein	VAINF	sein	_	OC	1
9	,	,	$,	,	_	--	8
10	wenn	wenn	KOUS	wenn	_	CP	15
11	solche	solche	PIAT	solch	nom|sg|fem	NK	12
12	Unordnungen	Unordnung	NN	Unordnung	nom|sg|fem	SB	15
13	weiter	weiter	ADV	weit	_	MO	14
14	gehen	gehen	VVINF	gehen	_	OC	15
15	sollten	sollten	VMFIN	sollen	pl|3|past|ind	MO	7
16	?	?	SENT	?	_	--	15

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	daͤchte	dächte	VVFIN	dachte:	sg|1|pres|ind	--	0
3	,	,	$,	,	_	--	2
4	die	die	ART	d	nom|pl|neut	NK	6
5	neuesten	neuesten	ADJA	neu	nom|pl|neut|pos	NK	6
6	Beyspiele	Beispiele	NN	Beispiel	nom|pl|neut	APP	2
7	von	von	APPR	von	_	PG	6
8	Empoͤrungen	Empörungen	NN	Empörungen	dat|pl|fem	NK	7
9	,	,	$,	,	_	--	8
10	die	die	PRELS	d	nom|pl|fem	SB	38
11	in	in	APPR	in	_	MO	17
12	manchen	manchen	PIAT	manch	dat|pl|fem	NK	14
13	oͤffentlichen	öffentlichen	ADJA	öffentlich	dat|pl|masc|pos	NK	14
14	Nachrichten	Nachrichten	NN	Nachricht	dat|pl|masc	NK	11
15	so	so	ADV	so	_	MO	16
16	unuͤberlegt	unüberlegt	ADJD	unüberlegt	pos	MO	17
17	gepriesen	gepriesen	VVPP	preisen	_	OC	18
18	worden	worden	VAPP	werden	_	OC	38
19	,	,	$,	,	_	--	18
20	sollten	sollten	VMFIN	sollen	pl|3|past|ind	NK	37
21	allen	allen	PIS	all	dat|pl|fem	NK	22
22	Verstaͤndigen	Verständigen	VVINF	verständigen	nom|pl|*	SB	20
23	zur	zur	APPRART	zur	dat|sg|fem	OP	25
24	Warnung	Warnung	NN	Warnung	dat|sg|fem	NK	23
25	dienen	dienen	VVINF	dienen	pl|3|pres|ind	OC	20
26	,	,	$,	,	_	--	25
27	und	und	KON	und	_	CD	20
28	uns	uns	PPER	wir	dat|pl|*|1	DA	29
29	belehren	belehren	VVFIN	belehren	pl|3|pres|ind	CJ	27
30	,	,	$,	,	_	--	29
31	wie	wie	KOUS	wie	_	MO	44
32	aͤußerst	äußerst	ADV	äußerst	_	MO	33
33	gefaͤhrlich	gefährlich	ADJD	gefährlich	pos	MO	36
34	und	und	KON	und	_	CD	33
35	schaͤdlich	schädlich	ADJD	schädlich	pos	CJ	34
36	dergleichen	dergleichen	PIAT	dergleiche	dat|pl|fem|pos	NK	37
37	Unternehmungen	Unternehmungen	NN	Unternehmung	dat|pl|fem	DA	18
38	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	8
39	,	,	$,	,	_	--	38
40	wie	wie	KOKOM	wie	_	MO	41
41	ungluͤcklich	unglücklich	ADJD	unglücklich	pos	PD	44
42	ein	ein	ART	ein	nom|sg|masc	NK	43
43	Staat	Staat	NN	Staat	nom|sg|masc	SB	44
44	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	15
45	,	,	$,	,	_	--	44
46	wie	wie	KOUS	wie	_	MO	47
47	bald	bald	ADV	bald	_	MO	54
48	er	er	PPER	er	nom|sg|masc|3	SB	54
49	sich	sich	PRF	er|es|sie	acc|sg|3	DA	53
50	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	52
51	gaͤnzlichen	gänzlichen	ADJA	gänzlich	acc|pl|neut|pos	NK	52
52	Untergange	Untergange	NN	Untergange	acc|pl|masc	OA	53
53	naͤhern	näheren	ADJA	nah	_	OC	54
54	kann	kann	VMFIN	können	sg|3|pres|ind	CJ	29
55	,	,	$,	,	_	--	54
56	wenn	wenn	KOUS	wenn	_	CP	62
57	Obrigkeiten	Obrigkeiten	NN	Obrigkeit	nom|pl|fem	SB	62
58	und	und	KON	und	_	CD	57
59	Gesetze	Gesetze	NN	Gesetz	nom|pl|neut	CJ	58
60	nichts	nichts	PIS	nichts	*|*|neut	MO	62
61	mehr	mehr	ADV	mehr	_	MO	60
62	gelten	gelten	VVINF	gelten	_	MO	54
63	;	;	SENT	;	_	--	62

1	wenn	wenn	KOUS	wenn	_	CP	14
2	eine	eine	ART	ein	nom|sg|fem	NK	4
3	unbaͤndige	unbändige	ADJA	unbändige	nom|sg|fem|pos	NK	4
4	Freyheit	Freiheit	NN	Freiheit	nom|sg|fem	SB	14
5	,	,	$,	,	_	--	4
6	oder	oder	KON	oder	_	CD	4
7	vielmehr	vielmehr	ADV	vielmehr	_	MO	10
8	eine	eine	ART	ein	acc|sg|fem	NK	10
9	ungezaͤhmte	ungezähmte	ADJA	ungezähmte	acc|sg|fem|pos	NK	10
10	Frechheit	Frechheit	NN	Frechheit	acc|sg|fem	CJ	6
11	immer	immer	ADV	immer	_	MO	12
12	mehr	mehr	ADV	mehr	_	MO	14
13	uͤberhand	überhand	ADV	überhand	_	MO	14
14	nimmt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	14
17	jeder	jeder	PIAT	jed	nom|sg|masc	SB	27
18	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	19
19	Vorgesetzten	Vorgesetzten	NN	vorgesetzter	acc|sg|masc	OA	26
20	nur	nur	ADV	nur	_	MO	21
21	so	so	ADV	so	_	MO	22
22	viel	viel	ADV	viel	*|*|*	MO	26
23	und	und	KON	und	_	CD	12
24	so	so	ADV	so	_	MO	25
25	lange	lange	ADV	lange	_	CJ	23
26	gehorchen	gehorchen	VVINF	gehorchen	_	OC	27
27	will	will	VMFIN	wollen	sg|3|pres|ind	CJ	16
28	,	,	$,	,	_	--	27
29	als	als	KOUS	als	_	CP	35
30	er	er	PPER	er	nom|sg|masc|3	SB	35
31	es	es	PPER	es	acc|sg|neut|3	OA	35
32	selbst	selbst	PRF	selbst	_	MNR	30
33	fuͤr	für	APPR	für	_	MO	35
34	gut	gut	ADJD	gut	pos	NK	33
35	befindet	befindet	VVFIN	befinden	sg|3|pres|ind	CC	21
36	.	.	SENT	.	_	--	35

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	moͤchte	möchte	VMFIN	mögen	sg|3|pres|ind	--	0
3	vielleicht	vielleicht	ADV	vielleicht	_	MO	2
4	sagen	sagen	VVINF	sagen	_	OC	2
5	,	,	$,	,	_	--	4
6	(	(	$(	(	_	--	5
7	und	und	KON	und	_	CD	2
8	es	es	PPER	es	nom|sg|neut|3	SB	9
9	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	4
10	bisher	bisher	ADV	bisher	_	MO	15
11	in	in	APPR	in	_	MO	15
12	allerhand	allerhand	PIAT	allerhand	*|*|*	NK	13
13	Schriften	Schriften	NN	Schrift	dat|pl|fem	NK	11
14	wirklich	wirklich	ADJD	wirklich	pos	MO	15
15	gesagt	gesagt	VVPP	sagen	_	OC	16
16	worden	worden	VAPP	werden	_	OC	9
17	)	)	$)	)	_	--	16
18	wenn	wenn	KOUS	wenn	_	CP	30
19	auch	auch	ADV	auch	_	MO	20
20	Empoͤrungen	Empörungen	NN	Empörungen	nom|pl|fem	SB	30
21	der	der	ART	d	gen|pl|fem	NK	22
22	Unterthanen	Untertanen	NN	Untertan	gen|pl|fem	AG	20
23	gegen	gegen	APPR	gegen	_	MNR	20
24	ihre	ihre	PPOSAT	ihr	acc|pl|fem	NK	25
25	Obrigkeiten	Obrigkeiten	NN	Obrigkeit	acc|pl|fem	NK	23
26	nicht	nicht	PTKNEG	nicht	_	NG	27
27	ganz	ganz	ADV	ganz	_	MO	29
28	zu	zu	PTKZU	zu	_	PM	29
29	entschuldigen	entschuldigen	VVINF	entschuldigen	_	OC	30
30	waͤren	wären	VAFIN	sein	pl|3|past|subj	RE	32
31	,	,	$,	,	_	--	30
32	so	so	ADV	so	_	MO	33
33	koͤnnten	könnten	VMFIN	können	pl|3|past|subj	CJ	7
34	sie	sie	PPER	Sie	nom|pl|*|3	SB	33
35	doch	doch	ADV	doch	_	MO	49
36	wegen	wegen	APPR	wegen	_	MO	49
37	der	der	ART	d	gen|pl|fem	NK	48
38	fuͤr	für	APPR	für	_	MO	46
39	Freyheit	Freiheit	NN	Freiheit	acc|sg|fem	NK	38
40	und	und	KON	und	_	CD	39
41	groͤßern	größeren	ADJA	groß	acc|sg|masc|comp	NK	42
42	Wohlstand	Wohlstand	NN	Wohlstand	acc|sg|masc	CJ	40
43	eines	eines	ART	ein	gen|sg|neut	NK	44
44	Volkes	Volkes	NN	Volk	gen|sg|neut	AG	39
45	zu	zu	APPR	zu	_	PM	46
46	erwartenden	erwartenden	ADJA	erwartend	dat|pl|fem|pos	NK	48
47	vortheilhaften	vorteilhaften	ADJA	vorteilhaften	dat|pl|fem|pos	NK	48
48	Folgen	Folgen	NN	Folge	dat|pl|fem	NK	36
49	gerechtfertigt	gerechtfertigt	VVPP	rechtfertigen	_	OC	57
50	,	,	$,	,	_	--	49
51	und	und	KON	und	_	CD	49
52	wohl	wohl	ADV	wohl	_	MO	56
53	gar	gar	ADV	gar	_	MO	54
54	fuͤr	für	APPR	für	_	MO	56
55	wohlthaͤtig	wohltätig	ADJD	wohltätig	pos	NK	54
56	gehalten	gehalten	VVPP	halten	_	CJ	51
57	werden	werden	VAINF	werden	_	OC	33
58	.	.	SENT	.	_	--	57

1	Aber	Aber	ADV	aber	_	JU	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	denn	denn	ADV	denn	_	MO	2
5	auch	auch	ADV	auch	_	MO	2
6	ganz	ganz	ADV	ganz	_	MO	7
7	gewiß	gewiß	ADJD	gewiß	_	PD	2
8	,	,	$,	,	_	--	7
9	daß	daß	KOUS	daß	_	CP	17
10	solche	solche	PIAT	solch	nom|pl|fem	NK	11
11	Unternehmungen	Unternehmungen	NN	Unternehmung	nom|pl|fem	SB	17
12	zum	zum	APPRART	zum	dat|sg|masc	MO	16
13	Vortheil	Vorteil	NN	Vorteil	dat|sg|neut	NK	12
14	eines	eines	ART	ein	gen|sg|neut	NK	15
15	Volkes	Volkes	NN	Volk	gen|sg|neut	AG	13
16	ausschlagen	ausschlagen	VVPP	ausschlagen	_	OC	17
17	werden	werden	VAINF	werden	pl|3|pres|ind	RE	3
18	?	?	SENT	?	_	--	17

1	Koͤnnen	Können	VMFIN	können	sg|3|pres|ind	--	0
2	die	die	ART	d	acc|pl|fem	NK	3
3	Folgen	Folgen	NN	Folge	acc|pl|fem	OA	9
4	davon	davon	PAV	davon	_	MO	1
5	nicht	nicht	PTKNEG	nicht	_	NG	1
6	eben	eben	ADV	eben	_	MO	1
7	so	so	ADV	so	_	MO	8
8	wohl	wohl	ADV	wohl	_	MO	1
9	nachtheilig	nachteilig	ADJD	nachteilig	pos	PD	14
10	und	und	KON	und	_	CD	9
11	fuͤrchterlich	fürchterlich	ADJD	fürchterlich	pos	CJ	10
12	als	als	KOKOM	als	_	CM	14
13	vortheilhaft	vorteilhaft	ADJD	vorteilhaft	pos	PD	14
14	seyn	sein	VAINF	sein	_	OC	1
15	?	?	SENT	?	_	--	14

1	Und	Und	KON	und	_	JU	6
2	gesetzt	gesetzt	ADJD	gesetzt	_	PD	6
3	auch	auch	ADV	auch	_	MO	2
4	,	,	$,	,	_	--	3
5	sie	sie	PPER	Sie	nom|pl|*|3	SB	6
6	waͤren	wären	VAFIN	sein	pl|3|past|subj	--	0
7	noch	noch	ADV	noch	_	MO	6
8	so	so	ADV	so	_	MO	9
9	erprießlich	erprießlich	ADJD	erprießlich	pos	PD	6
10	;	;	SENT	;	_	--	9

1	so	so	ADV	so	_	MO	2
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	doch	doch	ADV	doch	_	MO	5
4	das	das	ART	d	nom|sg|neut	NK	5
5	Mittel	Mittel	NN	Mittel	nom|sg|neut	SB	2
6	,	,	$,	,	_	--	5
7	welches	welches	PRELS	welch	acc|sg|neut	OA	12
8	man	man	PIS	man	nom|sg|*	SB	13
9	zu	zu	APPR	zu	_	MO	12
10	dem	dem	ART	d	dat|sg|neut	NK	11
11	Ende	Ende	NN	Ende	dat|sg|neut	NK	9
12	angewendet	angewendet	VVPP	anwenden	_	OC	13
13	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	5
14	,	,	$,	,	_	--	13
15	stets	stets	ADV	stets	_	MO	19
16	ungerecht	ungerecht	ADJD	ungerecht	pos	PD	19
17	und	und	KON	und	_	CD	16
18	strafbar	strafbar	ADJD	strafbar	pos	CJ	17
19	bleiben	bleiben	VVINF	bleiben	_	OC	2
20	.	.	SENT	.	_	--	19

1	Niemals	Niemals	ADV	niemals	_	MO	7
2	,	,	$,	,	_	--	1
3	und	und	KON	und	_	JU	7
4	in	in	APPR	in	_	MO	7
5	keinem	keinem	PIAT	kein	dat|sg|masc	NK	6
6	Fall	Fall	NN	Fall	dat|sg|masc	NK	4
7	duͤrfen	dürfen	VMFIN	dürfen	pl|3|pres|ind	--	0
8	Menschen	Menschen	NN	Mensch	nom|pl|masc	SB	7
9	Boͤses	Böses	NA	Böse	acc|sg|neut	OA	10
10	thun	tun	VVINF	tun	_	OC	7
11	,	,	$,	,	_	--	10
12	damit	damit	KOUS	damit	_	CP	15
13	Gutes	Gutes	NA	Gute	nom|sg|*	SB	15
14	daraus	daraus	PAV	daraus	_	MO	15
15	entstehe	entstehe	VVFIN	entstehen	sg|3|pres|subj	MO	10
16	.	.	SENT	.	_	--	15

1	Nicht	Nicht	PTKNEG	nicht	_	NG	3
2	einmal	einmal	ADV	einmal	_	MO	1
3	Unterthanen	Untertanen	NN	Untertan	dat|pl|masc	SB	6
4	gegen	gegen	APPR	gegen	_	MNR	3
5	Unterthanen	Untertanen	NN	Untertan	dat|pl|neut	NK	4
6	duͤrfen	dürfen	VMFIN	dürfen	pl|3|pres|ind	--	0
7	sich	sich	PRF	er|es|sie	acc|pl|3	DA	9
8	Selbstrache	Selbstrache	NN	Selbstrache	nom|pl|fem|pos	SB	6
9	erlauben	erlauben	VVFIN	erlauben	_	OC	6
10	,	,	$,	,	_	--	9
11	wenn	wenn	KOUS	wenn	_	CP	23
12	sie	sie	PPER	Sie	nom|pl|fem|3	SB	23
13	auch	auch	ADV	auch	_	MO	21
14	noch	noch	ADV	noch	_	MO	21
15	so	so	ADV	so	_	MO	16
16	groͤblich	gröblich	ADJD	gröblich	pos	MO	21
17	von	von	APPR	von	_	SBP	21
18	andern	anderen	PIS	ander	dat|pl|*	NK	17
19	ihres	ihres	PPOSAT	ihr	gen|sg|masc	NK	20
20	Gleichen	Gleichen	NN	gleiche	dat|pl|*	AG	18
21	beleidigt	beleidigt	ADJD	beleidigt	_	OC	22
22	worden	worden	VVPP	werden	_	OC	23
23	sind	sind	VAFIN	sein	pl|3|pres|ind	MO	9
24	.	.	SENT	.	_	--	23

1	Viel	Viel	ADV	viel	_	MO	2
2	weniger	weniger	ADV	wenig	comp	PD	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	Selbsthuͤlfe	Selbsthülfe	NN	Selbsthülfe	nom|sg|fem	SB	3
5	und	und	KON	und	_	CD	4
6	Selbstrache	Selbstrache	NN	Selbstrache	nom|sg|fem	CJ	5
7	Unterthanen	Untertanen	NN	Untertan	acc|pl|fem	OA	11
8	gegen	gegen	APPR	gegen	_	MO	11
9	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	10
10	Obrigkeit	Obrigkeit	NN	Obrigkeit	acc|sg|fem	NK	8
11	erlaubt	erlaubt	VVPP	erlauben	_	RC	4
12	.	.	SENT	.	_	--	11

1	Ueberhaupt	Überhaupt	ADV	überhaupt	_	MO	11
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	6
4	h.	h.	FM	heißen	nom|sg|masc|pos	NK	6
5	Apostel	Apostel	NN	Apostel	nom|sg|masc	PNC	6
6	Paulus	Paulus	NE	Paulus	nom|sg|masc	SB	2
7	uͤber	über	APPR	über	_	OP	11
8	diejenigen	diejenigen	PDS	derjenige	acc|pl|*	NK	7
9	,	,	$,	,	_	--	8
10	welche	welche	PRELS	welch	nom|pl|*	SB	11
11	sprechen	sprechen	VVINF	sprechen	_	OC	2
12	:	:	SENT	:	_	--	11

1	Lasset	Lasset	VVIMP	lassen	sg|3|pres|ind	--	0
2	uns	uns	PPER	wir	dat|pl|*|1	DA	1
3	Uebels	Übels	ADJD	übel	acc|pl|neut	OA	4
4	thun	tun	VVINF	tun	_	OC	1
5	,	,	$,	,	_	--	4
6	auf	auf	APPR	auf	_	AC	10
7	daß	daß	ART	d	_	CP	10
8	Gutes	Gutes	NA	Gute	acc|sg|neut|pos	NK	10
9	daraus	daraus	PAV	daraus	_	MO	10
10	komme	komme	VVFIN	kommen	sg|3|pres|subj	MO	1
11	,	,	$,	,	_	--	10
12	das	das	ART	d	nom|sg|neut	NK	14
13	gerechte	gerechte	ADJA	gerecht	nom|sg|neut|pos	NK	14
14	Urtheil	Urteil	NN	Urteil	acc|sg|neut	OA	15
15	gefaͤllt	gefällt	VVFIN	gefallen	_	NK	6
16	:	:	SENT	:	_	--	15

1	Ihre	Ihre	PPOSAT	Ihr	nom|sg|fem	NK	2
2	Verdammniß	Verdammnis	NN	Verdammnis	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	ganz	ganz	ADV	ganz	_	MO	3
5	recht	Recht	NN	Recht	acc|sg|neut	PD	3
6	.	.	SENT	.	_	--	5

1	Gutgesinnte	Gutgesinnte	ADJA	Gutgesinnte	nom|pl|masc|pos	NK	2
2	Buͤrger	Bürger	NN	Bürger	nom|pl|masc	SB	5
3	und	und	KON	und	_	CD	2
4	Unterthanen	Untertanen	NN	Untertan	nom|pl|fem	CJ	3
5	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
6	es	es	PPER	es	nom|sg|neut|3	EP	5
7	daher	daher	ADV	daher	_	MO	14
8	fuͤr	für	APPR	für	_	MO	14
9	einen	einen	ART	ein	acc|sg|masc	NK	11
10	neuen	neuen	ADJA	neu	acc|sg|masc|pos	NK	11
11	Beweis	Beweis	NN	Beweis	acc|sg|masc	NK	8
12	landesvaͤterlicher	landesväterlicher	ADJA	landesväterlicher	gen|pl|masc|pos	NK	13
13	Fuͤrsorge	Fürsorge	NN	Fürsorge	gen|pl|masc	AG	11
14	erkennen	erkennen	VVINF	erkennen	_	OC	5
15	,	,	$,	,	_	--	14
16	daß	daß	KOUS	daß	_	CP	29
17	unser	unser	PPOSAT	unser	nom|sg|masc	NK	19
18	gnaͤdigster	gnädigster	ADJA	gnädigster	nom|sg|masc|pos	NK	19
19	Churfuͤrst	Churfürst	NN	Kurfürst	nom|sg|masc	SB	29
20	dem	dem	ART	d	dat|sg|neut	NK	21
21	Unwesen	Unwesen	NN	Unwesen	dat|sg|neut	DA	27
22	unruhiger	unruhiger	ADJA	unruhiger	gen|pl|neut|pos	NK	23
23	Unterthanen	Untertanen	NN	Untertan	gen|pl|fem	AG	21
24	mit	mit	APPR	mit	_	MO	27
25	allem	allem	PIAT	all	dat|sg|neut	NK	26
26	Nachdruck	Nachdruck	NN	Nachdruck	dat|sg|masc	NK	24
27	gesteuert	gesteuert	VVPP	steuern	_	OC	28
28	wissen	wissen	VVINF	wissen	_	OC	29
29	will	will	VMFIN	wollen	sg|3|pres|ind	OC	14
30	.	.	SENT	.	_	--	29

1	Und	Und	KON	und	_	JU	26
2	da	da	KOUS	da	_	CP	26
3	das	das	ART	d	nom|sg|neut	NK	5
4	gnaͤdigste	gnädigste	ADJA	gnädig	nom|sg|neut|pos	NK	5
5	Mandat	Mandat	NN	Mandat	nom|sg|neut	SB	26
6	,	,	$,	,	_	--	5
7	welches	welches	PRELS	welch	nom|sg|neut	SB	17
8	diesfalls	diesfalls	ADV	diesfalls	_	MO	9
9	ergangen	ergangen	VVPP	ergehen	_	OC	16
10	,	,	$,	,	_	--	9
11	und	und	KON	und	_	CD	9
12	an	an	APPR	an	_	MO	15
13	oͤffentlichen	öffentlichen	ADJA	öffentlich	dat|pl|masc|pos	NK	14
14	Orten	Orten	NN	Ort	dat|pl|masc	NK	12
15	angeschlagen	angeschlagen	VVPP	anschlagen	_	CJ	11
16	worden	worden	VAPP	werden	_	OC	17
17	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	5
18	,	,	$,	,	_	--	17
19	hernach	hernach	ADV	hernach	sg|3|past|ind	MO	24
20	auch	auch	ADV	auch	_	MO	21
21	von	von	APPR	von	_	SBP	24
22	dieser	dieser	PDAT	dies	dat|sg|fem	NK	23
23	Staͤtte	Stätte	NN	Stätte	dat|sg|fem	NK	21
24	vorgelesen	vorgelesen	VVPP	vorgelesen	_	OC	25
25	werden	werden	VAINF	werden	_	OC	26
26	soll	soll	VMFIN	sollen	sg|3|pres|ind	RE	28
27	,	,	$,	,	_	--	26
28	so	so	ADV	so	_	MO	29
29	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
30	ich	ich	PPER	ich	nom|sg|*|1	SB	29
31	euch	euch	PPER	ihr	dat|pl|*|2	DA	34
