

1	Angestellter	Angestellter	NN	angestellter	gen|pl|fem|pos	NK	2
16	fernerfort	fernerfort	ADV	fernerfort	_	MO	18
17	zu	zu	PTKZU	zu	_	PM	18
18	bewegen	bewegen	VVINF	bewegen	_	OC	3
19	;	;	SENT	;	_	--	18

1	aus	aus	APPR	aus	_	MO	4
2	dieser	dieser	PDAT	dies	dat|sg|fem	NK	3
3	Bemuͤhung	Bemühung	NN	Bemühung	dat|sg|fem	NK	1
4	entstehet	entstehet	VVFIN	entstehen	sg|3|pres|ind	--	0
5	die	die	ART	d	nom|sg|fem	NK	8
6	sogenannte	sogenannte	ADJA	sogenannt	nom|sg|fem|pos	NK	8
7	vis	Viehs	NN	Viehs	nom|sg|fem	PNC	8
8	centrifuga	centrifuga	NE	centrifuga	nom|sg|fem	SB	4
9	,	,	$,	,	_	--	8
10	oder	oder	KON	oder	_	CD	8
11	mittelfliehende	mittelfliehende	ADJA	mittelfliehende	acc|sg|fem|pos	NK	12
12	Kraft	Kraft	NN	Kraft	acc|sg|fem	CJ	10
13	.	.	SENT	.	_	--	12

1	Drehet	Drehet	VVFIN	Drehet	sg|3|pres|ind	RE	10
2	sich	sich	PRF	er|es|sie	acc|sg|3	OA	1
3	also	also	ADV	also	_	MO	1
4	die	die	ART	d	nom|sg|fem	NK	5
5	Erde	Erde	NN	Erde	nom|sg|fem	SB	1
6	um	um	APPR	um	_	MO	1
7	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	8
8	Axe	Achse	NN	Achse	acc|sg|fem	NK	6
9	,	,	$,	,	_	--	8
10	so	so	ADV	so	_	MO	11
11	bemuͤhet	bemühet	VVPP	bemühen	sg|3|pres|ind	--	0
12	sich	sich	PRF	er|es|sie	acc|sg|3	OA	11
13	jeder	jeder	PIAT	jed	nom|sg|masc	SB	11
14	ihrer	ihrer	PPOSAT	ihr	gen|pl|masc	NK	15
15	Theile	Teile	NN	Teil	dat|sg|fem	AG	13
16	,	,	$,	,	_	--	15
17	von	von	APPR	von	_	MO	23
18	dem	dem	ART	d	dat|sg|masc	NK	19
19	Mittelpunkt	Mittelpunkt	NN	Mittelpunkt	dat|sg|masc	NK	17
20	seiner	seiner	PPOSAT	sein	gen|sg|fem	NK	21
21	Bewegung	Bewegung	NN	Bewegung	gen|sg|fem	AG	19
22	zu	zu	PTKZU	zu	_	PM	23
23	entrinnen	entrinnen	VVFIN	entrinnen	_	OC	11
24	:	:	SENT	:	_	--	23

1	diese	diese	PDAT	dies	nom|sg|fem	NK	2
2	Bemuͤhung	Bemühung	NN	Bemühung	nom|sg|fem	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	um	um	APPR	um	_	AVC	5
5	so	so	ADV	so	_	MO	7
6	viel	viel	ADV	viel	_	MO	7
7	groͤsser	größer	ADJD	groß	comp	PD	3
8	,	,	$,	,	_	--	7
9	je	je	ADV	je	_	MO	10
10	groͤsser	größer	ADJD	groß	comp	PD	13
11	der	der	ART	d	nom|sg|masc	NK	12
12	Zirkel	Zirkel	NN	Zirkel	nom|sg|masc	SB	13
13	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	5
14	,	,	$,	,	_	--	13
15	den	den	PRELS	d	acc|sg|masc	OA	17
16	er	er	PPER	er	nom|sg|masc|3	SB	17
17	beschreibet	beschreibet	VVFIN	beschreiben	sg|3|pres|ind	RC	12
18	;	;	SENT	;	_	--	17

1	je	je	ADV	je	_	MO	2
2	naͤher	näher	ADV	näher	comp	PD	7
3	der	der	ART	d	nom|sg|masc	NK	4
4	Theil	Teil	NN	Teil	nom|sg|masc	SB	7
5	beym	beim	APPRART	beim	dat|sg|masc	MNR	4
6	Equator	Äquator	NN	Äquator	dat|sg|masc	NK	5
7	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
8	.	.	SENT	.	_	--	7

1	Nun	Nun	ADV	nun	_	MO	12
2	weil	weil	KOUS	weil	_	CP	12
3	diese	diese	PDAT	dies	nom|sg|fem	NK	4
4	Bemuͤhung	Bemühung	NN	Bemühung	nom|sg|fem	SB	12
5	die	die	ART	d	acc|pl|masc	NK	6
6	Koͤrper	Körper	NN	Körper	acc|pl|masc	OA	11
7	von	von	APPR	von	_	MO	11
8	der	der	ART	d	dat|sg|fem	NK	9
9	Erde	Erde	NN	Erde	dat|sg|fem	NK	7
10	zu	zu	PTKZU	zu	_	PM	11
11	entfernen	entfernen	VVINF	entfernen	_	OC	12
12	strebet	strebet	VVFIN	strebet	sg|3|pres|ind	RE	14
13	,	,	$,	,	_	--	12
14	so	so	ADV	so	_	MO	15
15	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
16	sie	sie	PPER	Sie	nom|sg|fem|3	SB	15
17	der	der	ART	d	dat|sg|fem	NK	18
18	Schwehre	schwere	NN	Schwere	nom|sg|masc|pos	PD	15
19	entgegen	entgegen	PTKVZ	entgegen	_	SVP	15
20	,	,	$,	,	_	--	19
21	welche	welche	PRELS	welch	nom|pl|masc	SB	28
22	alle	alle	PIAT	all	acc|pl|masc	NK	23
23	Koͤrper	Körper	NN	Körper	acc|pl|masc	OA	27
24	derselben	derselben	PDS	derselbe	acc|pl|masc	NK	26
25	zu	zu	APPR	zu	_	OP	27
26	naͤhern	näheren	ADJA	nah	dat|pl|masc|comp	NK	25
27	bemuͤhet	bemühet	VVPP	bemühen	_	PD	28
28	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	18
29	:	:	SENT	:	_	--	28

1	also	also	ADV	also	_	MO	2
2	vermindert	vermindert	VVFIN	vermindern	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
4	einen	einen	ART	ein	acc|sg|masc	NK	5
5	Theil	Teil	NN	Teil	acc|sg|masc	OA	2
6	der	der	ART	d	gen|pl|neut	NK	7
7	Schwehre	schwere	NN	Schwere	nom|sg|masc|pos	AG	5
8	,	,	$,	,	_	--	7
9	der	der	PRELS	d	nom|sg|masc	SB	14
10	um	um	APPR	um	_	AVC	11
11	so	so	ADV	so	_	MO	13
12	viel	viel	ADV	viel	_	MO	13
13	groͤsser	größer	ADJD	groß	comp	PD	14
14	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	7
15	,	,	$,	,	_	--	14
16	je	je	KOUS	je	_	MO	17
17	naͤher	näher	ADV	näher	comp	MO	23
18	die	die	ART	d	nom|sg|fem	NK	19
19	Oerter	Orte	NN	Ort	nom|pl|masc	SB	23
20	bey	bei	APPR	bei	_	MO	23
21	dem	dem	ART	d	dat|sg|masc	NK	22
22	Equator	Äquator	NN	Äquator	dat|sg|masc	NK	20
23	liegen	liegen	VVFIN	liegen	pl|3|pres|ind	CC	13
24	.	.	SENT	.	_	--	23

1	Wenn	Wenn	KOUS	wenn	_	CP	11
2	also	also	ADV	also	_	MO	11
3	die	die	ART	d	nom|sg|fem	NK	9
4	urspruͤngliche	ursprüngliche	ADJA	ursprünglich	acc|sg|fem|pos	NK	9
5	Schwehre	schwere	NN	Schwere	acc|pl|fem|pos	NK	9
6	,	,	$,	,	_	--	5
7	welche	welche	PRELS	welch	sg|1|pres|ind	OA	10
8	ich	ich	PPER	ich	nom|sg|*|1	SB	11
9	Gravitaͤt	Gravität	NN	Gravität	acc|sg|fem	OA	10
10	nennen	nennen	VVINF	nennen	_	OC	11
11	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
12	,	,	$,	,	_	--	11
13	um	um	KOUI	um	_	CP	26
14	sie	sie	PPER	Sie	acc|*|*|3	OA	26
15	von	von	APPR	von	_	OP	26
16	der	der	ART	d	dat|sg|fem	NK	18
17	verminderten	verminderten	VVFIN	vermindern	dat|sg|fem|pos	NK	18
18	Schwehre	schwere	NN	Schwere	nom|sg|masc|pos	NK	15
19	,	,	$,	,	_	--	18
20	durch	durch	APPR	durch	_	MO	26
21	die	die	ART	d	acc|sg|fem	NK	23
22	Mittel-fliehende	Mittel-fliehende	ADJA	Mittel-fliehende	acc|sg|fem|pos	NK	23
23	Kraft	Kraft	NN	Kraft	acc|sg|fem	NK	20
24	,	,	$,	,	_	--	23
25	zu	zu	PTKZU	zu	_	PM	26
26	unterscheiden	unterscheiden	VVINF	unterscheiden	_	MO	11
27	;	;	SENT	;	_	--	26

1	wenn	wenn	KOUS	wenn	_	MO	3
2	,	,	$,	,	_	--	1
3	sage	sage	VVFIN	sagen	sg|1|pres|ind	RE	16
4	ich	ich	PPER	ich	nom|sg|*|1	SB	3
5	,	,	$,	,	_	--	4
6	die	die	ART	d	acc|sg|fem	NK	7
7	Gravitaͤt	Gravität	NN	Gravität	acc|sg|fem	SB	14
8	anfaͤnglich	anfänglich	ADJD	anfänglich	pos	PD	14
9	die	die	ART	d	acc|sg|fem	NK	10
10	gleiche	gleiche	ADJA	gleich	acc|sg|fem|pos	SB	14
11	an	an	APPR	an	_	MO	14
12	allen	allen	PIAT	all	dat|pl|masc	NK	13
13	Orten	Orten	NN	Ort	dat|pl|masc	NK	11
14	waͤre	wäre	VAFIN	sein	sg|3|past|subj	OC	3
15	,	,	$,	,	_	--	14
16	so	so	ADV	so	_	MO	34
17	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
18	die	die	ART	d	nom|sg|fem	NK	20
19	wuͤrkliche	wirkliche	ADJA	wirklich	nom|sg|fem|pos	NK	20
20	Schwehre	Schwere	NN	Schwere	nom|sg|fem	SB	17
21	des	des	ART	d	gen|sg|masc	NK	22
22	Koͤrpers	Körpers	NN	Körper	gen|sg|masc	AG	20
23	gegen	gegen	APPR	gegen	_	MNR	20
24	den	den	ART	d	acc|sg|masc	NK	25
25	Equator	Äquator	NN	Äquator	acc|sg|masc	NK	23
26	kleiner	kleiner	ADJD	klein	nom|sg|masc	PD	27
27	seyn	sein	VAINF	sein	_	OC	17
28	,	,	$,	,	_	--	27
29	und	und	KON	und	_	CD	27
30	gegen	gegen	APPR	gegen	_	MO	34
31	die	die	ART	d	acc|sg|fem	NK	32
32	Pole	Pole	NN	Pole	acc|sg|fem	NK	30
33	allezeit	allezeit	ADV	allezeit	_	MO	34
34	wachsen	wachsen	VVFIN	wachsen	_	CJ	29
35	,	,	$,	,	_	--	34
36	allwo	wo	PWAVREL	wo	_	MO	47
37	sie	sie	PPER	Sie	nom|pl|*|3	SB	47
38	zuletzt	zuletzt	ADV	zuletzt	_	MO	47
39	gar	gar	ADV	gar	_	MO	40
40	keine	keine	PIAT	kein	acc|sg|fem	NK	41
41	Verminderung	Verminderung	NN	Verminderung	acc|sg|fem	OA	47
42	mehr	mehr	ADV	mehr	_	MO	41
43	von	von	APPR	von	_	OP	47
44	der	der	ART	d	dat|sg|fem	NK	46
45	Mittel-fleihenden	Mittel-fleihenden	ADJA	Mittel-fleihenden	dat|sg|fem|pos	NK	46
46	Kraft	Kraft	NN	Kraft	dat|sg|fem	NK	43
47	leidet	leidet	VVFIN	leiden	sg|3|pres|ind	RC	32
48	,	,	$,	,	_	--	47
49	weilen	weilen	KOUS	weil	pl|3|pres|ind	RE	16
50	die	die	ART	d	nom|pl|masc	NK	51
51	Pole	Pole	NN	Pole	nom|pl|masc	SB	49
52	die	die	ART	d	acc|sg|fem	NK	53
53	Bewegung	Bewegung	NN	Bewegung	acc|sg|fem	OA	60
54	der	der	ART	d	gen|sg|fem	NK	55
55	Erde	Erde	NN	Erde	gen|sg|fem	AG	53
56	um	um	APPR	um	_	MNR	53
57	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	58
58	Axe	Achse	NN	Achse	acc|sg|fem	NK	56
59	nicht	nicht	PTKNEG	nicht	_	NG	49
60	empfinden	empfinden	VVINF	empfinden	_	OC	49
61	.	.	SENT	.	_	--	60

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Theorie	Theorie	NN	Theorie	nom|sg|fem	SB	5
3	der	der	ART	d	gen|sg|fem	NK	4
4	Schwehre	schwere	NN	Schwere	nom|sg|masc|pos	AG	2
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	sehr	sehr	ADV	sehr	_	MO	7
7	wahrscheinlich	wahrscheinlich	ADJD	wahrscheinlich	pos	PD	5
8	,	,	$,	,	_	--	7
9	sie	sie	PPER	Sie	nom|sg|fem|3	SB	10
10	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	5
11	auch	auch	ADV	auch	_	MO	12
12	durch	durch	APPR	durch	_	MO	23
13	alle	alle	PIAT	all	acc|pl|fem	NK	14
14	Erfahrungen	Erfahrungen	NN	Erfahrung	acc|pl|fem	NK	12
15	,	,	$,	,	_	--	14
16	die	die	PRELS	d	acc|pl|fem	OA	21
17	man	man	PIS	man	nom|sg|*	SB	21
18	bey	bei	APPR	bei	_	MO	21
19	dem	dem	ART	d	dat|sg|masc	NK	20
20	Equator	Äquator	NN	Äquator	dat|sg|masc	NK	18
21	angestellet	angestellt	VVPP	anstellen	_	RC	14
22	,	,	$,	,	_	--	21
23	bestaͤttiget	bestätiget	VVPP	bestätigen	_	OC	24
24	worden	worden	VAPP	werden	_	OC	10
25	.	.	SENT	.	_	--	24

1	Jedennoch	Jedennoch	ADV	jedennoch	_	MO	2
2	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	sagen	sagen	VVINF	sagen	_	OC	2
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	15
7	man	man	PIS	man	nom|sg|*	SB	15
8	vielleicht	vielleicht	ADV	vielleicht	_	MO	14
9	vor	vor	APPR	vor	_	MO	14
10	unserer	unserer	PPOSAT	unser	dat|sg|fem	NK	11
11	Reyse	Reise	NN	Reise	dat|sg|fem	NK	9
12	nicht	nicht	PTKNEG	nicht	_	NG	14
13	voͤllig	völlig	ADJD	völlig	pos	MO	14
14	versichert	versichert	VVPP	versichern	_	OC	15
15	war	war	VAFIN	sein	sg|3|past|ind	OC	4
16	,	,	$,	,	_	--	15
17	ob	ob	KOUS	ob	_	CP	29
18	die	die	ART	d	nom|sg|fem	NK	19
19	Schwehre	schwere	NN	Schwere	nom|sg|fem	SB	29
20	an	an	APPR	an	_	MO	29
21	allen	allen	PIAT	all	dat|pl|masc	NK	22
22	Orten	Orten	NN	Ort	dat|pl|masc	NK	20
23	eine	eine	ART	ein	acc|sg|fem	NK	25
24	ordentliche	ordentliche	ADJA	ordentlich	acc|sg|fem|pos	NK	25
25	Verminderung	Verminderung	NN	Verminderung	acc|sg|fem	OA	29
26	gegen	gegen	APPR	gegen	_	MNR	25
27	den	den	ART	d	acc|sg|masc	NK	28
28	Equator	Äquator	NN	Äquator	acc|sg|masc	NK	26
29	beobachte	beobachte	VVFIN	beobachten	sg|3|past|ind	MO	14
30	,	,	$,	,	_	--	29
31	obwohlen	obwohl	KOUS	obwohl	_	CP	39
32	alle	alle	PIS	all	nom|pl|*	SB	39
33	in	in	APPR	in	_	MO	39
34	America	America	NE	America	dat|sg|neut	NK	33
35	angestellte	angestellte	ADJA	angestellt	nom|pl|fem|pos	NK	36
36	Beobachtungen	Beobachtungen	NN	Beobachtung	nom|pl|fem	SB	39
37	eine	eine	ART	ein	acc|sg|fem	NK	38
38	Verminderung	Verminderung	NN	Verminderung	acc|sg|fem	OA	39
39	anzeigten	anzeigten	VVFIN	anzeigten	pl|3|past|ind	MO	29
40	.	.	SENT	.	_	--	39

1	Weil	Weil	KOUS	weil	_	CP	10
2	man	man	PIS	man	nom|sg|*	SB	10
3	nun	nun	ADV	nun	_	MO	10
4	die	die	ART	d	acc|sg|fem	NK	6
5	physische	physische	ADJA	physisch	acc|sg|fem|pos	NK	6
6	Ursache	Ursache	NN	Ursache	acc|sg|fem	OA	10
7	der	der	ART	d	gen|sg|fem	NK	8
8	Schwehre	schwere	NN	Schwere	nom|sg|masc|pos	AG	6
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	kennet	kennet	VVFIN	kennen	sg|3|pres|ind	RE	12
11	,	,	$,	,	_	--	10
12	so	so	ADV	so	_	MO	13
13	konnte	konnte	VMFIN	können	sg|3|past|ind	--	0
14	man	man	PIS	man	nom|sg|*	SB	13
15	in	in	APPR	in	_	CVC	17
16	Zweifel	Zweifel	NN	Zweifel	dat|sg|masc	NK	15
17	stehen	stehen	VVFIN	stehen	_	OC	13
18	,	,	$,	,	_	--	17
19	ob	ob	KOUS	ob	_	CP	24
20	die	die	ART	d	nom|sg|fem	NK	22
21	beobachtete	beobachtete	ADJA	beobachtet	nom|sg|fem|pos	NK	22
22	Verminderung	Verminderung	NN	Verminderung	nom|sg|fem	SB	24
23	daher	daher	ADV	daher	_	MO	24
24	entspringe	entspringe	VVFIN	entspringe	sg|3|past|subj	RE	12
25	,	,	$,	,	_	--	24
26	weil	weil	KOUS	weil	_	CP	32
27	die	die	ART	d	nom|sg|fem	NK	29
28	Mittel-fliehende	Mittel-fliehende	ADJA	Mittel-fliehende	nom|sg|fem|pos	NK	29
29	Kraft	Kraft	NN	Kraft	nom|sg|fem	SB	32
30	die	die	ART	d	acc|sg|fem	NK	31
31	Gravitaͤt	Gravität	NN	Gravität	acc|sg|fem	OA	32
32	verringere	verringere	VVFIN	verringere	sg|3|pres|subj	RE	23
33	,	,	$,	,	_	--	32
34	oder	oder	KON	oder	_	CD	32
35	ob	ob	KOUS	ob	_	CP	49
36	diese	diese	PDAT	dies	nom|sg|fem	NK	37
37	Verminderung	Verminderung	NN	Verminderung	nom|sg|fem	SB	49
38	einer	einer	ART	ein	gen|sg|fem	NK	47
39	andern	anderen	PIS	ander	gen|sg|fem|pos	NK	47
40	,	,	$,	,	_	--	39
41	etwas	etwas	ADV	etwas	*|*|neut	SB	49
42	mit	mit	APPR	mit	_	MO	46
43	der	der	ART	d	dat|sg|fem	NK	45
44	Mittel-fliehenden	Mittel-fliehenden	ADJA	Mittel-fliehenden	dat|sg|fem|pos	NK	45
45	Kraft	Kraft	NN	Kraft	dat|sg|fem	NK	42
46	verknuͤpften	verknüpften	ADJA	verknüpft	dat|sg|fem|pos	CJ	39
47	Ursache	Ursache	NN	Ursache	dat|sg|fem	DA	48
48	zuzuschreiben	zuzuschreiben	VVIZU	zuschreiben	_	OC	49
49	sey	sei	VAFIN	sein	sg|3|pres|subj	CJ	34
50	:	:	SENT	:	_	--	49

1	ob	ob	KOUS	ob	_	CP	13
2	die	die	ART	d	nom|sg|fem	NK	4
3	urspruͤngliche	ursprüngliche	ADJA	ursprünglich	nom|sg|fem|pos	NK	4
4	Gravitaͤt	Gravität	NN	Gravität	nom|sg|fem	SB	13
5	nicht	nicht	PTKNEG	nicht	_	NG	13
6	selber	selber	ADV	selber	_	MO	13
7	ordentliche	ordentliche	ADJA	ordentlich	acc|pl|fem|pos	NK	8
8	Abwechßlungen	Abwechslungen	NN	Abwechslungen	acc|pl|fem	OA	13
9	,	,	$,	,	_	--	8
10	oder	oder	KON	oder	_	CD	8
11	gar	gar	ADV	gar	_	MO	12
12	Unrichtigkeiten	Unrichtigkeiten	NN	Unrichtigkeit	acc|pl|fem	CJ	10
13	habe	habe	VAFIN	haben	sg|3|pres|subj	--	0
14	.	.	SENT	.	_	--	13

1	Einige	Einige	PIS	einige	nom|pl|*	NK	6
2	durch	durch	APPR	durch	_	MO	5
3	geschickte	geschickte	ADJA	geschickt	acc|pl|masc|pos	NK	4
4	Beobachter	Beobachter	NN	Beobachter	acc|pl|masc	NK	2
5	gemachte	gemachte	ADJA	gemacht	acc|pl|masc|pos	NK	6
6	Versuche	Versuche	NN	Versuch	acc|pl|masc	SB	7
7	konnten	konnten	VMFIN	können	pl|3|past|ind	--	0
8	diese	diese	PDAT	dies	acc|sg|fem	NK	9
9	Meynung	Meinung	NN	Meinung	acc|sg|fem	OA	10
10	bestaͤttigen	bestätigen	VVFIN	bestätigen	_	OC	7
11	.	.	SENT	.	_	--	10

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Hr.	Hr.	NN	Herr	nom|sg|masc	SB	12
3	Picard	Picard	NE	Picard	nom|sg|masc	PNC	4
4	befande	befande	NE	befande	_	NK	2
5	in	in	APPR	in	_	MO	12
6	Daͤnnemarck	Dänemark	NE	Dänemark	dat|sg|neut	NK	5
7	das	das	ART	d	acc|sg|neut	NK	8
8	Pendel	Pendel	NN	Pendel	acc|sg|neut	OA	12
9	,	,	$,	,	_	--	8
10	welches	welches	PRELS	welch	nom|sg|neut	NK	11
11	Secunden	Sekunden	NN	Sekunde	acc|pl|fem	CJ	8
12	schluge	schluge	VVFIN	schluge	sg|3|pres|subj	--	0
13	,	,	$,	,	_	--	12
14	nicht	nicht	PTKNEG	nicht	_	NG	15
15	laͤnger	länger	ADJD	lang	comp	MO	12
16	als	als	KOKOM	als	_	CM	17
17	zu	zu	APPR	zu	_	CC	15
18	Pariß	Paris	NE	Paris	dat|sg|neut	NK	17
19	,	,	$,	,	_	--	18
20	wie	wie	KOUS	wie	_	MO	23
21	es	es	PPER	es	acc|sg|neut|3	SB	24
22	doch	doch	ADV	doch	_	MO	24
23	geschehen	geschehen	VVINF	geschehen	_	OC	24
24	sollte	sollte	VMFIN	sollen	sg|3|past|ind	RC	18
25	;	;	SENT	;	_	--	24

1	ja	ja	ITJ	ja	_	MO	2
2	er	er	PPER	er	nom|sg|masc|3	SB	3
3	fande	Fande	VVFIN	finden	sg|3|pres|subj	--	0
4	es	es	PPER	es	acc|sg|neut|3	OA	3
5	nicht	nicht	PTKNEG	nicht	_	NG	3
6	laͤnger	länger	ADJD	lang	comp	MO	3
7	,	,	$,	,	_	--	6
8	als	als	KOKOM	als	_	CM	11
9	zu	zu	APPR	zu	_	MO	10
10	aͤusserst	äußerst	ADV	äußerst	_	MO	11
11	in	in	APPR	in	_	MO	3
12	dem	dem	ART	d	dat|sg|neut	NK	14
13	mittaͤglichen	mittäglichen	ADJA	mittäglichen	dat|sg|neut|pos	NK	14
14	Franckreich	Frankreich	NE	Frankreich	dat|sg|neut	NK	11
15	.	.	SENT	.	_	--	14

1	Mit	Mit	APPR	mit	_	MO	19
2	einem	einem	ART	ein	dat|sg|neut	NK	3
3	Wort	Wort	NN	Wort	dat|sg|neut	NK	1
4	,	,	$,	,	_	--	3
5	man	man	PIS	man	nom|sg|*	SB	6
6	hatte	hatte	VAFIN	haben	sg|3|past|ind	--	0
7	nur	nur	ADV	nur	_	MO	8
8	biß	bis	APPR	bis	_	MO	19
9	dato	dato	FM	dato	_	NK	8
10	die	die	ART	d	nom|sg|fem	NK	11
11	Verminderung	Verminderung	NN	Verminderung	nom|sg|fem	OA	19
12	der	der	ART	d	gen|sg|fem	NK	13
13	Schwehre	schwere	NN	Schwere	gen|pl|fem|pos	AG	11
14	gegen	gegen	APPR	gegen	_	MNR	11
15	den	den	ART	d	acc|sg|masc	NK	16
16	Equator	Äquator	NN	Äquator	acc|sg|masc	NK	14
17	aus	aus	APPR	aus	_	MNR	16
18	Versuchen	Versuchen	NN	Versuch	dat|pl|masc	NK	17
19	geschlossen	geschlossen	VVPP	schließen	_	OC	6
20	,	,	$,	,	_	--	19
21	die	die	PRELS	d	nom|pl|masc	SB	27
22	in	in	APPR	in	_	MO	27
23	der	der	ART	d	dat|sg|fem	NK	24
24	That	Tat	NN	Tat	dat|sg|fem	NK	22
25	beym	beim	APPRART	beim	dat|sg|masc	MO	27
26	Equator	Äquator	NN	Äquator	dat|sg|masc	NK	25
27	gemacht	gemacht	VVPP	gemacht	_	OC	28
28	worden	worden	VAPP	werden	_	OC	18
29	;	;	SENT	;	_	--	28

1	aber	aber	ADV	aber	_	JU	15
2	alle	alle	PIS	all	nom|pl|*	SB	15
3	an	an	APZR	an	_	MO	17
4	allzuwenig	allzu	PTKA	allzu	_	MO	7
5	von	von	APPR	von	_	MO	7
6	einander	einander	PRF	einander	_	NK	5
7	entfernten	entfernten	ADJA	entfernt	dat|pl|masc|pos	NK	8
8	Orten	Orten	NN	Ort	dat|pl|masc	NK	3
9	,	,	$,	,	_	--	8
10	als	als	KOKOM	als	_	CM	15
11	daß	daß	KOUS	daß	_	CP	15
12	man	man	PIS	man	nom|sg|*	SB	15
13	sich	sich	PRF	er|es|sie	acc|sg|3	OA	16
14	daraus	daraus	PAV	daraus	_	MO	16
15	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	--	0
16	versichern	versichern	VVINF	versichern	_	OC	17
17	koͤnnen	können	VMINF	können	_	OC	15
18	,	,	$,	,	_	--	17
19	daß	daß	KOUS	daß	_	CP	32
20	die	die	ART	d	nom|sg|fem	NK	21
21	Schwehre	schwere	NN	Schwere	nom|sg|fem|pos	SB	32
22	auf	auf	APPR	auf	_	MNR	21
23	der	der	ART	d	dat|sg|fem	NK	25
24	ganzen	ganzen	ADJA	ganz	dat|sg|fem|pos	NK	25
25	Erde	Erde	NN	Erde	dat|sg|fem	NK	22
26	,	,	$,	,	_	--	25
27	vom	vom	APPRART	vom	dat|sg|masc	MO	32
28	Pol	Pol	NN	Pol	dat|sg|masc	NK	27
29	gegen	gegen	APPR	gegen	_	MNR	28
30	den	den	ART	d	acc|sg|masc	NK	31
31	Equator	Äquator	NN	Äquator	acc|sg|masc	NK	29
32	abnehme	abnehme	ADJA	abnehme	sg|3|pres|subj	OC	16
33	.	.	SENT	.	_	--	32

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	waͤre	wäre	VAFIN	sein	sg|3|past|subj	--	0
3	vielleicht	vielleicht	ADV	vielleicht	_	MO	5
4	zu	zu	PTKZU	zu	_	PM	5
5	wuͤnschen	wünschen	VVINF	wünschen	_	OC	2
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	10
8	man	man	PIS	man	nom|sg|*	SB	10
9	Versuche	Versuche	NN	Versuch	acc|pl|masc	OA	10
10	anstellte	anstellte	VVFIN	anstellte	sg|3|past|ind	RE	1
11	,	,	$,	,	_	--	10
12	um	um	KOUI	um	_	CP	15
13	sich	sich	PRF	er|es|sie	acc|sg|3	OA	15
14	zu	zu	PTKZU	zu	_	PM	15
15	versichern	versichern	VVINF	versichern	_	MO	10
16	,	,	$,	,	_	--	15
17	ob	ob	KOUS	ob	_	CP	40
18	die	die	ART	d	nom|sg|fem	NK	19
19	Schwehre	schwere	NN	Schwere	nom|sg|fem|pos	SB	40
20	in	in	APPR	in	_	MNR	19
21	dem	dem	ART	d	dat|sg|neut	NK	23
22	oͤstlichen	östlichen	ADJA	östlich	dat|sg|neut|pos	NK	23
23	Indien	Indien	NE	Indien	dat|sg|neut	NK	20
24	,	,	$,	,	_	--	23
25	auf	auf	APPR	auf	_	MO	39
26	gleicher	gleicher	ADJA	gleich	dat|sg|fem|pos	NK	27
27	Breite	Breite	NN	Breite	dat|sg|fem	NK	25
28	wie	wie	KOUS	wie	_	CM	29
29	Cayenna	Cayenna	NE	Cayenna	nom|sg|neut	CC	27
30	,	,	$,	,	_	--	29
31	St.	St.	NE	St.	*|*|*	PNC	32
32	Domingo	Domingo	NE	Domingo	nom|sg|masc	CJ	29
33	und	und	KON	und	_	CD	32
34	Jamaica	Jamaica	NE	Jamaica	dat|sg|fem	CJ	33
35	,	,	$,	,	_	--	34
36	den	den	ART	d	dat|pl|neut	NK	38
37	gleichen	gleichen	ADJA	gleich	dat|pl|fem|pos	NK	38
38	Verminderungen	Verminderungen	NN	Verminderungen	dat|pl|fem	DA	39
39	unterworffen	unterworfen	VVPP	unterwerfen	_	OC	40
40	sey	sei	VAFIN	sein	sg|3|pres|subj	OC	15
41	,	,	$,	,	_	--	40
42	die	die	PRELS	d	acc|pl|masc	OA	46
43	man	man	PIS	man	nom|sg|*	SB	47
44	in	in	APPR	in	_	MO	46
45	America	America	NE	America	dat|sg|neut	NK	44
46	befunden	befunden	VVPP	befinden	_	OC	47
47	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	27
