

1	SIEBENTES	siebentes	ADJA	siebenter	acc|sg|neut|pos	NK	2
55	schrieen	schrien	NN	schrien	dat|pl|fem	NK	54
56	an	an	APPR	an	_	MO	55
57	den	den	ART	d	dat|pl|fem	NK	58
58	Lippen	Lippen	NN	Lippe	dat|pl|fem	NK	56
59	der	der	ART	d	gen|sg|fem	NK	60
60	stehenden	stehenden	ADJA	stehend	gen|sg|fem|pos	AG	58
61	,	,	$,	,	_	--	60
62	-	-	$-	-	_	--	61
63	und	und	KON	und	_	CD	56
64	als	als	KOUS	als	_	CJ	63
65	der	der	ART	d	nom|sg|masc	NK	66
66	Zug	Zug	NN	Zug	nom|sg|masc	NK	64
67	,	,	$,	,	_	--	66
68	laut	laut	ADJD	laut	_	MO	82
69	trabend	trabend	NN	trabend	pos	NK	68
70	und	und	KON	und	_	CD	69
71	die	die	ART	d	acc|pl|neut	NK	72
72	Gewehre	Gewehre	NN	Gewehr	acc|pl|neut	OA	82
73	auf	auf	APPR	auf	_	MNR	72
74	den	den	ART	d	acc|sg|masc	NK	75
75	Boden	Boden	NN	Boden	acc|sg|masc	NK	73
76	stauchend	stauchend	ADJD	stauchend	pos	CJ	70
77	,	,	$,	,	_	--	76
78	ins	ins	APPRART	ins	acc|sg|neut	MO	82
79	leere	leere	ADJA	leer	acc|sg|neut	NK	81
80	hallende	hallende	ADJA	hallende	nom|sg|masc|pos	NK	81
81	Schießhaus	Schießhaus	NN	Schießhaus	nom|sg|neut	NK	78
82	rauschte	rauschte	VVFIN	rauschte	sg|3|past|ind	RC	66
83	:	:	SENT	:	_	--	82

1	so	so	ADV	so	_	MO	2
2	war	war	VAFIN	sein	sg|3|past|ind	--	0
3	,	,	$,	,	_	--	2
4	genau	genau	ADJD	genau	pos	MO	5
5	genommen	genommen	VVPP	nehmen	_	MO	2
6	,	,	$,	,	_	--	5
7	kein	kein	PIAT	kein	nom|sg|masc	NK	8
8	Mensch	Mensch	NN	Mensch	nom|sg|masc	SB	2
9	mehr	mehr	ADV	mehr	*|*|*	NK	10
10	recht	Recht	NN	Recht	acc|sg|neut	OA	16
11	bei	bei	APPR	bei	_	MNR	10
12	Sinnen	Sinnen	NN	Sinn	dat|pl|fem	NK	11
13	,	,	$,	,	_	--	12
14	sondern	sondern	KON	sondern	_	CD	10
15	jeder	jeder	PIS	jed	nom|sg|masc	CJ	14
16	seelenbetrunken	seelenbetrunken	ADJD	seelenbetrunken	_	OC	2
17	;	;	SENT	;	_	--	16

1	und	und	KON	und	_	JU	3
2	es	es	PPER	es	nom|sg|neut|3	SB	3
3	war	war	VAFIN	sein	sg|3|past|ind	--	0
4	doch	doch	ADV	doch	_	MO	8
5	noch	noch	ADV	noch	_	MO	6
6	nicht	nicht	PTKNEG	nicht	_	NG	8
7	einmal	einmal	ADV	einmal	_	MO	6
8	gelooset	gelooset	VVPP	gelooset	_	PD	3
9	,	,	$,	,	_	--	8
10	geschweige	geschweige	ADV	geschweige	_	MO	11
11	geschossen	geschossen	VVPP	schießen	_	CJ	8
12	.	.	SENT	.	_	--	11

1	Siebenkaͤs	Siebenkees	NE	Siebenkees	nom|sg|masc	SB	2
2	sagte	sagte	VVFIN	sagen	sg|3|past|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	selber	selber	PRF	selber	_	MNR	3
5	:	:	SENT	:	_	--	4

1	"	"	$'	"	_	--	2
2	es	es	PPER	es	nom|sg|neut|3	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	nur	nur	ADV	nur	_	MO	6
5	eine	eine	ART	ein	nom|sg|fem	NK	6
6	Lumperei	Lumperei	NN	Lumperei	acc|sg|fem	PD	3
7	,	,	$,	,	_	--	6
8	aber	aber	ADV	aber	_	CD	3
9	seht	seht	VVFIN	sehen	sg|3|pres|ind	CJ	8
10	,	,	$,	,	_	--	9
11	wie	wie	KOUS	wie	_	MO	14
12	wir	wir	PPER	wir	nom|pl|*|1	SB	14
13	alle	alle	PIS	all	nom|pl|*	NK	12
14	taumeln	taumeln	VVFIN	taumeln	acc|pl|fem	OC	9
15	,	,	$,	,	_	--	14
16	wie	wie	KOUS	wie	_	MO	31
17	blos	bloß	ADV	bloß	_	MO	20
18	eine	eine	ART	ein	acc|sg|fem	NK	19
19	welke	welke	NE	welke	acc|sg|fem	AMS	20
20	ununterbrochne	ununterbrochne	VVFIN	ununterbrochne	sg|3|pres|subj	NK	25
21	zehnmal	zehnmal	ADV	zehnmal	_	MO	24
22	ums	ums	APPRART	ums	acc|sg|neut	MO	24
23	Herz	Herz	NN	Herz	acc|sg|neut	NK	22
24	herumgefuͤhrte	herumgeführte	ADJA	herumgeführte	acc|sg|neut|pos	NK	25
25	Blumenkette	Blumenkette	NN	Blumenkette	acc|sg|neut	CJ	31
26	von	von	APPR	von	_	PG	25
27	suͤßen	süßen	ADJA	süß	dat|pl|fem|pos	NK	28
28	Kleinigkeiten	Kleinigkeiten	NN	Kleinigkeit	dat|pl|fem	NK	26
29	es	es	PPER	es	nom|sg|neut|3	OA	31
30	halb	halb	ADJD	halb	pos	MO	31
31	erstickt	erstickt	VVPP	ersticken	_	RE	2
32	und	und	KON	und	_	CD	31
33	halb	halb	ADJD	halb	pos	MO	34
34	verfinstert	verfinstert	VVPP	verfinstert	_	CJ	32
35	.	.	SENT	.	_	--	34
36	"	"	$'	"	_	--	35

1	Unser	Unser	PPOSAT	unser	nom|sg|masc	NK	3
2	saugendes	saugendes	ADJA	saugendes	nom|sg|neut|pos	NK	3
3	Herz	Herz	NN	Herz	nom|sg|neut	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	aus	aus	APPR	aus	_	MO	8
6	durstiger	durstiger	ADJA	durstiger	dat|sg|fem|pos	NK	7
7	Brauseerde	Brauseerde	NN	Brauseerde	dat|sg|fem	NK	5
8	gemacht	gemacht	VVPP	gemacht	_	PD	4
9	,	,	$,	,	_	--	8
10	die	die	PRELS	d	nom|sg|fem	SB	14
11	ein	ein	ART	ein	nom|sg|masc	NK	13
12	warmer	warmer	ADJA	warm	nom|sg|masc|pos	NK	13
13	Regen	Regen	NN	Regen	nom|sg|masc	SB	14
14	aufblaͤht	aufbläht	VVPP	aufbläht	sg|3|pres|ind	RC	7
15	und	und	KON	und	_	CD	14
16	die	die	PDS	d	acc|pl|fem	SB	28
17	dann	dann	ADV	dann	_	MO	28
18	im	im	APPRART	im	dat|sg|neut	MO	28
19	Schwellen	Schwellen	NN	Schwelle	dat|sg|neut	NK	18
20	und	und	KON	und	_	CD	19
21	Steigen	Steigen	NN	Steigen	dat|pl|masc	CJ	20
22	allen	allen	PIAT	all	dat|pl|fem	NK	23
23	Pflanzen	Pflanzen	NN	Pflanze	gen|pl|fem	AG	19
24	in	in	APPR	in	_	MO	28
25	ihr	ihr	PPER	Ihr	dat|sg|fem|3	NK	24
26	die	die	ART	d	acc|pl|fem	NK	27
27	Wurzeln	Wurzeln	NN	Wurzel	nom|pl|fem	OA	28
28	entzweireißet	entzweireißet	VVFIN	entzweireißet	_	CJ	15
29	.	.	SENT	.	_	--	28

1	Nun	Nun	ADV	nun	_	MO	2
2	ließ	ließ	VVFIN	lassen	sg|3|past|ind	--	0
3	H.	H.	NN	H.	nom|sg|masc	PNC	5
4	v.	v.	APPR	von	nom|sg|masc	PNC	5
5	Blaise	Blaise	NE	Blaise	nom|sg|masc	SB	2
6	,	,	$,	,	_	--	5
7	der	der	PRELS	d	nom|sg|masc	SB	13
8	in	in	APPR	in	_	MO	13
9	einem	einem	ART	ein	dat|sg|neut	NK	10
10	fort	fort	ADV	fort	_	NK	8
11	meinen	meinen	PPOSAT	mein	pl|3|pres|ind	NK	12
12	Helden	Helden	NN	Held	nom|pl|masc	OA	13
13	anlaͤchelte	anlächelte	VVFIN	anlächelte	sg|3|past|ind	RC	5
14	und	und	KON	und	_	CD	13
15	die	die	ART	d	nom|pl|*	NK	16
16	andern	anderen	PIS	ander	nom|pl|*	SB	17
17	anfuhr	anfuhr	ADJD	anfuhr	sg|3|past|ind	CJ	14
18	mit	mit	APPR	mit	_	MO	17
19	der	der	ART	d	dat|sg|fem	NK	20
20	Grobheit	Grobheit	NN	Grobheit	dat|sg|fem	NK	18
21	der	der	ART	d	gen|sg|fem	NK	22
22	Herrschsucht	Herrschsucht	NN	Herrschsucht	gen|sg|fem	AG	20
23	,	,	$,	,	_	--	22
24	die	die	ART	d	acc|sg|fem	NK	25
25	Loose	Lose	NN	Lose	acc|sg|fem	OA	26
26	ziehen	ziehen	VVINF	ziehen	_	OC	2
27	,	,	$,	,	_	--	26
28	welche	welche	PRELS	welch	acc|pl|masc	SB	33
29	die	die	ART	d	acc|pl|masc	NK	30
30	Ahnenfolge	Ahnenfolge	NN	Ahnenfolge	acc|pl|masc	OA	33
31	der	der	ART	d	gen|pl|fem	NK	32
32	Schuͤtzen	Schützen	NN	Schützen	gen|pl|fem	AG	30
33	ordneten	ordneten	VVFIN	ordneten	pl|3|past|ind	RC	25
34	und	und	KON	und	_	CD	33
35	entschieden	entschieden	VVPP	entscheiden	_	CJ	34
36	.	.	SENT	.	_	--	35

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Leser	Leser	NN	Leser	nom|sg|masc	SB	3
3	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
4	dem	dem	ART	d	dat|sg|masc	NK	5
5	Zufalle	Zufalle	NN	Zufalle	dat|sg|masc	DA	7
6	nicht	nicht	PTKNEG	nicht	_	NG	3
7	ansinnen	ansinnen	VVINF	ansinnen	_	OC	3
8	,	,	$,	,	_	--	7
9	daß	daß	KOUS	daß	_	CP	13
10	er	er	PPER	er	nom|sg|masc|3	SB	13
11	das	das	ART	d	acc|sg|neut	NK	12
12	Gluͤcksrad	Glücksrad	NN	Glücksrad	acc|sg|neut	OA	13
13	halte	halte	VVFIN	halten	sg|3|pres|subj	OC	7
14	und	und	KON	und	_	CD	13
15	hineingreife	hineingreife	VVFIN	hineingreife	sg|3|pres|subj	CJ	14
16	,	,	$,	,	_	--	15
17	und	und	KON	und	_	CD	13
18	hinter	hinter	APPR	hinter	_	MO	30
19	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	20
20	Binde	Binde	NN	Binde	dat|sg|fem	NK	18
21	unter	unter	APPR	unter	_	MNR	20
22	70	70	CARD	@card@	_	NK	23
23	Nummern	Nummern	NN	Nummer	dat|pl|fem	NK	21
24	gerade	gerade	ADV	gerade	_	MO	30
25	die	die	ART	d	nom|sg|fem	NK	26
26	erste	erste	NA	Erste	nom|sg|fem|pos	SB	30
27	fuͤr	für	APPR	für	_	MO	30
28	den	den	ART	d	acc|sg|masc	NK	29
29	Advokaten	Advokaten	NN	Advokat	acc|sg|masc	NK	27
30	herausfuͤhle	herausfühle	VVFIN	herausfühle	sg|3|pres|subj	CJ	17
31	und	und	KON	und	_	CD	30
32	fange	fange	VVFIN	fangen	_	CJ	31
33	;	;	SENT	;	_	--	32

1	indessen	indessen	ADV	indessen	_	MO	2
2	zog	zog	VVFIN	ziehen	sg|3|past|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	doch	doch	ADV	doch	_	MO	2
5	die	die	ART	d	acc|sg|fem	NK	7
6	12	12	CARD	@card@	_	NK	7
7	te	te	FM	--	acc|pl|neut	OA	2
8	fuͤr	für	APPR	für	_	MO	2
9	ihn	ihn	PPER	er	acc|sg|masc|3	NK	8
10	.	.	SENT	.	_	--	9

1	-	-	$-	-	_	--	2
2	Endlich	Endlich	ADV	endlich	pos	MO	3
3	gaben	gaben	VVFIN	geben	pl|3|past|ind	--	0
4	die	die	ART	d	nom|pl|masc	NK	5
5	tapfern	tapfern	ADJA	tapfer	nom|pl|*	SB	3
6	Deutschen	Deutschen	NN	Deutsche	nom|pl|*	NK	5
7	und	und	KON	und	_	CD	6
8	Reichsstaͤdter	Reichsstädter	NN	Reichsstädter	nom|pl|neut	CJ	7
9	auf	auf	APPR	auf	_	MO	3
10	den	den	ART	d	acc|sg|masc	NK	13
11	roͤmischen	römischen	ADJA	römisch	acc|sg|masc|pos	NK	13
12	Adler	Adler	NN	Adler	*|*|*|pos	NK	13
13	Buͤchsenfeuer	Büchsenfeuer	NN	Büchsenfeuer	gen|sg|fem	NK	9
14	.	.	SENT	.	_	--	13

1	Zuerst	Zuerst	ADV	zuerst	_	MO	2
2	trachtete	trachtete	VVFIN	trachtete	sg|3|past|ind	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	ihm	ihm	PPER	er	dat|sg|masc|3	DA	2
5	nach	nach	APPR	nach	_	MO	2
6	der	der	ART	d	dat|sg|fem	NK	7
7	Krone	Krone	NN	Krone	dat|sg|fem	NK	5
8	.	.	SENT	.	_	--	7

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Eifer	Eifer	NN	Eifer	nom|sg|masc	SB	8
3	und	und	KON	und	_	CD	2
4	das	das	ART	d	nom|sg|neut	NK	5
5	Zielen	Zielen	NN	Ziel	nom|sg|neut	CJ	3
6	der	der	ART	d	gen|pl|masc	NK	7
7	Kronwerber	Kronwerber	NN	Kronwerber	gen|pl|masc	AG	5
8	war	war	VAFIN	sein	sg|3|past|ind	--	0
9	der	der	ART	d	nom|sg|masc	NK	10
10	Wichtigkeit	Wichtigkeit	NN	Wichtigkeit	dat|sg|fem	DA	13
11	der	der	ART	d	gen|sg|fem	NK	12
12	Sache	Sache	NN	Sache	gen|sg|fem	AG	10
13	angemessen	angemessen	ADJD	angemessen	pos	PD	8
14	:	:	SENT	:	_	--	13

1	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
2	nicht	nicht	PTKNEG	nicht	_	NG	1
3	mit	mit	APPR	mit	_	MO	1
4	diesem	diesem	PDAT	dies	dat|sg|neut	NK	6
5	goldnen	goldenen	ADJA	golden	dat|sg|neut|pos	NK	6
6	Liripipium	Liripipium	NN	Liripipium	dat|sg|neut	NK	3
7	,	,	$,	,	_	--	6
8	wenn	wenn	KOUS	wenn	_	CP	12
9	es	es	PPER	es	nom|sg|neut|3	SB	12
10	die	die	ART	d	nom|sg|fem	NK	11
11	Kugel	Kugel	NN	Kugel	acc|sg|fem	OA	12
12	herabstieß	herabstieß	VVFIN	herabstieß	sg|3|past|ind	MO	1
13	,	,	$,	,	_	--	12
14	die	die	ART	d	nom|sg|fem	NK	15
15	Kroneinkuͤnfte	Kroneinkünfte	NN	Kroneinkünfte	acc|pl|fem	SB	1
16	von	von	APPR	von	_	PG	15
17	6	6	CARD	@card@	_	NK	19
18	fl.	fl.	NN	Fl.	dat|pl|masc|comp	NK	19
19	Frk	Frk	NN	Frk	gen|sg|fem	NK	16
20	.	.	SENT	.	_	--	19

1	verbunden	verbunden	VVPP	verbinden	_	--	0
2	,	,	$,	,	_	--	1
3	wobei	wobei	KOUS	wobei	_	MO	9
4	ich	ich	PPER	ich	nom|sg|*|1	SB	9
5	betraͤchtliche	beträchtliche	ADJA	beträchtlich	sg|1|pres|ind	NK	6
6	Kronenguͤter	Kronengüter	NN	Kronengüter	acc|pl|neut	OA	9
7	nicht	nicht	PTKNEG	nicht	_	NG	9
8	einmal	einmal	ADV	einmal	_	MO	7
9	anschlage	anschlage	VVFIN	anschlage	sg|3|pres|subj	MO	1
10	,	,	$,	,	_	--	9
11	die	die	PRELS	d	nom|sg|fem	SB	21
12	in	in	APPR	in	_	MO	21
13	drei	drei	CARD	drei	_	NK	14
14	Pfund	Pfund	NN	Pfund	*|*|neut	NK	12
15	Werg	Werg	NN	Werg	*|*|*	NK	14
16	und	und	KON	und	_	CD	12
17	in	in	APPR	in	_	CJ	16
18	einem	einem	ART	ein	dat|sg|neut	NK	20
19	zinnernen	zinnernen	ADJA	zinnernen	dat|sg|neut|pos	NK	20
20	Balbierbecken	Balbierbecken	NN	Balbierbecken	dat|sg|neut	NK	17
21	bestehen	bestehen	VVINF	bestehen	_	RC	6
22	?	?	SENT	?	_	--	21

1	-	-	$-	-	_	--	2
2	Die	Die	ART	d	nom|pl|masc	NK	3
3	Menschen	Menschen	NN	Mensch	nom|pl|masc	SB	4
4	thaten	taten	VVFIN	tun	pl|3|past|ind	--	0
5	was	was	PIS	was	acc|sg|neut	OA	7
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	7
7	konnten	konnten	VMFIN	können	pl|3|past|ind	OC	4
8	;	;	SENT	;	_	--	7

1	aber	aber	ADV	aber	_	JU	4
2	das	das	ART	d	nom|sg|neut	NK	3
3	Schießgewehr	Schießgewehr	NN	Schießgewehr	acc|sg|neut	SB	4
4	setzte	setzte	VVFIN	setzen	sg|3|past|ind	--	0
5	die	die	ART	d	acc|sg|fem	NK	6
6	Krone	Krone	NN	Krone	acc|sg|fem	OA	4
7	des	des	ART	d	gen|sg|masc	NK	8
8	Adlers	Adlers	NN	Adlers	gen|sg|masc	AG	6
9	leider	leider	ADV	leider	_	MO	4
10	nicht	nicht	PTKNEG	nicht	_	NG	12
11	unserem	unserem	PPOSAT	unser	dat|sg|masc	NK	12
12	Helden	Helden	NN	Held	dat|sg|masc	OA	4
13	,	,	$,	,	_	--	12
14	sondern	sondern	KON	sondern	_	CD	12
15	N.	N.	NN	Nord	_	MO	18
16	11	11	CARD	@card@	_	NK	15
17	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	18
18	Vormann	Vormann	NN	Vormann	dat|sg|masc	CJ	14
19	,	,	$,	,	_	--	18
20	dem	dem	ART	d	dat|sg|masc	NK	22
21	hektischen	hektischen	ADJA	hektisch	dat|sg|neut|pos	NK	22
22	Sachsen	Sachsen	NE	Sachsen	dat|sg|neut	APP	18
23	auf	auf	PTKVZ	auf	_	SVP	4
24	.	.	SENT	.	_	--	23

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Mann	Mann	NN	Mann	nom|sg|masc	SB	3
3	braucht	braucht	VVFIN	brauchen	sg|3|pres|ind	--	0
4	'	'	$'	'	_	--	3
5	es	es	PPER	es	acc|sg|neut|3	EP	3
6	,	,	$,	,	_	--	5
7	da	da	KOUS	da	_	CP	18
8	er	er	PPER	er	nom|sg|masc|3	SB	18
9	wie	wie	KOKOM	wie	_	CM	11
10	der	der	ART	d	nom|sg|masc	NK	11
11	Prinz	Prinz	NN	Prinz	nom|sg|masc	MO	18
12	von	von	APPR	von	_	PG	11
13	Wallis	Wallis	NE	Wallis	dat|sg|*	NK	12
14	die	die	ART	d	acc|pl|neut	NK	15
15	Kronschulden	Kronschulden	NN	Kronschulden	acc|pl|fem	OA	18
16	noch	noch	ADV	noch	_	MO	17
17	eher	eher	ADV	eher	_	MO	18
18	hatte	hatte	VAFIN	haben	sg|3|past|ind	MO	3
19	,	,	$,	,	_	--	18
20	als	als	KOKOM	als	_	CM	22
21	die	die	ART	d	nom|sg|fem	NK	22
22	Krone	Krone	NN	Krone	nom|sg|fem	CC	17
23	selber	selber	PRF	selber	_	MNR	22
24	.	.	SENT	.	_	--	23

1	Nichts	Nichts	PIS	nichts	*|*|neut	SB	2
2	wendet	wendet	VVFIN	wenden	sg|3|pres|ind	--	0
3	beit	Beit	NE	Beit	_	MO	2
4	einem	einem	ART	ein	dat|sg|neut	NK	6
5	solchen	solchen	PIAT	solch	dat|sg|neut	NK	6
6	Vogelschießen	Vogelschießen	NN	Vogelschießen	dat|sg|neut	NK	3
7	alle	alle	PIAT	all	acc|pl|neut	NK	8
8	Langweile	Langeweile	NN	Langeweile	acc|pl|neut	OA	2
9	mehr	mehr	ADV	mehr	_	MO	8
10	ab	ab	PTKVZ	ab	_	SVP	2
11	,	,	$,	,	_	--	10
12	als	als	KOKOM	als	_	CP	22
13	die	die	ART	d	nom|sg|fem	NK	15
14	gute	gute	ADJA	gut	nom|sg|fem|pos	NK	15
15	Einrichtung	Einrichtung	NN	Einrichtung	nom|sg|fem	SB	22
16	,	,	$,	,	_	--	15
17	daß	daß	KOUS	daß	_	CP	20
18	dazwischen	dazwischen	PAV	dazwischen	_	MO	21
19	ein	ein	ART	ein	nom|sg|neut	NK	20
20	Schwenkschießen	Schwenkschießen	NN	Schwenkschießen	nom|sg|neut	OC	15
21	eingeschoben	eingeschoben	VVPP	eingeschoben	_	OC	22
22	wird	wird	VAFIN	werden	sg|3|pres|ind	MO	2
23	:	:	SENT	:	_	--	22

1	ein	ein	ART	ein	nom|sg|masc	NK	2
2	Mann	Mann	NN	Mann	nom|sg|masc	SB	18
3	,	,	$,	,	_	--	2
4	der	der	PRELS	d	nom|sg|masc	SB	16
5	auf	auf	APPR	auf	_	OP	15
6	das	das	ART	d	acc|sg|neut	NK	8
7	langsame	langsame	ADJA	langsam	acc|sg|neut|pos	NK	8
8	Viertelausschlagen	Viertelausschlagen	NN	Viertelausschlagen	acc|sg|neut	NK	5
9	von	von	APPR	von	_	MNR	8
10	69	69	CARD	@card@	_	NK	11
11	Schuͤssen	Schüssen	NN	Schuß	dat|pl|masc	NK	9
12	mit	mit	APPR	mit	_	MNR	11
13	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	14
14	eignen	eigenen	ADJA	eigen	dat|pl|fem|pos	NK	12
15	warten	warten	VVINF	warten	_	OC	16
16	muß	muß	VMFIN	müssen	sg|3|pres|ind	RC	2
17	,	,	$,	,	_	--	16
18	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
19	Kurzweile	Kurzweile	NN	Kurzweile	acc|pl|masc	OA	18
20	genug	genug	ADV	genug	*|*|*	NK	19
21	,	,	$,	,	_	--	20
22	wenn	wenn	KOUS	wenn	_	CP	31
23	er	er	PPER	er	nom|sg|masc|3	SB	31
24	unterdessen	unterdessen	ADV	unterdessen	_	MO	31
25	seine	seine	PPOSAT	sein	acc|sg|fem	NK	26
26	Buͤchse	Büchse	NN	Büchse	acc|sg|fem	OA	30
27	fuͤr	für	APPR	für	_	MNR	26
28	niedrigere	niedrigere	ADJA	niedrig	acc|pl|masc|comp	NK	29
29	Dinge	Dinge	NN	Ding	acc|pl|neut	NK	27
30	laden	laden	VVINF	laden	_	OC	31
31	kann	kann	VMFIN	können	sg|3|pres|ind	MO	18
32	,	,	$,	,	_	--	31
33	z.B.	z.B.	NE	z.B.	_	AC	34
34	fuͤr	für	APPR	für	_	MO	30
35	einen	einen	ART	ein	acc|sg|masc	NK	36
36	Kapuzinergeneral	Kapuzinergeneral	NN	Kapuzinergeneral	acc|sg|masc	NK	34
37	.	.	SENT	.	_	--	36

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Schwenkschießen	Schwenkschießen	NN	Schwenkschießen	nom|sg|neut	SB	5
3	in	in	APPR	in	_	MNR	2
4	Kuhschnappel	Kuhschnappel	NN	Kuhschnappel	dat|sg|fem	NK	3
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	naͤmlich	nämlich	ADV	nämlich	_	MO	5
7	von	von	APPR	von	_	SBP	12
8	dem	dem	ART	d	dat|sg|masc	NK	11
9	an	an	PTKVZ	an	_	MO	10
10	andern	anderen	ADJA	ander	dat|pl|masc|pos	NK	11
11	Orten	Orten	NN	Ort	dat|pl|masc	NK	7
12	eingefuͤhrten	eingeführten	ADJA	eingeführt	pl|3|past|ind	OC	13
13	nicht	nicht	PTKNEG	nicht	_	NG	5
14	verschieden	verschieden	ADJD	verschieden	pos	PD	5
15	,	,	$,	,	_	--	14
16	sondern	sondern	KON	sondern	_	CD	5
17	eine	eine	ART	ein	acc|sg|fem	NK	18
18	Leinwand	Leinwand	NN	Leinwand	acc|sg|fem	SB	19
19	rutschet	rutschet	VVFIN	rutschet	sg|3|pres|ind	CJ	16
20	hin	hin	PTKVZ	hin	_	MO	19
21	und	und	KON	und	_	CD	20
22	her	her	PTKVZ	her	_	CJ	21
23	,	,	$,	,	_	--	22
24	auf	auf	APPR	auf	_	MO	33
25	der	der	PRELS	d	dat|sg|fem	NK	24
26	die	die	ART	d	nom|pl|masc	NK	28
27	gemalten	gemalten	ADJA	gemalten	nom|pl|masc|pos	NK	28
28	Eßwaaren	Eßwaren	NN	Eßwaren	nom|pl|masc	SB	33
29	wie	wie	KOKOM	wie	_	CM	30
30	auf	auf	APPR	auf	_	MO	33
31	einem	einem	ART	ein	dat|sg|masc	NK	32
32	Tischtuch	Tischtuch	NN	Tischtuch	dat|sg|masc	NK	30
33	stehen	stehen	VVFIN	stehen	_	RC	18
34	,	,	$,	,	_	--	33
35	die	die	PRELS	d	acc|sg|fem	OA	37
36	man	man	PIS	man	nom|sg|*	SB	38
37	durchloͤchern	durchlöchern	VVINF	durchlöchern	_	OC	38
38	muß	muß	VMFIN	müssen	sg|3|pres|ind	RC	32
39	,	,	$,	,	_	--	38
40	um	um	KOUI	um	_	CP	44
41	die	die	ART	d	acc|sg|fem	NK	42
42	Originale	Originale	NN	Original	acc|sg|fem	OA	44
43	davon	davon	PAV	davon	_	MO	44
44	einzuaͤrnten	einzuärnten	VVIZU	einzuärnten	_	MO	38
45	,	,	$,	,	_	--	44
46	wie	wie	KOUS	wie	_	MO	57
47	die	die	ART	d	nom|pl|fem	NK	48
48	Kronprinzen	Kronprinzen	NN	Kronprinzen	nom|pl|fem	SB	57
49	die	die	ART	d	acc|sg|fem	NK	50
50	Portraits	Porträts	NN	Porträt	acc|pl|masc	OA	57
51	ihrer	ihrer	PPOSAT	ihr	gen|pl|fem	NK	52
52	Braͤute	Bräute	NN	Bräute	gen|pl|masc	AG	50
53	und	und	KON	und	_	CD	50
54	dadurch	dadurch	PAV	dadurch	_	MO	57
55	diese	diese	PDAT	dies	acc|pl|neut	OA	57
56	selber	selber	ADV	selber	_	MNR	55
57	erheben	erheben	VVINF	erheben	pl|3|pres|ind	OC	44
58	,	,	$,	,	_	--	57
59	oder	oder	KON	oder	_	CD	44
60	wie	wie	PWAV	wie	_	CM	61
61	Hexen	Hexen	NN	Hexe	acc|sg|masc	CJ	53
62	blos	bloß	ADJD	bloß	_	MO	65
63	das	das	ART	d	acc|sg|neut	NK	64
64	Abbild	Abbild	NN	Abbild	acc|sg|neut	OA	65
65	zerstechen	zerstechen	VVFIN	zerstechen	_	CJ	59
66	,	,	$,	,	_	--	65
67	um	um	KOUI	um	_	CP	71
68	das	das	ART	d	acc|sg|neut	NK	69
69	Urbild	Urbild	NN	Urbild	acc|sg|neut	OA	71
70	zu	zu	PTKZU	zu	_	PM	71
71	treffen	treffen	VVINF	treffen	_	MO	65
72	.	.	SENT	.	_	--	71

1	Die	Die	ART	d	nom|pl|masc	NK	2
2	Kuhschnappler	Kuhschnappler	NN	Kuhschnappler	nom|pl|masc	SB	3
3	schossen	schossen	VVFIN	schießen	pl|3|past|ind	--	0
4	dieses	dieses	PDAT	dies	acc|sg|neut	NK	12
5	mal	mal	NN	Mal	_	MO	3
6	nach	nach	APPR	nach	_	MO	3
7	einem	einem	ART	ein	dat|sg|masc	NK	12
8	auf	auf	APPR	auf	_	MO	11
9	die	die	ART	d	acc|sg|fem	NK	10
10	Geh-Leinwand	Geh-Leinwand	NN	Geh-Leinwand	acc|sg|fem	NK	8
11	gefaͤrbten	gefärbten	ADJA	gefärbten	gen|sg|fem|pos	NK	12
12	Kniestuͤck	Kniestück	NN	Kniestück	nom|sg|neut	NK	6
13	,	,	$,	,	_	--	12
14	von	von	APPR	von	_	MO	18
15	dem	dem	ART	d	dat|sg|neut	NK	16
16	recht	Recht	NN	Recht	dat|sg|neut	NK	14
17	viele	viele	PIS	viel	nom|pl|*	MO	18
18	behaupteten	behaupteten	VVFIN	behaupten	pl|3|past|ind	RC	12
19	,	,	$,	,	_	--	18
20	es	es	PPER	es	nom|sg|neut|3	PH	21
21	repraͤsentiere	repräsentiere	VVFIN	repräsentiere	sg|3|pres|subj	OC	18
22	einen	einen	ART	ein	acc|sg|masc	NK	23
