

1	Andaͤchtige	Andächtige	ADJD	Andächtige	nom|pl|*	--	0
51	zu	zu	PTKZU	zu	_	PM	52
52	sehen	sehen	VVINF	sehen	_	OC	49
53	/	/	$,	/	_	--	52
54	in	in	APPR	in	_	MO	59
55	unterschiedlichen	unterschiedlichen	ADJA	unterschiedlich	dat|pl|fem|pos	NK	56
56	Psalmen	Psalmen	NN	Psalm	dat|pl|fem	NK	54
57	an	an	APPR	an	_	MO	59
58	Tag	Tag	NN	Tag	acc|sg|masc	NK	57
59	giebt	gibt	VVFIN	geben	sg|3|pres|ind	MO	66
60	/	/	$,	/	_	--	59
61	auch	auch	ADV	auch	_	MO	62
62	in	in	APPR	in	_	MO	66
63	den	den	ART	d	dat|pl|fem	NK	64
64	27.	27.	CARD	@ord@	dat|pl|fem	NK	62
65	also	also	ADV	also	_	MO	66
66	betete	betete	VVFIN	beten	sg|3|past|ind	MO	42
67	:	:	SENT	:	_	--	66

1	Eins	Eins	CARD	eins	_	MO	2
2	bitte	bitte	VVFIN	bitten	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	vom	vom	APPRART	vom	dat|sg|masc	MO	2
5	HErrn	Herrn	NN	Herr	dat|sg|masc	NK	4
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	14
8	ich	ich	PPER	ich	nom|sg|masc|1	SB	14
9	im	im	APPRART	im	dat|sg|neut	MO	13
10	Hause	Hause	NN	Haus	dat|sg|neut	NK	9
11	des	des	ART	d	gen|sg|masc	NK	12
12	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	10
13	bleiben	bleiben	VVINF	bleiben	_	OC	14
14	moͤge	möge	VMFIN	mögen	sg|3|pres|subj	OC	2
15	mein	mein	PPOSAT	mein	nom|sg|masc	NK	16
16	Lebenlang	Lebenlang	NN	Lebenlang	nom|sg|masc	SB	14
17	/	/	$,	/	_	--	16
18	die	die	ART	d	acc|pl|fem	NK	20
19	schoͤnen	schönen	ADJA	schön	acc|pl|masc|pos	NK	20
20	Gottesdienste	Gottesdienste	NN	Gottesdienst	acc|pl|masc	OA	28
21	des	des	ART	d	gen|sg|masc	NK	22
22	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	20
23	/	/	$,	/	_	--	22
24	und	und	KON	und	_	CD	20
25	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	26
26	Tempel	Tempel	NN	Tempel	acc|sg|masc	CJ	24
27	zu	zu	PTKZU	zu	_	PM	28
28	besuchen	besuchen	VVINF	besuchen	_	OC	14
29	.	.	SENT	.	_	--	28

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	wolte	wollte	VMFIN	wollen	sg|3|past|ind	--	0
3	gern	gern	ADV	gern	_	MO	2
4	hingehen	hingehen	VVINF	hingehen	_	OC	2
5	mit	mit	APPR	mit	_	MO	4
6	den	den	ART	d	dat|pl|fem	NK	7
7	Hauffen	Haufen	NN	Haufe	dat|pl|fem	NK	5
8	/	/	$,	/	_	--	7
9	und	und	KON	und	_	CD	4
10	mit	mit	APPR	mit	_	MO	12
11	ihnen	ihnen	PPER	sie	dat|pl|*|3	NK	10
12	wallen	wallen	VVFIN	wallen	_	CJ	9
13	zum	zum	APPRART	zum	dat|sg|neut	MO	12
14	Hause	Hause	NN	Haus	dat|sg|neut	NK	13
15	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	14
16	mit	mit	APPR	mit	_	MNR	14
17	Frolocken	frohlocken	NN	Frohlocken	_	NK	16
18	und	und	KON	und	_	CD	17
19	Dancken	Dancken	NN	Danken	acc|pl|fem	CJ	18
20	unter	unter	APPR	unter	_	MNR	19
21	den	den	ART	d	dat|pl|fem	NK	22
22	Hauffen	Haufen	NN	Haufe	dat|pl|fem	NK	20
23	/	/	$,	/	_	--	22
24	die	die	PRELS	d	nom|pl|neut	SB	26
25	da	da	ADV	da	_	MO	26
26	feyren	feiern	VVINF	feiern	pl|3|pres|ind	RC	14
27	.	.	SENT	.	_	--	26

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	aber	aber	ADV	aber	_	MO	29
4	auch	auch	ADV	auch	_	MO	5
5	durch	durch	APPR	durch	_	MO	18
6	das	das	ART	d	acc|sg|neut	NK	7
7	Land	Land	NN	Land	acc|sg|neut	NK	5
8	der	der	ART	d	gen|pl|*	NK	9
9	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	7
10	an	an	APPR	an	_	MNR	9
11	diesen	diesen	PDAT	dies	dat|pl|fem	NK	14
12	und	und	KON	und	_	CD	11
13	andern	anderen	ADJA	ander	dat|pl|masc|pos	CJ	12
14	Orten	Orten	NN	Ort	dat|pl|masc	NK	10
15	der	der	ART	d	gen|sg|fem	NK	17
16	heil.	heil.	ADJA	heilig	gen|sg|fem|pos	NK	17
17	Schrifft	Schrift	NN	Schrift	gen|sg|fem	AG	14
18	angedeutet	angedeutet	VVPP	andeuten	sg|3|pres|ind	OC	29
19	die	die	ART	d	nom|sg|fem	NK	20
20	Kirche	Kirche	NN	Kirche	nom|sg|fem	SB	18
21	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	20
22	auf	auf	APPR	auf	_	MO	18
23	dieser	dieser	PDAT	dies	dat|sg|fem	NK	24
24	Erden	Erden	NN	Erde	dat|sg|fem	NK	22
25	/	/	$,	/	_	--	24
26	deren	deren	PRELAT	d	gen|sg|fem	AG	27
27	Gliedmassen	Gliedmassen	NN	Gliedmassen	dat|pl|fem	OA	18
28	Lebendige	Lebendige	NN	Lebendige	nom|pl|*	NK	27
29	genennet	genannt	VVPP	nennen	_	OC	30
30	werden	werden	VAINF	werden	pl|3|pres|ind	OC	2
31	/	/	$,	/	_	--	30
32	weiln	weil	KOUS	weil	_	CP	45
33	sie	sie	PPER	Sie	nom|pl|*|3	SB	45
34	durchs	durchs	APPRART	durchs	acc|sg|neut	MO	42
35	Wort	Wort	NN	Wort	acc|sg|neut	NK	34
36	und	und	KON	und	_	CD	35
37	die	die	ART	d	nom|pl|masc	NK	39
38	heiligen	heiligen	ADJA	heilig	pl|3|pres|ind	NK	39
39	Sacramenta	Sacramenta	NN	Sacramenta	acc|sg|fem	CJ	36
40	geistlich	geistlich	ADJD	geistlich	pos	MO	42
41	lebendig	lebendig	ADJD	lebendig	pos	MO	42
42	gemacht	gemacht	VVPP	gemacht	_	MO	45
43	/	/	$,	/	_	--	42
44	das	das	PDS	d	nom|sg|neut	SB	45
45	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	29
46	/	/	$,	/	_	--	45
47	zum	zum	APPRART	zum	dat|sg|masc	MO	53
48	wahren	wahren	ADJA	wahr	dat|sg|masc|pos	NK	49
49	Glauben	Glauben	NN	Glaube	dat|sg|masc	NK	47
50	und	und	KON	und	_	CD	49
51	geistlichen	geistlichen	ADJA	geistlich	dat|sg|neut|pos	NK	52
52	Leben	Leben	NN	Leben	dat|sg|neut	CJ	50
53	gebracht	gebracht	VVPP	bringen	_	OC	54
54	werden	werden	VAINF	werden	_	SB	2
55	:	:	SENT	:	_	--	54

1	Denn	Denn	KON	denn	_	JU	26
2	ob	ob	KOUS	ob	_	CP	26
3	gleich	gleich	ADV	gleich	_	MO	4
4	in	in	APPR	in	_	MO	26
5	derselben	derselben	PDS	derselbe	dat|sg|fem	NK	31
6	/	/	$,	/	_	--	5
7	der	der	ART	d	dat|sg|fem	NK	9
8	aͤusserlichen	äußerlichen	ADJA	äußerlich	dat|sg|fem|pos	NK	9
9	Gemeinschafft	Gemeinschaft	NN	Gemeinschaft	dat|sg|fem	NK	4
10	nach	nach	APPO	nach	_	MO	26
11	/	/	$,	/	_	--	10
12	auch	auch	ADV	auch	_	MO	13
13	Heuchler	Heuchler	NE	Heuchler	nom|pl|masc	SB	10
14	/	/	$,	/	_	--	13
15	oder	oder	KON	oder	_	CD	10
16	solche	solche	PIS	solch	nom|pl|masc	SB	17
17	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	15
18	/	/	$,	/	_	--	17
19	welche	welche	PRELS	welch	nom|pl|neut	SB	17
20	des	des	ART	d	gen|sg|masc	NK	22
21	wahren	wahren	ADJA	wahr	gen|sg|masc|pos	NK	22
22	Glaubens	Glaubens	NN	Glaube	gen|sg|masc	NK	10
23	und	und	KON	und	_	CD	22
24	geistlichen	geistlichen	ADJA	geistlich	gen|sg|neut|pos	NK	25
25	Lebens	Lebens	NN	Leben	gen|sg|neut	CJ	23
26	mangeln	mangeln	VVINF	mangeln	_	RE	28
27	/	/	$,	/	_	--	26
28	so	so	ADV	so	_	MO	40
29	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
30	doch	doch	ADV	doch	_	MO	40
31	solche	solche	PIS	solch	acc|pl|*	OA	40
32	in	in	APPR	in	_	MO	40
33	der	der	ART	d	dat|sg|fem	NK	35
34	heiligen	heiligen	ADJA	heilig	dat|sg|fem|pos	NK	35
35	Schrifft	Schrift	NN	Schrift	dat|sg|fem	NK	32
36	das	das	ART	d	acc|sg|neut	NK	37
37	Land	Land	NN	Land	nom|sg|neut	SB	29
38	der	der	ART	d	gen|pl|*	NK	39
39	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	37
40	genennet	genannt	VVPP	nennen	_	OC	29
41	/	/	$,	/	_	--	40
42	wegen	wegen	APPR	wegen	_	MO	40
43	der	der	ART	d	*|sg|fem	NK	45
44	rechtschaffenen	rechtschaffenen	ADJA	rechtschaffen	gen|pl|fem|pos	NK	45
45	Glaubigen	Gläubigen	NN	gläubige	gen|pl|*	NK	42
46	/	/	$,	/	_	--	45
47	die	die	PRELS	d	acc|sg|fem	SB	60
48	durch	durch	APPR	durch	_	MO	60
49	GOtt	Gott	NE	Gott	acc|sg|masc	NK	48
50	/	/	$,	/	_	--	49
51	in	in	APPR	in	_	MO	60
52	GOtt	Gott	NE	Gott	dat|sg|masc	NK	51
53	/	/	$,	/	_	--	52
54	vor	vor	APPR	vor	_	MO	59
55	GOtt	Gott	NE	Gott	dat|sg|masc	NK	54
56	und	und	KON	und	_	CD	54
57	zu	zu	APPR	zu	_	CJ	56
58	GOtt	Gott	NE	Gott	dat|sg|masc	NK	57
59	rechtschaffen	rechtschaffen	ADJD	rechtschaffen	_	OC	60
60	leben	leben	VVINF	leben	_	RC	45
61	.	.	SENT	.	_	--	60

1	Nicht	Nicht	PTKNEG	nicht	_	NG	2
2	weniger	weniger	ADJD	wenig	_	MO	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	das	das	ART	d	nom|sg|neut	NK	5
5	Land	Land	NN	Land	nom|sg|neut	SB	3
6	der	der	ART	d	gen|pl|*	NK	7
7	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	5
8	die	die	ART	d	acc|sg|fem	NK	10
9	triumphirende	triumphierende	ADJA	triumphierende	acc|sg|fem|pos	NK	10
10	Kirche	Kirche	NN	Kirche	acc|sg|fem	SB	3
11	der	der	ART	d	gen|pl|fem	NK	12
12	Außerwehlten	Außerwehlten	NN	Außerwehlten	gen|pl|fem	AG	10
13	im	im	APPRART	im	dat|sg|masc	MNR	12
14	Himmel	Himmel	NN	Himmel	dat|sg|masc	NK	13
15	/	/	$,	/	_	--	14
16	welche	welche	PRELS	welch	nom|pl|fem	NK	26
17	vollkoͤmmlich	vollkömmlich	ADJD	vollkömmlich	pos	MO	18
18	leben	leben	VVINF	leben	pl|3|pres|ind	CJ	3
19	in	in	APPR	in	_	MO	18
20	Heiligkeit	Heiligkeit	NN	Heiligkeit	dat|sg|fem	NK	19
21	und	und	KON	und	_	CD	20
22	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	dat|sg|fem	CJ	21
23	/	/	$,	/	_	--	22
24	in	in	APPR	in	_	MO	18
25	ewiger	ewiger	ADJA	ewig	dat|sg|fem|pos	NK	26
26	Freude	Freude	NN	Freude	dat|sg|fem	NK	24
27	und	und	KON	und	_	CD	26
28	Seeligkeit	Seligkeit	NN	Seligkeit	dat|sg|fem	CJ	27
29	.	.	SENT	.	_	--	28

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Gute	Gute	NA	Gute	nom|sg|neut	SB	19
3	des	des	ART	d	gen|sg|masc	NK	4
4	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	2
5	im	im	APPRART	im	dat|sg|neut	MNR	2
6	Lande	Lande	NN	Land	dat|sg|neut	NK	5
7	der	der	ART	d	gen|pl|*	NK	8
8	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	6
9	/	/	$,	/	_	--	8
10	so	so	ADV	so	_	MO	11
11	fern	fern	ADJD	fern	pos	PD	19
12	es	es	PPER	es	nom|sg|neut|3	SB	19
13	die	die	ART	d	nom|sg|fem	NK	14
14	Kirche	Kirche	NN	Kirche	nom|sg|fem	SB	19
15	Christi	Christi	NE	Christus	nom|sg|*	NK	14
16	auf	auf	APPR	auf	_	MNR	14
17	Erden	Erden	NN	Erde	dat|sg|fem	NK	16
18	/	/	$,	/	_	--	17
19	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
20	der	der	ART	d	nom|sg|masc	NK	21
21	Trost	Trost	NN	Trost	nom|sg|masc	SB	19
22	von	von	APPR	von	_	MO	19
23	der	der	ART	d	dat|sg|fem	NK	24
24	Gnade	Gnade	NN	Gnade	dat|sg|fem	NK	22
25	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	24
26	/	/	$,	/	_	--	25
27	Vergebung	Vergebung	NN	Vergebung	nom|sg|fem	CJ	25
28	der	der	ART	d	gen|pl|fem	NK	29
29	Suͤnden	Sünden	NN	Sünde	gen|pl|fem	AG	27
30	/	/	$,	/	_	--	29
31	der	der	ART	d	gen|sg|fem	NK	32
32	Kindschafft	Kindschaft	NN	Kindschaft	gen|sg|fem	AG	25
33	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	32
34	/	/	$,	/	_	--	33
35	das	das	ART	d	nom|sg|neut	NK	36
36	Gute	Gute	NA	Gute	nom|sg|neut	SB	37
37	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	19
38	der	der	ART	d	nom|sg|masc	NK	40
39	wahre	wahre	ADJA	wahr	nom|sg|masc|pos	NK	40
40	Friede	Friede	NN	Friede	nom|sg|masc	SB	37
41	mit	mit	APPR	mit	_	MNR	40
42	GOtt	Gott	NE	Gott	dat|sg|masc	NK	41
43	und	und	KON	und	_	CD	42
44	des	des	ART	d	gen|sg|neut	NK	45
45	Gewissens	Gewissens	NN	Gewissen	gen|sg|neut	CJ	43
46	/	/	$,	/	_	--	45
47	die	die	ART	d	acc|sg|fem	NK	48
48	Freude	Freude	NN	Freude	acc|sg|fem	PD	37
49	in	in	APPR	in	_	MNR	48
50	dem	dem	ART	d	dat|sg|masc	NK	52
51	Heil.	Heil.	ADJA	heilig	dat|sg|masc	NK	52
52	Geist	Geist	NN	Geist	nom|sg|masc	NK	49
53	/	/	$,	/	_	--	52
54	welche	welche	PRELS	welch	nom|sg|fem	SB	55
55	entstehet	entstehet	VVFIN	entstehen	sg|3|pres|ind	PAR	52
56	aus	aus	APPR	aus	_	MO	55
57	dem	dem	PDS	d	dat|sg|masc	NK	62
58	/	/	$,	/	_	--	57
59	daß	daß	KOUS	daß	_	CP	62
60	man	man	PIS	man	nom|sg|*	SB	62
61	gewiß	gewiß	ADJD	gewiß	_	MO	62
62	ist	ist	VAFIN	sein	sg|3|pres|ind	NK	56
63	/	/	$,	/	_	--	62
64	daß	daß	KOUS	daß	_	CP	68
65	GOtt	Gott	NE	Gott	nom|sg|masc	SB	68
66	unser	unser	PPOSAT	unser	nom|sg|masc	NK	67
67	GOtt	Gott	NE	Gott	nom|sg|masc	SB	68
68	ist	ist	VAFIN	sein	sg|3|pres|ind	SB	62
69	/	/	$,	/	_	--	68
70	und	und	KON	und	_	CD	68
71	er	er	PPER	er	nom|sg|masc|3	SB	79
72	uns	uns	PRF	wir	acc|pl|*|1	OA	78
73	aus	aus	APPR	aus	_	MO	78
74	Gnaden	Gnaden	NN	Gnade	dat|pl|fem	NK	73
75	um	um	APPR	um	_	MO	78
76	Christi	Christi	NE	Christus	dat|sg|*	NK	75
77	Willen	Willen	NN	Wille	acc|sg|masc	OA	78
78	schencken	schenken	VVFIN	schenken	_	OC	79
79	werde	werde	VAFIN	werden	sg|3|pres|subj	CJ	70
80	das	das	ART	d	nom|sg|neut	NK	82
81	ewige	ewige	ADJA	ewig	nom|sg|neut|pos	NK	82
82	Freuden-Leben	Freuden-Leben	NN	Freuden-Leben	nom|sg|neut	SB	79
83	.	.	SENT	.	_	--	82

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Gute	Gute	NA	Gute	nom|sg|neut	SB	19
3	des	des	ART	d	gen|sg|masc	NK	4
4	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	2
5	im	im	APPRART	im	dat|sg|neut	MNR	2
6	Lande	Lande	NN	Land	dat|sg|neut	NK	5
7	der	der	ART	d	gen|pl|*	NK	8
8	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	6
9	/	/	$,	/	_	--	8
10	so	so	ADV	so	_	MO	11
11	fern	fern	ADV	fern	pos	MO	12
12	solch	solch	PIAT	solch	*|*|*	NK	13
13	Land	Land	NN	Land	nom|sg|neut	SB	14
14	ist	ist	VAFIN	sein	sg|3|pres|ind	PAR	8
15	die	die	ART	d	nom|sg|fem	NK	17
16	triumphirende	triumphierende	ADJA	triumphierende	nom|sg|fem|pos	NK	17
17	Kirche	Kirche	NN	Kirche	nom|sg|fem	SB	14
18	/	/	$,	/	_	--	17
19	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
20	die	die	ART	d	nom|sg|fem	NK	22
21	unaussprechliche	unaussprechliche	ADJA	unaussprechlich	nom|sg|fem|pos	NK	22
22	Freude	Freude	NN	Freude	nom|sg|fem	SB	19
23	und	und	KON	und	_	CD	22
24	Wonne	Wonne	NN	Wonne	nom|sg|fem	CJ	23
25	/	/	$,	/	_	--	24
26	so	so	PTKREL	so	_	MO	27
27	aus	aus	APPR	aus	_	MO	42
28	dem	dem	ART	d	dat|sg|masc	NK	30
29	seeligsten	seligsten	ADJA	selig	dat|sg|masc|sup	NK	30
30	Anschauen	Anschauen	NN	Anschauen	dat|sg|neut	NK	27
31	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	30
32	/	/	$,	/	_	--	31
33	welcher	welcher	PRELS	welch	gen|pl|fem|pos	NK	36
34	denen	denen	ART	d	dat|pl|fem	NK	39
35	daselbst	daselbst	ADV	daselbst	_	MO	36
36	Lebenden	Lebenden	NN	lebend	dat|pl|*	OA	37
37	alles	alles	PIS	all	nom|sg|neut	PD	40
38	in	in	APPR	in	_	MNR	37
39	allem	allem	PIAT	all	dat|sg|neut	NK	38
40	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	30
41	/	/	$,	/	_	--	40
42	entspringet	entspringet	VVFIN	entspringet	_	PD	19
43	.	.	SENT	.	_	--	42

1	Solches	Solches	PIS	solch	nom|sg|neut	SB	2
2	heisset	heisset	VVFIN	heißen	sg|3|pres|ind	--	0
3	das	das	ART	d	acc|sg|neut	NK	4
4	Gute	Gute	NA	Gute	acc|sg|neut	OA	2
5	des	des	ART	d	gen|sg|masc	NK	6
6	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	4
7	/	/	$,	/	_	--	6
8	weil	weil	KOUS	weil	_	CP	20
9	es	es	PPER	es	nom|sg|neut|3	SB	20
10	der	der	ART	d	nom|sg|masc	NK	11
11	HErr	Herr	NN	Herr	nom|sg|masc	SB	20
12	der	der	ART	d	gen|sg|fem	NK	14
13	ewige	ewige	ADJA	ewig	nom|sg|masc|pos	NK	14
14	Sohn	Sohn	NN	Sohn	nom|sg|masc	AG	11
15	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	14
16	durch	durch	APPR	durch	_	MO	20
17	sein	sein	PPOSAT	sein	acc|sg|neut	NK	19
18	theures	teures	NA	Teuere	acc|sg|neut|pos	NK	19
19	Verdienst	Verdienst	NN	Verdienst	acc|sg|neut	NK	16
20	erworben	erworben	VVPP	erwerben	_	MO	2
21	.	.	SENT	.	_	--	20

1	Denn	Denn	KON	denn	_	JU	12
2	da	da	KOUS	da	_	CP	24
3	Er	Er	PPER	Er	nom|sg|masc|3	SB	12
4	aus	aus	APPR	aus	_	MO	9
5	dem	dem	ART	d	dat|sg|neut	NK	6
6	Lande	Lande	NN	Land	dat|sg|neut	NK	4
7	der	der	ART	d	gen|pl|*	NK	8
8	Lebendigen	Lebendigen	NA	Lebendige	gen|pl|*	AG	6
9	gerissen	gerissen	VVPP	reißen	_	OC	10
10	worden	worden	VAPP	werden	_	OC	12
11	/	/	$,	/	_	--	10
12	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	27
13	er	er	PPER	er	nom|sg|masc|3	SB	12
14	uns	uns	PRF	wir	dat|pl|*|1	DA	24
15	den	den	ART	d	acc|sg|masc	NK	16
16	Eingang	Eingang	NN	Eingang	acc|sg|masc	OA	24
17	in	in	APPR	in	_	MNR	16
18	dasselbe	dasselbe	PDS	derselbe	acc|sg|fem	NK	17
19	/	/	$,	/	_	--	18
20	und	und	KON	und	_	CD	16
21	das	das	ART	d	acc|sg|neut	NK	22
22	Gute	Gute	NA	Gute	acc|sg|neut	CJ	20
23	darinn	darin	PAV	darin	_	MO	24
24	erworben	erworben	VVPP	erwerben	_	OC	12
25	/	/	$,	/	_	--	24
26	drum	darum	PAV	darum	_	MNR	22
27	sagte	sagte	VVFIN	sagen	sg|3|past|ind	--	0
28	er	er	PPER	er	nom|sg|masc|3	SB	27
29	:	:	SENT	:	_	--	28

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
3	kommen	kommen	VVINF	kommen	_	OC	2
4	/	/	$,	/	_	--	3
5	daß	daß	KOUS	daß	_	CP	12
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	12
7	das	das	ART	d	acc|sg|neut	NK	8
8	Leben	Leben	NN	Leben	acc|sg|neut	OA	12
9	und	und	KON	und	_	CD	8
10	volle	volle	ADJA	voll	acc|pl|masc|pos	NK	11
11	Genuͤge	Genüge	NN	Genüge	acc|pl|masc	CJ	9
12	haben	haben	VAINF	haben	pl|3|pres|ind	OC	3
13	.	.	SENT	.	_	--	12

1	Es	Es	PPER	es	nom|sg|neut|3	PH	2
2	heist	heißt	VVFIN	heißen	sg|3|pres|ind	--	0
3	das	das	ART	d	nom|sg|neut	NK	4
4	Gute	Gute	NA	Gute	nom|sg|neut	SB	2
5	des	des	ART	d	gen|sg|masc	NK	6
6	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	4
7	/	/	$,	/	_	--	6
8	weiln	weil	KOUS	weil	_	CP	17
9	es	es	PPER	es	nom|sg|neut|3	SB	17
10	von	von	APPR	von	_	SBP	16
11	GOtt	Gott	NE	Gott	dat|sg|masc	NK	10
12	dem	dem	ART	d	dat|sg|masc	NK	13
13	HErrn	Herrn	NN	Herr	dat|sg|masc	DA	16
14	aus	aus	APPR	aus	_	MNR	13
15	Gnaden	Gnaden	NN	Gnade	dat|pl|fem	NK	14
16	geschencket	geschenkt	VVPP	schenken	_	OC	17
17	wird	wird	VAFIN	werden	sg|3|pres|ind	MO	2
18	.	.	SENT	.	_	--	17

1	Ja	Ja	ITJ	ja	_	DM	6
2	das	das	ART	d	nom|sg|neut	NK	3
3	Gute	Gute	NA	Gute	nom|sg|neut	SB	6
4	des	des	ART	d	gen|sg|masc	NK	5
5	HErrn	Herrn	NN	Herr	gen|sg|masc	AG	3
6	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
7	es	es	PPER	es	nom|sg|neut|3	EP	6
8	genennet	genannt	VVPP	nennen	_	OC	6
9	/	/	$,	/	_	--	8
10	weil	weil	KOUS	weil	_	CP	22
11	es	es	PPER	es	nom|sg|neut|3	SB	22
12	im	im	APPRART	im	dat|sg|masc	MO	22
13	HErrn	Herrn	NN	Herr	dat|sg|masc	NK	12
14	/	/	$,	/	_	--	13
15	ja	ja	ADV	ja	_	MO	22
16	er	er	PPER	er	nom|sg|masc|3	SB	22
17	der	der	ART	d	nom|sg|masc	NK	18
18	HErr	Herr	NN	Herr	nom|sg|masc	SB	22
19	selbst	selbst	PRF	selbst	_	MO	22
20	das	das	ART	d	nom|sg|neut	NK	21
21	Gute	Gute	NA	Gute	nom|sg|neut	PD	22
22	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	8
23	.	.	SENT	.	_	--	22

1	Das	Das	PDS	d	nom|sg|neut	NK	2
2	Sehen	Sehen	VVFIN	sehen	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	nicht	nicht	PTKNEG	nicht	_	NG	3
5	ein	ein	ART	ein	nom|sg|neut	NK	7
6	blosses	bloßes	ADJA	bloß	nom|sg|neut|pos	NK	7
7	Sehen	Sehen	VVFIN	sehen	nom|sg|neut	PD	3
8	/	/	$,	/	_	--	7
9	so	so	ADV	so	_	MO	10
10	mit	mit	APPR	mit	_	MO	3
11	leiblichen	leiblichen	ADJA	leiblich	dat|pl|neut|pos	NK	12
12	Augen	Augen	NN	Auge	dat|pl|neut	NK	10
13	geschicht	Geschichte	VVFIN	geschehen	nom|sg|fem	PD	3
14	/	/	$,	/	_	--	13
15	es	es	PPER	es	nom|sg|neut|3	SB	16
16	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	3
17	auch	auch	ADV	auch	_	MO	16
18	nicht	nicht	PTKNEG	nicht	_	NG	19
19	nur	nur	ADV	nur	_	MO	21
20	ein	ein	PTKVZ	ein	nom|sg|neut	NK	21
21	Sehen	Sehen	VVFIN	sehen	acc|sg|neut	PD	16
22	/	/	$,	/	_	--	21
23	so	so	ADV	so	_	MO	30
24	mit	mit	APPR	mit	_	MO	30
25	den	den	ART	d	dat|pl|fem	NK	27
26	erleuchteten	erleuchteten	ADJA	erleuchteten	dat|pl|neut|pos	NK	27
27	Augen	Augen	NN	Auge	dat|pl|neut	NK	24
28	des	des	ART	d	gen|sg|masc	NK	29
29	Verstandes	Verstandes	NN	Verstand	gen|sg|masc	AG	27
30	verrichtet	verrichtet	VVPP	verrichten	_	OC	31
31	wird	wird	VAFIN	werden	sg|3|pres|ind	CC	9
32	/	/	$,	/	_	--	31
33	oder	oder	KON	oder	_	CD	21
34	ein	ein	ART	ein	nom|sg|neut	NK	36
35	blosses	bloßes	ADJA	bloß	nom|sg|neut|pos	NK	36
36	Erkaͤntnis	Erkenntnis	NN	Erkenntnis	nom|sg|neut	CJ	33
37	/	/	$,	/	_	--	36
38	sondern	sondern	KON	sondern	_	CD	21
39	das	das	ART	d	acc|sg|neut	NK	40
40	Wort	Wort	NN	Wort	acc|sg|neut	CJ	38
41	,	,	$,	,	_	--	40
42	zumalen	zumalen	KOUS	zumal	_	CJ	40
43	wenn	wenn	KOUS	wenn	_	CP	56
44	dem	dem	ART	d	dat|sg|neut	NK	45
45	objecto	objecto	NN	objecto	dat|sg|neut	DA	56
46	das	das	ART	d	nom|sg|neut	NK	47
47	præfixum	praefixum	NN	praefixum	nom|sg|neut	SB	54
48	,	,	$,	,	_	--	47
49	wie	wie	KOUS	wie	_	MO	53
50	hier	hier	ADV	hier	_	MO	53
51	geschicht	Geschichte	VVFIN	geschehen	nom|sg|fem	AG	45
52	/	/	$,	/	_	--	51
53	vorgesetzet	vorgesetzt	VVPP	vorsetzen	_	OC	54
54	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	45
55	/	/	$,	/	_	--	54
56	heist	heißt	VVFIN	heißen	sg|3|pres|ind	RE	15
