

1	Das	Das	ART	d	nom|sg|neut	NK	3
4	dergestalt	dergestalt	ADV	dergestalt	_	MO	8
5	durch	durch	APPR	durch	_	MO	8
6	den	den	ART	d	acc|sg|masc	NK	7
7	☿	☿	NE	Mercurius	acc|sg|masc	NK	5
8	zertheilt	zerteilt	VVPP	zerteilt	_	OC	9
9	worden	worden	VAPP	werden	_	OC	3
10	/	/	$,	/	_	--	9
11	und	und	KON	und	_	CD	9
12	besagter	besagter	ADJA	besagt	nom|sg|masc|pos	NK	13
13	☿	☿	NE	Mercurius	nom|sg|masc	CJ	11
14	davon	davon	PAV	davon	_	MO	20
15	durch	durch	APPR	durch	_	MO	20
16	die	die	ART	d	acc|sg|fem	NK	17
17	Staͤrcke	Stärke	NN	Stärke	acc|sg|fem	NK	15
18	deß	dessen	PDAT	d	gen|sg|masc	AG	19
19	∆	∆	NE	∆	*|sg|masc	AG	17
20	ausgezogen	ausgezogen	VVPP	ausziehen	_	PD	21
21	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	47
22	/	/	$,	/	_	--	21
23	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
24	man	man	PIS	man	nom|sg|*	SB	23
25	das	das	ART	d	acc|sg|neut	NK	26
26	Pulver	Pulver	NN	Pulver	acc|sg|neut	OA	36
27	/	/	$,	/	_	--	26
28	so	so	ADV	so	_	MO	29
29	uͤbrig	übrig	ADJD	übrig	pos	MO	36
30	/	/	$,	/	_	--	29
31	durch	durch	APPR	durch	_	MO	36
32	das	das	ART	d	acc|sg|neut	NK	33
33	∆	∆	NE	∆	acc|sg|neut	NK	31
34	allein	allein	ADV	allein	_	MO	36
35	♎	♎	$(	♎	_	OA	36
36	calciniren	calcinieren	VVFIN	calcinieren	_	OC	23
37	/	/	$,	/	_	--	36
38	damit	damit	KOUS	damit	_	MO	42
39	man	man	PIS	man	nom|sg|*	SB	47
40	seine	seine	PPOSAT	sein	acc|sg|fem	NK	41
41	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	acc|sg|fem	OA	42
42	alterire	alteriere	VVFIN	alteriere	sg|3|pres|subj	CC	28
43	/	/	$,	/	_	--	42
44	und	und	KON	und	_	CD	42
45	in	in	APPR	in	_	MO	47
46	Troͤckne	Tröckne	NN	Tröckne	dat|sg|neut	NK	45
47	verkehre	verkehre	VVFIN	verkehre	sg|3|pres|subj	CJ	44
48	;	;	SENT	;	_	--	47

1	dann	dann	ADV	dann	_	MO	4
2	die	die	ART	d	nom|sg|fem	NK	4
3	widerwaͤrtige	widerwärtige	ADJA	widerwärtige	nom|pl|fem|pos	NK	4
4	qualitaͤten	Qualitäten	NN	Qualität	nom|pl|fem	SB	5
5	agiren	agieren	VVINF	agieren	_	--	0
6	und	und	KON	und	_	CD	5
7	wuͤrcken	wirken	VVINF	wirken	_	CJ	6
8	/	/	$,	/	_	--	7
9	eine	eine	ART	ein	_	MO	7
10	wider	wider	APPR	wider	_	MNR	9
11	die	die	ART	d	acc|sg|fem	NK	12
12	andere	andere	PIS	ander	acc|sg|fem	NK	10
13	:	:	SENT	:	_	--	12

1	Thue	Tue	VVIMP	tun	_	MO	6
2	dann	dann	ADV	dann	_	MO	6
3	dein	dein	PPOSAT	dein	_	MO	6
4	/	/	$,	/	_	--	3
5	also	also	ADV	also	_	MO	6
6	zubereitetes	zubereitetes	ADJA	zubereitetes	nom|sg|neut|pos	NK	7
7	Pulver	Pulver	NN	Pulver	nom|sg|neut	SB	16
8	/	/	$,	/	_	--	7
9	in	in	APPR	in	_	MNR	7
10	eine	eine	ART	ein	acc|sg|fem	NK	15
11	irrdene	irdene	ADJA	irdene	acc|sg|fem|pos	NK	15
12	/	/	$,	/	_	--	11
13	oder	oder	KON	oder	_	CD	11
14	glaͤserne	gläserne	ADJA	gläsern	nom|pl|neut|pos	CJ	13
15	Buͤchs	Büchse	NN	Büchse	nom|pl|neut	NK	9
16	setze	setze	VVFIN	setzen	sg|3|pres|subj	--	0
17	es	es	PPER	es	nom|sg|neut|3	EP	16
18	in	in	APPR	in	_	MO	16
19	das	das	ART	d	acc|sg|neut	NK	20
20	∆	∆	NE	∆	acc|sg|neut	NK	18
21	/	/	$,	/	_	--	20
22	so	so	PTKREL	so	_	MO	26
23	zur	zur	APPRART	zur	dat|sg|fem	MO	26
24	♎	♎	$(	♎	dat|sg|fem	NK	25
25	calcination	calcination	FM	calcination	dat|sg|fem	NK	23
26	bequem	bequem	ADJD	bequem	pos	MO	16
27	/	/	$,	/	_	--	26
28	auf	auf	APPR	auf	_	MO	16
29	zween	zween	CARD	zwei	acc|sg|masc|pos	NK	30
30	Tag	Tag	NN	Tag	acc|sg|masc	NK	28
31	lang	lang	ADJD	lang	pos	MO	16
32	/	/	$,	/	_	--	31
33	nach	nach	APPR	nach	_	MO	16
34	welchen	welchen	PRELS	welch	dat|pl|fem	NK	33
35	du	du	PPER	du	nom|sg|*|2	SB	44
36	die	die	ART	d	acc|pl|masc	NK	37
37	Buͤchs	Büchse	NN	Büchse	acc|sg|fem	OA	40
38	wieder	wieder	ADV	wieder	_	MO	40
39	heraus	heraus	PTKVZ	heraus	_	MO	40
40	nehmen	nehmen	VVINF	nehmen	_	OC	44
41	/	/	$,	/	_	--	40
42	und	und	KON	und	_	CD	40
43	auffmachen	aufmachen	VVINF	aufmachen	_	CJ	42
44	solst	sollst	VMFIN	sollen	sg|3|pres|ind	RC	20
45	;	;	SENT	;	_	--	44

1	und	und	KON	und	_	JU	4
2	wann	wann	KOUS	wann	_	MO	4
3	du	du	PPER	du	nom|sg|*|2	SB	4
4	befindest	befindest	VVFIN	befinden	sg|2|pres|ind	--	0
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	16
7	es	es	PPER	es	nom|sg|neut|3	SB	16
8	ciogh	ciogh	NE	ciogh	_	PNC	10
9	almisc	almisc	NE	almisc	*|*|*	PNC	10
10	cickeinde	cickeinde	NE	cickeinde	sg|3|pres|subj	SB	16
11	d.	d.	PDS	der	dat|sg|*	OA	15
12	i.	i.	APPR	i.	_	MO	15
13	in	in	APPR	in	_	MO	15
14	flores	Flores	NE	Flores	dat|sg|neut	NK	13
15	sublimirt	sublimirt	VVFIN	sublimieren	_	PD	16
16	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	4
17	/	/	$,	/	_	--	16
18	so	so	ADV	so	_	MO	19
19	thue	tue	VVFIN	tun	*|*|neut	PD	16
20	davon	davon	PAV	davon	_	PG	19
21	bunleri	bunleri	NE	bunleri	nom|sg|masc	PNC	22
22	cicek	Cicek	NE	Cicek	nom|sg|masc	PAR	19
23	,	,	$,	,	_	--	22
24	d.	d.	ART	d.	nom|sg|neut	NK	46
25	i.	i.	APPR	i.	_	MO	27
26	die	die	ART	d	acc|sg|fem	NK	27
27	flores	Flores	NE	Flores	acc|sg|fem	APP	19
28	mit	mit	APPR	mit	_	MNR	27
29	einer	einer	ART	ein	dat|sg|fem	NK	30
30	Feder	Feder	NN	Feder	dat|sg|fem	NK	28
31	/	/	$,	/	_	--	30
32	und	und	KON	und	_	CD	4
33	verwahre	verwahre	VVFIN	verwahre	sg|3|pres|subj	CJ	32
34	sie	sie	PPER	Sie	nom|sg|fem|3	SB	33
35	/	/	$,	/	_	--	34
36	und	und	KON	und	_	CD	33
37	widerhole	wiederhole	VVFIN	wiederholen	sg|3|pres|subj	CJ	36
38	diese	diese	PDAT	dies	acc|sg|fem	NK	39
39	♎	♎	$(	♎	nom|sg|fem	SB	37
40	calcination	calcination	FM	calcination	_	OA	37
41	so	so	ADV	so	_	MO	42
42	lang	lang	ADJD	lang	pos	MO	37
43	/	/	$,	/	_	--	42
44	biß	bis	KOUS	bis	_	MO	51
45	alles	alles	PIS	all	acc|sg|neut	NK	44
46	cicekinde	cicekinde	VVPP	cicekinde	nom|sg|neut	SB	47
47	seye	sei	VAFIN	sein	sg|3|pres|subj	CC	41
48	/	/	$,	/	_	--	47
49	danach	danach	ADV	danach	_	MO	47
50	♎	♎	$(	♎	_	--	49
51	ire	Ire	VVFIN	Ire	nom|pl|neut	CJ	42
52	wiederum	wiederum	ADV	wiederum	_	MO	51
53	bunleri	bunleri	NE	bunleri	nom|sg|masc	PNC	54
54	cicek	Cicek	NE	Cicek	nom|sg|masc	AG	51
55	,	,	$,	,	_	--	54
56	biß	bis	KOUS	bis	_	CP	80
57	du	du	PPER	du	nom|sg|*|2	SB	80
58	nachfolgende	nachfolgende	ADJA	nachfolgend	acc|pl|fem|pos	NK	59
59	Zeichen	Zeichen	NN	Zeichen	acc|pl|neut	SB	70
60	sihest	sihest	VVFIN	sihest	_	MO	47
61	/	/	$,	/	_	--	60
62	an	an	APPR	an	_	MO	69
63	welchen	welchen	PRELS	welch	pl|3|pres|ind	OA	15
64	die	die	ART	d	acc|sg|fem	NK	65
65	Vollkommenheit	Vollkommenheit	NN	Vollkommenheit	acc|sg|fem	NK	62
66	der	der	ART	d	gen|sg|fem	NK	68
67	♎	♎	$(	♎	gen|sg|fem|pos	NK	68
68	calcination	calcination	NE	calcination	gen|sg|fem	AG	65
69	erkennet	erkennet	VVFIN	erkennen	_	OC	70
70	wird	wird	NE	Wirt	sg|3|pres|ind	CC	18
71	/	/	$,	/	_	--	70
72	ohne	ohne	APPR	ohne	_	MO	80
73	welche	welche	PRELS	welch	acc|sg|fem	NK	72
74	man	man	PIS	man	nom|sg|*	SB	80
75	unser	unser	PPOSAT	unser	acc|sg|neut	NK	77
76	⦵	⦵	NE	⦵	acc|sg|neut|pos	NK	77
77	philosophicum	philosophicum	FM	philosophicum	acc|sg|neut	OA	79
78	nicht	nicht	PTKNEG	nicht	_	NG	80
79	machen	machen	VVINF	machen	_	OC	80
80	koͤnte	könnte	VMFIN	können	sg|3|past|subj	MO	37
81	.	.	SENT	.	_	--	80

1	Dann	Dann	ADV	dann	_	MO	8
2	gleich	gleich	ADJD	gleich	_	MO	8
3	wie	wie	KOKOM	wie	_	CM	18
4	man	man	PIS	man	nom|sg|*	SB	8
5	das	das	ART	d	acc|sg|neut	NK	6
6	☉	☉	NE	☉	acc|sg|neut	OA	13
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	koͤnte	könnte	VMFIN	können	sg|3|past|subj	--	0
9	durch	durch	APPR	durch	_	MO	13
10	das	das	ART	d	acc|sg|neut	NK	11
11	∆	∆	NE	∆	acc|sg|neut	NK	9
12	♎	♎	$(	♎	_	NK	11
13	calciniren	calcinieren	VVFIN	calcinieren	_	OC	8
14	/	/	$,	/	_	--	13
15	wann	wann	KOUS	wann	_	MO	22
16	es	es	PPER	es	nom|sg|neut|3	SB	28
17	nicht	nicht	PTKNEG	nicht	_	NG	22
18	zuvor	zuvor	ADV	zuvor	_	MO	22
19	in	in	APPR	in	_	MO	22
20	subtile	subtile	ADJA	subtil	dat|sg|masc|pos	NK	21
21	Theil	Teil	NN	Teil	dat|sg|masc	NK	19
22	gebracht	gebracht	VVPP	bringen	_	OC	28
23	/	/	$,	/	_	--	22
24	und	und	KON	und	_	CD	22
25	also	also	ADV	also	_	MO	27
26	tuͤchtig	tüchtig	ADJD	tüchtig	pos	MO	27
27	gemacht	gemacht	VVPP	gemacht	_	CJ	24
28	waͤre	wäre	VAFIN	sein	sg|3|past|subj	CJ	8
29	/	/	$,	/	_	--	28
30	die	die	ART	d	nom|sg|fem	NK	31
31	Staͤrcke	Stärke	NN	Stärke	nom|sg|fem	SB	28
32	und	und	KON	und	_	CD	31
33	Wuͤrckung	Wirkung	NN	Wirkung	acc|sg|fem	CJ	32
34	deß	dessen	PDAT	d	gen|sg|masc	AG	35
35	∆	∆	NE	∆	acc|sg|fem	OA	37
36	zu	zu	PTKZU	zu	_	PM	37
37	empfangen	empfangen	VVINF	empfangen	_	RE	16
38	/	/	$,	/	_	--	37
39	und	und	KON	und	_	CD	37
40	anzunehmen	anzunehmen	VVIZU	annehmen	_	CJ	39
41	;	;	SENT	;	_	--	40

1	als	als	KOUS	als	_	JU	18
2	auch	auch	ADV	auch	_	MO	7
3	/	/	$,	/	_	--	2
4	wann	wann	KOUS	wann	_	MO	16
5	die	die	ART	d	nom|sg|fem	NK	7
6	♎	♎	$(	♎	nom|sg|fem|pos	NK	7
7	calcination	calcination	NE	calcination	nom|sg|fem	OA	16
8	nicht	nicht	PTKNEG	nicht	_	NG	9
9	gaͤntzlich	gänzlich	ADJD	gänzlich	pos	MO	10
10	vollfuͤhret	vollführet	VVFIN	vollführet	pos	MO	16
11	/	/	$,	/	_	--	10
12	und	und	KON	und	_	CD	10
13	zur	zur	APPRART	zur	dat|sg|fem	CJ	12
14	Auffloͤsung	Auflösung	NN	Auflösung	dat|sg|fem	NK	13
15	tuͤchtig	tüchtig	ADJD	tüchtig	pos	MO	16
16	gemacht	gemacht	VVPP	gemacht	_	OC	18
17	/	/	$,	/	_	--	16
18	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
19	die	die	ART	d	nom|sg|fem	NK	20
20	Aufloͤsung	Auflösung	NN	Auflösung	nom|sg|fem	SB	18
21	nicht	nicht	PTKNEG	nicht	_	NG	22
22	geschehen	geschehen	VVINF	geschehen	_	OC	18
23	.	.	SENT	.	_	--	22

1	Darum	Darum	PAV	darum	_	MO	2
2	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
3	Geber	Geber	NN	Geber	nom|sg|masc	SB	2
4	sehr	sehr	ADV	sehr	_	MO	5
5	wol	wohl	ADV	wohl	_	MO	2
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	22
8	alle	alle	PIAT	all	nom|pl|neut	NK	9
9	Dinge	Dinge	NN	Ding	nom|pl|neut	SB	22
10	wohl	wohl	ADV	wohl	_	MO	22
11	und	und	KON	und	_	CD	10
12	gebuͤhrlich	gebührlich	ADJD	gebührlich	pos	MO	14
13	♎	♎	$(	♎	_	--	0
14	calciniret	calcinieret	VVFIN	calcinieret	pos	CJ	11
15	/	/	$,	/	_	--	14
16	der	der	ART	d	dat|sg|fem	NK	17
17	Natur	Natur	NN	Natur	dat|sg|fem	SB	25
18	der	der	ART	d	gen|sg|fem	NK	19
19	⦵	⦵	NE	⦵	gen|sg|fem	AG	17
20	⦵	⦵	NE	⦵	_	--	19
21	nahe	nahe	ADJD	nahe	_	MNR	17
22	seynd	sind	VAFIN	sein	pl|3|pres|ind	OC	2
23	deren	deren	PDAT	d	gen|sg|fem	AG	24
24	Natur	Natur	NN	Natur	nom|sg|fem	NK	21
25	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	2
26	sich	sich	PRF	er|es|sie	acc|sg|3	OA	30
27	in	in	APPR	in	_	MO	30
28	∆	∆	NE	∆	dat|sg|neut	NK	27
29	zu	zu	PTKZU	zu	_	PM	30
30	resolviren	resolvieren	VVINF	resolvieren	_	OC	25
31	.	.	SENT	.	_	--	30

1	Jedoch	Jedoch	ADV	jedoch	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	die	die	ART	d	nom|sg|fem	NK	4
4	subtilitaͤt	Subtilität	NN	Subtilität	nom|sg|fem	SB	2
5	und	und	KON	und	_	CD	4
6	Feine	Feine	NN	Feine	nom|pl|masc	CJ	5
7	oder	oder	KON	oder	_	CD	6
8	Duͤnne	Dünne	NE	Dünne	nom|pl|masc	CJ	7
9	der	der	ART	d	gen|sg|fem	NK	10
10	Theile	Teile	NN	Teil	gen|pl|neut	AG	4
11	/	/	$,	/	_	--	10
12	allein	allein	ADV	allein	_	MO	15
13	nicht	nicht	PTKNEG	nicht	_	NG	15
14	die	die	ART	d	nom|sg|fem	NK	15
15	Ursach	Ursache	NN	Ursache	nom|sg|fem	PAR	4
16	der	der	ART	d	gen|sg|fem	NK	17
17	resolution	Resolution	NN	Resolution	gen|sg|fem	AG	15
18	und	und	KON	und	_	CD	17
19	Aufloͤsung	Auflösung	NN	Auflösung	nom|sg|fem	CJ	18
20	in	in	APPR	in	_	MNR	17
21	∇	∇	NE	∇	dat|sg|neut	NK	20
22	/	/	$,	/	_	--	21
23	sondern	sondern	KON	sondern	_	CD	2
24	es	es	PPER	es	nom|sg|neut|3	SB	25
25	seynd	sind	VAFIN	sein	pl|3|pres|ind	CJ	23
26	gewisse	gewisse	ADJA	gewiß	nom|pl|neut|pos	NK	27
27	Zeichen	Zeichen	NN	Zeichen	nom|pl|neut	PD	25
28	/	/	$,	/	_	--	27
29	welche	welche	PRELS	welch	nom|sg|fem	OA	37
30	die	die	ART	d	acc|sg|fem	NK	31
31	perfection	Perfektion	NN	Perfektion	acc|sg|fem	OA	36
32	der	der	ART	d	gen|pl|fem	NK	34
33	♎	♎	$(	♎	_	NK	34
34	calcination	calcination	FM	calcination	gen|sg|fem	AG	31
35	zu	zu	PTKZU	zu	_	PM	36
36	erkennen	erkennen	VVINF	erkennen	_	RE	24
37	geben	geben	VVFIN	geben	_	OC	25
38	.	.	SENT	.	_	--	37

1	Diese	Diese	PDAT	dies	nom|pl|fem	NK	2
2	Zeichen	Zeichen	NN	Zeichen	nom|pl|neut	SB	3
3	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	augenscheinlich	augenscheinlich	ADJD	augenscheinlich	pos	PD	3
5	/	/	$,	/	_	--	4
6	und	und	KON	und	_	CD	3
7	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	CJ	6
8	wohl	wohl	ADV	wohl	_	MO	11
9	in	in	APPR	in	_	CVC	11
10	acht	acht	NN	Acht	dat|sg|fem	NK	9
11	genommen	genommen	VVPP	nehmen	_	OC	15
12	/	/	$,	/	_	--	11
13	und	und	KON	und	_	CD	11
14	auffgemercket	auffgemercket	ADJD	auffgemercket	_	CJ	13
15	werden	werden	VAINF	werden	_	OC	7
16	;	;	SENT	;	_	--	15

1	massen	Massen	KOUS	maßen	pl|3|pres|ind	--	0
2	es	es	PPER	es	acc|sg|neut|3	OA	1
3	nicht	nicht	PTKNEG	nicht	_	NG	1
4	ein	ein	ART	ein	acc|sg|neut	NK	6
5	schlecht	schlecht	ADJD	schlecht	pos	MO	6
6	Ding	Ding	NN	Ding	acc|sg|neut	OA	1
7	/	/	$,	/	_	--	6
8	oder	oder	KON	oder	_	CD	6
9	von	von	APPR	von	_	CJ	8
10	geringer	geringer	ADJA	gering	dat|sg|fem|pos	NK	11
11	importantz	Importanz	NN	Importanz	dat|sg|fem	NK	9
12	,	,	$,	,	_	--	11
13	das	das	PRELS	d	acc|sg|neut	OA	19
14	☉	☉	NE	☉	acc|sg|neut	SB	33
15	wohl	wohl	ADV	wohl	_	MO	19
16	wissen	wissen	VVINF	wissen	pl|3|pres|ind	MO	19
17	zu	zu	PTKVZ	zu	_	MO	19
18	♎	♎	$(	♎	dat|sg|fem	NK	17
19	calciniren	calcinieren	VVFIN	calcinieren	_	RC	6
20	/	/	$,	/	_	--	19
21	dann	dann	KOUS	dann	_	MO	33
22	es	es	PPER	es	acc|sg|neut|3	SB	33
23	der	der	ART	d	nom|sg|masc	NK	24
24	Schluͤssel	Schlüssel	NN	Schlüssel	nom|sg|masc	PD	33
25	/	/	$,	/	_	--	24
26	und	und	KON	und	_	CD	24
27	das	das	ART	d	nom|sg|neut	NK	29
28	groͤste	größte	ADJA	groß	nom|sg|neut|sup	NK	29
29	Geheimnuß	Geheimnuß	NN	Geheimnuß	nom|sg|neut	CJ	26
30	der	der	ART	d	gen|sg|fem	NK	32
31	gantzen	ganzen	ADJA	ganz	gen|sg|fem|pos	NK	32
32	Kunst	Kunst	NN	Kunst	gen|sg|fem	AG	29
33	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	11
34	.	.	SENT	.	_	--	33

1	Das	Das	ART	d	nom|sg|neut	NK	4
2	erste	erste	ADJA	erst	nom|sg|neut|pos	NK	4
3	sichtbare	sichtbare	ADJA	sichtbar	nom|sg|neut|pos	NK	4
4	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	SB	9
5	besagter	besagter	ADJA	besagt	gen|pl|fem|pos	NK	7
6	vollkommenen	vollkommenen	ADJA	vollkommen	gen|sg|fem|pos	NK	7
7	♎	♎	$(	♎	gen|sg|fem	AG	4
8	on	on	FM	--	nom|sg|*	NK	7
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	/	/	$,	/	_	--	9
11	der	der	ART	d	nom|sg|masc	NK	12
12	Kalck	Kalk	NN	Kalk	nom|sg|masc	SB	9
13	oder	oder	KON	oder	_	CD	12
14	Pulver	Pulver	NN	Pulver	nom|sg|masc	CJ	13
15	sehr	sehr	ADV	sehr	_	MO	16
16	subtil	subtil	ADJD	subtil	pos	PD	9
17	/	/	$,	/	_	--	16
18	ja	ja	ADV	ja	_	MO	20
19	unbegreifflich	unbegreiflich	ADJD	unbegreiflich	pos	PD	20
20	sey	sei	VAFIN	sein	sg|3|pres|subj	MO	16
21	:	:	SENT	:	_	--	20

1	dann	dann	ADV	dann	_	MO	27
2	/	/	$,	/	_	--	1
3	wie	wie	PWAV	wie	_	MO	4
4	gesagt	gesagt	VVPP	sagen	_	MO	12
5	/	/	$,	/	_	--	4
6	die	die	ART	d	acc|sg|fem	NK	9
7	sehr	sehr	ADV	sehr	_	MO	8
8	subtile	subtile	ADJA	subtil	acc|pl|neut|pos	NK	9
9	Theile	Teile	NN	Teil	acc|pl|neut	OA	12
10	sich	sich	PRF	er|es|sie	acc|pl|3	OA	12
11	eher	eher	ADV	eher	_	MO	12
12	resolviren	resolvieren	VVFIN	resolvieren	_	CJ	1
13	in	in	APPR	in	_	MO	27
14	den	den	ART	d	acc|sg|masc	NK	15
15	liquoribus	liquoribus	FM	liquoribus	acc|sg|masc	NK	13
16	,	,	$,	,	_	--	15
17	welche	welche	PRELS	welch	acc|pl|neut	OA	19
18	sie	sie	PPER	Sie	nom|pl|*|3	SB	20
19	solviren	solvieren	VVINF	solvieren	_	OC	20
20	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	RC	15
21	/	/	$,	/	_	--	20
22	als	als	KOKOM	als	_	CM	24
23	die	die	ART	d	nom|pl|masc	NK	24
24	jenige	jenige	PIS	jenige	nom|pl|*	CC	11
25	so	so	ADV	so	_	MO	26
26	grob	grob	ADJD	grob	pos	PD	27
27	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
28	.	.	SENT	.	_	--	27

1	Das	Das	ART	d	nom|sg|neut	NK	3
2	andere	andere	ADJA	ander	nom|sg|neut|pos	NK	3
3	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	/	/	$,	/	_	--	4
6	aquel	aquel	NE	aquel	acc|sg|masc	SB	4
7	elaf	Elaf	NE	Elaf	acc|sg|masc	PNC	11
8	psonitu	psonitu	NE	psonitu	nom|sg|masc	PNC	11
9	psansi	psansi	NE	psansi	nom|sg|masc	PNC	11
10	eser	Eser	NE	Eser	nom|sg|masc	PNC	11
11	atenira	atenira	NE	atenira	*|*|*	SB	4
12	beta	Beta	NE	Beta	_	PNC	20
13	fleso	fleso	NE	fleso	_	PNC	20
14	spartiesu	spartiesu	NE	spartiesu	_	PNC	20
15	onez	onez	NE	onez	_	PNC	20
16	fisel	Fiesel	NE	Fiesel	*|*|*	PNC	20
17	battachenta	battachenta	NE	battachenta	*|*|*	PNC	20
18	fluined	fluined	NE	fluined	*|*|*	PNC	20
19	bad	Bad	NE	Bad	*|*|*	PNC	20
20	clauitrec	clauitrec	NE	clauitrec	_	NK	11
21	,	,	$,	,	_	--	20
22	datul	datul	NE	datul	_	MO	4
23	effelut	effelut	ADJD	effelut	pos	MO	24
24	figonitifono	figonitifono	NE	figonitifono	_	PD	4
25	,	,	$,	,	_	--	24
26	imalisa	imalisa	NE	imalisa	nom|sg|masc	PNC	27
27	delmepured	delmepured	NE	delmepured	nom|sg|masc	SB	28
28	spoludren	spoludren	NE	spoludren	pl|3|pres|ind	CJ	4
29	peto	peto	NE	peto	_	MO	28
30	acenidrep	acenidrep	NE	acenidrep	_	MO	28
31	;	;	SENT	;	_	--	30

1	d.	d.	ART	d.	nom|sg|neut	SB	6
2	i.	i.	APPR	i.	_	MO	6
3	daß	daß	KOUS	daß	_	CP	6
4	das	das	ART	d	nom|sg|neut	NK	5
5	Pulver	Pulver	NN	Pulver	nom|sg|neut	SB	6
6	zertheilt	zerteilt	ADJD	zerteilt	sg|3|pres|ind	--	0
7	bleibe	bleibe	VVFIN	bleiben	acc|sg|fem	OA	6
8	/	/	$,	/	_	--	7
9	und	und	KON	und	_	CD	6
10	auch	auch	ADV	auch	_	MO	11
11	im	im	APPRART	im	dat|sg|neut	MO	14
12	Feuer	Feuer	NN	Feuer	dat|sg|neut	NK	11
13	nicht	nicht	PTKNEG	nicht	_	NG	14
14	fliesse	fließe	VVFIN	fließen	sg|3|pres|subj	CJ	9
15	/	/	$,	/	_	--	14
16	sondern	sondern	KON	sondern	_	CD	14
17	Pulver	Pulver	NN	Pulver	dat|sg|masc	SB	20
18	und	und	KON	und	_	CD	17
19	Asche	Asche	NN	Asche	dat|sg|fem	CJ	18
20	sey	sei	VAFIN	sein	sg|3|pres|subj	CJ	16
21	/	/	$,	/	_	--	20
22	dann	dann	KON	dann	_	MO	23
23	daraus	daraus	PAV	daraus	_	MO	24
24	erkennet	erkennet	VVFIN	erkennen	sg|3|pres|ind	CJ	6
25	man	man	PIS	man	nom|sg|*	SB	24
26	/	/	$,	/	_	--	25
27	daß	daß	KOUS	daß	_	CP	30
28	die	die	ART	d	nom|sg|fem	NK	29
29	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	nom|sg|fem	SB	30
30	alterirt	alteriert	ADJD	alteriert	sg|3|pres|ind	OC	24
31	/	/	$,	/	_	--	30
32	und	und	KON	und	_	CD	30
33	durch	durch	APPR	durch	_	MO	41
34	die	die	ART	d	acc|sg|fem	NK	35
35	Waͤrme	Wärme	NN	Wärme	acc|sg|fem	NK	33
36	und	und	KON	und	_	CD	35
37	Troͤckne	Tröckne	NN	Tröckne	acc|sg|fem	CJ	36
38	des	des	ART	d	gen|sg|masc	NK	39
39	∆	∆	NE	∆	gen|sg|masc	AG	35
40	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	32
41	uͤberwunden	überwunden	VVPP	überwinden	_	OC	42
42	worden	worden	VAPP	werden	_	OC	40
43	;	;	SENT	;	_	--	42

1	sonsten	sonsten	ADV	sonst	_	MO	19
2	waͤre	wäre	VAFIN	sein	sg|3|past|subj	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	ein	ein	ART	ein	nom|sg|neut	NK	5
5	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	PD	2
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	12
8	gemeldte	gemehlte	ADJA	gemeldet	nom|sg|fem|pos	NK	9
9	Feuchtigkeit	Feuchtigkeit	NN	Feuchtigkeit	nom|sg|fem	SB	12
10	nicht	nicht	PTKNEG	nicht	_	NG	12
11	gaͤntzlich	gänzlich	ADJD	gänzlich	pos	PD	12
12	waͤre	wäre	VAFIN	sein	sg|3|past|subj	RE	3
13	alterirt	alteriert	ADJD	alteriert	pos	PD	12
14	/	/	$,	/	_	--	13
15	oder	oder	KON	oder	_	CD	12
16	durch	durch	APPR	durch	_	MO	19
17	das	das	ART	d	acc|sg|neut	NK	18
18	∆	∆	NE	∆	acc|sg|neut	NK	16
19	uͤberwunden	überwunden	VVPP	überwinden	_	OC	20
20	worden	worden	VAPP	werden	_	OC	2
21	;	;	SENT	;	_	--	20

1	und	und	KON	und	_	JU	2
2	muͤste	müßte	VMFIN	müssen	sg|3|past|subj	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	es	es	PPER	es	acc|sg|neut|3	OA	5
