

1	Gesegneter	Gesegneter	NA	Gesegnete	nom|sg|masc|pos	NK	2
32	Thal	Tal	NN	Tal	dat|sg|neut	NK	30
33	abzuholen	abzuholen	VVIZU	abzuholen	_	OC	34
34	beschweret	beschweret	VVPP	beschweren	pos	PD	35
35	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
36	/	/	$,	/	_	--	35
37	laͤnger	länger	ADJD	lang	comp	MO	39
38	zu	zu	PTKZU	zu	_	PM	39
39	wohnen	wohnen	VVFIN	wohnen	_	OC	35
40	nicht	nicht	PTKNEG	nicht	_	NG	41
41	getraweten	getraweten	VVPP	getraweten	_	OC	39
42	/	/	$,	/	_	--	41
43	sondern	sondern	KON	sondern	_	CD	39
44	sich	sich	PRF	er|es|sie	acc|pl|3	OA	51
45	beginneten	Begineteen	NN	Begineteen	nom|pl|masc	SB	51
46	die	die	ART	d	nom|pl|masc	NK	47
47	Cloͤster	Klöster	NN	Kloster	nom|pl|neut	SB	51
48	in	in	APPR	in	_	MO	51
49	das	das	ART	d	acc|sg|neut	NK	50
50	Thal	Tal	NN	Tal	acc|sg|neut	NK	48
51	zuversetzen	zuversetzen	VVINF	zuversetzen	_	CJ	43
52	.	.	SENT	.	_	--	51

1	Hoͤrt	Hört	VVIMP	hören	sg|3|pres|ind	--	0
2	aber	aber	ADV	aber	_	MO	1
3	einen	einen	ART	ein	acc|sg|masc	NK	8
4	newen	neuen	ADJA	neu	acc|sg|masc|pos	NK	8
5	/	/	$,	/	_	--	4
6	deß	dessen	PRELAT	d	gen|sg|neut	AG	10
7	newen	neuen	ADJA	neu	gen|sg|masc|pos	NK	8
8	Gesatzes	Gesatzes	NN	Gesatzes	gen|sg|masc	OA	1
9	vertrawenden	vertrawenden	ADJA	vertrawenden	gen|sg|masc|pos	NK	10
10	Moyses	Moyses	NE	Moses	gen|sg|masc	AG	8
11	:	:	SENT	:	_	--	10

1	hoͤrt	hört	VVIMP	hören	sg|3|pres|ind	--	0
2	wie	wie	KOUS	wie	_	CM	3
3	Benedictus	Benedictus	NE	Benedictus	nom|sg|*	SB	1
4	sich	sich	PRF	er|es|sie	acc|sg|3	OA	5
5	anlaͤst	anlest	VVFIN	anlest	sg|3|pres|ind	OC	1
6	.	.	SENT	.	_	--	5

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	2
4	:	:	SENT	:	_	--	3

1	Num	Num	FM	Num	_	PNC	4
2	de	de	FM	de	*|*|*	PNC	4
3	petra	Petra	NE	Petra	*|*|*	PNC	4
4	hac	Haag	NE	Haag	dat|sg|neut	--	0
5	vobis	Vobis	NE	Vobis	nom|sg|masc	PNC	6
6	aquam	aquam	NE	aquam	gen|sg|masc	AG	7
7	poterimus	poterimus	NN	poterimus	nom|sg|masc	--	0
8	ejicere	ejicere	VVFIN	ejicere	sg|3|pres|subj	OC	7
9	?	?	SENT	?	_	--	8

1	Sondern	Sondern	KON	sondern	_	--	0
2	:	:	SENT	:	_	--	1

1	Valet	Valet	NE	Valet	sg|3|pres|ind	--	0
2	omnipotens	omnipotens	NE	omnipotens	_	MO	1
3	Deus	Deus	NE	Deus	nom|sg|masc	PNC	4
4	etiam	etiam	FM	etiam	nom|sg|masc	SB	10
5	in	in	APPR	in	_	MO	10
6	illo	illo	NE	illo	_	PNC	9
7	montis	montis	NE	montis	_	PNC	9
8	cacumine	cacumine	NE	cacumine	_	PNC	9
9	aquam	aquam	NE	aquam	_	NK	5
10	producere	producere	VVFIN	producere	sg|3|pres|subj	OC	1
11	,	,	$,	,	_	--	10
12	vt	ut	FM	ut	_	OA	18
13	vobis	Vobis	NE	Vobis	_	UC	12
14	laborem	laborem	FM	laborem	dat|sg|neut|comp	NK	15
15	tanti	Tante	NN	Tante	dat|sg|fem	AG	12
16	itineris	itineris	ADJA	itineris	gen|sg|*	AG	15
17	dignetur	dignetur	NN	dignetur	pos	MO	18
18	auferre	auferre	VVFIN	auferre	sg|3|pres|subj	CJ	10
19	.	.	SENT	.	_	--	18

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	4
4	vielleicht	vielleicht	ADV	vielleicht	_	MO	5
5	kan	kann	VMFIN	können	sg|1|pres|ind	OC	2
6	ich	ich	PPER	ich	nom|sg|*|1	SB	5
7	auß	aus	APPR	aus	_	MO	5
8	disen	diesen	PDAT	dies	dat|pl|fem	NK	9
9	Steinfelsen	Steinfelsen	NN	Steinfelsen	dat|pl|fem	NK	7
10	Wasser	Wasser	NN	Wasser	nom|sg|neut	OA	11
11	erzwingen	erzwingen	VVINF	erzwingen	_	OC	5
12	/	/	$,	/	_	--	11
13	sondern	sondern	KON	sondern	_	CD	5
14	/	/	$,	/	_	--	13
15	GOTT	Gott	NE	Gott	dat|sg|masc	SB	16
16	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	13
17	mit	mit	APPR	mit	_	MO	27
18	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	19
19	Allmacht	Allmacht	NN	Allmacht	dat|sg|fem	NK	17
20	ein	ein	ART	ein	acc|sg|neut	NK	22
21	reiches	reiches	ADJA	reich	nom|sg|neut|pos	NK	22
22	Wasser	Wasser	NN	Wasser	nom|sg|neut	OA	27
23	auch	auch	ADV	auch	_	MO	24
24	auß	aus	APPR	aus	_	MO	27
25	disen	diesen	PDAT	dies	dat|pl|fem	NK	26
26	Steinkluͤppen	Steinklüppen	NN	Steinklüppen	dat|pl|fem	NK	24
27	erwecken	erwecken	VVINF	erwecken	_	OC	16
28	:	:	SENT	:	_	--	27

1	aller	aller	PIAT	all	gen|pl|fem	NK	2
2	massen	Massen	NN	Masse	gen|pl|fem	OG	4
3	werckstellig	werckstellig	ADJD	werckstellig	pos	MO	4
4	geschehen	geschehen	VVPP	geschehen	_	--	0
5	/	/	$,	/	_	--	4
6	nicht	nicht	PTKNEG	nicht	_	NG	13
7	als	als	KOKOM	als	_	MO	13
8	er	er	PPER	er	nom|sg|masc|3	NK	7
9	mit	mit	APPR	mit	_	MO	13
10	zweiffelhafftigen	zweiffelhafftigen	ADJA	zweiffelhafftigen	dat|sg|masc|pos	NK	11
11	Stab	Stab	NN	Stab	dat|sg|masc	NK	9
12	daran	daran	PAV	daran	_	MO	13
13	geschlagen	geschlagen	VVPP	schlagen	_	MO	4
14	/	/	$,	/	_	--	13
15	sondern	sondern	KON	sondern	_	CD	13
16	demnach	demnach	ADV	demnach	_	MO	25
17	er	er	PPER	er	nom|sg|masc|3	SB	25
18	die	die	ART	d	acc|sg|fem	NK	20
19	Allmaͤchtige	Allmächtige	ADJA	Allmächtige	acc|sg|fem|pos	NK	20
20	Hand	Hand	NN	Hand	acc|sg|fem	OA	25
21	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	20
22	mit	mit	APPR	mit	_	MO	25
23	jnbruͤnstigen	inbrünstigen	ADJA	inbrünstigen	dat|sg|neut|pos	NK	24
24	Gebett	Gebet	NN	Gebet	dat|sg|neut	NK	22
25	ersucht	ersucht	VVPP	ersuchen	_	CJ	15
26	.	.	SENT	.	_	--	25

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	2
2	sihet	sieht	VVFIN	sehen	sg|3|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	2
4	daß	daß	KOUS	daß	_	CP	12
5	Jeremias	Jeremias	NE	Jeremias	gen|sg|neut	SB	12
6	gar	gar	ADV	gar	_	MO	7
7	wol	wohl	ADV	wohl	_	MO	12
8	von	von	APPR	von	_	SBP	12
9	disem	diesem	PDAT	dies	dat|sg|masc	NK	11
10	gebenedeyten	gebenedeiten	ADJA	gebenedeiten	dat|sg|masc|pos	NK	11
11	Benedict	Benedict	NN	Benedict	dat|sg|masc	NK	8
12	gesagt	gesagt	VVPP	sagen	_	OC	2
13	:	:	SENT	:	_	--	12

1	Benedictus	Benedictus	NE	Benedictus	gen|sg|*	PNC	5
2	vir	vier	CARD	vier	_	NK	5
3	,	,	$,	,	_	--	2
4	qui	qui	FM	qui	_	PNC	5
5	confidit	confidit	FM	confidit	_	--	0
6	in	in	APPR	in	_	MNR	5
7	Domino	Domino	NE	Domino	dat|sg|neut	NK	6
8	.	.	SENT	.	_	--	7

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Hoͤnigsuͤsse	Hönigsüsse	NN	Hönigsüsse	nom|sg|masc	SB	20
3	Cistercienser	Cistercienser	NE	Cistercienser	nom|sg|masc	NK	2
4	/	/	$,	/	_	--	3
5	als	als	KOUS	als	_	CP	18
6	er	er	PPER	er	nom|sg|masc|3	SB	18
7	auff	auf	APPR	auf	_	MO	17
8	heutigen	heutigen	ADJA	heutig	acc|sg|masc|pos	NK	9
9	Tag	Tag	NN	Tag	acc|sg|masc	NK	7
10	ein	ein	ART	ein	nom|sg|masc	NK	12
11	bewegliche	bewegliche	ADJA	beweglich	nom|sg|masc|pos	NK	12
12	Lobpredig	Lobpredig	NE	Lobpredig	nom|sg|masc	OA	17
13	von	von	APPR	von	_	PG	12
14	disem	diesem	PDAT	dies	dat|sg|neut	NK	16
15	gesegneten	gesegneten	ADJA	gesegneten	dat|sg|neut|pos	NK	16
16	Benedicto	Benedicto	NN	Benedicto	dat|sg|neut	NK	13
17	halten	halten	VVINF	halten	_	OC	18
18	wolte	wollte	VMFIN	wollen	sg|3|past|ind	MO	28
19	/	/	$,	/	_	--	18
20	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
21	er	er	PPER	er	nom|sg|masc|3	SB	20
22	eingaͤnglich	eingänglich	ADJD	eingänglich	pos	MO	28
23	die	die	ART	d	acc|sg|fem	NK	24
24	Gleichnuß	Gleichnuß	NN	Gleichnuß	acc|sg|masc	OA	28
25	Christi	Christi	NE	Christus	nom|sg|*	NK	24
26	zu	zu	APPR	zu	_	MO	28
27	gemuͤth	Gemüt	NN	Gemüt	dat|sg|fem	NK	26
28	gefuͤhrt	geführt	VVPP	führen	_	OC	20
29	:	:	SENT	:	_	--	28

1	Amice	Amice	NE	Amice	*|*|*	PNC	5
2	commoda	commoda	NE	commoda	*|*|*	PNC	5
3	mihi	mihi	FM	mihi	*|*|*	PNC	5
4	tres	tres	ADJD	tres	*|*|*	PNC	5
5	panes	panes	VVFIN	panes	nom|sg|neut|pos	SB	7
6	,	,	$,	,	_	--	5
7	quoniam	quoniam	FM	quoniam	_	--	0
8	amicus	amicus	FM	amicus	_	UC	7
9	meus	meus	FM	meus	_	UC	7
10	venit	venit	FM	venit	_	UC	7
11	de	de	FM	de	*|*|*	UC	7
12	via	via	APPR	via	_	UC	7
13	ad	ad	FM	ad	_	UC	7
14	me	me	FM	--	_	UC	7
15	,	,	$,	,	_	--	14
16	&amp;	&amp;	KON	&amp;	_	UC	7
17	non	non	FM	non	_	UC	7
18	habeo	habeo	FM	habeo	_	UC	7
19	,	,	$,	,	_	--	18
20	quod	quod	FM	quod	_	UC	7
21	ponam	ponam	FM	ponam	_	UC	7
22	ante	ahnte	VVFIN	ahnen	_	UC	7
23	illum	illum	FM	illum	_	UC	7
24	.	.	SENT	.	_	--	23

1	Jenem	Jenem	PDS	jen	nom|sg|*	SB	2
2	kombt	kommt	VVFIN	kommen	sg|3|pres|ind	--	0
3	naͤchtlicher	nächtlicher	ADJD	nächtlicher	comp	MO	2
4	weil	weil	KOUS	weil	_	CP	17
5	ein	ein	ART	ein	nom|sg|masc	NK	6
6	Gast	Gast	NN	Gast	nom|sg|masc	SB	17
7	zu	zu	APPR	zu	_	MO	17
8	Hauß	Haus	NN	Haus	dat|sg|neut	NK	7
9	eben	eben	ADV	eben	_	MO	17
10	zur	zur	APPRART	zur	dat|sg|fem	MO	2
11	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	10
12	da	da	KOUS	da	_	CP	17
13	er	er	PPER	er	nom|sg|masc|3	SB	17
14	mit	mit	APPR	mit	_	MO	17
15	Brodt	Brot	NN	Brot	dat|sg|neut	NK	14
16	nicht	nicht	PTKNEG	nicht	_	NG	17
17	versehen	versehen	VVPP	versehen	_	MO	2
18	;	;	SENT	;	_	--	17

1	befuͤgt	befügt	VVFIN	befügt	sg|3|pres|ind	MO	12
2	sich	sich	PRF	er|es|sie	acc|sg|3	OA	1
3	zu	zu	APPR	zu	_	MO	1
4	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	6
5	guten	guten	ADJA	gut	dat|sg|fem|pos	NK	6
6	Freunden	Freunden	NN	Freund	dat|pl|masc	NK	3
7	einem	einem	ART	ein	dat|sg|masc	NK	9
8	/	/	$,	/	_	--	7
9	klopfft	klopft	VVFIN	klopfen	sg|3|pres|ind	CJ	1
10	an	an	PTKVZ	an	_	SVP	9
11	/	/	$,	/	_	--	10
12	weckt	weckt	VVFIN	wecken	sg|3|pres|ind	--	0
13	jhn	ihn	PPER	er	acc|sg|masc|3	OA	12
14	auff	auf	PTKVZ	auf	_	SVP	12
15	:	:	SENT	:	_	--	14

1	Amice	Amice	NE	Amice	*|*|*	PNC	5
2	commoda	commoda	NE	commoda	*|*|*	PNC	5
3	mihi	mihi	FM	mihi	*|*|*	PNC	5
4	tres	Trees	NE	Trees	*|*|*	PNC	5
5	panes	Pannes	NE	Pannes	nom|sg|masc	--	0
6	:	:	SENT	:	_	--	5

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Freund	Freund	NN	Freund	nom|sg|masc	SB	6
3	/	/	$,	/	_	--	2
4	gleich	gleich	ADV	gleich	_	MO	5
5	jetzt	jetzt	ADV	jetzt	_	MO	6
6	kombt	kommt	VVFIN	kommen	sg|3|pres|ind	--	0
7	mir	mir	PPER	ich	dat|sg|*|1	DA	6
8	ein	ein	ART	ein	nom|sg|masc	NK	9
9	Gast	Gast	NN	Gast	nom|sg|masc	SB	6
10	/	/	$,	/	_	--	9
11	den	den	PRELS	d	acc|sg|masc	OA	13
12	ich	ich	PPER	ich	nom|sg|*|1	SB	22
13	beherbergen	beherbergen	VVINF	beherbergen	_	OC	22
14	/	/	$,	/	_	--	13
15	vnd	und	KON	und	_	CD	13
16	mit	mit	APPR	mit	_	MO	21
17	einem	einem	ART	ein	dat|sg|masc	NK	18
18	Nachtmahl	Nachtmahl	NN	Nachtmahl	dat|sg|masc	NK	16
19	nach	nach	APPR	nach	_	MO	21
20	moͤglichkeit	Möglichkeit	NN	Möglichkeit	dat|sg|fem	NK	19
21	erquicken	erquicken	VVINF	erquicken	_	CJ	15
22	wolte	wollte	VMFIN	wollen	sg|3|past|ind	CJ	6
23	/	/	$,	/	_	--	22
24	aber	aber	KON	aber	_	CD	22
25	das	das	ART	d	nom|sg|neut	NK	26
26	beste	beste	NA	Beste	acc|sg|neut|sup	OA	27
27	gehet	gehet	VVFIN	gehen	acc|sg|neut	CJ	24
28	mir	mir	PPER	ich	dat|sg|*|1	DA	27
29	ab	ab	PTKVZ	ab	_	SVP	27
30	/	/	$,	/	_	--	29
31	nemblichen	nämlichen	ADV	nämlich	pl|3|pres|ind	OC	22
32	das	das	ART	d	nom|sg|neut	NK	34
33	liebe	liebe	ADJA	lieb	nom|sg|neut|pos	NK	34
34	Brodt	Brot	NN	Brot	nom|sg|neut	OA	31
35	/	/	$,	/	_	--	34
36	bitte	bitte	VVFIN	bitten	_	MO	37
37	dienstlich	dienstlich	ADJD	dienstlich	pos	MO	31
38	wollest	wollest	VMFIN	wollest	pl|2|pres|ind	MO	31
39	mir	mir	PPER	ich	dat|sg|*|1	DA	45
40	biß	bis	APPR	bis	_	MO	42
41	morgen	morgen	ADV	morgen	_	MNR	26
42	drey	drei	CARD	drei	_	NK	43
43	Laibel	Laibel	NN	Laibel	*|*|neut	OA	45
44	Brodt	Brot	NN	Brot	nom|sg|neut	NK	43
45	vorstrecken	vorstrecken	VVFIN	vorstrecken	_	OC	38
46	/	/	$,	/	_	--	45
47	will	will	VMFIN	wollen	sg|3|pres|ind	CJ	38
48	solche	solche	PIS	solch	nom|sg|fem	NK	40
49	mit	mit	APPR	mit	_	MO	52
50	danckbarer	dankbarer	ADJA	dankbarer	dat|sg|fem|pos	NK	51
51	Hand	Hand	NN	Hand	dat|sg|fem	NK	49
52	erstatten	erstatten	VVINF	erstatten	_	OC	47
53	.	.	SENT	.	_	--	52

1	Quoniam	Quoniam	FM	Quoniam	nom|sg|masc	PNC	5
2	,	,	$,	,	_	--	1
3	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
4	St.	St.	NE	St.	*|*|*	PNC	5
5	Bernhard	Bernhard	NE	Bernhard	nom|sg|masc	SB	3
6	/	/	$,	/	_	--	5
7	dispensatio	dispensatio	FM	dispensatio	_	PNC	9
8	mihi	mihi	FM	mihi	_	PNC	9
9	credita	credita	NE	credita	_	CJ	5
10	est	est	FM	est	_	SVP	3
11	,	,	$,	,	_	--	10
12	etsi	etsi	FM	etsi	_	NK	14
13	non	non	FM	non	_	PNC	14
14	habeo	habeo	FM	habeo	_	CC	9
15	,	,	$,	,	_	--	14
16	quod	quod	FM	quod	_	OC	3
17	vobis	Vobis	NE	Vobis	_	UC	16
18	apponam	apponam	FM	apponam	_	UC	16
19	.	.	SENT	.	_	--	18

1	O/	O/	NE	O/	nom|sg|*	SB	2
2	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	sagen	sagen	VVINF	sagen	_	OC	2
5	/	/	$,	/	_	--	4
6	wie	wie	KOUS	wie	_	CM	8
7	ein	ein	ART	ein	nom|sg|masc	NK	8
8	menge	menge	NN	Menge	nom|sg|neut	MO	9
9	Gaͤst	gehst	VVFIN	gehen	_	OC	4
10	/	/	$,	/	_	--	9
11	welche	welche	PRELS	welch	sg|2|imp	MO	19
12	auff	auf	APPR	auf	_	OP	19
13	das	das	ART	d	acc|sg|neut	NK	14
14	Brodt	Brot	NN	Brot	acc|sg|neut	NK	12
15	deß	dessen	PDAT	d	gen|sg|neut	AG	17
16	Goͤttlichen	Göttlichen	ADJA	göttlich	gen|sg|neut|pos	NK	17
17	Worts	Worts	NN	Wort	gen|sg|neut	AG	14
18	heut	heut	ADV	heute	pos	MO	19
19	warten	warten	VVINF	warten	_	MO	9
20	/	/	$,	/	_	--	19
21	sihe	sehe	VVFIN	sehen	sg|1|pres|ind	MO	19
22	ich	ich	PPER	ich	nom|sg|*|1	SB	21
23	vor	vor	APPR	vor	_	MO	21
24	meinen	meinen	PPOSAT	mein	dat|pl|neut	NK	25
25	Augen	Augen	NN	Auge	dat|pl|neut	NK	23
26	/	/	$,	/	_	--	25
27	vnd	und	KON	und	_	CD	21
28	ich	ich	PPER	ich	nom|sg|*|1	SB	29
29	vermag	vermag	VVFIN	vermögen	sg|3|pres|ind	CJ	27
30	kein	kein	PIAT	kein	acc|sg|neut	NK	32
31	bissen	bissen	PIAT	bissen	gen|sg|neut|pos	NK	32
32	Brodts	Brots	NN	Brot	gen|sg|neut	OA	29
33	!	!	SENT	!	_	--	32

1	heund	heund	NN	heund	_	MO	2
2	soll	soll	VMFIN	sollen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	ein	ein	ART	ein	nom|sg|masc	NK	5
5	Außspender	Ausspender	NN	Ausspender	nom|sg|masc	SB	2
6	/	/	$,	/	_	--	5
7	vnd	und	KON	und	_	CD	5
8	Geistlichen	Geistlichen	ADJA	geistlich	nom|sg|masc	CJ	7
9	Speißmaister	Speismeister	NN	Speismeister	nom|sg|masc	PD	10
10	seyn	sein	VAINF	sein	_	OC	2
11	/	/	$,	/	_	--	10
12	vnnd	und	KON	und	_	CD	2
13	hab	habe	VAFIN	haben	sg|3|pres|subj	CJ	12
14	meinen	meinen	PPOSAT	mein	dat|pl|masc	NK	15
15	Gaͤsten	Gästen	NN	Gast	dat|pl|masc	DA	17
16	nichts	nichts	PIS	nichts	*|*|neut	OA	17
17	vorzusetzen	vorzusetzen	VVIZU	vorzusetzen	_	OC	13
18	.	.	SENT	.	_	--	17

1	Meine	Meine	PPOSAT	mein	nom|pl|masc	NK	2
2	Zuhoͤrer	Zuhörer	NN	Zuhörer	nom|pl|masc	SB	4
3	/	/	$,	/	_	--	2
4	verwundert	verwundert	VVFIN	verwundern	pl|2|imp	--	0
5	euch	euch	PPER	ihr	dat|pl|*|2	OA	4
6	.	.	SENT	.	_	--	5

1	Bernhardus	Bernhardus	NE	Bernhardus	nom|sg|*	SB	2
2	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
3	einen	einen	ART	ein	acc|sg|masc	NK	4
4	Speißmaister	Speißmaister	NN	Speißmaister	acc|sg|masc	OA	5
5	abgeben	abgeben	VVINF	abgeben	_	OC	2
6	/	/	$,	/	_	--	5
7	vnd	und	KON	und	_	CD	2
8	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	7
9	kein	kein	PIAT	kein	acc|sg|neut	NK	10
10	Brodt	Brot	NN	Brot	nom|sg|neut	OA	8
11	im	im	APPRART	im	dat|sg|neut	MO	8
12	Hauß	Haus	NN	Haus	dat|sg|neut	NK	11
13	?	?	SENT	?	_	--	12

1	Was	Was	PWS	was	nom|sg|neut	PD	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Außspaͤnder	Ausspender	NN	Ausspender	nom|sg|masc	PD	2
5	/	/	$,	/	_	--	4
6	vnnd	und	KON	und	_	CD	2
7	Speißmaister	Speißmaister	NN	Speißmaister	gen|pl|masc	CJ	6
8	ohn	ohne	APPR	ohne	_	MNR	7
9	Brodt	Brot	NN	Brot	acc|sg|neut	NK	8
10	?	?	SENT	?	_	--	9

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Brunn	Brunn	NE	Brunn	nom|sg|masc	PD	2
5	ohn	ohne	APPR	ohne	_	MNR	4
6	Wasser	Wasser	NN	Wasser	acc|sg|neut	NK	5
7	/	/	$,	/	_	--	6
8	ein	ein	ART	ein	nom|sg|masc	NK	9
9	Acker	Acker	NN	Acker	nom|sg|masc	CJ	4
10	ohn	ohne	APPR	ohne	_	MNR	9
11	Fruchten	Fruchten	NN	Fruchten	acc|pl|fem	NK	10
12	/	/	$,	/	_	--	11
13	ein	ein	ART	ein	nom|sg|neut	NK	14
14	garten	garten	ADJA	garten	nom|pl|masc|pos	SB	15
15	ohn	ohne	APPR	ohne	_	MNR	9
16	Blumen	Blumen	NN	Blume	acc|pl|fem	NK	15
17	/	/	$,	/	_	--	16
18	ein	ein	ART	ein	nom|sg|masc	NK	19
19	Baum	Baum	NN	Baum	nom|sg|masc	CJ	9
20	ohn	ohne	APPR	ohne	_	MNR	19
21	Obst	Obst	NN	Obst	acc|sg|neut	NK	20
22	/	/	$,	/	_	--	21
23	ein	ein	ART	ein	nom|sg|masc	NK	24
24	Teuch	Teuch	NN	Teuch	nom|sg|masc	CJ	19
25	ohn	ohne	APPR	ohne	_	MNR	24
26	Fisch	Fisch	NN	Fisch	acc|sg|masc	NK	25
27	/	/	$,	/	_	--	26
28	ein	ein	ART	ein	acc|sg|neut	NK	29
29	Stock	Stock	NN	Stock	acc|sg|neut	CJ	24
30	ohn	ohne	APPR	ohne	_	MNR	29
31	Traubē	Traube	NN	Traube	acc|pl|masc	NK	30
32	/	/	$,	/	_	--	31
33	ein	ein	ART	ein	acc|sg|neut	NK	34
34	Vaß	Faß	NN	Faß	acc|sg|neut	CJ	29
35	ohn	ohne	APPR	ohne	_	MNR	34
36	Wein	Wein	NN	Wein	acc|sg|masc	NK	35
37	:	:	SENT	:	_	--	36

1	diß	dies	PDS	dies	nom|sg|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	Bernardus	Bernardus	NE	Bernardus	nom|sg|masc	SB	2
4	ohn	ohne	APPR	ohne	_	MO	2
5	Brodt	Brot	NN	Brot	acc|sg|neut	NK	4
6	/	/	$,	/	_	--	5
7	seines	seines	PPOSAT	sein	gen|sg|neut	NK	8
8	Ampts	Amts	NN	Amt	gen|sg|neut	AG	5
9	dann	dann	ADV	dann	_	MO	10
10	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	2
11	er	er	PPER	er	nom|sg|masc|3	SB	10
12	sich	sich	PRF	er|es|sie	acc|sg|3	OA	13
13	entgeben	entgeben	VVPP	entgeben	_	OC	10
14	/	/	$,	/	_	--	13
15	vnd	und	KON	und	_	CD	13
16	seine	seine	PPOSAT	sein	acc|sg|fem	NK	20
17	Gaͤst	gehst	VVFIN	gehen	_	MO	21
18	von	von	APPR	von	_	MO	21
19	einem	einem	ART	ein	dat|sg|masc	NK	20
20	andern	anderen	PIS	ander	dat|sg|masc|pos	NK	18
21	speisen	speisen	VVINF	speisen	_	CJ	15
22	vnd	und	KON	und	_	CD	21
23	erquicken	erquicken	VVINF	erquicken	_	OC	24
24	lassen	lassen	VVINF	lassen	_	CJ	22
25	.	.	SENT	.	_	--	24

1	Nein	Nein	PTKANT	nein	_	DM	3
2	/	/	$,	/	_	--	1
3	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
4	Bernardus	Bernardus	NE	Bernardus	nom|sg|*	SB	3
5	/	/	$,	/	_	--	4
6	ob	ob	KOUS	ob	_	CP	14
7	ich	ich	PPER	ich	nom|sg|*|1	SB	14
8	schon	schon	ADV	schon	_	MO	14
9	kein	kein	PIAT	kein	acc|sg|neut	NK	10
10	Brodt	Brot	NN	Brot	acc|sg|neut	OA	14
11	im	im	APPRART	im	dat|sg|neut	MNR	10
12	Hauß	Haus	NN	Haus	dat|sg|neut	NK	11
13	/	/	$,	/	_	--	12
14	waiß	weiß	VVFIN	wissen	sg|1|pres|ind	OC	3
15	ich	ich	PPER	ich	nom|sg|*|1	SB	14
16	doch	doch	ADV	doch	_	MO	14
17	ein	ein	PTKVZ	ein	acc|sg|neut	NK	19
18	vertrauten	vertrauten	VVFIN	vertrauen	acc|sg|masc|pos	NK	19
19	Freund	Freund	NN	Freund	acc|sg|masc	OA	14
20	/	/	$,	/	_	--	19
21	der	der	PRELS	d	nom|sg|masc	SB	27
22	mir	mir	PPER	ich	dat|sg|*|1	DA	26
23	auß	Aus	APPR	aus	_	MO	26
24	der	der	ART	d	dat|sg|fem	NK	25
25	Noth	Not	NN	Not	dat|sg|fem	NK	23
26	helffen	helfen	VVINF	helfen	_	OC	27
27	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	19
28	:	:	SENT	:	_	--	27

1	Quæram	Quaeram	FM	Quaeram	nom|sg|masc	--	0
2	à	à	FM	à	_	PNC	6
3	B.	B.	NE	B.	_	PNC	6
4	Benedicto	Benedicto	NE	Benedicto	nom|sg|masc	PNC	6
5	tres	Trees	NE	Trees	*|*|*	PNC	6
6	panes	Pannes	NE	Pannes	nom|sg|masc	NK	1
7	,	,	$,	,	_	--	6
8	quibus	quibus	FM	quibus	_	MNR	6
9	vos	Vos	NE	Vos	_	UC	8
10	pascam	pascam	FM	pascam	_	UC	8
11	.	.	SENT	.	_	--	10

1	S.	S.	NE	S.	nom|sg|fem	SB	3
2	Benedict	Benedict	NE	Benedict	nom|sg|*	NK	1
3	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
4	viel	viel	PIAT	viel	*|*|*	NK	5
5	Brodt	Brot	NN	Brot	acc|sg|neut	OA	3
6	/	/	$,	/	_	--	5
7	von	von	APPR	von	_	PG	5
8	jhm	ihm	PPER	er	dat|sg|masc|3	NK	7
