

1	Woher	Woher	PWAV	woher	_	MO	4
26	Zundel	Zundel	NN	Zundel	acc|sg|neut	CJ	25
27	zu	zu	APPR	zu	_	MO	30
28	diser	dieser	PDAT	dies	dat|sg|fem	NK	29
29	Kranckheit	Krankheit	NN	Krankheit	dat|sg|fem	NK	27
30	erfolgen	erfolgen	VVINF	erfolgen	_	OC	31
31	koͤnden	könden	VVFIN	könden	_	OC	18
32	/	/	$,	/	_	--	31
33	weilen	weilen	KOUS	weil	_	CJ	31
34	sowohl	sowohl	KON	sowohl	_	CD	37
35	die	die	ART	d	acc|sg|fem	NK	37
36	unartige	unartige	ADJA	unartige	acc|sg|fem|pos	NK	37
37	Speis	Speis	NN	Speise	acc|sg|fem	SB	66
38	vnd	und	KON	und	_	CD	37
39	Tranck	Trank	NN	Trank	acc|sg|masc	CJ	38
40	/	/	$,	/	_	--	39
41	unordentliche	unordentliche	ADJA	unordentliche	nom|sg|masc|pos	NK	42
42	Lebens-Art	Lebens-Art	NN	Lebens-Art	nom|sg|masc	AG	37
43	als	als	KOKOM	als	_	MO	61
44	der	der	ART	d	nom|sg|masc	NK	50
45	dicke	dicke	ADJA	dick	nom|sg|masc|pos	NK	50
46	kalte	kalte	ADJA	kalt	nom|sg|masc|pos	NK	50
47	feuͤchte	feuchte	ADJA	feucht	nom|sg|masc|pos	NK	50
48	vnd	und	KON	und	_	CD	47
49	neblichte	neblichte	ADJA	neblichte	acc|sg|fem|pos	CJ	48
50	Lufft	Luft	NN	Luft	acc|sg|fem	NK	43
51	die	die	ART	d	acc|pl|masc	NK	52
52	Leiber	Leiber	NN	Leib	acc|pl|masc	OA	61
53	zu	zu	APPR	zu	_	MO	61
54	solchen	solchen	PIAT	solch	dat|pl|fem	NK	58
55	innerlichen	innerlichen	ADJA	innerlich	gen|sg|neut|pos	NK	58
56	stagnationes	stagnationes	FM	stagnationes	acc|sg|neut|pos	NK	58
57	oder	oder	KON	oder	_	CD	56
58	Suͤmpffungen	Sümpfungen	NN	Sümpfungen	acc|pl|fem	NK	53
59	der	der	ART	d	gen|pl|fem	NK	60
60	Feuͤchtigkeiten	Feüchtigkeiten	NN	Feüchtigkeiten	gen|pl|fem	AG	58
61	disponiert	disponiert	VVPP	disponieren	_	OC	66
62	vnd	und	KON	und	_	CD	61
63	endlichen	endlichen	ADJA	endlich	dat|pl|masc|pos	CJ	57
64	herfuͤr	herfür	PAV	hierfür	_	OA	65
65	gebracht	gebracht	VVPP	bringen	_	CJ	62
66	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	33
67	;	;	SENT	;	_	--	66

1	warvon	warvon	PWAVREL	warvon	_	MO	9
2	dise	diese	PDAT	dies	acc|sg|fem	NK	3
3	Sucht	Sucht	NN	Sucht	acc|sg|fem	NK	1
4	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	5
5	Vrsprung	Vrsprung	NN	Vrsprung	acc|sg|masc	OA	9
6	von	von	APPR	von	_	MNR	5
7	aussen	außen	ADV	außen	_	NK	6
8	her	her	PTKVZ	her	_	AC	6
9	genommen	genommen	VVPP	nehmen	_	PD	20
10	vnd	und	KON	und	_	CD	9
11	bey	bei	APPR	bei	_	MO	19
12	vilen	vielen	PIAT	viel	dat|pl|masc	NK	11
13	hin	hin	ADV	hin	_	MO	19
14	vnd	und	KON	und	_	CD	13
15	wider	wider	ADV	wieder	_	AC	16
16	von	von	APPR	von	_	CJ	14
17	sich	sich	PRF	er|es|sie	dat|sg|3	NK	16
18	selbsten	selbst	PRF	selbst	_	MNR	17
19	entstanden	entstanden	VVPP	entstehen	_	CJ	10
20	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
21	.	.	SENT	.	_	--	20

1	Gleich	Gleich	ADV	gleich	_	MO	10
2	wie	wie	KOUS	wie	_	CM	5
3	dann	dann	ADV	dann	_	MO	5
4	solche	solche	PIAT	solch	nom|pl|fem	NK	5
5	Kranckheiten	Krankheiten	NN	Krankheit	nom|pl|fem	CC	1
6	vnnd	und	KON	und	_	CD	5
7	hitzige	hitzige	ADJA	hitzig	acc|pl|masc|pos	NK	8
8	Fieber	Fieber	NN	Fieber	acc|pl|masc	CJ	6
9	insonderheit	insonderheit	ADV	insonderheit	pos	MO	10
10	bey	bei	APPR	bei	_	MO	21
11	denen	denen	ART	d	dat|pl|masc	NK	12
12	Armen	Armen	NN	arme	dat|pl|masc	NK	10
13	vnd	und	KON	und	_	CD	12
14	Feldlaͤgeren	Feldlägeren	NN	Feldlägeren	dat|pl|masc	CJ	13
15	auß	aus	APPR	aus	_	MO	25
16	eben	eben	ADV	eben	_	MO	17
17	diser	dieser	PDAT	dies	nom|sg|masc	NK	18
18	Vrsach	Vrsach	NN	Ursache	nom|sg|masc	NK	15
19	allein	allein	ADV	allein	_	MO	21
20	(	(	$(	(	_	--	19
21	weilen	weilen	KOUS	weil	pl|3|pres|ind	--	0
22	nemblich	nämlich	ADV	nämlich	_	MO	21
23	grosse	große	ADJA	groß	nom|pl|fem|pos	NK	24
24	Unordenligkeiten	Unordenligkeiten	NN	Unordenligkeiten	nom|pl|fem	SB	21
25	geuͤbt	geübt	VVPP	üben	_	OC	26
26	werden	werden	VAINF	werden	_	OC	21
27	/	/	$,	/	_	--	26
28	vnd	und	KON	und	_	CD	21
29	in	in	APPR	in	_	MO	34
30	der	der	ART	d	dat|sg|fem	NK	31
31	Diaͤt	Diät	NN	Diät	dat|sg|fem	NK	29
32	alles	alles	PIS	all	nom|sg|neut	SB	34
33	unter-uͤbersich	unter-übersich	ADJD	unter-übersich	pos	MO	34
34	gehet	gehet	VVFIN	gehen	_	CJ	28
35	)	)	$)	)	_	--	34
36	fast	fast	ADV	fast	_	MO	45
37	Jaͤhrlich	Jährlich	ADJD	jährlich	pos	MO	45
38	von	von	APPR	von	_	MO	45
39	sich	sich	PRF	er|es|sie	acc|pl|3	NK	38
40	selber	selber	PRF	selber	_	MNR	39
41	ohne	ohne	APPR	ohne	_	MO	45
42	weitere	weitere	ADJA	weit	acc|sg|fem|comp	NK	43
43	Contagion	Contagion	NN	Contagion	acc|sg|fem	NK	41
44	hervor	hervor	PTKVZ	hervor	_	MO	45
45	kommen	kommen	VVINF	kommen	_	CJ	34
46	vnd	und	KON	und	_	CD	45
47	generiert	generiert	VVPP	generiert	_	OC	48
48	werden	werden	VAINF	werden	_	CJ	46
49	;	;	SENT	;	_	--	48

1	also	also	ADV	also	_	MO	2
2	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
3	ia	ja	ADV	ja	_	MO	2
4	/	/	$,	/	_	--	3
5	in	in	APPR	in	_	MO	2
6	Betrachtung	Betrachtung	NN	Betrachtung	dat|sg|fem	NK	5
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	36
9	zu	zu	APPR	zu	_	MO	19
10	dermahligen	dermahligen	ADJA	dermahligen	dat|pl|fem|pos	NK	11
11	Zeit	Zeit	NN	Zeit	acc|sg|fem	NK	9
12	grosser	großer	ADJA	groß	gen|pl|neut|pos	NK	13
13	Mangel	Mangel	NN	Mangel	acc|sg|masc	SB	19
14	vnd	und	KON	und	_	CD	13
15	daher	daher	ADV	daher	_	MO	19
16	auch	auch	ADV	auch	_	MO	18
17	grosse	große	ADJA	groß	nom|pl|fem|pos	NK	18
18	Vnordenligkeiten	Vnordenligkeiten	NN	Vnordenligkeiten	nom|pl|fem	CJ	14
19	entstehen	entstehen	VVINF	entstehen	pl|3|pres|ind	OC	2
20	/	/	$,	/	_	--	19
21	zumahlen	zumal	ADV	zumal	_	MO	24
22	auch	auch	ADV	auch	_	MO	24
23	die	die	ART	d	acc|pl|fem	NK	24
24	Jahrs-Zeiten	Jahrs-Zeiten	NN	Jahrs-Zeiten	acc|pl|fem	SB	36
25	sehr	sehr	ADV	sehr	_	MO	26
26	gaͤch	gäch	VVFIN	gäch	_	MO	35
27	veraͤnderlich	veränderlich	ADJD	veränderlich	pos	PD	35
28	vnd	und	KON	und	_	CD	27
29	etwas	etwas	PIS	etwas	_	MO	30
30	gleichsamb	gleichsam	ADV	gleichsam	pos	CJ	28
31	wider	wider	APPR	wider	_	MO	35
32	die	die	ART	d	acc|sg|fem	NK	33
33	Gewohnheit	Gewohnheit	NN	Gewohnheit	acc|sg|fem	NK	31
34	unnatuͤrlich	unnatürlich	ADJD	unnatürlich	pos	PD	35
35	gewesen	gewesen	VAPP	sein	_	OC	36
36	seye	sei	VAFIN	sein	sg|3|pres|subj	CJ	2
37	/	/	$,	/	_	--	36
38	leichtlich	leichtlich	ADV	leichtlich	pos	MO	39
39	geglaubet	geglaubt	VVPP	glauben	_	OC	40
40	werden	werden	VAINF	werden	_	OC	36
41	/	/	$,	/	_	--	40
42	daß	daß	KOUS	daß	_	CP	52
43	es	es	PPER	es	nom|sg|neut|3	SB	52
44	eben	eben	ADV	eben	_	MO	45
45	dermahlen	dermalen	ADV	dermalen	_	MO	52
46	bey	bei	APPR	bei	_	MO	52
47	anderen	anderen	ADJA	ander	dat|pl|*	NK	48
48	Leuͤthen	Leuten	NN	Leute	dat|pl|*	NK	46
49	solche	solche	PIAT	solch	acc|pl|fem	NK	50
50	Kranckheiten	Krankheiten	NN	Krankheit	acc|pl|fem	OA	51
51	entstehen	entstehen	VVINF	entstehen	_	OC	52
52	koͤnnen	können	VMINF	können	pl|3|pres|ind	SB	36
53	/	/	$,	/	_	--	52
54	als	als	KOUS	als	_	CM	61
55	es	es	PPER	es	nom|sg|neut|3	SB	61
56	in	in	APPR	in	_	MO	60
57	denen	denen	ART	d	dat|pl|masc	NK	58
58	Laͤgeren	Legeren	NN	Legeren	dat|pl|masc	NK	56
59	zu	zu	PTKZU	zu	_	PM	60
60	geschehen	geschehen	VVINF	geschehen	_	OC	61
61	pfleget	pfleget	VVFIN	pflegen	sg|3|pres|ind	CC	45
62	.	.	SENT	.	_	--	61

1	Wann	Wann	KOUS	wann	_	MO	4
2	man	man	PIS	man	nom|sg|*	SB	4
3	zugleich	zugleich	ADV	zugleich	_	MO	4
4	beobachtet	beobachtet	VVPP	beobachten	sg|3|pres|ind	--	0
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	19
7	bey	bei	APPR	bei	_	MO	18
8	abenehmenden	abenehmenden	ADJA	abenehmenden	dat|pl|fem|pos	NK	11
9	vnd	und	KON	und	_	CD	8
10	kurtzen	kurzen	ADJA	kurz	dat|pl|masc|pos	CJ	9
11	Winters-Taͤgen	Winters-Tägen	NN	Winters-Tägen	dat|pl|masc	NK	7
12	mehr	mehr	ADV	mehr	_	SB	19
13	der	der	ART	d	gen|pl|fem	NK	14
14	Stuben	Stuben	NN	Stube	gen|pl|fem	AG	12
15	vnd	und	KON	und	_	CD	14
16	dem	dem	ART	d	dat|sg|masc	NK	17
17	Ofen	Ofen	NN	Ofen	dat|sg|masc	CJ	15
18	gehuͤtet	gehütet	VVPP	hüten	_	OC	19
19	werde	werde	VAFIN	werden	sg|3|pres|subj	OC	4
20	/	/	$,	/	_	--	19
21	als	als	KOKOM	als	_	CM	47
22	daß	daß	KOUS	daß	_	CP	47
23	man	man	PIS	man	nom|sg|*	SB	47
24	durch	durch	APPR	durch	_	MO	47
25	eine	eine	ART	ein	acc|sg|fem	NK	34
26	zu	zu	APPR	zu	_	MO	30
27	Erhaltung	Erhaltung	NN	Erhaltung	acc|sg|fem	NK	26
28	der	der	ART	d	gen|sg|fem	NK	29
29	Gesundheit	Gesundheit	NN	Gesundheit	gen|sg|fem	AG	27
30	nutzliche	nützliche	ADJA	nützlich	acc|pl|fem|pos	NK	34
31	vnd	und	KON	und	_	CD	30
32	gantz	ganz	ADV	ganz	_	MO	33
33	nothwendige	notwendige	ADJA	notwendig	acc|sg|fem|pos	CJ	31
34	Leibs-Bewegung	Leibs-Bewegung	NN	Leibs-Bewegung	acc|sg|fem	NK	24
35	oder	oder	KON	oder	_	CD	34
36	exercitium	Exercitium	NN	Exercitium	dat|sg|neut	CJ	35
37	die	die	ART	d	acc|sg|fem	NK	38
38	Saͤffte	Säfte	NN	Saft	acc|pl|neut	OA	47
39	in	in	APPR	in	_	MNR	38
40	dem	dem	ART	d	dat|sg|masc	NK	41
41	Leib	Leib	NN	Leib	dat|sg|masc	NK	39
42	auch	auch	ADV	auch	_	MO	43
43	in	in	APPR	in	_	MO	47
44	ihrer	ihrer	PPOSAT	ihr	dat|sg|fem	NK	46
45	gebuͤhrenden	gebührenden	ADJA	gebührend	dat|sg|fem|pos	NK	46
46	Durchfliessung	Durchfliessung	NN	Durchfliessung	dat|sg|fem	NK	43
47	erhalt	erhalte	VVFIN	erhalten	sg|3|pres|subj	CC	12
48	;	;	SENT	;	_	--	47

1	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
2	man	man	PIS	man	nom|sg|*	SB	1
3	wol	wohl	ADV	wohl	_	MO	5
4	erachten	erachten	VVINF	erachten	_	OC	5
5	koͤnden	könden	VVFIN	könden	_	OC	1
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	17
8	vil	vil	PIAT	viel	nom|pl|fem	NK	9
9	Cruditeten	Kruditäten	NN	Kruditäten	nom|pl|fem	SB	17
10	oder	oder	KON	oder	_	CD	9
11	rauhe	rauhe	ADJA	rauh	nom|pl|fem|pos	NK	12
12	Vndaͤwungen	Vndäwungen	NN	Vndäwungen	nom|pl|fem	CJ	10
13	in	in	APPR	in	_	MO	17
14	Außkochung	Auskochung	NN	Auskochung	dat|sg|fem	NK	13
15	deß	dessen	PDAT	d	gen|sg|neut	AG	16
16	Gebluͤts	Geblüts	NN	Geblüt	gen|sg|neut	AG	14
17	beschehen	beschehen	VVPP	beschehen	_	SB	1
18	/	/	$,	/	_	--	17
19	auch	auch	ADV	auch	_	MO	21
20	folglich	folglich	ADV	folglich	_	MO	21
21	auß	aus	APPR	aus	_	MO	17
22	Ermanglung	Ermangelung	NN	Ermangelung	dat|sg|fem	NK	21
23	einer	einer	ART	ein	dat|sg|fem	NK	25
24	oͤffteren	öfteren	ADJA	oft	dat|sg|fem|comp	NK	25
25	Leibs-Bewegung	Leibs-Bewegung	NN	Leibs-Bewegung	dat|sg|fem	AG	22
26	die	die	ART	d	acc|pl|masc	NK	27
27	Saͤffte	Säfte	NN	Saft	acc|pl|fem	SB	47
28	in	in	APPR	in	_	MNR	27
29	dem	dem	ART	d	dat|sg|masc	NK	30
30	Leib	Leib	NN	Leib	dat|sg|masc	NK	28
31	vil	vil	ADV	viel	nom|sg|*	NK	30
32	ehender	ehender	ADV	ehender	comp	MO	33
33	zu	zu	APPR	zu	_	MO	46
34	der	der	ART	d	dat|sg|fem	NK	35
35	Stillstehung	Stillstehung	NN	Stillstehung	dat|sg|fem	NK	33
36	oder	oder	KON	oder	_	CD	35
37	stagnation	Stagnation	NN	Stagnation	dat|sg|fem	CJ	36
38	die	die	ART	d	acc|pl|masc	NK	39
39	Leiber	Leiber	NN	Leib	acc|pl|masc	OA	48
40	aber	aber	ADV	aber	_	MO	46
41	zu	zu	APPR	zu	_	MO	46
42	Annehmung	Annehmung	NN	Annehmung	dat|sg|fem	NK	41
43	der	der	ART	d	gen|sg|fem	NK	44
44	Kranckheit	Krankheit	NN	Krankheit	gen|sg|fem	AG	42
45	bequem	bequem	ADJD	bequem	pos	MO	46
46	gemacht	gemacht	VVPP	gemacht	_	OC	47
47	werden	werden	VAINF	werden	_	RC	22
48	koͤnden	könden	VVFIN	könden	_	OC	47
49	:	:	SENT	:	_	--	48

1	zu	zu	APPR	zu	_	--	0
2	dero	deren	PDAT	d	gen|*|*	AG	3
3	Außbruch	Ausbruch	NN	Ausbruch	dat|sg|masc	NK	1
4	auch	auch	ADV	auch	_	MO	5
5	bey	bei	APPR	bei	_	MO	1
6	vilen	vielen	PIAT	viel	dat|pl|*	NK	7
7	Leuͤthen	Leuten	NN	Leute	dat|pl|*	NK	5
8	einige	einige	PIAT	einig	acc|pl|neut	NK	10
9	unordenliche	unordenliche	ADJA	unordenliche	acc|pl|fem|pos	NK	10
10	Gemuͤts-Bewegungen	Gemüts-Bewegungen	NN	Gemüts-Bewegungen	acc|pl|fem	OA	24
11	/	/	$,	/	_	--	10
12	besonders	besonders	ADV	besonders	_	MO	14
13	der	der	ART	d	nom|sg|masc	NK	14
14	Zorn	Zorn	NN	Zorn	nom|sg|masc	CJ	10
15	/	/	$,	/	_	--	14
16	wardurch	wardurch	PWAVREL	wardurch	_	MO	24
17	vil	vil	PIAT	viel	_	NK	18
18	Fieber	Fieber	NN	Fieber	acc|pl|masc	APP	10
19	vnd	und	KON	und	_	CD	18
20	innerliche	innerliche	ADJA	innerlich	acc|pl|fem|pos	NK	21
21	Entzuͤndungen	Entzündungen	NN	Entzündungen	acc|pl|fem	CJ	19
22	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	23
23	Vrsprung	Vrsprung	NN	Vrsprung	acc|sg|masc	OA	24
24	nehmen	nehmen	VVINF	nehmen	_	OC	64
25	/	/	$,	/	_	--	24
26	wie	wie	KOUS	wie	_	CD	5
27	auch	auch	ADV	auch	_	MO	28
28	bey	bei	APPR	bei	_	CJ	26
29	vilen	vielen	PIAT	viel	dat|pl|*	NK	28
30	die	die	ART	d	nom|sg|fem	NK	31
31	Forcht	Forcht	NN	Furcht	acc|sg|fem	NK	28
32	/	/	$,	/	_	--	31
33	Schroͤcken	Schröcken	NN	Schröcken	dat|pl|masc	SB	64
34	vnd	und	KON	und	_	CD	33
35	Einbildungen	Einbildungen	NN	Einbildungen	dat|pl|fem	CJ	34
36	/	/	$,	/	_	--	35
37	als	als	KOKOM	als	_	CM	38
38	auß	aus	APPR	aus	_	MNR	33
39	welchen	welchen	PWAT	welch	dat|pl|fem	NK	38
40	durch	durch	APPR	durch	_	MO	56
41	wunderliche	wunderliche	ADJA	wunderlich	acc|sg|fem|pos	NK	42
42	Bewegung	Bewegung	NN	Bewegung	acc|sg|fem	NK	40
43	der	der	ART	d	gen|pl|fem	NK	44
44	Regungs-Geisteren	Regungs-Geisteren	NN	Regungs-Geisteren	gen|pl|fem	AG	42
45	sonderlich	sonderlich	ADJD	sonderlich	pos	MO	56
46	die	die	ART	d	acc|sg|fem	NK	50
47	erbliche	erbliche	ADJA	erbliche	acc|sg|fem|pos	NK	50
48	vnd	und	KON	und	_	CD	47
49	contagiose	contagiose	ADJA	contagiose	acc|pl|fem|pos	CJ	48
50	Kranckheiten	Krankheiten	NN	Krankheit	acc|pl|fem	OA	56
51	gar	gar	ADV	gar	_	MO	52
52	leichtlich	leichtlich	ADV	leichtlich	pos	MO	53
53	koͤnden	könden	ADJD	könden	pl|3|pres|ind	--	0
54	an	an	APPR	an	_	MO	56
55	sich	sich	PRF	er|es|sie	acc|pl|3	NK	54
56	gezogen	gezogen	VVPP	ziehen	_	OC	57
57	werden	werden	VAINF	werden	_	OC	64
58	/	/	$,	/	_	--	57
59	nicht	nicht	PTKNEG	nicht	_	NG	64
60	wenig	wenig	PIAT	wenig	*|*|*	NK	61
61	Anlaß	Anlaß	NN	Anlaß	acc|sg|masc	OA	62
62	gegeben	gegeben	VVPP	geben	_	OC	63
63	haben	haben	VAINF	haben	_	OC	64
64	moͤgen	mögen	VMFIN	mögen	pl|3|pres|ind	RC	31
65	.	.	SENT	.	_	--	64

1	Disem	diesem	PDS	dies	dat|sg|masc	NK	8
2	nach	nach	ADV	nach	_	MO	13
3	so	so	ADV	so	_	MO	6
4	die	die	ART	d	nom|sg|fem	NK	6
5	ietzt	jetzt	ADV	jetzt	_	MO	6
6	angezogene	angezogene	ADJA	angezogen	nom|sg|fem|pos	CJ	2
7	sowohl	sowohl	KON	sowohl	_	CD	6
8	innerliche	innerliche	ADJA	innerlich	acc|pl|masc|pos	NK	7
9	als	als	KON	als	_	MO	13
10	aͤusserliche	äußerliche	ADJA	äußerlich	acc|pl|fem|pos	NK	11
11	Vrsachen	Ursachen	NN	Ursache	acc|pl|fem	NK	9
12	zusammen	zusammen	PTKVZ	zusammen	_	MO	13
13	genommen	genommen	VVPP	nehmen	_	OC	18
14	/	/	$,	/	_	--	13
15	vnd	und	KON	und	_	CD	13
16	wol	wohl	ADV	wohl	_	MO	17
17	consideriert	consideriert	ADJD	consideriert	_	CJ	15
18	werden	werden	VAINF	werden	_	OC	20
19	/	/	$,	/	_	--	18
20	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
21	man	man	PIS	man	nom|sg|*	SB	20
22	leicht	leicht	ADJD	leicht	pos	MO	23
23	glauben	glauben	VVINF	glauben	_	OC	20
24	vnd	und	KON	und	_	CD	23
25	finden	finden	VVINF	finden	_	OC	26
26	koͤnden	könden	VVFIN	könden	_	CJ	24
27	/	/	$,	/	_	--	26
28	woher	woher	PWAV	woher	_	MO	49
29	die	die	ART	d	acc|sg|fem	NK	31
30	dermahlige	dermahlige	ADJA	dermahlige	acc|sg|fem|pos	NK	31
31	hin	hin	TRUNC	hin-	_	SB	49
32	vnd	und	KON	und	_	CD	31
33	wider	wider	ADV	wieder	_	CJ	32
34	/	/	$,	/	_	--	33
35	doch	doch	ADV	doch	_	MO	49
36	an	an	APPR	an	_	MO	49
37	einem	einem	ART	ein	dat|sg|masc	NK	38
38	Orth	Orth	NN	Ort	dat|sg|masc	NK	36
39	mehr	mehr	ADV	mehr	*|*|*	MO	49
40	als	als	KOKOM	als	_	CM	41
41	in	in	APPR	in	_	CC	39
42	dem	dem	ART	d	dat|sg|neut	NK	46
43	anderen	anderen	PIS	ander	dat|sg|neut|pos	NK	46
44	herumb	herum	ADV	herum	_	AC	35
45	schleichende	schleichende	ADJA	schleichend	dat|sg|neut|pos	NK	46
46	Sucht	Sucht	NN	Sucht	dat|sg|neut	NK	41
47	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	48
48	Vrsprung	Vrsprung	NN	Vrsprung	acc|sg|masc	OA	49
49	genommen	genommen	VVPP	nehmen	_	MO	26
50	;	;	SENT	;	_	--	49

1	wie	wie	PWAV	wie	_	MO	17
2	nicht	nicht	PTKNEG	nicht	_	NG	3
3	weniger	weniger	ADJD	wenig	_	NK	7
4	/	/	$,	/	_	--	3
5	warumb	warum	PWAV	warum	_	MO	17
6	solche	solche	PIS	solch	nom|pl|*	SB	17
7	ehender	ehender	ADV	ehender	_	MO	17
8	in	in	APPR	in	_	MO	17
9	dem	dem	ART	d	dat|sg|masc	NK	10
10	Hornung	Hornung	NN	Hornung	dat|sg|masc	NK	8
11	vnd	und	KON	und	_	CD	10
12	Mertzen	Märzen	NN	Märzen	nom|pl|fem	CJ	11
13	als	als	KOKOM	als	_	CM	14
14	zu	zu	APPR	zu	_	CC	3
15	anderer	anderer	ADJA	ander	dat|sg|fem|pos	NK	16
16	Jahrs-Zeit	Jahrs-Zeit	NN	Jahrs-Zeit	dat|sg|fem	NK	14
17	außbreche	ausbreche	VVFIN	ausbreche	sg|3|pres|subj	MO	19
18	/	/	$,	/	_	--	17
19	alldieweilen	alldieweilen	ADV	alldieweilen	pl|3|pres|ind	--	0
20	nemblich	nämlich	ADV	nämlich	_	MO	19
21	in	in	APPR	in	_	MO	19
22	denen	denen	ART	d	dat|pl|masc	NK	25
23	vorher	vorher	ADV	vorher	_	MO	24
24	gehenden	gehenden	ADJA	gehend	dat|pl|masc|pos	NK	25
25	Monaten	Monaten	NN	Monat	dat|pl|masc	NK	21
26	von	von	APPR	von	_	MO	31
27	dem	dem	ART	d	dat|sg|masc	NK	28
28	Herpst	Herbst	NN	Herbst	dat|sg|masc	NK	26
29	an	an	APPR	an	_	AC	26
30	biß	bis	KON	bis	_	AC	31
31	auff	auf	APPR	auf	_	MO	19
32	die	die	ART	d	acc|sg|fem	NK	33
33	Zeit	Zeit	NN	Zeit	acc|sg|fem	NK	31
34	der	der	ART	d	gen|sg|fem	NK	35
35	Lufft	Luft	NN	Luft	gen|sg|fem	AG	33
36	mit	mit	APPR	mit	_	MNR	33
37	oͤffteren	öfteren	ADJA	oft	dat|pl|*	NK	39
38	dicken	dicken	ADJA	dick	pl|3|pres|ind	NK	39
39	Neblen	Neblen	NN	Neblen	nom|pl|fem	NK	36
40	vnd	und	KON	und	_	CD	39
41	Kaͤlte	Kälte	NN	Kälte	nom|pl|masc	CJ	40
42	die	die	ART	d	nom|pl|masc	NK	43
43	Leiber	Leiber	NN	Leib	nom|pl|masc	SB	19
44	mehrer	mehrerer	PIAT	mehrere	gen|pl|fem	NK	46
45	hierzu	hierzu	PAV	hierzu	_	MO	46
46	disponieret	disponieret	VVPP	disponieret	pos	MO	19
47	/	/	$,	/	_	--	46
48	daß	daß	KOUS	daß	_	CP	56
49	der	der	ART	d	nom|sg|masc	NK	56
50	vorhin	vorhin	ADV	vorhin	_	MO	55
51	schon	schon	ADV	schon	_	MO	52
52	in	in	APPR	in	_	MO	55
53	denenselben	denenselben	PDS	derselbe	dat|pl|neut	NK	52
54	vorborgen	vorborgen	ADJA	vorborgen	_	MO	55
55	gelegene	gelegene	ADJA	gelegen	acc|sg|neut|pos	NK	56
56	Zundel	Zundel	NN	Zundel	acc|sg|neut	CJ	65
57	[	[	$(	[	_	NK	56
58	insonderheit	insonderheit	ADV	insonderheit	pos	MO	65
59	da	da	KOUS	da	_	CP	65
60	es	es	PPER	es	nom|sg|neut|3	SB	65
61	gegen	gegen	APPR	gegen	_	MO	65
62	dem	dem	ART	d	dat|sg|masc	NK	63
63	Fruͤhling	Frühling	NN	Frühling	dat|sg|masc	NK	61
64	zu	zu	PTKZU	zu	_	MO	65
65	nahet	nahet	VVFIN	nahen	pos	CJ	46
66	/	/	$,	/	_	--	65
67	vnd	und	KON	und	_	CD	65
68	so	so	ADV	so	_	MO	70
69	wohl	wohl	ADV	wohl	_	MO	70
70	bey	bei	APPR	bei	_	CJ	67
71	denen	denen	ART	d	dat|pl|masc	DA	88
72	Menschen	Menschen	NN	Mensch	dat|pl|masc	NK	70
73	als	als	KOKOM	als	_	MNR	72
74	anderen	anderen	ADJA	ander	dat|pl|neut|pos	NK	75
75	Thieren	Tieren	NN	Tier	dat|pl|neut	NK	73
76	vnd	und	KON	und	_	CD	72
77	auch	auch	ADV	auch	_	MO	78
78	Erden-Gewaͤchsen	Erden-Gewächsen	NN	Erden-Gewächsen	nom|pl|neut	CJ	76
79	mehrere	mehrere	PIAT	mehrere	acc|pl|masc	NK	80
80	alterationes	alterationes	FM	alterationes	nom|sg|neut|pos	SB	86
81	als	als	KON	als	_	MO	86
82	sonsten	sonsten	ADV	sonst	_	MO	83
83	zugeschehen	zugeschehen	ADJD	zugeschehen	_	NK	85
84	pflegen	pflegen	VVFIN	pflegen	pl|3|pres|ind	NK	85
85	]	]	$(	]	acc|sg|masc	NK	81
86	auffgewecket	auffgewecket	VVFIN	auffgewecket	_	OC	89
87	vnd	und	KON	und	_	CD	86
88	angezuͤndet	angezündet	VVPP	anzünden	_	CJ	87
89	worden	worden	VAPP	werden	_	OC	78
90	.	.	SENT	.	_	--	89

1	GOTT	Gott	NE	Gott	nom|sg|masc	SB	2
2	gebe	gebe	VVFIN	geben	sg|3|pres|subj	--	0
3	/	/	$,	/	_	--	2
4	daß	daß	KOUS	daß	_	CP	20
5	solcher	solcher	PIS	solch	nom|sg|masc	NK	12
6	nicht	nicht	PTKNEG	nicht	_	NG	7
7	allein	allein	ADV	allein	_	MO	8
8	wegen	wegen	APPR	wegen	_	MO	20
9	ietzt	jetzt	ADV	jetzt	_	MO	10
10	mahligen	mahligen	VVFIN	mahligen	*|sg|fem|pos	NK	12
11	grossen	großen	ADJA	groß	acc|sg|masc|pos	NK	12
12	Mangel	Mangel	NN	Mangel	acc|sg|masc	NK	8
13	vnd	und	KON	und	_	CD	12
14	Thewre	teure	ADJA	teuer	acc|pl|masc	CJ	13
