

1	XIV	XIV	CARD	XIV	_	--	0
20	Partei	Partei	NN	Partei	gen|sg|fem	AG	18
21	aus	aus	PTKVZ	aus	_	SVP	9
22	,	,	$,	,	_	--	21
23	welche	welche	PRELS	welch	acc|sg|fem	SB	26
24	die	die	ART	d	acc|sg|fem	NK	25
25	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	OA	26
26	verlangt	verlangt	VVFIN	verlangen	_	RC	14
27	.	.	SENT	.	_	--	26

1	Diese	Diese	PDS	dies	nom|sg|fem	SB	2
2	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
3	dieses	dieses	PDAT	dies	acc|sg|neut	NK	4
4	Dokument	Dokument	NN	Dokument	acc|sg|neut	OA	7
5	im	im	APPRART	im	dat|sg|masc	MO	7
6	Reichshofrathe	Reichshofrathe	NN	Reichshofrathe	dat|sg|masc	NK	5
7	aufweisen	aufweisen	VVINF	aufweisen	_	OC	2
8	,	,	$,	,	_	--	7
9	wenn	wenn	KOUS	wenn	_	CP	11
10	sie	sie	PPER	Sie	nom|sg|fem|3	SB	11
11	fortfaͤhrt	fortfährt	VVINF	fortfährt	sg|3|pres|ind	MO	2
12	,	,	$,	,	_	--	11
13	wider	wider	APPR	wider	_	MO	16
14	die	die	ART	d	acc|sg|fem	NK	15
15	Gegenpartei	Gegenpartei	NN	Gegenpartei	acc|sg|fem	NK	13
16	anzurufen	anzurufen	VVIZU	anrufen	_	OC	2
17	.	.	SENT	.	_	--	16

1	Der	Der	ART	d	nom|sg|masc	NK	7
2	bequemste	bequemste	ADJA	bequem	nom|sg|masc|sup	NK	7
3	,	,	$,	,	_	--	2
4	geschwindeste	geschwindeste	ADJA	geschwind	nom|sg|masc|sup	CJ	2
5	und	und	KON	und	_	CD	4
6	wohlfeilste	wohlfeilste	ADJA	wohlfeilste	nom|sg|masc|sup	CJ	5
7	Weg	Weg	NN	Weg	nom|sg|masc	PD	10
8	der	der	ART	d	gen|sg|fem	NK	9
9	Insinuation	Insinuation	NN	Insinuation	gen|sg|fem	AG	7
10	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
11	,	,	$,	,	_	--	10
12	wenn	wenn	KOUS	wenn	_	CP	36
13	die	die	ART	d	nom|sg|fem	NK	15
14	abwesende	abwesende	ADJA	abwesende	nom|sg|fem|pos	NK	15
15	Partei	Partei	NN	Partei	nom|sg|fem	SB	36
16	,	,	$,	,	_	--	15
17	welcher	welcher	PRELS	welch	nom|sg|masc	SB	21
18	etwas	etwas	PIS	etwas	_	MO	19
19	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	20
20	werden	werden	VAINF	werden	_	OC	21
21	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	15
22	,	,	$,	,	_	--	21
23	beim	beim	APPRART	beim	dat|sg|neut	MO	36
24	Reichshofrath	Reichshofrath	NN	Reichshofrath	dat|sg|neut	NK	23
25	einen	einen	ART	ein	acc|sg|masc	NK	28
26	bestellten	bestellten	ADJA	bestellt	acc|sg|masc|pos	NK	28
27	aufgeschwornen	aufgeschwornen	ADJA	aufgeschwornen	acc|sg|masc|pos	NK	28
28	Agenten	Agenten	NN	Agent	acc|sg|masc	OA	36
29	,	,	$,	,	_	--	28
30	oder	oder	KON	oder	_	CD	28
31	einen	einen	ART	ein	acc|sg|masc	NK	35
32	eigenen	eigenen	ADJA	eigen	acc|sg|masc|pos	NK	35
33	bevollmaͤchtigten	bevollmächtigten	ADJA	bevollmächtigten	acc|sg|masc|pos	NK	35
34	gerichtlichen	gerichtlichen	ADJA	gerichtlichen	acc|sg|masc|pos	NK	35
35	Anwald	Anwalt	NN	Anwalt	acc|sg|masc	CJ	30
36	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	10
37	.	.	SENT	.	_	--	36

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	--	0
3	die	die	ART	d	acc|sg|fem	NK	4
4	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	OA	8
5	an	an	APPR	an	_	MNR	4
6	diesen	diesen	PDAT	dies	acc|sg|masc	NK	7
7	Anwald	Anwalt	NN	Anwalt	acc|sg|masc	NK	5
8	bewerkstelligen	bewerkstelligen	VVINF	bewerkstelligen	pl|3|pres|ind	OC	2
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	2
11	dieser	dieser	PDAT	dies	nom|sg|masc	SB	12
12	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	10
13	schuldig	schuldig	ADJD	schuldig	pos	PD	12
14	,	,	$,	,	_	--	13
15	das	das	ART	d	acc|sg|neut	NK	16
16	Insinuatum	Insinuatum	NN	Insinuatum	acc|sg|neut	OA	17
17	anzunehmeu	anzunehmeu	VVIZU	anzunehmeu	_	OC	4
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	17
20	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	21
21	Principalschaft	Principalschaft	NN	Principalschaft	dat|sg|fem	DA	22
22	einzusenden	einzusenden	VVIZU	einzusenden	_	CJ	19
23	.	.	SENT	.	_	--	22

1	An	An	APPR	an	_	MO	9
2	diesen	diesen	PDAT	dies	acc|sg|masc	NK	3
3	Weg	Weg	NN	Weg	acc|sg|masc	NK	1
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	man	man	PIS	man	nom|sg|*	SB	4
6	iedoch	jedoch	ADV	jedoch	_	MO	9
7	nicht	nicht	PTKNEG	nicht	_	NG	9
8	ausdruͤklich	ausdrücklich	ADJD	ausdrücklich	pos	MO	9
9	gebunden	gebunden	VVPP	binden	_	OC	4
10	,	,	$,	,	_	--	9
11	sondern	sondern	KON	sondern	_	CD	4
12	man	man	PIS	man	nom|sg|*	SB	13
13	kann	kann	VMFIN	können	sg|3|pres|ind	CJ	11
14	auch	auch	ADV	auch	_	MO	16
15	die	die	ART	d	acc|sg|fem	NK	16
16	Insinuation	Insinuation	NN	Insinuation	nom|sg|fem	SB	13
17	an	an	APPR	an	_	MNR	16
18	dem	dem	ART	d	dat|sg|masc	NK	19
19	Orte	Orte	NN	Ort	dat|sg|masc	NK	17
20	,	,	$,	,	_	--	19
21	wo	wo	PWAVREL	wo	_	MO	25
22	die	die	ART	d	nom|sg|fem	NK	24
23	abwesende	abwesende	ADJA	abwesende	nom|sg|fem|pos	NK	24
24	Partei	Partei	NN	Partei	nom|sg|fem	SB	25
25	wohnt	wohnt	VVFIN	wohnen	sg|3|pres|ind	RC	19
26	,	,	$,	,	_	--	25
27	wenn	wenn	KOUS	wenn	_	CP	35
28	sie	sie	PPER	Sie	nom|pl|masc|3	SB	35
29	gleich	gleich	ADV	gleich	_	MO	35
30	einen	einen	ART	ein	acc|sg|masc	NK	31
31	Agenten	Agenten	NN	Agent	acc|sg|masc	OA	35
32	am	am	APPRART	am	dat|sg|masc	MNR	31
33	kaiserlichen	kaiserlichen	ADJA	kaiserlich	dat|sg|neut|pos	NK	34
34	Hoflager	Hoflager	NN	Hoflager	dat|sg|neut	NK	32
35	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	13
36	,	,	$,	,	_	--	35
37	vollbringen	vollbringen	VVINF	vollbringen	_	OC	38
38	lassen	lassen	VVINF	lassen	_	OC	35
39	.	.	SENT	.	_	--	38

1	Von	Von	APPR	von	_	MO	17
2	lezterer	letzterer	PIS	letzterer	nom|sg|masc|comp	NK	1
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	hier	hier	ADV	hier	_	MO	17
5	nicht	nicht	PTKNEG	nicht	_	NG	7
6	die	die	ART	d	nom|sg|fem	NK	7
7	Rede	Rede	NN	Rede	nom|sg|fem	SB	3
8	,	,	$,	,	_	--	7
9	im	im	APPRART	im	dat|sg|neut	MO	17
10	Kapitel	Kapitel	NN	Kapitel	dat|sg|neut	NK	9
11	von	von	APPR	von	_	MNR	10
12	der	der	ART	d	dat|sg|fem	NK	13
13	Insinuation	Insinuation	NN	Insinuation	dat|sg|fem	NK	11
14	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	3
15	sie	sie	PPER	Sie	nom|sg|fem|3	SB	14
16	unten	unten	ADV	unten	_	MO	17
17	abgehandelt	abgehandelt	VVPP	abhandeln	_	OC	14
18	.	.	SENT	.	_	--	17

1	Hier	Hier	ADV	hier	_	MO	2
2	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	nur	nur	ADV	nur	_	MO	6
4	des	des	ART	d	gen|sg|masc	NK	5
5	Thuͤrhuͤters	Thürhüters	NN	Thürhüters	gen|sg|masc	AG	6
6	Geschaͤfte	Geschäfte	NN	Geschäft	acc|pl|neut	SB	2
7	,	,	$,	,	_	--	6
8	der	der	ART	d	nom|sg|masc	NK	9
9	Gegenstand	Gegenstand	NN	Gegenstand	nom|sg|masc	CJ	6
10	.	.	SENT	.	_	--	9

1	Weil	Weil	KOUS	weil	_	CP	21
2	die	die	ART	d	nom|pl|fem	NK	3
3	Insinuationen	Insinuationen	NN	Insinuationen	nom|pl|fem	SB	21
4	,	,	$,	,	_	--	3
5	einem	einem	ART	ein	dat|sg|masc	NK	6
6	Zweige	Zweige	NN	Zweig	dat|sg|masc	APP	3
7	nach	nach	APPO	nach	_	MO	21
8	,	,	$,	,	_	--	7
9	ein	ein	ART	ein	nom|sg|masc	NK	11
10	vorzuͤglicher	vorzüglicher	ADJA	vorzüglicher	nom|sg|masc|pos	NK	11
11	Theil	Teil	NN	Teil	nom|sg|masc	PD	14
12	von	von	APPR	von	_	PG	11
13	denselben	denselben	PDS	derselbe	gen|sg|*	NK	12
14	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	6
15	,	,	$,	,	_	--	14
16	in	in	APPR	in	_	MO	21
17	welchen	welchen	PWAT	welch	dat|pl|masc	NK	27
18	seine	seine	PPOSAT	sein	acc|sg|fem	NK	20
19	betraͤchtlichste	beträchtlichste	ADJA	beträchtlichste	nom|sg|fem|sup	NK	20
20	Einnahme	Einnahme	NN	Einnahme	nom|sg|fem	NK	16
21	besteht	besteht	VVFIN	bestehen	sg|3|pres|ind	RE	23
22	,	,	$,	,	_	--	21
23	so	so	ADV	so	_	MO	24
24	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
25	ihre	ihre	PPOSAT	ihr	nom|sg|fem	NK	27
26	naͤhere	nähere	ADJA	nah	acc|sg|fem|comp	NK	27
27	Betrachtung	Betrachtung	NN	Betrachtung	acc|sg|fem	SB	24
28	hier	hier	ADV	hier	_	MO	24
29	nicht	nicht	PTKNEG	nicht	_	NG	24
30	ausgesezt	ausgesetzt	VVPP	aussetzen	_	OC	31
31	werden	werden	VAINF	werden	_	OC	24
32	.	.	SENT	.	_	--	31

1	Will	Will	VMFIN	wollen	sg|3|pres|ind	RE	36
2	man	man	PIS	man	nom|sg|*	SB	1
3	den	den	ART	d	acc|sg|masc	NK	5
4	bequemsten	bequemsten	ADJA	bequemsten	acc|sg|masc|pos	NK	5
5	Weg	Weg	NN	Weg	acc|sg|masc	OA	11
6	bei	bei	APPR	bei	_	MNR	5
7	der	der	ART	d	dat|sg|fem	NK	8
8	Besorgung	Besorgung	NN	Besorgung	dat|sg|fem	NK	6
9	der	der	ART	d	gen|pl|fem	NK	10
10	Insinuationen	Insinuationen	NN	Insinuationen	gen|pl|fem	AG	8
11	einschlagen	einschlagen	VVFIN	einschlagen	pl|3|pres|ind	OC	1
12	,	,	$,	,	_	--	11
13	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
14	man	man	PIS	man	nom|sg|*	SB	13
15	sie	sie	PPER	Sie	acc|*|*|3	OA	24
16	bei	bei	APPR	bei	_	MO	23
17	dem	dem	ART	d	dat|sg|masc	NK	22
18	von	von	APPR	von	_	SBP	21
19	der	der	ART	d	dat|sg|fem	NK	20
20	Gegenpartei	Gegenpartei	NN	Gegenpartei	dat|sg|fem	NK	18
21	aufgestellten	aufgestellten	ADJA	aufgestellt	dat|pl|masc|pos	NK	22
22	Agenten	Agenten	NN	Agent	acc|pl|masc	NK	16
23	bewerkstelligen	bewerkstelligen	VVINF	bewerkstelligen	_	OC	24
24	lassen	lassen	VVINF	lassen	_	OC	13
25	,	,	$,	,	_	--	24
26	uͤberhaupt	überhaupt	ADV	überhaupt	_	MO	32
27	wenn	wenn	KOUS	wenn	_	CP	32
28	sie	sie	PPER	Sie	nom|pl|*|3	SB	32
29	am	am	PTKA	am	dat|sg|masc	MO	32
30	kaiserlichen	kaiserlichen	ADJA	kaiserlich	dat|sg|neut|pos	NK	31
31	Hoflager	Hoflager	NN	Hoflager	dat|sg|neut	NK	29
32	soll	soll	VMFIN	sollen	sg|3|pres|ind	CJ	13
33	vollzogen	vollzogen	VVPP	vollziehen	_	OC	34
34	werden	werden	VAINF	werden	_	OC	32
35	,	,	$,	,	_	--	34
36	so	so	ADV	so	_	MO	37
37	kann	kann	VMFIN	können	sg|3|pres|ind	SB	32
38	es	es	PPER	es	nom|sg|neut|3	SB	37
39	nicht	nicht	PTKNEG	nicht	_	NG	37
40	anders	anders	ADV	ander	_	MO	46
41	,	,	$,	,	_	--	40
42	als	als	KOKOM	als	_	CM	43
43	durch	durch	APPR	durch	_	CC	40
44	den	den	ART	d	acc|sg|masc	NK	45
45	Reichshofrathsthuͤrhuͤter	Reichshofrathsthürhüter	NN	Reichshofrathsthürhüter	acc|sg|masc	NK	43
46	geschehen	geschehen	VVINF	geschehen	_	OC	37
47	.	.	SENT	.	_	--	46

1	Durch	Durch	APPR	durch	_	MO	7
2	den	den	ART	d	acc|sg|masc	NK	3
3	Thuͤrhuͤter	Türhüter	NN	Türhüter	acc|sg|masc	NK	1
4	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
5	sie	sie	PPER	Sie	nom|sg|fem|3	SB	4
6	auch	auch	ADV	auch	_	MO	4
7	vollzogen	vollzogen	VVPP	vollziehen	_	OC	8
8	werden	werden	VAINF	werden	_	OC	4
9	,	,	$,	,	_	--	8
10	wenn	wenn	KOUS	wenn	_	CP	24
11	die	die	ART	d	nom|sg|fem	NK	12
12	Partei	Partei	NN	Partei	nom|sg|fem	SB	24
13	,	,	$,	,	_	--	12
14	welcher	welcher	PRELS	welch	nom|sg|masc	SB	18
15	etwas	etwas	PIS	etwas	_	MO	16
16	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	17
17	werden	werden	VAINF	werden	_	OC	18
18	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	12
19	,	,	$,	,	_	--	18
20	am	am	APPRART	am	dat|sg|masc	MO	23
21	kaiserlichen	kaiserlichen	ADJA	kaiserlich	dat|sg|neut|pos	NK	22
22	Hoflager	Hoflager	NN	Hoflager	dat|sg|neut	NK	20
23	gegenwaͤrtig	gegenwärtig	ADJD	gegenwärtig	pos	PD	24
24	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	4
25	.	.	SENT	.	_	--	24

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	verbunden	verbunden	VVPP	verbinden	_	PD	3
5	,	,	$,	,	_	--	4
6	die	die	PRELS	d	nom|sg|fem	NK	13
7	von	von	APPR	von	_	SBP	11
8	einer	einer	ART	ein	dat|sg|fem	NK	9
9	Partei	Partei	NN	Partei	dat|sg|fem	NK	7
10	ihm	ihm	PPER	er	dat|sg|masc|3	DA	11
11	eingelieferten	eingelieferten	ADJA	eingelieferten	dat|sg|fem|pos	NK	13
12	reichshofraͤthlichen	reichshofräthlichen	ADJA	reichshofräthlichen	dat|sg|fem|pos	NK	13
13	Schluͤsse	Schlüsse	NN	Schluß	dat|sg|fem	OA	25
14	und	und	KON	und	_	CD	13
15	Beilagen	Beilagen	NN	Beilage	dat|pl|fem	CJ	14
16	,	,	$,	,	_	--	15
17	welche	welche	PRELS	welch	nom|pl|fem	SB	23
18	einer	einer	ART	ein	dat|sg|fem	NK	20
19	andern	anderen	ADJA	ander	dat|sg|fem|pos	NK	20
20	Partei	Partei	NN	Partei	dat|sg|fem	DA	21
21	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	22
22	werden	werden	VAINF	werden	_	OC	23
23	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	RC	13
24	,	,	$,	,	_	--	23
25	anzunehmen	anzunehmen	VVIZU	annehmen	_	OC	4
26	,	,	$,	,	_	--	25
27	die	die	ART	d	acc|sg|fem	NK	28
28	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	OA	30
29	zu	zu	PTKZU	zu	_	PM	30
30	besorgen	besorgen	VVINF	besorgen	_	OC	21
31	,	,	$,	,	_	--	30
32	und	und	KON	und	_	CD	25
33	daruͤber	darüber	PAV	darüber	_	MO	44
34	eine	eine	ART	ein	acc|sg|fem	NK	35
35	Urkunde	Urkunde	NN	Urkunde	nom|sg|fem	OA	44
36	der	der	ART	d	gen|pl|fem	NK	37
37	ersten	ersten	ADJA	erst	gen|pl|fem|pos	AG	35
38	,	,	$,	,	_	--	37
39	gegen	gegen	APPR	gegen	_	MO	44
40	eine	eine	ART	ein	acc|sg|fem	NK	42
41	bestimmte	bestimmte	ADJA	bestimmt	acc|sg|fem|pos	NK	42
42	Belohnung	Belohnung	NN	Belohnung	acc|sg|fem	NK	39
43	,	,	$,	,	_	--	42
44	auszustellen	auszustellen	VVIZU	ausstellen	_	CJ	32
45	.	.	SENT	.	_	--	44

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	documenta	Documenta	NN	documenta	nom|sg|fem	SB	4
3	insinuationum	insinuationum	FM	insinuationum	_	MO	4
4	lauten	lauten	VVFIN	lauten	pl|3|pres|ind	--	0
5	nach	nach	APPR	nach	_	MO	4
6	der	der	ART	d	dat|sg|fem	NK	7
7	Beschaffenheit	Beschaffenheit	NN	Beschaffenheit	dat|sg|fem	NK	5
8	der	der	ART	d	gen|sg|fem	NK	9
9	Sache	Sache	NN	Sache	gen|sg|fem	AG	7
10	,	,	$,	,	_	--	9
11	welche	welche	PRELS	welch	nom|sg|fem	SB	13
12	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	13
13	wird	wird	NE	Wirt	sg|3|pres|ind	RC	9
14	,	,	$,	,	_	--	13
15	verschieden	verschieden	ADJD	verschieden	_	OC	13
16	,	,	$,	,	_	--	15
17	aber	aber	KON	aber	_	CD	13
18	sonst	sonst	ADV	sonst	_	MO	26
19	werden	werden	VAFIN	werden	pl|3|pres|ind	CJ	17
20	sie	sie	PPER	Sie	nom|pl|*|3	SB	19
21	alle	alle	PIS	all	nom|pl|*	NK	20
22	nach	nach	APPR	nach	_	MO	26
23	dem	dem	ART	d	dat|sg|neut	NK	25
24	nemlichen	nämlichen	ADJA	nämlich	dat|sg|masc|pos	NK	25
25	Schnitt	Schnitt	NN	Schnitt	dat|sg|masc	NK	22
26	gemacht	gemacht	VVPP	gemacht	_	OC	19
27	.	.	SENT	.	_	--	26

1	Ueber	Über	APPR	über	_	MO	7
2	lateinische	lateinische	ADJA	lateinische	acc|pl|fem|pos	NK	3
3	Sachen	Sachen	NN	Sache	acc|pl|fem	NK	1
4	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
5	sie	sie	PPER	Sie	nom|pl|*|3	SB	4
6	lateinisch	lateinisch	ADJD	lateinisch	pos	MO	7
7	ausgefertigt	ausgefertigt	VVPP	ausfertigen	_	OC	4
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	6
10	deutsch	deutsch	ADJD	deutsch	pos	CJ	9
11	uͤber	über	APPR	über	_	MO	10
12	deutsche	deutsche	ADJA	deutsch	acc|pl|fem|pos	NK	11
13	.	.	SENT	.	_	--	12

1	Ihre	Ihre	PPOSAT	Ihr	nom|sg|fem	NK	2
2	Wesenheit	Wesenheit	NN	Wesenheit	nom|sg|fem	SB	3
3	besteht	besteht	VVFIN	bestehen	sg|3|pres|ind	--	0
4	in	in	APPR	in	_	MO	3
5	der	der	ART	d	dat|sg|fem	NK	6
6	Anzeige	Anzeige	NN	Anzeige	dat|sg|fem	NK	4
7	,	,	$,	,	_	--	6
8	an	an	APPR	an	_	CJ	4
9	welchem	welchem	PRELAT	welch	dat|sg|masc	NK	10
10	Tage	Tage	NN	Tag	dat|sg|masc	NK	8
11	,	,	$,	,	_	--	10
12	in	in	APPR	in	_	CJ	8
13	welchem	welchem	PRELAT	welch	dat|sg|neut	NK	14
14	Jahre	Jahre	NN	Jahr	acc|pl|neut	NK	12
15	,	,	$,	,	_	--	14
16	zu	zu	APPR	zu	_	CJ	12
17	welcher	welcher	PRELAT	welch	dat|sg|fem	NK	18
18	Stunde	Stunde	NN	Stunde	dat|sg|fem	NK	16
19	,	,	$,	,	_	--	18
20	auf	auf	APPR	auf	_	CJ	16
21	welches	welches	PIAT	welch	acc|sg|neut	NK	22
22	Agenten	Agenten	NN	Agent	dat|pl|masc	NK	20
23	Verlangen	Verlangen	NN	Verlangen	dat|pl|masc	DA	20
24	,	,	$,	,	_	--	23
25	in	in	APPR	in	_	CJ	20
26	was	was	PWS	was	acc|sg|neut	NK	25
27	fuͤr	für	APPR	für	_	MO	25
28	einer	einer	ART	ein	dat|sg|fem	NK	29
29	Sache	Sache	NN	Sache	dat|sg|fem	NK	27
30	,	,	$,	,	_	--	29
31	welcher	welcher	PRELS	welch	dat|sg|fem	NK	32
32	Person	Person	NN	Person	dat|sg|fem	CJ	29
33	,	,	$,	,	_	--	32
34	ob	ob	KOUS	ob	_	CP	42
35	sie	sie	PPER	Sie	nom|sg|fem|3	SB	42
36	im	im	APPRART	im	dat|sg|neut	MO	43
37	Original	Original	NN	Original	dat|sg|neut	NK	36
38	,	,	$,	,	_	--	37
39	oder	oder	KON	oder	_	CD	36
40	in	in	APPR	in	_	CJ	39
41	Abschrift	Abschrift	NN	Abschrift	dat|sg|fem	NK	40
42	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	32
43	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	44
44	worden	worden	VVPP	werden	_	OC	42
45	.	.	SENT	.	_	--	44

1	Der	Der	ART	d	dat|sg|fem	NK	2
2	Inhalt	Inhalt	NN	Inhalt	nom|sg|masc	SB	6
3	aller	aller	PIAT	all	gen|pl|masc	NK	5
4	dieser	dieser	PDAT	dies	gen|pl|masc	NK	5
5	Punkte	Punkte	NN	Punkt	gen|pl|masc	AG	2
6	wird	wird	NE	Wirt	sg|3|pres|ind	--	0
7	Nota	Nota	NE	Nota	nom|sg|*	PNC	8
8	insinuationis	insinuationis	FM	insinuationis	_	MO	9
9	genannt	genannt	VVPP	nennen	_	OC	6
10	.	.	SENT	.	_	--	9

1	Dieses	Dieses	PDAT	dies	nom|sg|neut	NK	2
2	Dokument	Dokument	NN	Dokument	nom|sg|neut	SB	3
3	unterzeichnet	unterzeichnet	VVPP	unterzeichnen	_	--	0
4	hierauf	hierauf	PAV	hierauf	_	MO	3
5	der	der	ART	d	nom|sg|masc	NK	6
6	Thuͤrhuͤter	Türhüter	NN	Türhüter	nom|sg|masc	SB	3
7	mit	mit	APPR	mit	_	MNR	6
8	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	10
9	eigenhaͤndigen	eigenhändigen	ADJA	eigenhändigen	dat|sg|fem|pos	NK	10
10	Unterschrift	Unterschrift	NN	Unterschrift	dat|sg|fem	NK	7
11	,	,	$,	,	_	--	10
12	und	und	KON	und	_	CD	3
13	druͤkt	drückt	VVFIN	drücken	sg|3|pres|ind	CJ	12
14	darauf	darauf	PAV	darauf	_	MO	13
15	sein	sein	PPOSAT	sein	acc|sg|neut	NK	16
16	Pettschaft	Petschaft	NN	Petschaft	nom|sg|fem	OA	13
17	in	in	APPR	in	_	MO	13
18	rothes	rotes	ADJA	rot	acc|sg|neut|pos	NK	19
19	Siegellak	Sigelac	NE	Sigelac	acc|sg|neut	NK	17
20	.	.	SENT	.	_	--	19

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Insinuandum	Insinuandum	NN	Insinuandum	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	entweder	entweder	KON	entweder	_	CD	7
5	ein	ein	ART	ein	acc|sg|neut	NK	7
6	foͤrmliches	förmliches	ADJA	förmliches	acc|sg|neut|pos	NK	7
7	Expedit	Expedit	NN	Expedit	acc|sg|neut	SB	3
8	,	,	$,	,	_	--	7
9	ein	ein	ART	ein	acc|sg|neut	NK	10
10	Mandat	Mandat	NN	Mandat	acc|sg|neut	CJ	7
11	,	,	$,	,	_	--	10
12	ein	ein	ART	ein	acc|sg|neut	NK	13
13	Reskript	Reskript	NN	Reskript	acc|sg|neut	CJ	10
14	u.	u.	KON	und	_	MNR	13
15	s.	s.	ADV	so	sg|2|imp	PNC	16
16	w.	w.	ADV	weiter	_	NK	14
17	oder	oder	KON	oder	_	CD	13
18	ein	ein	ART	ein	nom|sg|neut	NK	19
19	Exhibitum	Exhibitum	NN	Exhibitum	nom|sg|neut	CJ	17
20	,	,	$,	,	_	--	19
21	uͤber	über	APPR	über	_	OP	26
22	welches	welches	PRELS	welch	acc|sg|neut	NK	21
23	die	die	ART	d	nom|sg|fem	NK	24
24	Kommunikation	Kommunikation	NN	Kommunikation	nom|sg|fem	SB	25
25	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	19
26	verordnet	verordnet	VVPP	verordnen	_	OC	27
27	worden	worden	VAPP	werden	_	OC	25
28	,	,	$,	,	_	--	27
29	oder	oder	KON	oder	_	CD	25
30	ein	ein	ART	ein	nom|sg|neut	NK	32
31	blosses	bloßes	ADJA	bloß	nom|sg|neut|pos	NK	32
32	Konklusum	Konklusum	NN	Konklusum	nom|sg|neut	CJ	29
33	.	.	SENT	.	_	--	32

1	Auf	Auf	APPR	auf	_	MO	4
2	alle	alle	PIAT	all	acc|pl|masc	NK	3
3	diese	diese	PDS	dies	acc|pl|masc	NK	1
4	merkt	merkt	VVFIN	merken	sg|3|pres|ind	--	0
5	derienige	derjenige	PDS	derjenige	nom|sg|masc|pos	NK	6
6	Theil	Teil	NN	Teil	nom|sg|masc	SB	4
7	,	,	$,	,	_	--	6
8	welcher	welcher	PRELS	welch	nom|sg|masc	SB	12
9	die	die	ART	d	acc|sg|fem	NK	10
10	Insinuation	Insinuation	NN	Insinuation	acc|sg|fem	OA	12
11	vollstrecken	vollstrecken	VVINF	vollstrecken	_	OC	12
12	laͤßt	läßt	VVFIN	lassen	sg|3|pres|ind	RC	6
13	,	,	$,	,	_	--	12
14	am	am	APPRART	am	dat|sg|masc	MO	12
15	untersten	untersten	ADJA	unter	dat|sg|masc|sup	NK	16
16	Rande	Rande	NN	Rand	dat|sg|masc	NK	14
17	der	der	ART	d	gen|pl|neut	NK	19
18	lezten	letzten	ADJA	letzt	gen|sg|fem|pos	NK	19
19	Seite	Seite	NN	Seite	gen|sg|fem	AG	16
20	zum	zum	APPRART	zum	dat|sg|neut	MNR	19
21	Unterricht	Unterricht	NN	Unterricht	dat|sg|masc	NK	20
22	des	des	ART	d	gen|sg|masc	NK	23
23	Thuͤrhuͤters	Thürhüters	NN	Thürhüters	gen|sg|masc	AG	21
24	den	den	ART	d	acc|sg|masc	NK	25
25	Namen	Namen	NN	Name	acc|sg|masc	OA	12
26	desienigen	desienigen	ADJD	desienigen	dat|pl|*	AG	25
27	an	an	PTKVZ	an	_	SVP	12
28	,	,	$,	,	_	--	27
29	welchem	welchem	PRELS	welch	dat|sg|masc	OA	31
30	es	es	PPER	es	nom|sg|neut|3	SB	33
31	insinuirt	insinuirt	VVFIN	insinuieren	_	OC	32
32	werden	werden	VAINF	werden	_	OC	33
33	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	19
