

1	III	III	CARD	III	_	--	0
23	eine	eine	ART	ein	nom|sg|fem	NK	24
24	Erklaͤrung	Erklärung	NN	Erklärung	nom|sg|fem	PD	21
25	noͤthig	nötig	ADJD	nötig	pos	PD	21
26	,	,	$,	,	_	--	25
27	ob	ob	KOUS	ob	_	CP	36
28	man	man	PIS	man	nom|sg|*	SB	36
29	die	die	ART	d	acc|sg|fem	NK	30
30	Erbschaft	Erbschaft	NN	Erbschaft	acc|sg|fem	OA	31
31	antreten	antreten	VVINF	antreten	_	OC	36
32	,	,	$,	,	_	--	31
33	oder	oder	KON	oder	_	CD	31
34	fahren	fahren	VVINF	fahren	_	OC	35
35	lassen	lassen	VVINF	lassen	_	CJ	33
36	will	will	VMFIN	wollen	sg|3|pres|ind	RE	20
37	.	.	SENT	.	_	--	36

1	Wenn	Wenn	KOUS	wenn	_	CP	10
2	nun	nun	ADV	nun	_	MO	3
3	jemand	jemand	PIS	jemand	nom|sg|masc	SB	10
4	sich	sich	PRF	er|es|sie	acc|sg|3	OA	9
5	einmahl	einmal	ADV	einmal	_	MO	9
6	die	die	ART	d	acc|sg|fem	NK	7
7	Erbschaft	Erbschaft	NN	Erbschaft	acc|sg|fem	OA	8
8	anzunehmen	anzunehmen	VVIZU	annehmen	_	OC	9
9	erklaͤret	erkläret	VVPP	erklären	_	OC	10
10	hat	hat	VAFIN	haben	sg|3|pres|ind	RE	12
11	,	,	$,	,	_	--	10
12	so	so	ADV	so	_	MO	13
13	nimmt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
14	er	er	PPER	er	nom|sg|masc|3	SB	13
15	die	die	ART	d	acc|sg|fem	NK	16
16	Person	Person	NN	Person	acc|sg|fem	OA	13
17	des	des	ART	d	gen|sg|masc	NK	18
18	Verstorbenen	Verstorbenen	NN	verstorbener	gen|sg|*	AG	16
19	an	an	APPR	an	_	MO	13
20	sich	sich	PRF	er|es|sie	acc|pl|3	NK	19
21	,	,	$,	,	_	--	20
22	und	und	KON	und	_	CD	13
23	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	22
24	Theil	Teil	NN	Teil	acc|sg|masc	OA	23
25	an	an	APPR	an	_	MNR	24
26	allen	allen	PIAT	all	dat|pl|fem	NK	28
27	dinglichen	dinglichen	ADJA	dinglichen	dat|pl|fem|pos	NK	28
28	Rechten	Rechten	NN	Recht	dat|pl|fem	NK	25
29	,	,	$,	,	_	--	28
30	welche	welche	PRELS	welch	nom|pl|fem	SB	33
31	dem	dem	ART	d	dat|sg|neut	NK	32
32	Verstorbenen	Verstorbenen	NN	verstorbener	dat|sg|neut	DA	33
33	zustanden	zustanden	VVFIN	zustanden	pl|3|past|ind	RC	28
34	,	,	$,	,	_	--	33
35	er	er	PPER	er	nom|sg|masc|3	SB	36
36	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	23
37	denen	denen	ART	d	dat|pl|masc	NK	38
38	Glaͤubigern	Gläubigern	NN	Gläubiger	dat|pl|masc	OA	42
39	des	des	ART	d	gen|sg|masc	NK	40
40	Verstorbenen	Verstorbenen	NN	verstorbener	gen|sg|masc	AG	38
41	zu	zu	APPR	zu	_	PM	42
42	haften	haften	NN	haften	_	OC	43
43	verbunden	verbunden	VVPP	verbinden	_	PD	36
44	,	,	$,	,	_	--	43
45	es	es	PPER	es	nom|sg|neut|3	SB	46
46	verfaͤllet	verfället	VVFIN	verfället	sg|3|pres|ind	CJ	36
47	aber	aber	ADV	aber	_	MO	46
48	auch	auch	ADV	auch	_	MO	52
49	die	die	ART	d	nom|sg|fem	NK	52
50	ihm	ihm	PPER	er	dat|sg|masc|3	DA	51
51	zugefallene	zugefallene	ADJA	zugefallen	acc|sg|fem|pos	NK	52
52	Erbschaft	Erbschaft	NN	Erbschaft	acc|sg|fem	SB	46
53	wieder	wieder	ADV	wieder	_	MO	46
54	auf	auf	APPR	auf	_	MO	46
55	seine	seine	PPOSAT	sein	acc|pl|fem	NK	56
56	Erben	Erben	NN	Erbe	acc|pl|fem	NK	54
57	.	.	SENT	.	_	--	56

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	setzt	setzt	VVFIN	setzen	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	durch	durch	APPR	durch	_	MO	2
5	Antretung	Antretung	NN	Antretung	acc|sg|fem	NK	4
6	der	der	ART	d	gen|sg|fem	NK	7
7	Erbschaft	Erbschaft	NN	Erbschaft	gen|sg|fem	AG	5
8	oft	oft	ADV	oft	_	MO	2
9	in	in	APPR	in	_	MO	2
10	viele	viele	PIAT	viel	acc|pl|fem	NK	12
11	nachtheilige	nachteilige	ADJA	nachteilig	acc|pl|fem|pos	NK	12
12	Weitlaͤuftigkeiten	Weitläuftigkeiten	NN	Weitläuftigkeiten	acc|pl|fem	NK	9
13	,	,	$,	,	_	--	12
14	dahero	daher	ADV	daher	_	MO	15
15	wird	wird	VAFIN	werden	sg|3|pres|ind	PAR	12
16	,	,	$,	,	_	--	15
17	wenn	wenn	KOUS	wenn	_	CP	27
18	man	man	PIS	man	nom|sg|*	SB	27
19	von	von	APPR	von	_	MO	27
20	der	der	ART	d	dat|sg|fem	NK	21
21	Antretung	Antretung	NN	Antretung	dat|sg|fem	NK	19
22	der	der	ART	d	gen|sg|fem	NK	23
23	Erbschaft	Erbschaft	NN	Erbschaft	gen|sg|fem	AG	21
24	keine	keine	PIAT	kein	acc|sg|fem	NK	26
25	gnugsame	gnugsame	ADJA	genugsam	acc|sg|fem|pos	NK	26
26	Nachricht	Nachricht	NN	Nachricht	acc|sg|fem	OA	27
27	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	2
28	,	,	$,	,	_	--	27
29	selbige	selbige	PDS	selbig	sg|3|pres|subj	CD	27
30	nicht	nicht	PTKNEG	nicht	_	NG	31
31	vermuthet	vermutet	VVPP	vermuten	sg|3|pres|ind	CJ	29
32	,	,	$,	,	_	--	31
33	sondern	sondern	KON	sondern	_	CD	31
34	diejenigen	diejenigen	PDS	derjenige	nom|pl|*	SB	43
35	,	,	$,	,	_	--	34
36	welche	welche	PRELS	welch	nom|pl|*	SB	41
37	daraus	daraus	PAV	daraus	_	MO	40
38	einen	einen	ART	ein	acc|sg|masc	NK	39
39	Vortheil	Vorteil	NN	Vorteil	acc|sg|masc	OA	40
40	ziehen	ziehen	VVINF	ziehen	_	OC	41
41	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	RC	34
42	,	,	$,	,	_	--	41
43	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	CJ	33
44	selbige	selbige	PDS	selbig	nom|pl|*	SB	43
45	erweisen	erweisen	VVINF	erweisen	_	OC	43
46	.	.	SENT	.	_	--	45

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Antretung	Antretung	NN	Antretung	nom|sg|fem	SB	6
3	der	der	ART	d	gen|sg|fem	NK	4
4	Erbschaft	Erbschaft	NN	Erbschaft	gen|sg|fem	AG	2
5	selbst	selbst	PRF	selbst	_	MNR	4
6	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
7	erst	erst	ADV	erst	_	MO	8
8	nach	nach	APPR	nach	_	MO	6
9	Ablauf	Ablauf	NN	Ablauf	dat|sg|masc	NK	8
10	dreyßig	dreißig	CARD	dreißig	_	NK	11
11	Tage	Tage	NN	Tag	nom|pl|masc	OC	6
12	,	,	$,	,	_	--	11
13	von	von	APPR	von	_	OP	20
14	dem	dem	ART	d	dat|sg|masc	NK	15
15	Tode	Tode	NN	Tod	dat|sg|masc	NK	13
16	des	des	ART	d	gen|sg|masc	NK	17
17	Verstorbenen	Verstorbenen	NN	verstorbener	gen|sg|masc	AG	15
18	an	an	PTKVZ	an	_	AC	13
19	zu	zu	PTKZU	zu	_	PM	20
20	rechnen	rechnen	VVINF	rechnen	_	OC	21
21	geschehen	geschehen	VVPP	geschehen	_	OC	6
22	.	.	SENT	.	_	--	21

1	Wenn	Wenn	KOUS	wenn	_	CP	6
2	die	die	ART	d	nom|sg|fem	NK	3
3	Erbschaft	Erbschaft	NN	Erbschaft	nom|sg|fem	SB	6
4	einmahl	einmal	ADV	einmal	_	MO	5
5	angetreten	angetreten	VVPP	antreten	_	OC	6
6	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	8
7	,	,	$,	,	_	--	6
8	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
9	man	man	PIS	man	nom|sg|*	SB	8
10	selbige	selbige	PDS	selbig	sg|3|pres|subj	MO	14
11	nicht	nicht	PTKNEG	nicht	_	NG	14
12	wieder	wieder	ADV	wieder	_	MO	13
13	fahren	fahren	VVINF	fahren	_	OC	14
14	lassen	lassen	VVINF	lassen	_	OC	8
15	,	,	$,	,	_	--	14
16	wenn	wenn	KOUS	wenn	_	CP	31
17	man	man	PIS	man	nom|sg|*	SB	31
18	sich	sich	PRF	er|es|sie	acc|sg|3	OA	30
19	nicht	nicht	PTKNEG	nicht	_	NG	30
20	gleich	gleich	ADJD	gleich	_	MO	21
21	bey	bei	APPR	bei	_	MO	30
22	dem	dem	ART	d	dat|sg|masc	NK	23
23	Antritte	Antritte	NN	Antritte	dat|sg|masc	NK	21
24	das	das	ART	d	acc|sg|neut	OA	30
25	ius	ius	NE	ius	_	MO	30
26	deliberandi	deliberandi	FM	deliberandi	dat|sg|neut	NK	25
27	und	und	KON	und	_	CD	26
28	beneficium	beneficium	FM	beneficium	_	PNC	29
29	inventarii	inventarii	FM	inventarii	dat|sg|masc	CJ	27
30	vorbehalten	vorbehalten	VVPP	vorbehalten	_	OC	31
31	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	8
32	.	.	SENT	.	_	--	31

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Rechtswohlthat	Rechtswohltat	NN	Rechtswohltat	nom|sg|fem	SB	3
3	stehet	stehet	VVFIN	stehen	sg|3|pres|ind	--	0
4	jedem	jedem	PIAT	jed	dat|sg|masc	NK	5
5	Erben	Erben	NN	Erbe	acc|sg|neut	DA	3
6	zu	zu	PTKVZ	zu	_	SVP	3
7	,	,	$,	,	_	--	6
8	und	und	KON	und	_	CD	3
9	dauert	dauert	VVFIN	dauern	sg|3|pres|ind	CJ	8
10	ein	ein	ART	ein	acc|sg|neut	NK	12
11	ganzes	ganzes	ADJA	ganz	acc|sg|neut|pos	NK	12
12	Jahr	Jahr	NN	Jahr	acc|sg|neut	OA	9
13	von	von	APPR	von	_	MNR	12
14	52	52	CARD	@card@	_	NK	15
15	Wochen	Wochen	NN	Woche	dat|pl|fem	NK	13
16	,	,	$,	,	_	--	15
17	und	und	KON	und	_	CD	9
18	will	will	VMFIN	wollen	sg|3|pres|ind	CJ	17
19	so	so	ADV	so	_	MO	20
20	viel	viel	ADV	viel	*|*|*	OA	21
21	sagen	sagen	VVINF	sagen	_	OC	18
22	:	:	SENT	:	_	--	21

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	fertiget	fertiget	VVFIN	fertiget	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	acc|sg|neut	NK	4
4	Inventarium	Inventarium	NN	Inventarium	acc|sg|neut	OA	2
5	,	,	$,	,	_	--	4
6	siehet	sieht	VVFIN	sehen	sg|3|pres|ind	CJ	2
7	den	den	ART	d	acc|sg|masc	NK	8
8	Zusand	zusahnt	VVFIN	zusahnt	acc|sg|masc	OA	6
9	des	des	ART	d	gen|sg|neut	NK	10
10	Vermoͤgens	Vermögens	NN	Vermögen	gen|sg|neut	AG	8
11	und	und	KON	und	_	CD	10
12	der	der	ART	d	nom|sg|masc	NK	15
13	zu	zu	APPR	zu	_	PM	14
14	bezahlenden	bezahlenden	ADJA	bezahlenden	gen|pl|fem|pos	NK	15
15	Schulden	Schulden	NN	Schuld	gen|pl|fem	CJ	11
16	,	,	$,	,	_	--	15
17	und	und	KON	und	_	CD	6
18	da	da	ADV	da	_	MO	19
19	kann	kann	VMFIN	können	sg|3|pres|ind	CJ	17
20	man	man	PIS	man	nom|sg|*	SB	19
21	,	,	$,	,	_	--	20
22	wenn	wenn	KOUS	wenn	_	CP	27
23	man	man	PIS	man	nom|sg|*	SB	27
24	nichts	nichts	PIS	nichts	*|*|neut	OA	26
25	zu	zu	PTKZU	zu	_	PM	26
26	profitiren	profitieren	VVINF	profitieren	_	OC	27
27	gedenket	gedenket	VVFIN	gedenken	_	MO	19
28	,	,	$,	,	_	--	27
29	sich	sich	PRF	er|es|sie	acc|pl|3	OA	33
30	von	von	APPR	von	_	MO	33
31	der	der	ART	d	dat|sg|fem	NK	32
32	Erbschaft	Erbschaft	NN	Erbschaft	dat|sg|fem	NK	30
33	loßsagen	loßsagen	VVPP	loßsagen	_	OC	19
34	.	.	SENT	.	_	--	33

1	Die	Die	ART	d	nom|sg|fem	NK	3
2	endliche	endliche	ADJA	endliche	nom|sg|fem|pos	NK	3
3	Specification	Spezifikation	NN	Spezifikation	nom|sg|fem	SB	4
4	dienet	dient	VVFIN	dienen	sg|3|pres|ind	--	0
5	aber	aber	ADV	aber	_	MO	4
6	wenigstens	wenigstens	ADV	wenigstens	_	MO	7
7	dazu	dazu	PAV	dazu	_	MO	4
8	,	,	$,	,	_	--	7
9	daß	daß	KOUS	daß	_	CP	23
10	man	man	PIS	man	nom|sg|*	SB	23
11	,	,	$,	,	_	--	10
12	wenn	wenn	KOUS	wenn	_	CP	17
13	die	die	ART	d	nom|pl|fem	NK	14
14	Schulden	Schulden	NN	Schuld	nom|pl|fem	SB	17
15	die	die	ART	d	acc|sg|fem	NK	16
16	Verlassenschaft	Verlassenschaft	NN	Verlassenschaft	acc|sg|fem	OA	17
17	uͤberwiegen	überwiegen	VVFIN	überwiegen	_	MO	23
18	,	,	$,	,	_	--	17
19	dennoch	dennoch	ADV	dennoch	_	MO	23
20	mehr	mehr	ADV	mehr	_	MO	23
21	nicht	nicht	PTKNEG	nicht	_	NG	23
22	bezahlen	bezahlen	VVINF	bezahlen	_	OC	23
23	darf	darf	VMFIN	dürfen	sg|3|pres|ind	RE	7
24	,	,	$,	,	_	--	23
25	als	als	KOKOM	als	_	CP	28
26	die	die	ART	d	nom|sg|fem	NK	27
27	Erbschaft	Erbschaft	NN	Erbschaft	nom|sg|fem	SB	28
28	austraͤgt	austrägt	VVFIN	austrägt	sg|3|pres|ind	CC	20
29	.	.	SENT	.	_	--	28

1	Was	Was	PWS	was	acc|sg|neut	OA	7
2	ius	Oyss	NE	Oyss	nom|sg|masc	PNC	3
3	deliberandi	deliberandi	FM	deliberandi	nom|sg|masc	SB	7
4	und	und	KON	und	_	CD	3
5	beneficium	beneficium	FM	beneficium	_	PNC	6
6	inventarii	inventarii	FM	inventarii	nom|sg|masc	CJ	4
7	heisse	heiße	VVFIN	heißen	sg|3|pres|subj	--	0
8	?	?	SENT	?	_	--	7

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Mutter	Mutter	NN	Mutter	nom|sg|fem	PD	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	,	,	$,	,	_	--	3
5	wenn	wenn	KOUS	wenn	_	CP	18
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	18
7	ihrer	ihrer	PPOSAT	ihr	gen|pl|neut	NK	8
8	Kinder	Kinder	NN	Kind	gen|pl|neut	SB	18
9	Vormuͤnderin	Vormünderin	NN	Vormünderin	nom|sg|*	NK	8
10	,	,	$,	,	_	--	9
11	so	so	PTKREL	so	_	MO	12
12	wenig	wenig	ADV	wenig	*|*|*	MNR	8
13	von	von	APPR	von	_	PG	12
14	der	der	ART	d	dat|sg|fem	NK	15
15	Verfertigung	Verfertigung	NN	Verfertigung	dat|sg|fem	NK	13
16	eines	eines	ART	ein	gen|sg|masc	NK	17
17	Inventarii	Inventarii	NN	Inventarii	gen|sg|masc	AG	15
18	frey	frei	ADJD	frei	_	MO	3
19	,	,	$,	,	_	--	18
20	als	als	KOKOM	als	_	CJ	18
21	Bruder	Bruder	NN	Bruder	nom|sg|masc	NK	20
22	und	und	KON	und	_	CD	21
23	Schwester	Schwester	NN	Schwester	nom|sg|fem	CJ	22
24	,	,	$,	,	_	--	23
25	ja	ja	ADV	ja	_	MO	27
26	so	so	ADV	so	_	MO	27
27	gar	gar	ADV	gar	_	MO	32
28	in	in	APPR	in	_	MO	32
29	manchen	manchen	PIAT	manch	dat|pl|masc	NK	30
30	Faͤllen	Fällen	NN	Fall	dat|pl|masc	NK	28
31	der	der	ART	d	nom|sg|masc	NK	32
32	Vater	Vater	NN	Vater	nom|sg|masc	CJ	21
33	,	,	$,	,	_	--	32
34	wenn	wenn	KOUS	wenn	_	CP	57
35	z.	z.	APPRART	zum	dat|sg|neut	MO	43
36	B.	B.	NN	Beispiel	dat|sg|neut	NK	35
37	die	die	ART	d	nom|pl|masc	NK	43
38	bereits	bereits	ADV	bereits	_	MO	42
39	von	von	APPR	von	_	SBP	42
40	vaͤterlicher	väterlicher	ADJA	väterlich	dat|sg|fem|pos	NK	41
41	Gewalt	Gewalt	NN	Gewalt	dat|sg|fem	NK	39
42	befreyete	befreite	VVFIN	befreien	nom|sg|fem|pos	NK	43
43	Tochter	Tochter	NN	Tochter	nom|sg|fem	APP	32
44	,	,	$,	,	_	--	43
45	in	in	APPR	in	_	MO	57
46	Ansehung	Ansehung	NN	Ansehung	dat|sg|fem	NK	45
47	der	der	ART	d	dat|sg|fem	NK	55
48	von	von	APPR	von	_	SBP	53
49	dem	dem	ART	d	dat|sg|masc	NK	50
50	Vater	Vater	NN	Vater	dat|sg|masc	NK	48
51	in	in	APPR	in	_	MO	53
52	Besitz	Besitz	NN	Besitz	dat|sg|masc	NK	51
53	habenden	habenden	ADJA	habend	dat|sg|masc|pos	NK	55
54	muͤtterlichen	mütterlichen	ADJA	mütterlich	dat|sg|neut|pos	NK	55
55	Erbschaft	Erbschaft	NN	Erbschaft	dat|sg|fem	AG	46
56	dergleichen	dergleichen	PIS	dergleichen	*|*|*	MO	57
57	fordert	fordert	VVFIN	fordern	sg|3|pres|ind	RE	26
58	.	.	SENT	.	_	--	57

1	Da	Da	KOUS	da	_	CP	13
2	wir	wir	PPER	wir	nom|pl|*|1	SB	13
3	nun	nun	ADV	nun	_	MO	13
4	bis	bis	KON	bis	_	MO	13
5	hieher	hieher	ADV	hierher	_	NK	4
6	von	von	APPR	von	_	SBP	13
7	der	der	ART	d	dat|sg|fem	NK	8
8	Erbschaft	Erbschaft	NN	Erbschaft	dat|sg|fem	NK	6
9	ab	ab	APPR	ab	_	MNR	8
10	intestato	intestato	NE	intestato	dat|sg|neut	NK	9
11	,	,	$,	,	_	--	10
12	das	das	PDS	d	nom|sg|neut	SB	13
13	heißt	heißt	VVFIN	heißen	sg|3|pres|ind	--	0
14	:	:	SENT	:	_	--	13

1	ohne	ohne	APPR	ohne	_	MO	10
2	eines	eines	ART	ein	gen|sg|masc	NK	4
3	letzten	letzten	ADJA	letzt	gen|sg|masc|pos	NK	4
4	Willens	Willens	NN	Willen	gen|sg|masc	NK	1
5	Vorschrift	Vorschrift	NN	Vorschrift	acc|sg|fem	NK	4
6	,	,	$,	,	_	--	5
7	gehandelt	gehandelt	VVPP	handeln	_	OC	8
8	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	4
9	,	,	$,	,	_	--	8
10	wollen	wollen	VMFIN	wollen	pl|1|pres|ind	--	0
11	wir	wir	PPER	wir	nom|pl|*|1	SB	10
12	noch	noch	ADV	noch	_	MO	10
13	mit	mit	APPR	mit	_	MO	17
14	wenigen	wenigen	PIAT	wenig	dat|pl|fem	NK	16
15	einige	einige	PIAT	einig	dat|pl|fem	NK	16
16	Bemerkungen	Bemerkungen	NN	Bemerkung	dat|pl|fem	NK	13
17	machen	machen	VVINF	machen	pl|3|pres|ind	OC	10
18	.	.	SENT	.	_	--	17

1	V	V	CARD	V	_	NK	0
2	.	.	SENT	.	_	NK	1

1	Ueber	Über	APPR	über	_	MO	29
2	die	die	ART	d	acc|pl|fem	NK	4
3	testamentarischen	testamentarischen	ADJA	testamentarischen	acc|pl|fem|pos	NK	4
4	Verordnungen	Verordnungen	NN	Verordnung	nom|pl|fem	NK	1
5	Ein	Ein	ART	ein	nom|sg|neut	NK	6
6	Testament	Testament	NN	Testament	nom|sg|neut	SB	7
7	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
8	nichts	nichts	PIS	nichts	*|*|neut	SB	7
9	anders	anders	ADV	ander	_	MO	7
10	,	,	$,	,	_	--	9
11	als	als	KOKOM	als	_	CM	16
12	eine	eine	ART	ein	nom|sg|fem	NK	16
13	dem	dem	ART	d	dat|sg|neut	NK	14
14	Gesetz	Gesetz	NN	Gesetz	dat|sg|neut	DA	15
15	gemaͤßt	gemäßt	ADJA	gemäßt	sg|3|pres|ind	NK	16
16	Einrichtung	Einrichtung	NN	Einrichtung	acc|sg|fem	CC	8
17	seines	seines	PPOSAT	sein	gen|sg|masc	NK	18
18	Willens	Willens	NN	Willen	gen|sg|masc	AG	16
19	,	,	$,	,	_	--	18
20	wie	wie	KOUS	wie	_	MO	31
21	es	es	PPER	es	nom|sg|neut|3	SB	31
22	nach	nach	APPR	nach	_	MO	29
23	dem	dem	ART	d	dat|sg|masc	NK	24
24	Tode	Tode	NN	Tod	dat|sg|masc	NK	22
25	mit	mit	APPR	mit	_	MO	29
26	der	der	ART	d	dat|sg|fem	NK	28
27	ganzen	ganzen	ADJA	ganz	dat|sg|fem|pos	NK	28
28	Erbschaft	Erbschaft	NN	Erbschaft	dat|sg|fem	NK	25
29	gehalten	gehalten	VVPP	halten	_	OC	30
30	werden	werden	VAINF	werden	_	OC	31
31	soll	soll	VMFIN	sollen	sg|3|pres|ind	OC	18
32	.	.	SENT	.	_	--	31

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
3	zwar	zwar	ADV	zwar	_	MO	2
4	ein	ein	ART	ein	nom|sg|masc	NK	5
5	jeder	jeder	PIS	jed	nom|sg|masc	SB	2
6	,	,	$,	,	_	--	5
7	der	der	PRELS	d	nom|sg|masc	SB	9
8	geschickt	geschickt	VVPP	geschickt	_	PD	9
9	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	5
10	,	,	$,	,	_	--	9
11	seine	seine	PPOSAT	sein	acc|sg|fem	NK	12
12	Meynung	Meinung	NN	Meinung	acc|sg|fem	OA	17
13	deutlcih	deutlcih	ADJD	deutlcih	pos	MO	17
14	von	von	APPR	von	_	MO	17
15	sich	sich	PRF	er|es|sie	dat|sg|3	NK	14
16	zu	zu	PTKZU	zu	_	PM	17
17	geben	geben	VVINF	geben	_	OC	2
18	,	,	$,	,	_	--	17
19	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	21
20	letzten	letzten	ADJA	letzt	acc|sg|masc|pos	NK	21
21	Willen	Willen	NN	Wille	acc|sg|masc	OA	24
22	selbst	selbst	PRF	selbst	_	MO	24
23	schriftlich	schriftlich	ADJD	schriftlich	pos	MO	24
24	aufsetzen	aufsetzen	VVINF	aufsetzen	_	OC	12
25	;	;	SENT	;	_	--	24

1	allein	allein	ADV	allein	_	MO	2
2	wegen	wegen	APPR	wegen	_	MO	11
3	der	der	ART	d	*|sg|fem	NK	4
4	Mißdeutung	Mißdeutung	NN	Mißdeutung	*|sg|fem	NK	2
5	,	,	$,	,	_	--	4
6	unrechten	unrechten	ADJA	unrecht	acc|sg|masc|pos	NK	7
7	Ausdruck	Ausdruck	NN	Ausdruck	nom|sg|masc	CJ	4
8	und	und	KON	und	_	CD	7
9	sonst	sonst	ADV	sonst	_	CJ	8
10	,	,	$,	,	_	--	9
11	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
12	es	es	PPER	es	nom|sg|neut|3	SB	11
13	immer	immer	ADV	immer	_	MO	14
14	besser	besser	ADJD	gut	comp	MO	11
15	ein	ein	ART	ein	nom|sg|masc	NK	16
16	Testament	Testament	NN	Testament	acc|sg|neut	OA	27
17	vor	vor	APPR	vor	_	MNR	16
18	denen	denen	ART	d	dat|pl|neut	NK	19
19	Gerichten	Gerichten	NN	Gericht	dat|pl|neut	NK	17
20	,	,	$,	,	_	--	19
21	oder	oder	KON	oder	_	CD	16
22	einem	einem	ART	ein	dat|sg|neut	NK	24
23	oͤffentlichen	öffentlichen	ADJA	öffentlich	dat|sg|neut|pos	NK	24
24	Notario	Notario	NN	Notario	dat|sg|neut	CJ	21
25	und	und	KON	und	_	CD	24
26	Zeugen	Zeugen	NN	Zeug	acc|pl|masc	CJ	25
27	aufsetzen	aufsetzen	VVINF	aufsetzen	_	OC	29
28	zu	zu	PTKZU	zu	_	PM	29
29	lassen	lassen	VVINF	lassen	_	RE	12
30	.	.	SENT	.	_	--	29

1	Bey	Bei	APPR	bei	_	MO	7
2	einem	einem	ART	ein	dat|sg|masc	NK	4
3	dergleichen	dergleichen	PIAT	dergleiche	dat|sg|neut|pos	NK	4
4	Testamente	Testamente	NN	Testament	dat|sg|masc	NK	1
5	1	1	CARD	@card@	_	NK	4
6	)	)	$)	)	_	--	5
7	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
8	der	der	ART	d	nom|sg|masc	NK	9
9	Testirer	Testierer	NN	Testierer	nom|sg|masc	SB	7
10	wenn	wenn	KOUS	wenn	_	CP	14
11	er	er	PPER	er	nom|sg|masc|3	SB	14
12	auch	auch	ADV	auch	_	MO	14
13	krank	krank	ADJD	krank	pos	PD	14
14	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	7
15	,	,	$,	,	_	--	14
16	den	den	ART	d	acc|sg|masc	NK	18
17	voͤlligen	völligen	ADJA	völlig	acc|sg|masc|pos	NK	18
18	Gebrauch	Gebrauch	NN	Gebrauch	acc|sg|masc	OA	24
19	sein--	sein	PPOSAT	sein	acc|sg|masc	NK	20
20	Sinne	Sinne	NN	Sinn	gen|pl|masc	AG	18
21	und	und	KON	und	_	CD	18
22	vernehmliche	vernehmliche	ADJA	vernehmlich	acc|sg|fem|pos	NK	23
23	Aussprache	Aussprache	NN	Aussprache	acc|sg|fem	CJ	21
24	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	7
25	,	,	$,	,	_	--	24
26	2	2	CARD	@card@	_	MO	40
27	)	)	$)	)	_	--	26
28	sich	sich	PRF	er|es|sie	acc|pl|3	OA	30
29	deutlich	deutlich	ADJD	deutlich	pos	MO	30
30	erklaͤren	erklären	VVINF	erklären	_	OC	40
31	,	,	$,	,	_	--	30
32	er	er	PPER	er	nom|sg|masc|3	SB	33
33	wolle	wolle	VMFIN	wollen	sg|3|pres|subj	OC	30
34	ein	ein	ART	ein	acc|sg|neut	NK	35
35	Testament	Testament	NN	Testament	acc|sg|neut	OA	36
36	machen	machen	VVINF	machen	_	OC	33
37	,	,	$,	,	_	--	36
38	3	3	CARD	@card@	_	CJ	26
39	)	)	$)	)	_	--	38
40	muß	muß	VMFIN	müssen	sg|3|pres|ind	PAR	24
41	keine	keine	PIAT	kein	nom|sg|fem	NK	42
42	Vermutung	Vermutung	NN	Vermutung	nom|sg|fem	SB	40
43	erwachsen	erwachsen	VVPP	erwachsen	_	OC	40
44	,	,	$,	,	_	--	43
45	daß	daß	KOUS	daß	_	CP	47
46	er	er	PPER	er	nom|sg|masc|3	SB	47
47	durch	durch	APPR	durch	_	MO	43
48	die	die	ART	d	acc|sg|fem	NK	49
49	Gegenwart	Gegenwart	NN	Gegenwart	acc|sg|fem	NK	47
50	,	,	$,	,	_	--	49
51	Schmeicheleyen	Schmeicheleien	NN	Schmeichelei	acc|pl|fem	CJ	49
52	oder	oder	KON	oder	_	CD	51
53	Drohungen	Drohungen	NN	Drohung	acc|pl|fem	CJ	52
