

1	§.	§.	$(	§	nom|sg|*	--	0
25	eigentlichen	eigentlichen	ADJA	eigentlich	acc|sg|masc|pos	NK	26
26	Gegenstand	Gegenstand	NN	Gegenstand	acc|sg|masc	OA	29
27	der	der	ART	d	gen|pl|fem	NK	28
28	Cameralwissenschaften	Cameralwissenschaften	NN	Cameralwissenschaften	gen|pl|fem	AG	26
29	ausmachen	ausmachen	VVINF	ausmachen	pl|3|past|ind	RC	17
30	.	.	SENT	.	_	--	29

1	§.	§.	$(	§	nom|sg|*	--	0
2	20.	20.	CARD	@ord@	gen|sg|neut|pos	--	0

1	Erst	Erst	ADV	erst	_	MO	2
2	nach	nach	APPR	nach	_	MO	52
3	einer	einer	ART	ein	dat|sg|fem	NK	5
4	solchen	solchen	PIAT	solch	dat|sg|fem	NK	5
5	Absonderung	Absonderung	NN	Absonderung	dat|sg|fem	NK	2
6	alles	alles	PIAT	all	nom|sg|neut	NK	7
7	desjenigen	desjenigen	PDS	derjenige	gen|sg|neut	AG	5
8	,	,	$,	,	_	--	7
9	was	was	PWREL	was	nom|sg|neut	SB	29
10	nicht	nicht	PTKNEG	nicht	_	NG	29
11	gerade	gerade	ADV	gerade	_	MO	10
12	auf	auf	APPR	auf	_	MO	29
13	den	den	ART	d	acc|sg|masc	NK	15
14	bestimmten	bestimmten	ADJA	bestimmt	acc|sg|masc|pos	NK	15
15	Zwek	Zweck	NN	Zweck	acc|sg|masc	NK	12
16	der	der	ART	d	gen|sg|fem	NK	17
17	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	15
18	,	,	$,	,	_	--	17
19	oͤffentliche	öffentliche	ADJA	öffentlich	nom|sg|masc|pos	NK	20
20	Ordnung	Ordnung	NN	Ordnung	acc|sg|fem	CJ	15
21	und	und	KON	und	_	CD	20
22	Wohlfarth	Wohlfahrt	NN	Wohlfahrt	acc|sg|fem	CJ	21
23	durch	durch	APPR	durch	_	MO	29
24	wirksame	wirksame	ADJA	wirksam	acc|pl|neut|pos	NK	28
25	,	,	$,	,	_	--	24
26	oͤfters	öfters	ADV	öfters	_	MO	27
27	schnelle	schnelle	ADJA	schnell	nom|sg|fem|pos	CJ	24
28	Ausfuͤhrung	Ausführung	NN	Ausführung	nom|sg|fem	NK	23
29	fordernde	fordernde	VVFIN	fordernde	sg|3|pres|subj	RC	7
30	,	,	$,	,	_	--	29
31	von	von	APPR	von	_	MO	41
32	der	der	ART	d	dat|sg|fem	NK	34
33	obersten	obersten	ADJA	obere	dat|sg|fem|sup	NK	34
34	Gewalt	Gewalt	NN	Gewalt	dat|sg|fem	NK	31
35	auch	auch	ADV	auch	_	MO	36
36	ohne	ohne	APPR	ohne	_	MO	41
37	Aufrufung	Aufrufung	NN	Aufrufung	acc|sg|fem	NK	36
38	ihrer	ihrer	PPOSAT	ihr	gen|sg|fem	NK	39
39	Huͤlfe	Hilfe	NN	Hilfe	gen|sg|fem	AG	37
40	zu	zu	APPR	zu	_	PM	41
41	treffende	treffende	ADJA	treffende	_	OC	29
42	,	,	$,	,	_	--	41
43	Anstalten	Anstalten	NN	Anstalt	acc|pl|fem	OA	45
44	zu	zu	PTKZU	zu	_	PM	45
45	erhalten	erhalten	VVINF	erhalten	_	CJ	41
46	und	und	KON	und	_	CD	45
47	zu	zu	PTKZU	zu	_	PM	48
48	befoͤrdern	befördern	VVINF	befördern	_	CJ	46
49	,	,	$,	,	_	--	48
50	abzielt	abzielt	VVFIN	abzielen	sg|3|pres|ind	MO	48
51	,	,	$,	,	_	--	50
52	moͤchte	möchte	VMFIN	mögen	sg|3|pres|ind	--	0
53	der	der	ART	d	nom|sg|masc	NK	57
54	so	so	ADV	so	_	MO	55
55	schwankende	schwankende	ADJA	schwankend	nom|sg|masc|pos	NK	57
56	a)	a)	XY	a)	nom|sg|masc|pos	NK	57
57	Begrif	Begriff	NN	Begriff	nom|sg|masc	SB	52
58	der	der	ART	d	gen|sg|fem	NK	59
59	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	57
60	auf	auf	APPR	auf	_	MO	64
61	folgende	folgende	PIAT	folgend	acc|sg|fem|pos	NK	62
62	Weise	Weise	NN	Weise	acc|sg|fem	NK	60
63	zu	zu	PTKZU	zu	_	PM	64
64	bestimmen	bestimmen	VVINF	bestimmen	_	OC	65
65	seyn	sein	VAINF	sein	_	OC	52
66	,	,	$,	,	_	--	65
67	daß	daß	KOUS	daß	_	CP	75
68	dieselbe	dieselbe	PDS	derselbe	nom|sg|fem	SB	114
69	alle	alle	PIAT	all	nom|pl|*	SB	75
70	die	die	ART	d	acc|pl|fem	NK	74
71	groͤssern	größeren	ADJA	groß	dat|pl|masc|comp	NK	74
72	und	und	KON	und	_	CD	71
73	kleinern	kleineren	ADJA	klein	gen|pl|neut|comp	CJ	72
74	Regierungsgeschaͤfte	Regierungsgeschäfte	NN	Regierungsgeschäft	gen|pl|neut	AG	69
75	enthalte	enthalte	VVFIN	enthalten	sg|3|pres|subj	OC	64
76	die	die	ART	d	nom|sg|fem	NK	82
77	nicht	nicht	PTKNEG	nicht	_	NG	75
78	gerade	gerade	ADV	gerade	_	MO	77
79	auf	auf	APPR	auf	_	OP	75
80	Erhebung	Erhebung	NN	Erhebung	acc|sg|fem	NK	79
81	und	und	KON	und	_	CD	80
82	Verwaltung	Verwaltung	NN	Verwaltung	acc|sg|fem	CJ	81
83	der	der	ART	d	gen|pl|fem	NK	84
84	Einkuͤnften	Einkünften	NN	Einkünfte	gen|pl|fem	AG	80
85	,	,	$,	,	_	--	84
86	Schlichtung	Schlichtung	NN	Schlichtung	dat|sg|fem	CJ	80
87	eigentlicher	eigentlicher	ADJA	eigentlich	gen|pl|fem|pos	NK	88
88	Rechtsstreitigkeiten	Rechtsstreitigkeiten	NN	Rechtsstreitigkeit	gen|pl|fem	AG	86
89	und	und	KON	und	_	CD	86
90	Anordnung	Anordnung	NN	Anordnung	nom|sg|fem	CJ	89
91	rechtlicher	rechtlicher	ADJA	rechtlicher	gen|pl|fem|pos	NK	92
92	Verhandlungen	Verhandlungen	NN	Verhandlung	gen|pl|fem	AG	90
93	,	,	$,	,	_	--	92
94	oder	oder	KON	oder	_	CD	75
95	auf	auf	APPR	auf	_	MO	113
96	das	das	ART	d	acc|sg|neut	NK	97
97	Verhaͤltniß	Verhältnis	NN	Verhältnis	acc|sg|neut	NK	95
98	mit	mit	APPR	mit	_	MNR	97
99	auswaͤrtigen	auswärtigen	ADJA	auswärtigen	dat|pl|masc|pos	NK	100
100	Staaten	Staaten	NN	Staat	dat|pl|masc	NK	98
101	,	,	$,	,	_	--	100
102	sondern	sondern	KON	sondern	_	CD	95
103	auf	auf	APPR	auf	_	CJ	102
104	ununterbrochene	ununterbrochene	ADJA	ununterbrochene	acc|sg|fem|pos	NK	105
105	Erhaltung	Erhaltung	NN	Erhaltung	acc|sg|fem	NK	103
106	der	der	ART	d	gen|sg|fem	NK	108
107	oͤffentlichen	öffentlichen	ADJA	öffentlich	gen|sg|fem|pos	NK	108
108	Ordnung	Ordnung	NN	Ordnung	gen|sg|fem	AG	105
109	und	und	KON	und	_	CD	108
110	Wohlfarth	Wohlfahrt	NN	Wohlfahrt	gen|sg|fem	CJ	109
111	unmittelbar	unmittelbar	ADJD	unmittelbar	pos	MO	113
112	sich	sich	PRF	er|es|sie	acc|sg|3	OA	113
113	beziehen	beziehen	VVINF	beziehen	_	OC	114
114	a)	a)	XY	a)	sg|3|pres|subj	CJ	94
115	.	.	SENT	.	_	--	114

1	Polizeywissenschaft	Polizeywissenschaft	NN	Polizeywissenschaft	nom|sg|fem	SB	2
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	alsdenn	alsdann	ADV	alsdann	_	MO	18
4	die	die	ART	d	acc|sg|fem	NK	5
5	Erklaͤrung	Erklärung	NN	Erklärung	acc|sg|fem	OA	18
6	der	der	ART	d	gen|pl|masc	NK	7
7	Gegenstaͤnde	Gegenstände	NN	Gegenstand	gen|pl|masc	AG	5
8	dieser	dieser	PDAT	dies	gen|pl|fem	NK	9
9	Regierungsgeschaͤften	Regierungsgeschäften	NN	Regierungsgeschäften	gen|pl|fem	AG	7
10	und	und	KON	und	_	CD	9
11	der	der	ART	d	gen|pl|masc	NK	12
12	Grundsaͤtze	Grundsätze	NN	Grundsatz	gen|pl|masc	CJ	10
13	,	,	$,	,	_	--	12
14	nach	nach	APPR	nach	_	MO	18
15	welchen	welchen	PWAT	welch	dat|pl|fem	NK	16
16	dieselbe	dieselbe	PDS	derselbe	acc|*|*	NK	14
17	zu	zu	PTKZU	zu	_	PM	18
18	behandeln	behandeln	VVINF	behandeln	_	OC	19
19	seyen	seien	VAFIN	sein	pl|3|pres|subj	OC	2
20	,	,	$,	,	_	--	19
21	enthalten	enthalten	VVFIN	enthalten	_	PD	19
22	.	.	SENT	.	_	--	21

1	So	So	ADV	so	_	MO	2
2	weit	weit	ADJD	weit	pos	MO	3
3	umfassend	umfassend	ADJD	umfassend	pos	PD	8
4	nun	nun	ADV	nun	_	MO	8
5	auch	auch	ADV	auch	_	MO	7
6	diese	diese	PDAT	dies	nom|sg|fem	NK	7
7	Polizeywissenschaft	Polizeywissenschaft	NN	Polizeywissenschaft	nom|sg|fem	SB	8
8	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	10
9	,	,	$,	,	_	--	8
10	so	so	ADV	so	_	MO	17
11	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	--	0
12	sich	sich	PRF	er|es|sie	acc|pl|3	OA	17
13	doch	doch	ADV	doch	_	DM	17
14	,	,	$,	,	_	--	13
15	wie	wie	KOUS	wie	_	MO	17
16	ich	ich	PPER	ich	nom|sg|*|1	SB	17
17	glaube	glaube	VVFIN	glauben	sg|1|pres|ind	OC	11
18	,	,	$,	,	_	--	17
19	die	die	ART	d	acc|pl|masc	NK	20
20	Gegenstaͤnde	Gegenstände	NN	Gegenstand	acc|pl|masc	SB	21
21	derselben	derselben	PDS	derselbe	pl|3|past|ind	CJ	11
22	nach	nach	APPR	nach	_	MO	21
23	dem	dem	ART	d	dat|sg|masc	NK	25
24	festgesetzten	festgesetzten	ADJA	festgesetzt	dat|sg|masc|pos	NK	25
25	Gesichtspunkt	Gesichtspunkt	NN	Gesichtspunkt	dat|sg|masc	NK	22
26	der	der	ART	d	gen|sg|fem	NK	27
27	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	25
28	selbst	selbst	PRF	selbst	_	MO	29
29	auf	auf	APPR	auf	_	MO	21
30	gewisse	gewisse	ADJA	gewiß	acc|pl|neut|pos	NK	31
31	Hauptmomente	Hauptmomente	NN	Hauptmomente	acc|pl|neut	NK	29
32	,	,	$,	,	_	--	31
33	nemlich	nämlich	ADV	nämlich	_	MO	34
34	auf	auf	APPR	auf	_	APP	31
35	die	die	ART	d	acc|sg|fem	NK	36
36	Fuͤrsorge	Fürsorge	NN	Fürsorge	acc|sg|fem	NK	34
37	des	des	ART	d	gen|sg|masc	NK	38
38	Staats	Staats	NN	Staat	gen|sg|masc	AG	36
39	fuͤr	für	APPR	für	_	MNR	38
40	die	die	ART	d	acc|sg|fem	NK	41
41	Bevoͤlkerung	Bevölkerung	NN	Bevölkerung	acc|sg|fem	NK	39
42	,	,	$,	,	_	--	41
43	fuͤr	für	APPR	für	_	CJ	39
44	moralische	moralische	ADJA	moralisch	acc|sg|fem|pos	NK	47
45	und	und	KON	und	_	CD	44
46	physische	physische	ADJA	physisch	acc|sg|fem|pos	CJ	45
47	Vervollkommung	Vervollkommnung	NN	Vervollkommnung	acc|sg|fem	NK	43
48	der	der	ART	d	gen|pl|masc	NK	49
49	Buͤrger	Bürger	NN	Bürger	gen|pl|masc	AG	47
50	,	,	$,	,	_	--	49
51	fuͤr	für	APPR	für	_	CJ	43
52	die	die	ART	d	acc|sg|fem	NK	53
53	Sicherheit	Sicherheit	NN	Sicherheit	acc|sg|fem	NK	51
54	ihrer	ihrer	PPOSAT	ihr	gen|sg|fem	NK	55
55	Person	Person	NN	Person	gen|sg|fem	AG	53
56	und	und	KON	und	_	CD	55
57	Ehre	Ehre	NN	Ehre	acc|sg|fem	CJ	56
58	,	,	$,	,	_	--	57
59	fuͤr	für	APPR	für	_	CJ	51
60	die	die	ART	d	acc|sg|fem	NK	61
61	Erhaltung	Erhaltung	NN	Erhaltung	acc|sg|fem	NK	59
62	des	des	ART	d	gen|sg|masc	NK	63
63	National-	National	FM	--	gen|sg|neut	AG	61
64	und	und	KON	und	_	CD	63
65	Privatvermoͤgens	Privatvermögens	NN	Privatvermögens	gen|sg|neut	CJ	64
66	,	,	$,	,	_	--	65
67	insbesondere	insbesondere	ADV	insbesondere	_	MO	69
68	auch	auch	ADV	auch	_	MO	69
69	fuͤr	für	APPR	für	_	CJ	59
70	die	die	ART	d	acc|sg|fem	NK	72
71	gemeinnuͤziche	gemeinnüziche	ADJA	gemeinnüziche	acc|sg|fem|pos	NK	72
72	Befoͤrderung	Beförderung	NN	Beförderung	acc|sg|fem	NK	69
73	der	der	ART	d	gen|sg|fem	NK	74
74	Landwirthschaft	Landwirtschaft	NN	Landwirtschaft	gen|sg|fem	AG	72
75	,	,	$,	,	_	--	74
76	mechanischen	mechanischen	ADJA	mechanischen	gen|pl|fem|pos	NK	77
77	Kuͤnste	Künste	NN	Kunst	gen|pl|fem	CJ	72
78	und	und	KON	und	_	CD	77
79	des	des	ART	d	gen|sg|masc	NK	80
80	Handels	Handels	NN	Handel	gen|sg|masc	CJ	78
81	,	,	$,	,	_	--	80
82	und	und	KON	und	_	CD	72
83	im	im	APPRART	im	dat|sg|neut	MO	93
84	Allgemeinen	Allgemeinen	ADJA	allgemein	dat|sg|neut|pos	NK	83
85	fuͤr	für	APPR	für	_	MO	93
86	die	die	ART	d	acc|sg|fem	NK	87
87	Befoͤrderung	Beförderung	NN	Beförderung	acc|sg|fem	NK	85
88	des	des	ART	d	gen|sg|masc	NK	92
89	bequemeren	bequemeren	ADJA	bequem	gen|sg|masc|pos	NK	92
90	und	und	KON	und	_	CD	89
91	angenehmeren	angenehmeren	ADJA	angenehmeren	gen|sg|neut|pos	CJ	90
92	Lebens	Lebens	NN	Leben	gen|sg|neut	AG	87
93	reduziren	reduzieren	VVINF	reduzieren	_	CJ	82
94	.	.	SENT	.	_	--	93

1	Wenigstens	Wenigstens	ADV	wenigstens	_	MO	2
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	eine	eine	ART	ein	nom|sg|fem	NK	4
4	Polizey	Polizei	NN	Polizei	nom|sg|fem	SB	2
5	,	,	$,	,	_	--	4
6	die	die	PRELS	d	nom|sg|fem	SB	9
7	alles	alles	PIS	all	nom|sg|neut	SB	9
8	dieses	dieses	PDS	dies	acc|sg|neut	OA	9
9	leistete	leistete	VVFIN	leisten	sg|3|past|ind	RC	4
10	,	,	$,	,	_	--	9
11	gewis	gewiß	ADJD	gewiß	_	MO	13
12	dem	dem	ART	d	dat|sg|masc	NK	13
13	Endzwek	Endzweck	NN	Endzweck	dat|sg|masc	DA	25
14	der	der	ART	d	gen|sg|fem	NK	15
15	Erhaltung	Erhaltung	NN	Erhaltung	gen|sg|fem	AG	13
16	und	und	KON	und	_	CD	15
17	Befoͤrderung	Beförderung	NN	Beförderung	gen|sg|fem	CJ	16
18	oͤffentlicher	öffentlicher	ADJA	öffentlich	gen|sg|fem|pos	NK	20
19	innerer	innerer	ADJA	innerer	gen|sg|fem|pos	NK	20
20	Ordnung	Ordnung	NN	Ordnung	gen|sg|fem	AG	15
21	und	und	KON	und	_	CD	20
22	Wohlfarth	Wohlfahrt	NN	Wohlfahrt	gen|sg|fem	CJ	21
23	sehr	sehr	ADV	sehr	_	MO	24
24	nahe	nahe	ADJD	nahe	pos	MO	25
25	kommen	kommen	VVINF	kommen	_	OC	2
26	.	.	SENT	.	_	--	25

1	a)	a)	XY	a)	_	--	0

1	Definitionen	Definitionen	NN	Definition	nom|pl|fem	SB	7
2	aͤlterer	älterer	ADJA	alt	gen|pl|masc|comp	NK	3
3	Schriftsteller	Schriftsteller	NN	Schriftsteller	gen|pl|masc	AG	1
4	uͤber	über	APPR	über	_	MNR	1
5	das	das	ART	d	acc|sg|neut	NK	6
6	Polizeywesen	Polizeywesen	NN	Polizeywesen	acc|sg|neut	NK	4
7	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
8	Heumann	Heuman	NE	Heuman	nom|sg|*	SB	7
9	in	in	APPR	in	_	MO	25
10	commentat.	commentat.	FM	commentat.	*|*|*	PNC	16
11	de	de	FM	de	*|*|*	PNC	16
12	fontibus	fontibus	FM	fontibus	*|*|*	PNC	16
13	&amp;	&amp;	KON	&amp;	*|*|*	PNC	16
14	œconomia	oeconomia	FM	oeconomia	*|*|*	PNC	16
15	legum	legum	FM	legum	_	PNC	16
16	civilum	civilum	FM	civilum	_	NK	9
17	,	,	$,	,	_	--	16
18	Altorf	Altorf	NE	Altorf	nom|sg|neut	APP	16
19	1754.	1754.	CARD	@ord@	_	NK	21
20	4.	4.	CARD	@ord@	dat|sg|masc|pos	NK	21
21	Sect.	Sect.	FM	Sect.	dat|sg|masc	AG	18
22	II.	II.	CARD	2	*|*|*	PNC	23
23	§.	§.	$(	§	nom|sg|masc	NK	21
24	2.	2.	CARD	@ord@	_	MO	25
25	gesammelt	gesammelt	VVPP	sammeln	_	OC	7
26	,	,	$,	,	_	--	25
27	Neuere	Neuere	NN	Neuere	nom|pl|masc|comp	NK	28
28	Schriftsteller	Schriftsteller	NN	Schriftsteller	nom|pl|masc	SB	34
29	uͤber	über	APPR	über	_	MNR	28
30	den	den	ART	d	acc|sg|masc	NK	31
31	Begrif	Begriff	NN	Begriff	acc|sg|masc	NK	29
32	der	der	ART	d	gen|sg|fem	NK	33
33	Polizey	Polizei	NN	Polizei	gen|sg|fem	AG	31
34	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	7
35	in	in	APPR	in	_	MO	46
36	grosser	großer	ADJA	groß	dat|sg|fem|pos	NK	37
37	Anzahl	Anzahl	NN	Anzahl	dat|sg|fem	NK	35
38	im	im	APPRART	im	dat|sg|neut	MNR	37
39	l.	l.	CARD	l	dat|sg|neut|pos	NK	41
40	Th.	Th.	NN	Teil	*|*|*	PNC	41
41	§.	§.	$(	§	dat|sg|fem	NK	38
42	1.	1.	CARD	@ord@	_	MO	46
43	des	des	ART	d	gen|sg|masc	NK	44
44	Fischerischen	Fischerischen	ADJA	Fischerischen	gen|sg|masc	OG	46
45	Lehrbegrifs	Lehrbegrifs	NN	Lehrbegrifs	gen|sg|*	AG	44
46	angefuͤhrt	angeführt	VVPP	anführen	_	OC	34
47	.	.	SENT	.	_	--	46

1	a)	a)	XY	a)	_	--	0

1	Beynahe	Beinahe	ADV	beinahe	_	MO	3
2	ganz	ganz	ADV	ganz	_	MO	3
3	so	so	ADV	so	_	MO	4
4	definirt	definiert	VVFIN	definieren	sg|3|pres|ind	--	0
5	sie	sie	PPER	Sie	nom|sg|fem|3	SB	4
6	Herr	Herr	NN	Herr	nom|sg|masc	SB	4
7	Prof.	Prof.	NN	Professor	nom|sg|masc	NK	6
8	Lamprecht	Lamprecht	NN	Lamprecht	nom|sg|masc	NK	6
9	am	am	APPRART	am	dat|sg|neut	MNR	6
10	a.	a.	FM	a.	dat|sg|masc	NK	11
11	O.	O.	NE	O.	dat|sg|masc	NK	9
12	§.	§.	$(	§	dat|sg|masc	MO	4
13	828.	828.	CARD	@ord@	dat|sg|masc|pos	NK	14
14	S.	S.	FM	S.	dat|sg|masc	NK	12
15	255.	255.	CARD	@ord@	_	NK	14

1	§.	§.	$(	§	nom|sg|*	--	0
2	21.	21.	CARD	@ord@	acc|sg|masc|pos	--	0

1	Daß	Dass	KOUS	Dass	_	CP	12
2	die	die	ART	d	nom|sg|fem	NK	3
3	Polizeywissenschaft	Polizeywissenschaft	NN	Polizeywissenschaft	nom|sg|fem	SB	12
4	von	von	APPR	von	_	SBP	24
5	der	der	ART	d	dat|sg|fem	NK	6
6	Cameralwissenschaft	Cameralwissenschaft	NN	Kameralwissenschaft	dat|sg|fem	NK	4
7	ihrem	ihrem	PPOSAT	ihr	dat|sg|masc	NK	9
8	verschiedenen	verschiedenen	ADJA	verschieden	dat|sg|neut|pos	NK	9
9	Endzwek	Endzweck	NN	Endzweck	dat|sg|masc	NK	10
10	nach	nach	APPO	nach	_	MO	11
11	abzusondern	abzusondern	VVIZU	abzusondern	_	OC	12
12	seye	sei	VAFIN	sein	sg|3|pres|subj	MO	28
13	,	,	$,	,	_	--	12
14	und	und	KON	und	_	CD	12
15	der	der	ART	d	nom|sg|masc	NK	16
16	Begrif	Begriff	NN	Begriff	nom|sg|masc	SB	26
17	der	der	ART	d	gen|sg|fem	NK	18
18	Polizeywissenschaft	Polizeiwissenschaft	NN	Polizeiwissenschaft	gen|sg|fem	AG	16
19	ohne	ohne	APPR	ohne	_	MO	26
20	diese	diese	PDAT	dies	acc|sg|fem	NK	21
21	Absonderung	Absonderung	NN	Absonderung	acc|sg|fem	NK	19
22	nicht	nicht	PTKNEG	nicht	_	NG	26
23	genau	genau	ADJD	genau	pos	MO	24
24	bestimmt	bestimmt	VVPP	bestimmen	_	OC	25
25	werden	werden	VAINF	werden	_	OC	26
26	koͤnne	könne	VMFIN	können	sg|3|pres|subj	CJ	14
27	,	,	$,	,	_	--	26
28	scheint	scheint	VVFIN	scheinen	sg|3|pres|ind	--	0
29	mir	mir	PPER	ich	dat|sg|*|1	DA	35
30	aus	aus	APPR	aus	_	MO	32
31	allem	allem	PIAT	all	dat|sg|neut	NK	30
32	bisherigen	bisherigen	ADJA	bisherig	pl|3|pres|ind	MO	35
33	unmittelbar	unmittelbar	ADJD	unmittelbar	pos	MO	35
34	zu	zu	PTKZU	zu	_	PM	35
35	folgen	folgen	VVINF	folgen	_	OC	28
36	.	.	SENT	.	_	--	35

1	Wenn	Wenn	KOUS	wenn	_	CP	7
2	es	es	PPER	es	nom|sg|neut|3	SB	7
3	ferner	ferner	ADV	fern	_	MO	7
4	nicht	nicht	PTKNEG	nicht	_	NG	7
5	gelaͤugnet	geleugnet	VVPP	leugnen	_	OC	6
6	werden	werden	VAINF	werden	_	OC	7
7	kann	kann	VMFIN	können	sg|3|pres|ind	RE	53
8	,	,	$,	,	_	--	7
9	daß	daß	KOUS	daß	_	CP	36
10	die	die	ART	d	nom|sg|fem	NK	11
11	Landwirthschaftswissenschaft	Landwirthschaftswissenschaft	NN	Landwirthschaftswissenschaft	nom|sg|fem	SB	36
12	,	,	$,	,	_	--	11
13	welche	welche	PRELS	welch	nom|sg|fem	SB	29
14	die	die	ART	d	nom|sg|fem	NK	15
15	Grundsaͤze	Grundsätze	NN	Grundsatz	nom|pl|masc	OA	29
16	und	und	KON	und	_	CD	15
17	Mittel	Mittel	NN	Mittel	nom|pl|neut	CJ	16
18	,	,	$,	,	_	--	17
19	alle	alle	PIAT	all	acc|pl|masc	NK	21
20	nuzbare	nutzbare	ADJA	nutzbar	acc|pl|neut|pos	NK	21
21	Naturproducte	Naturproducte	NN	Naturproducte	acc|pl|masc	OA	23
22	zu	zu	PTKZU	zu	_	PM	23
23	gewinnen	gewinnen	VVINF	gewinnen	_	RE	2
24	und	und	KON	und	_	CD	23
25	zum	zum	APPRART	zum	dat|sg|neut	MO	28
26	besten	besten	ADJA	best	dat|sg|neut|sup	NK	27
27	Gebrauch	Gebrauch	NN	Gebrauch	dat|sg|masc	NK	25
28	aufzubewahren	aufzubewahren	VVIZU	aufbewahren	_	CJ	24
29	lehrt	lehrt	VVFIN	lehren	sg|3|pres|ind	RC	11
30	,	,	$,	,	_	--	29
31	von	von	APPR	von	_	MO	36
32	zu	zu	APPR	zu	_	MO	36
33	weitem	weitem	ADJA	weit	dat|sg|neut|pos	NK	35
34	objectivem	objektivem	ADJA	objektiv	dat|sg|masc|pos	NK	35
35	Umfang	Umfang	NN	Umfang	dat|sg|masc	NK	31
36	seye	sei	VAFIN	sein	sg|3|pres|subj	SB	7
37	,	,	$,	,	_	--	36
38	um	um	KOUI	um	_	CP	47
39	blos	bloß	ADJD	bloß	_	MO	45
40	als	als	KOKOM	als	_	MO	45
41	ein	ein	ART	ein	nom|sg|masc	NK	42
42	Theil	Teil	NN	Teil	nom|sg|masc	NK	40
43	der	der	ART	d	gen|sg|fem	NK	44
44	Cameralwissenschaft	Cameralwissenschaft	NN	Kameralwissenschaft	gen|sg|fem	AG	42
45	behandelt	behandelt	VVPP	behandeln	_	OC	47
46	zu	zu	PTKZU	zu	_	PM	47
47	werden	werden	VAINF	werden	_	MO	36
48	(	(	$(	(	_	--	47
49	§.	§.	$(	§	nom|sg|masc|pos	NK	50
50	17.	17.	CARD	@ord@	nom|sg|masc|pos	CJ	47
51	)	)	$)	)	_	--	50
52	,	,	$,	,	_	--	51
53	so	so	ADV	so	_	MO	54
54	enthaͤlt	enthält	VVFIN	enthalten	sg|3|pres|ind	--	0
55	die	die	ART	d	nom|sg|fem	NK	56
56	Cameralwissenschaft	Cameralwissenschaft	NN	Kameralwissenschaft	nom|sg|fem	SB	54
57	nach	nach	APPR	nach	_	MO	54
58	allen	allen	PIAT	all	dat|pl|fem	NK	60
59	diesen	diesen	PDAT	dies	dat|pl|fem	NK	60
60	Absonderungen	Absonderungen	NN	Absonderungen	dat|pl|fem	NK	57
61	die	die	ART	d	nom|sg|fem	NK	62
62	Grundsaͤze	Grundsätze	NN	Grundsatz	acc|pl|masc	OA	54
63	,	,	$,	,	_	--	62
64	die	die	ART	d	acc|pl|fem	NK	65
65	Einkuͤnften	Einkünften	NN	Einkünfte	acc|pl|fem	OA	76
66	des	des	ART	d	gen|sg|masc	NK	67
67	Staats	Staats	NN	Staat	gen|sg|masc	AG	65
68	auf	auf	APPR	auf	_	MNR	65
69	die	die	ART	d	acc|sg|fem	NK	74
70	dem	dem	ART	d	dat|sg|neut	NK	72
71	allgemeinen	allgemeinen	ADJA	allgemein	dat|sg|masc|pos	NK	72
72	Besten	Besten	NA	Beste	dat|sg|neut	DA	73
73	angemessenste	angemessenste	ADJA	angemessenste	acc|sg|neut|sup	NK	74
74	Art	Art	NN	Art	gen|sg|fem	NK	68
75	zu	zu	PTKZU	zu	_	PM	76
76	erheben	erheben	VVINF	erheben	_	OC	62
77	u.	u.	KON	und	_	OA	79
78	zu	zu	PTKZU	zu	_	PM	79
79	verwenden	verwenden	VVINF	verwenden	_	CJ	76

1	a)	a)	XY	a)	_	--	0

1	a)	a)	XY	a)	_	--	0

1	S.	S.	PPOSAT	sein	_	MO	5
2	Lamprecht	Lamprecht	NN	Lamprecht	acc|sg|neut	NK	1
3	am	am	APPRART	am	dat|sg|masc	MNR	2
4	a.	a.	FM	a.	dat|sg|neut	NK	3
5	O.	O.	NE	O.	acc|sg|masc	--	0
6	§.	§.	$(	§	_	MNR	5
7	954.	954.	CARD	@ord@	acc|sg|masc|pos	NK	8
8	S.	S.	NE	S.	dat|sg|fem	NK	6
9	293.	293.	CARD	@ord@	_	NK	8
10	.	.	SENT	.	_	--	9

1	Und	Und	KON	und	_	JU	3
2	so	so	ADV	so	_	MO	3
3	gehoͤren	gehören	VVFIN	gehören	pl|3|pres|ind	--	0
4	demnach	demnach	ADV	demnach	_	MO	3
5	alle	alle	PIAT	all	nom|pl|fem	NK	2
6	die	die	ART	d	nom|pl|fem	NK	7
7	Operationen	Operationen	NN	Operation	nom|pl|fem	SB	3
8	,	,	$,	,	_	--	7
9	welche	welche	PRELS	welch	nom|pl|fem	SB	29
10	der	der	ART	d	nom|sg|masc	NK	11
11	Staat	Staat	NN	Staat	nom|sg|masc	SB	29
12	zu	zu	APPR	zu	_	MO	29
13	diesem	diesem	PDAT	dies	dat|sg|masc	NK	14
