

1	§.	§.	$(	§	_	MO	2
7	in	in	APPR	in	_	MO	3
8	seinem	seinem	PPOSAT	sein	dat|sg|neut	NK	10
9	Itinerario	Itinerario	NN	Itinerario	nom|sg|masc|pos	NK	10
10	Septentrionalis	Septentrionalis	NN	Septentrionalis	nom|sg|masc	NK	7
11	,	,	$,	,	_	--	10
12	p.	p.	FM	p.	_	NK	0
13	117.	117.	CARD	@ord@	_	OA	3
14	und	und	KON	und	_	CD	3
15	zehlet	zählet	VVFIN	zählet	sg|3|pres|ind	CJ	14
16	sie	sie	PPER	Sie	nom|sg|fem|3	OA	15
17	allda	allda	ADV	allda	_	MO	15
18	unter	unter	APPR	unter	_	MO	15
19	die	die	ART	d	acc|sg|fem	NK	21
20	groͤßte	größte	ADJA	groß	acc|sg|fem|sup	NK	21
21	Curiositaͤten	Kuriositäten	NN	Kuriositäten	acc|pl|fem	NK	18
22	und	und	KON	und	_	CD	21
23	Seltenheiten	Seltenheiten	NN	Seltenheiten	acc|pl|fem	CJ	22
24	des	des	ART	d	gen|sg|neut	NK	25
25	Alterthums	Altertums	NN	Altertums	gen|sg|neut	AG	21
26	;	;	SENT	;	_	--	25

1	In	In	APPR	in	_	MO	6
2	Tab.	Tab.	NN	Tab.	*|*|*	PNC	3
3	L.	L.	NN	L.	dat|sg|*	NK	1
4	n.	n.	APPR	n.	_	MO	6
5	15.	15.	CARD	@ord@	dat|sg|*	NK	4
6	bringt	bringt	VVFIN	bringen	sg|3|pres|ind	--	0
7	er	er	PPER	er	nom|sg|masc|3	SB	6
8	auch	auch	ADV	auch	_	MO	10
9	eine	eine	ART	ein	acc|sg|fem	NK	10
10	Abzeichnung	Abzeichnung	NN	Abzeichnung	acc|sg|fem	OA	6
11	von	von	APPR	von	_	MNR	10
12	einer	einer	ART	ein	dat|sg|fem	NK	15
13	solchen	solchen	PIAT	solch	dat|sg|fem	NK	15
14	roͤmischen	römischen	ADJA	römisch	nom|pl|neut|pos	NK	15
15	Schreibnadel	Schreibnadel	NN	Schreibnadel	nom|sg|masc	NK	11
16	,	,	$,	,	_	--	15
17	nebst	nebst	APPR	nebst	_	CJ	11
18	einer	einer	ART	ein	dat|sg|fem	NK	22
19	darzu	dazu	PAV	dazu	_	MO	20
20	gehoͤrigen	gehörigen	ADJA	gehörig	dat|sg|fem|pos	NK	22
21	Theca	Theca	NE	Theca	*|*|*	PNC	22
22	graphiaria	graphiaria	NE	graphiaria	dat|sg|fem	NK	17
23	,	,	$,	,	_	--	22
24	sub	Sub	NN	Sub	nom|sg|masc	PNC	25
25	num.	num.	FM	num.	nom|sg|masc	CJ	22
26	14.	14.	CARD	@ord@	_	MO	25
27	vor	vor	PTKVZ	vor	_	SVP	6
28	;	;	SENT	;	_	--	27

1	Glaubt	Glaubt	VVFIN	glauben	sg|3|pres|ind	--	0
2	aber	aber	ADV	aber	_	MO	1
3	darneben	darneben	PAV	daneben	_	OP	1
4	,	,	$,	,	_	--	3
5	in	in	APPR	in	_	MO	25
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Anhang	Anhang	NN	Anhang	dat|sg|masc	NK	5
8	,	,	$,	,	_	--	7
9	p.	p.	FM	p.	dat|sg|masc	MO	18
10	171.	171.	CARD	@ord@	_	SB	13
11	deren	deren	ART	d	gen|pl|masc	AG	12
12	Gebrauch	Gebrauch	NN	Gebrauch	dat|sg|masc	NK	9
13	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	25
14	nicht	nicht	PTKNEG	nicht	_	NG	15
15	blos	bloß	ADJD	bloß	_	PD	18
16	und	und	KON	und	_	CD	15
17	allein	allein	ADV	allein	_	CJ	16
18	gewesen	gewesen	VAPP	sein	_	OC	13
19	,	,	$,	,	_	--	18
20	um	um	KOUI	um	_	CP	25
21	auf	auf	APPR	auf	_	MO	25
22	Wachs	Wachs	NN	Wachs	acc|pl|masc	NK	21
23	damit	damit	PAV	damit	_	MO	25
24	zu	zu	PTKZU	zu	_	PM	25
25	schreiben	schreiben	VVINF	schreiben	_	RE	3
26	,	,	$,	,	_	--	25
27	sondern	sondern	KON	sondern	_	CD	13
28	es	es	PPER	es	nom|sg|neut|3	PH	29
29	haͤtten	hätten	VAFIN	haben	pl|3|past|subj	CJ	27
30	sich	sich	PRF	er|es|sie	acc|pl|3	OA	35
31	auch	auch	ADV	auch	_	MO	33
32	die	die	ART	d	nom|pl|masc	NK	33
33	augures	Augurrees	NN	Augurrees	nom|pl|masc	SB	29
34	derselben	derselben	PDS	derselbe	pl|3|past|subj	OA	35
35	bedient	bedient	VVPP	bedienen	_	OC	29
36	,	,	$,	,	_	--	35
37	bey	bei	APPR	bei	_	MO	35
38	Examinir-	examinier	ADJA	examinier	dat|sg|fem	NK	37
39	und	und	KON	und	_	CD	38
40	Untersuchung	Untersuchung	NN	Untersuchung	dat|sg|fem	CJ	39
41	des	des	ART	d	gen|sg|masc	NK	42
42	Eingeweids	Eingeweids	NN	Eingeweids	gen|sg|masc	AG	38
43	des	des	ART	d	gen|sg|masc	NK	44
44	Opferviehes	Opferviehes	NE	Opferviehes	gen|sg|neut	AG	42
45	.	.	SENT	.	_	--	44

1	Beyderley	beiderlei	PIAT	beiderlei	*|*|*	NK	2
2	Gebrauch	Gebrauch	NN	Gebrauch	nom|sg|masc	SB	3
3	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
4	auch	auch	ADV	auch	_	MO	5
5	bey	bei	APPR	bei	_	MO	3
6	denen	denen	ART	d	dat|pl|*	NK	5
7	allhier	allhier	ADV	allhier	_	MO	8
8	gefundenen	gefundenen	ADJA	gefunden	nom|pl|neut|pos	SB	3
9	gar	gar	ADV	gar	_	MO	10
10	wohl	wohl	ADV	wohl	_	MO	3
11	moͤglich	möglich	ADJD	möglich	pos	PD	12
12	gewesen	gewesen	VAPP	sein	_	OC	13
13	seyn	sein	VAINF	sein	_	OC	3
14	,	,	$,	,	_	--	13
15	weil	weil	KOUS	weil	_	CP	17
16	sie	sie	PPER	Sie	nom|pl|*|3	SB	17
17	zumalen	zumalen	KOUS	zumal	pl|3|pres|ind	MO	3
18	,	,	$,	,	_	--	17
19	mit	mit	APPR	mit	_	MO	32
20	anderer	anderer	PIS	ander	dat|pl|masc|pos	NK	23
21	hier	hier	ADV	hier	_	MO	22
22	angezeigten	angezeigten	ADJA	angezeigt	dat|sg|fem|pos	NK	23
23	Geraͤthschaft	Gerätschaft	NN	Gerätschaft	dat|sg|fem	NK	19
24	,	,	$,	,	_	--	23
25	nicht	nicht	PTKNEG	nicht	_	NG	32
26	weit	weit	ADJD	weit	pos	MO	32
27	von	von	APPR	von	_	MO	26
28	dem	dem	ART	d	dat|sg|masc	NK	29
29	Ort	Ort	NN	Ort	dat|sg|masc	NK	27
30	,	,	$,	,	_	--	29
31	heraus	heraus	ADV	heraus	_	AC	27
32	gegraben	gegraben	VVPP	graben	_	OC	33
33	worden	worden	VAPP	werden	_	OC	17
34	,	,	$,	,	_	--	33
35	wo	wo	PWAVREL	wo	_	MO	45
36	sich	sich	PRF	er|es|sie	acc|pl|3	OA	58
37	,	,	$,	,	_	--	36
38	unter	unter	APPR	unter	_	MNR	45
39	Kohlen	Kohlen	NN	Kohle	dat|pl|fem	NK	38
40	und	und	KON	und	_	CD	39
41	Aschen	Aschen	NN	Asche	dat|pl|masc	CJ	40
42	,	,	$,	,	_	--	41
43	auch	auch	ADV	auch	_	MO	45
44	sehr	sehr	ADV	sehr	_	MO	45
45	viele	viele	PIAT	viel	nom|pl|*	CJ	52
46	und	und	KON	und	_	CD	45
47	grose	große	ADJA	groß	acc|pl|neut|pos	NK	48
48	Beiner	Beine	NN	Bein	acc|pl|neut	CJ	46
49	von	von	APPR	von	_	PG	48
50	Thieren	Tieren	NN	Tier	dat|pl|neut	NK	49
51	,	,	$,	,	_	--	50
52	und	und	KON	und	_	CD	33
53	zweifelsohne	zweifelsohne	VVFIN	zweifelsohne	nom|pl|neut	SB	57
54	von	von	APPR	von	_	PG	53
55	Opfervieh	Opfervieh	NE	Opfervieh	dat|pl|neut	NK	54
56	,	,	$,	,	_	--	55
57	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	52
58	antreffen	antreffen	VVINF	antreffen	_	OC	59
59	lassen	lassen	VVINF	lassen	_	OC	57
60	.	.	SENT	.	_	--	59

1	Von	Von	APPR	von	_	PG	14
2	der	der	ART	d	dat|sg|fem	NK	3
3	Einen	Einen	ART	ein	dat|sg|fem	NK	1
4	unserer	unserer	PPOSAT	unser	gen|pl|masc	NK	6
5	beyden	beiden	ADJA	beide	gen|pl|fem	NK	6
6	Schreibnadeln	Schreibnadeln	NN	Schreibnadeln	gen|pl|fem	AG	3
7	,	,	$,	,	_	--	6
8	und	und	KON	und	_	AVC	9
9	zwar	zwar	ADV	zwar	_	MO	23
10	von	von	APPR	von	_	PG	14
11	der	der	ART	d	dat|sg|fem	NK	10
12	in	in	APPR	in	_	MNR	11
13	Fig.	Fig.	NN	Fig.	dat|sg|neut	NK	12
14	9.	9.	CARD	@ord@	_	SB	19
15	in	in	APPR	in	_	MNR	14
16	dict.	dict.	ADJA	dict.	*|*|*	PNC	18
17	Tab.	Tab.	NN	Tab.	*|*|*	PNC	18
18	III.	III.	CARD	3	*|*|*	NK	15
19	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
20	hier	hier	ADV	hier	_	MO	23
21	insonderheit	insonderheit	ADV	insonderheit	_	MO	23
22	wohl	wohl	ADV	wohl	_	MO	23
23	anzumerken	anzumerken	VVIZU	anmerken	_	OC	19
24	,	,	$,	,	_	--	23
25	daß	daß	KOUS	daß	_	CP	28
26	sie	sie	PPER	Sie	nom|pl|fem|3	SB	28
27	uͤberaus	überaus	ADV	überaus	_	MO	28
28	leicht	leicht	ADJD	leicht	pos	PD	19
29	,	,	$,	,	_	--	28
30	wie	wie	KOUS	wie	_	CM	32
31	ein	ein	ART	ein	nom|sg|neut	NK	32
32	Federkiel	Federkiel	NN	Federkiel	nom|sg|neut	CC	27
33	,	,	$,	,	_	--	32
34	anbey	anbei	PAV	anbei	_	MO	36
35	so	so	ADV	so	_	MO	36
36	glat	glatt	ADJD	glatt	pos	CJ	28
37	und	und	KON	und	_	CD	36
38	glaͤnzend	glänzend	ADJD	glänzend	pos	CJ	37
39	,	,	$,	,	_	--	38
40	als	als	KOKOM	als	_	CM	44
41	ob	ob	KOUS	ob	_	CP	44
42	sie	sie	PPER	Sie	nom|pl|masc|3	SB	44
43	gefuͤrnisset	gefürnisset	VVPP	gefürnisset	_	PD	44
44	waͤre	wäre	VAFIN	sein	sg|3|past|subj	CC	35
45	.	.	SENT	.	_	--	44

1	Sie	Sie	PPER	Sie	nom|sg|fem|3	SB	2
2	scheinet	scheinet	VVFIN	scheinen	sg|3|pres|ind	--	0
3	von	von	APPR	von	_	MO	7
4	gedrehetem	gedrehetem	ADJA	gedrehetem	dat|sg|neut|pos	NK	5
5	Bein	Bein	NN	Bein	dat|sg|neut	NK	3
6	zu	zu	PTKZU	zu	_	PM	7
7	seyn	sein	VAINF	sein	_	OC	2
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	2
10	kommt	kommt	VVFIN	kommen	sg|3|pres|ind	CJ	9
11	derjenigen	derjenigen	PDS	derjenige	acc|pl|masc|pos	NK	12
12	Schreibnadel	Schreibnadel	NN	Schreibnadel	nom|sg|masc	SB	10
13	ganz	ganz	ADV	ganz	_	MO	18
14	und	und	KON	und	_	CD	13
15	gar	gar	ADV	gar	_	MO	16
16	gleich	gleich	ADJD	gleich	_	CJ	14
17	,	,	$,	,	_	--	16
18	welche	welche	PRELS	welch	acc|pl|fem	MO	10
19	CHRISTIAN	Christian	NE	Christian	nom|sg|masc	PNC	21
20	DETLEV	Detlef	NE	Detlef	nom|sg|masc	PNC	21
21	RHODE	Rhode	NN	Rhode	nom|sg|masc	NK	12
22	in	in	APPR	in	_	MO	10
23	seinen	seinen	PPOSAT	sein	dat|pl|fem	NK	25
24	Cimbrisch-Holsteinischen	Cimbrisch-Holsteinischen	NN	Cimbrisch-Holsteinischen	dat|pl|fem|pos	NK	25
25	Antiquitaͤten-Remarquen	Antiquitäten-Remarquen	NN	Antiquitäten-Remarquen	dat|pl|fem	NK	22
26	,	,	$,	,	_	--	25
27	p.	p.	FM	p.	_	DM	36
28	187.	187.	CARD	@ord@	_	NK	27
29	ebenfalls	ebenfalls	ADV	ebenfalls	_	MO	37
30	als	als	KOKOM	als	_	MO	37
31	ganz	ganz	ADV	ganz	_	MO	32
32	glat	glatt	ADJD	glatt	pos	NK	30
33	,	,	$,	,	_	--	32
34	glaͤnzend	glänzend	ADJD	glänzend	pos	CJ	32
35	und	und	KON	und	_	CD	34
36	gleichsam	gleichsam	ADJD	gleichsam	pos	CJ	35
37	gefuͤrnisset	gefürnisset	VVFIN	gefürnisset	_	MO	10
38	,	,	$,	,	_	--	37
39	beschreibet	beschreibet	VVFIN	beschreiben	_	CJ	37
40	;	;	SENT	;	_	--	39

1	mithin	mithin	ADV	mithin	_	MO	2
2	mag	mag	VMFIN	mögen	sg|3|pres|ind	--	0
3	die	die	ART	d	nom|sg|fem	NK	4
4	Unserige	Unserige	NN	Unserige	nom|sg|fem	SB	2
5	billig	billig	ADJD	billig	pos	MO	11
6	unter	unter	APPR	unter	_	OP	11
7	die	die	ART	d	acc|sg|fem	NK	9
8	besondere	besondere	ADJA	besonder	acc|pl|fem|pos	NK	9
9	Seltenheiten	Seltenheiten	NN	Seltenheiten	acc|pl|fem	NK	6
10	mit	mit	PTKVZ	mit	_	MO	11
11	gerechnet	gerechnet	VVPP	rechnen	_	OC	12
12	werden	werden	VAINF	werden	_	OC	2
13	.	.	SENT	.	_	--	12

1	Dieser	Dieser	PDAT	dies	nom|sg|masc	NK	2
2	Gebrauch	Gebrauch	NN	Gebrauch	nom|sg|masc	SB	9
3	,	,	$,	,	_	--	2
4	auf	auf	APPR	auf	_	MO	7
5	Wachs	Wachs	NN	Wachs	acc|sg|masc	NK	4
6	zu	zu	PTKZU	zu	_	PM	7
7	schreiben	schreiben	VVINF	schreiben	_	OC	2
8	,	,	$,	,	_	--	7
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	an	an	APPR	an	_	MO	17
11	einigen	einigen	PIAT	einig	dat|pl|masc	NK	12
12	Orten	Orten	NN	Ort	dat|pl|masc	NK	10
13	bis	bis	KON	bis	_	AC	14
14	auf	auf	APPR	auf	_	MO	17
15	unsere	unsere	PPOSAT	unser	acc|pl|fem	NK	16
16	Zeiten	Zeiten	NN	Zeit	acc|pl|fem	NK	14
17	gekommen	gekommen	VVPP	kommen	_	OC	9
18	:	:	SENT	:	_	--	17

1	Dann	Dann	ADV	dann	_	MO	3
2	so	so	ADV	so	_	MO	3
3	halten	halten	VVFIN	halten	pl|3|pres|ind	--	0
4	sich	sich	PRF	er|es|sie	acc|pl|3	OA	3
5	die	die	ART	d	nom|pl|masc	NK	6
6	Salzsieder	Salzsieder	NN	Salzsieder	nom|pl|neut	SB	3
7	in	in	APPR	in	_	MNR	6
8	der	der	ART	d	dat|sg|fem	NK	10
9	loͤblichen	löblichen	ADJA	löblichen	dat|sg|fem|pos	NK	10
10	Reichsstadt	Reichsstadt	NN	Reichsstadt	dat|sg|fem	NK	7
11	Schwaͤb.	Schwäb.	ADJA	Schwäb.	*|*|*	PNC	12
12	Hall	Hall	NN	Hall	nom|sg|*	NK	10
13	bis	bis	APPR	bis	_	MO	3
14	diese	diese	PDAT	dies	acc|sg|fem	NK	15
15	Stunde	Stunde	NN	Stunde	acc|sg|fem	NK	13
16	noch	noch	ADV	noch	_	MO	19
17	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	19
18	ordentliche	ordentliche	ADJA	ordentlich	acc|sg|fem|pos	NK	19
19	Wachsbuͤcher	Wachsbücher	NN	Wachsbücher	gen|pl|neut	AG	15
20	,	,	$,	,	_	--	19
21	mit	mit	APPR	mit	_	MNR	15
22	denen	denen	ART	d	dat|pl|neut	NK	21
23	darzu	dazu	PAV	dazu	_	MO	24
24	gehoͤrigen	gehörigen	ADJA	gehörig	dat|pl|fem|pos	NK	26
25	staͤhlernen	stählernen	ADJA	stählern	dat|pl|masc|pos	NK	26
26	Schreibgriffeln	Schreibgriffeln	NN	Schreibgriffeln	dat|pl|fem	NK	21
27	,	,	$,	,	_	--	26
28	die	die	PRELS	d	acc|pl|neut	OA	33
29	sie	sie	PPER	Sie	nom|pl|masc|3	SB	48
30	zu	zu	APPR	zu	_	MO	33
31	der	der	ART	d	dat|sg|fem	NK	32
32	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	30
33	gebrauchen	gebrauchen	VVINF	gebrauchen	_	RC	26
34	,	,	$,	,	_	--	33
35	wann	wann	KOUS	wann	_	MO	47
36	das	das	PDS	d	acc|sg|neut	NK	37
37	Flos-	floß	VVFIN	fließen	acc|sg|neut	OA	47
38	oder	oder	KON	oder	_	CD	37
39	Haalholz	Haalholz	NN	Haalholz	dat|sg|neut	CJ	38
40	aus	aus	APPR	aus	_	MO	47
41	dem	dem	ART	d	dat|sg|masc	NK	46
42	durch	durch	APPR	durch	_	MO	45
43	gedachte	gedachte	ADJA	gedacht	nom|sg|fem|pos	NK	44
44	Stadt	Stadt	NN	Stadt	acc|sg|fem	NK	42
45	fließenden	fließenden	ADJA	fließenden	gen|pl|masc|pos	NK	46
46	Kocher	Kocher	NN	Kocher	gen|pl|masc	NK	40
47	gezogen	gezogen	VVPP	ziehen	_	OC	48
48	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	15
49	.	.	SENT	.	_	--	48

1	Auf	Auf	APPR	auf	_	MO	8
2	dieses	dieses	PDAT	dies	acc|sg|neut	NK	3
3	Haalholz	Haalholz	NN	Haalholz	nom|sg|neut	NK	1
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	ein	ein	ART	ein	nom|sg|neut	NK	7
6	gewisses	gewisses	ADJA	gewiß	nom|sg|neut|pos	NK	7
7	Maal	Mal	NN	Mal	acc|sg|neut	SB	4
8	gehauen	gehauen	VVPP	hauen	_	PD	4
9	,	,	$,	,	_	--	8
10	woran	woran	PWAVREL	woran	_	MO	13
11	die	die	ART	d	acc|pl|neut	NK	12
12	Sieder	Sieder	NN	Sieder	acc|pl|neut	SB	13
13	erkennen	erkennen	VVINF	erkennen	_	OC	8
14	,	,	$,	,	_	--	13
15	welchem	welchem	PRELS	welch	dat|sg|masc	NK	20
16	von	von	APPR	von	_	PG	20
17	denen	denen	ART	d	dat|pl|neut	NK	18
18	Interessenten	Interessenten	NN	Interessent	dat|pl|neut	NK	16
19	solches	solches	PIAT	solch	nom|sg|neut	NK	20
20	Stuͤck	Stück	NN	Stück	nom|sg|neut	OA	22
21	Holz	Holz	NN	Holz	nom|sg|neut	NK	20
22	zugehoͤre	zugehöre	VVFIN	zugehöre	sg|3|pres|subj	OC	13
23	;	;	SENT	;	_	--	22

1	Und	Und	KON	und	_	JU	3
2	dieses	dieses	PDS	dies	acc|sg|neut	OA	3
3	notiren	notieren	VVFIN	notieren	pl|3|pres|ind	--	0
4	sie	sie	PPER	Sie	nom|pl|*|3	SB	3
5	hernach	hernach	ADV	hernach	_	AC	6
6	in	in	APPR	in	_	MO	3
7	ihre	ihre	PPOSAT	ihr	acc|pl|masc	NK	8
8	Wachsbuͤcher	Wachsbücher	NN	Wachsbücher	acc|pl|neut	NK	6
9	zu	zu	APPR	zu	_	MNR	8
10	denen	denen	PDS	d	dat|pl|*	NK	16
11	allda	allda	ADV	allda	_	MO	15
12	schon	schon	ADV	schon	_	MO	13
13	ins	ins	APPRART	ins	acc|sg|neut	MO	15
14	Wachs	Wachs	NN	Wachs	acc|sg|neut	NK	13
15	eingeschriebenen	eingeschriebenen	ADJA	eingeschrieben	dat|pl|masc|pos	NK	16
16	Namen	Namen	NN	Name	acc|pl|masc	NK	9
17	der	der	ART	d	gen|pl|masc	NK	18
18	Interessenten	Interessenten	NN	Interessent	gen|pl|masc	AG	16
19	:	:	SENT	:	_	--	18

1	So	So	ADV	so	_	MO	2
2	bald	bald	ADV	bald	_	--	0
3	aber	aber	ADV	aber	_	MO	2
4	die	die	ART	d	acc|sg|fem	NK	5
5	Austheilung	Austeilung	NN	Austeilung	acc|sg|fem	OA	2
6	des	des	ART	d	gen|sg|neut	NK	7
7	Holzes	Holzes	NN	Holzes	gen|sg|neut	AG	5
8	vorbey	vorbei	PTKVZ	vorbei	_	SVP	2
9	,	,	$,	,	_	--	8
10	so	so	ADV	so	_	MO	11
11	loͤschen	löschen	VVINF	löschen	pl|3|pres|ind	--	0
12	sie	sie	PPER	Sie	nom|pl|*|3	SB	11
13	,	,	$,	,	_	--	12
14	mit	mit	APPR	mit	_	MO	11
15	dem	dem	ART	d	dat|sg|neut	NK	17
16	obern	oberen	ADJA	oberer	dat|sg|masc|pos	NK	17
17	Theil	Teil	NN	Teil	dat|sg|masc	NK	14
18	des	des	ART	d	gen|sg|neut	NK	19
19	Schreibgriffels	Schreibgriffels	NN	Schreibgriffels	gen|sg|masc	AG	17
20	,	,	$,	,	_	--	19
21	das	das	ART	d	acc|sg|neut	NK	22
22	Aufnotirte	Aufnotirte	NN	Aufnotirte	acc|sg|neut	OA	28
23	im	im	APPRART	im	dat|sg|masc	MNR	22
24	Wachs	Wachs	NN	Wachs	dat|sg|masc	NK	23
25	aus	aus	PTKVZ	aus	_	SVP	11
26	,	,	$,	,	_	--	25
27	und	und	KON	und	_	CD	11
28	glaͤtten	glätten	VVFIN	glätten	pl|3|past|subj	CJ	27
29	hierauf	hierauf	PAV	hierauf	_	MO	28
30	das	das	ART	d	acc|sg|neut	NK	31
31	Wachs	Wachs	NN	Wachs	acc|sg|neut	OA	28
32	wiederum	wiederum	ADV	wiederum	_	MO	28
33	,	,	$,	,	_	--	32
34	mit	mit	APPR	mit	_	MO	28
35	solchem	solchem	PIAT	solch	dat|sg|masc	NK	37
36	obern	oberen	ADJA	oberer	dat|sg|masc|comp	NK	37
37	Theil	Teil	NN	Teil	dat|sg|masc	NK	34
38	des	des	ART	d	gen|sg|masc	NK	39
39	Griffels	Griffels	NN	Griffels	gen|sg|masc	AG	37
40	;	;	SENT	;	_	--	39

1	Dessen	Dessen	PDS	d	gen|sg|*	AG	3
2	ganze	ganze	ADJA	ganz	nom|sg|fem|pos	NK	3
3	Gestalt	Gestalt	NN	Gestalt	nom|sg|fem	PD	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	,	,	$,	,	_	--	4
6	wie	wie	KOUS	wie	_	MO	9
7	diese	diese	PDAT	dies	acc|sg|fem	NK	8
8	Abzeichnung	Abzeichnung	NN	Abzeichnung	acc|sg|fem	OA	9
9	ausweiset	ausweiset	VVFIN	ausweiset	_	SB	4
10	:	:	SENT	:	_	--	9

1	Dasjenige	Dasjenige	PDS	derjenige	nom|sg|fem|pos	NK	2
2	Wachsbuch	Wachsbuch	NN	Wachsbuch	nom|sg|neut	SB	14
3	,	,	$,	,	_	--	2
4	welches	welches	PRELS	welch	nom|sg|neut	OA	33
5	mir	mir	PPER	ich	dat|sg|*|1	DA	12
6	,	,	$,	,	_	--	5
7	zur	zur	APPRART	zur	dat|sg|fem	MO	12
8	Betrachtung	Betrachtung	NN	Betrachtung	dat|sg|fem	NK	7
9	,	,	$,	,	_	--	8
10	zu	zu	APPR	zu	_	MO	12
11	Handen	Händen	NN	Hand	dat|pl|fem	NK	10
12	gekommen	gekommen	VVPP	kommen	_	RC	2
13	,	,	$,	,	_	--	12
14	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
15	aus	aus	APPR	aus	_	MO	23
16	6.	6.	CARD	@ord@	dat|pl|neut|pos	NK	17
17	Blaͤttern	Blättern	NN	Blatt	dat|pl|neut	NK	15
18	von	von	APPR	von	_	PG	17
19	Holz	Holz	NN	Holz	dat|sg|neut	NK	18
20	in	in	APPR	in	_	MNR	19
21	klein	klein	ADJD	klein	pos	NK	22
22	Folio	Folio	NN	Folio	dat|sg|neut	NK	20
23	bestanden	bestanden	VVPP	bestehen	_	MO	47
24	,	,	$,	,	_	--	23
25	die	die	PRELS	d	nom|pl|masc	SB	42
26	um	um	APPR	um	_	MO	33
27	den	den	ART	d	acc|sg|masc	NK	28
28	Ranft	Ranft	NN	Ranft	acc|sg|masc	NK	26
29	herum	herum	APZR	herum	_	AC	26
30	eine	eine	ART	ein	acc|sg|fem	NK	32
31	hoͤlzerne	hölzerne	ADJA	hölzern	acc|sg|fem|pos	NK	32
32	Einfassung	Einfassung	NN	Einfassung	acc|sg|fem	OA	33
33	gehabt	gehabt	VAPP	haben	_	CJ	42
34	,	,	$,	,	_	--	33
35	zwischen	zwischen	APPR	zwischen	_	MO	42
36	welcher	welcher	PRELS	welch	dat|sg|fem	NK	35
37	zu	zu	APPR	zu	_	MNR	41
38	beyden	beiden	PIAT	beide	dat|pl|fem	NK	39
39	Seiten	Seiten	NN	Seite	dat|pl|fem	NK	37
40	das	das	ART	d	nom|sg|neut	NK	41
41	Wachs	Wachs	NN	Wachs	acc|sg|neut	OA	42
42	eingegossen	eingegossen	VVPP	eingegossen	_	RC	17
43	,	,	$,	,	_	--	42
44	anbey	anbei	PAV	anbei	_	MO	46
45	ganz	ganz	ADV	ganz	_	MO	46
46	glat	glatt	ADJD	glatt	pos	PD	47
47	gewesen	gewesen	VAPP	sein	_	OC	14
48	.	.	SENT	.	_	--	47

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	6
2	hoͤlzerne	hölzerne	ADJA	hölzern	nom|pl|masc	NK	6
3	mit	mit	APPR	mit	_	MO	5
4	Wachs	Wachs	NN	Wachs	dat|sg|masc	NK	3
5	uͤberzogene	überzogene	ADJA	überzogen	nom|pl|neut|pos	NK	6
6	Blaͤtter	Blätter	NN	Blatt	nom|pl|neut	SB	7
7	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
8	,	,	$,	,	_	--	7
9	auf	auf	APPR	auf	_	MO	22
10	dem	dem	ART	d	dat|sg|masc	NK	11
11	Rucken	Rucken	NN	Rucken	dat|sg|masc	NK	9
12	,	,	$,	,	_	--	11
13	aneinander	aneinander	ADV	aneinander	_	MO	9
14	,	,	$,	,	_	--	13
15	gleich	gleich	ADV	gleich	_	MO	17
16	denen	denen	ART	d	dat|pl|neut|pos	NK	17
17	Blaͤttern	Blättern	NN	Blatt	dat|pl|neut	DA	22
18	eines	eines	ART	ein	gen|sg|masc	NK	20
19	ordentlichen	ordentlichen	ADJA	ordentlich	gen|sg|neut|pos	NK	20
20	Buchs	Buchs	NN	Buch	gen|sg|neut	AG	17
21	,	,	$,	,	_	--	20
22	angefuͤgt	angefügt	VVPP	angefügt	_	OC	36
23	,	,	$,	,	_	--	22
24	und	und	KON	und	_	CD	7
25	konnten	konnten	VMFIN	können	pl|3|past|ind	CJ	24
26	,	,	$,	,	_	--	25
27	vermittels	vermittels	NN	vermittels	_	CJ	25
28	eines	eines	ART	ein	gen|sg|masc	NK	29
29	Gewerbs	Gewerbs	NN	Gewerbs	gen|sg|masc	NK	27
30	von	von	APPR	von	_	PG	29
31	Moͤßing	Mößing	NN	Mößing	dat|sg|neut	NK	30
32	,	,	$,	,	_	--	31
33	auf-	auf	TRUNC	Auf-	_	CJ	27
34	und	und	KON	und	_	CD	33
35	zugemacht	zugemacht	VVPP	zugemacht	_	CJ	34
36	werden	werden	VAINF	werden	_	OC	25
37	.	.	SENT	.	_	--	36

1	§.	§.	$(	§	_	MO	2
2	XXXVIII	XXXVIII	CARD	38	sg|3|past|ind	--	0
3	.	.	SENT	.	_	--	2

1	Bey	Bei	APPR	bei	_	MO	6
