

1	Dreyzehntes	dreizehntes	ADJA	dreizehntes	nom|sg|neut|pos	NK	2
13	,	,	$,	,	_	--	12
14	die	die	PRELS	d	nom|pl|*	SB	18
15	die	die	ART	d	acc|sg|fem	NK	16
16	Sprach	Sprach	NN	Sprache	acc|sg|fem	OA	18
17	halb	halb	ADJD	halb	pos	MO	18
18	verstunden	verstünden	VVFIN	verstehen	_	RC	12
19	,	,	$,	,	_	--	18
20	die	die	ART	d	acc|pl|neut	SB	23
21	Ohren	Ohren	NN	Ohr	acc|pl|neut	SB	23
22	wehe	wehe	ADJD	weh	pos	MO	23
23	thaten	taten	VVFIN	tun	pl|3|past|ind	RC	10
24	.	.	SENT	.	_	--	23

1	Auf	Auf	APPR	auf	_	--	0
2	die	die	ART	d	acc|sg|fem	NK	3
3	Frage	Frage	NN	Frage	acc|sg|fem	NK	1
4	:	:	SENT	:	_	--	3

1	was	was	PWS	was	acc|sg|neut	OA	3
2	er	er	PPER	er	nom|sg|masc|3	SB	4
3	studieret	studieret	VVPP	studieret	_	OC	4
4	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	--	0
5	?	?	SENT	?	_	--	4

1	schien	schien	VVFIN	scheinen	sg|3|past|ind	--	0
2	er	er	PPER	er	nom|sg|masc|3	SB	1
3	anfangs	anfangs	ADV	anfangs	_	MO	1
4	alle	alle	PIAT	all	acc|pl|*	NK	5
5	Collegia	Collegia	FM	Collegia	acc|pl|*|pos	OA	12
6	,	,	$,	,	_	--	5
7	die	die	PRELS	d	acc|sg|fem	OA	9
8	er	er	PPER	er	nom|sg|masc|3	SB	10
9	gehoͤrt	gehört	VVPP	gehören	_	OC	10
10	hatte	hatte	VAFIN	haben	sg|3|past|ind	RC	5
11	,	,	$,	,	_	--	10
12	hernennen	hernennen	VVFIN	hernennen	_	OC	14
13	zu	zu	PTKZU	zu	_	PM	14
14	wollen	wollen	VMINF	wollen	_	OC	1
15	;	;	SENT	;	_	--	14

1	man	man	PIS	man	nom|sg|*	SB	2
2	ließ	ließ	VVFIN	lassen	sg|3|past|ind	--	0
3	ihm	ihm	PPER	er	dat|sg|*|3	DA	2
4	aber	aber	ADV	aber	_	MO	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	so	so	ADV	so	_	MO	7
7	viel	viel	PIAT	viel	*|*|*	NK	8
8	Zeit	Zeit	NN	Zeit	acc|sg|fem	OA	2
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	2
11	er	er	PPER	er	nom|sg|masc|3	SB	12
12	konnte	konnte	VMFIN	können	sg|3|past|ind	CJ	10
13	nur	nur	ADV	nur	_	MO	12
14	noch	noch	ADV	noch	_	MO	13
15	versichern	versichern	VVINF	versichern	_	OC	12
16	,	,	$,	,	_	--	15
17	daß	daß	KOUS	daß	_	CP	28
18	er	er	PPER	er	nom|sg|masc|3	SB	28
19	ausser	außer	APPR	außer	_	MO	27
20	der	der	ART	d	dat|sg|fem	NK	21
21	Theologie	Theologie	NN	Theologie	dat|sg|fem	NK	19
22	hauptsaͤchlich	hauptsächlich	ADJD	hauptsächlich	pos	MO	27
23	Sprachen	Sprachen	NN	Sprache	acc|pl|fem	OA	27
24	und	und	KON	und	_	CD	23
25	Philosophie	Philosophie	NN	Philosophie	acc|sg|fem	CJ	24
26	vorzuͤglich	vorzüglich	ADJA	vorzüglich	pos	MO	27
27	getrieben	getrieben	VVPP	treiben	_	OC	28
28	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	CC	6
29	.	.	SENT	.	_	--	28

1	Einige	Einige	PIAT	einiger	nom|pl|masc	NK	2
2	Gaͤste	Gäste	NN	Gast	nom|pl|masc	SB	3
3	liessen	ließen	VVFIN	lassen	pl|3|past|ind	--	0
4	sich	sich	PRF	er|es|sie	acc|pl|3	OA	3
5	mit	mit	APPR	mit	_	MO	3
6	ihm	ihm	PPER	er	dat|sg|*|3	NK	5
7	in	in	APPR	in	_	MO	3
8	eine	eine	ART	ein	acc|sg|fem	NK	9
9	Unterredung	Unterredung	NN	Unterredung	acc|sg|fem	NK	7
10	vom	vom	APPRART	vom	dat|sg|neut	MNR	9
11	academischen	akademischen	ADJA	akademisch	dat|sg|neut|pos	NK	12
12	Leben	Leben	NN	Leben	dat|sg|neut	NK	10
13	ein	ein	PTKVZ	ein	_	SVP	3
14	.	.	SENT	.	_	--	13

1	Anfangs	Anfangs	ADV	anfangs	_	MO	2
2	wollte	wollte	VMFIN	wollen	sg|3|past|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	ausweichen	ausweichen	VVINF	ausweichen	_	OC	2
5	.	.	SENT	.	_	--	4

1	Als	Als	KOUS	als	_	CP	4
2	er	er	PPER	er	nom|sg|masc|3	SB	4
3	aber	aber	ADV	aber	_	MO	4
4	glaubte	glaubte	VVFIN	glauben	sg|3|past|ind	MO	20
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	10
7	es	es	PPER	es	nom|sg|neut|3	SB	10
8	ihnen	ihnen	PPER	sie	dat|pl|fem|3	DA	9
9	Ernst	Ernst	ADJD	ernst	pos	PD	10
10	waͤre	wäre	VAFIN	sein	sg|3|past|subj	OC	4
11	,	,	$,	,	_	--	10
12	und	und	KON	und	_	CD	10
13	der	der	ART	d	nom|sg|masc	NK	14
14	Wein	Wein	NN	Wein	nom|sg|masc	SB	18
15	ihn	ihn	PPER	er	acc|sg|masc|3	OA	17
16	beherzt	beherzt	ADJD	beherzt	pos	MO	17
17	gemacht	gemacht	VVPP	gemacht	_	OC	18
18	hatte	hatte	VAFIN	haben	sg|3|past|ind	CJ	12
19	,	,	$,	,	_	--	18
20	stattete	statthätte	VVFIN	statthätte	sg|3|past|ind	--	0
21	er	er	PPER	er	nom|sg|masc|3	SB	20
22	hievon	hievon	PAV	hiervon	_	SVP	20
23	,	,	$,	,	_	--	22
24	als	als	KOKOM	als	_	MO	20
25	Kenner	Kenner	NN	Kenner	nom|pl|masc	NK	24
26	weitlaͤuftigen	weitläufigen	ADJA	weitläufig	gen|sg|fem|pos	NK	27
27	Bericht	Bericht	NN	Bericht	acc|sg|masc	AG	25
28	ab	ab	PTKVZ	ab	_	SVP	20
29	.	.	SENT	.	_	--	28

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	wollte	wollte	VMFIN	wollen	sg|1|past|ind	--	0
3	wuͤnschen	wünschen	VVINF	wünschen	_	OC	2
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	7
6	dieses	dieses	PDAT	dies	nom|sg|neut	NK	7
7	Gemaͤhlde	Gemälde	NN	Gemälde	acc|sg|neut	OC	3
8	,	,	$,	,	_	--	7
9	das	das	PRELS	d	acc|sg|neut	OA	20
10	ich	ich	PPER	ich	nom|sg|*|1	SB	20
11	nach	nach	APPR	nach	_	MO	20
12	der	der	ART	d	dat|sg|fem	NK	13
13	Natur	Natur	NN	Natur	dat|sg|fem	NK	11
14	liefere	liefere	VVFIN	liefern	acc|sg|fem|comp	NK	13
15	,	,	$,	,	_	--	14
16	nur	nur	ADV	nur	_	MO	17
17	auf	auf	APPR	auf	_	MO	20
18	ein	ein	ART	ein	acc|sg|neut	NK	19
19	Original	Original	NN	Original	acc|sg|neut	NK	17
20	passete	passte	VVFIN	passte	sg|3|past|ind	RC	7
21	.	.	SENT	.	_	--	20

1	Aber	Aber	ADV	aber	_	JU	5
2	gewiß	gewiß	ADJD	gewiß	_	MO	5
3	,	,	$,	,	_	--	2
4	man	man	PIS	man	nom|sg|*	SB	5
5	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
6	erstaunen	erstaunen	VVINF	erstaunen	_	OC	5
7	,	,	$,	,	_	--	6
8	wenn	wenn	KOUS	wenn	_	CP	14
9	man	man	PIS	man	nom|sg|*	SB	14
10	die	die	ART	d	acc|sg|fem	NK	11
11	Subiecte	Subiecte	NN	Subiecte	acc|sg|fem	OA	14
12	nach	nach	APPR	nach	_	MO	14
13	einander	einander	PRF	einander	_	NK	12
14	ansieht	ansieht	VVFIN	ansehen	sg|3|pres|ind	MO	5
15	,	,	$,	,	_	--	14
16	die	die	PRELS	d	nom|sg|fem	SB	20
17	sich	sich	PRF	er|es|sie	acc|sg|3	OA	20
18	um	um	APPR	um	_	OP	20
19	Hofmeisterstellen	Hofmeisterstellen	NN	Hofmeisterstellen	acc|pl|fem	NK	18
20	bewerben	bewerben	VVINF	bewerben	_	RC	11
21	,	,	$,	,	_	--	20
22	wie	wie	KOUS	wie	_	MO	29
23	wenig	wenig	PIS	wenig	_	OA	29
24	sie	sie	PPER	Sie	acc|pl|fem|3	OA	29
25	die	die	ART	d	acc|sg|fem	NK	26
26	Wuͤrde	Würde	NN	Würde	acc|sg|fem	OA	29
27	dieses	dieses	PDAT	dies	gen|sg|neut	NK	28
28	Amtes	Amtes	NN	Amt	gen|sg|neut	AG	26
29	kennen	kennen	VVINF	kennen	_	OC	20
30	,	,	$,	,	_	--	29
31	und	und	KON	und	_	CD	20
32	wie	wie	KOUS	wie	_	MO	38
33	wenig	wenig	PIS	wenig	*|*|*	MO	38
34	sie	sie	PPER	Sie	nom|pl|*|3	OA	37
35	sich	sich	PRF	er|es|sie	acc|pl|3	OA	37
36	dazu	dazu	PAV	dazu	_	MO	37
37	anzuschicken	anzuschicken	VVIZU	anzuschicken	_	SB	39
38	bedacht	bedacht	VVPP	bedenken	pos	PD	39
39	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	31
40	.	.	SENT	.	_	--	39

1	Der	Der	ART	d	nom|sg|masc	NK	3
2	groͤste	größte	ADJA	groß	nom|sg|masc|sup	NK	3
3	Theil	Teil	NN	Teil	nom|sg|masc	SB	6
4	der	der	ART	d	gen|pl|*	NK	5
5	Studierenden	Studierenden	NA	Studierende	gen|pl|*	AG	3
6	haͤlt	hält	VVFIN	halten	sg|3|pres|ind	--	0
7	eine	eine	ART	ein	acc|sg|fem	NK	9
8	solche	solche	PIAT	solch	acc|sg|fem	NK	9
9	Stelle	Stelle	NN	Stelle	acc|sg|fem	OA	6
10	noch	noch	ADV	noch	_	MO	6
11	immer	immer	ADV	immer	_	MO	10
12	fuͤr	für	APPR	für	_	MO	6
13	die	die	ART	d	acc|sg|fem	NK	14
14	bequemste	bequemste	ADJA	bequem	acc|sg|fem|sup	NK	12
15	,	,	$,	,	_	--	14
16	um	um	KOUI	um	_	CP	19
17	die	die	ART	d	acc|pl|neut	NK	18
18	Candidateniahre	Candidateniahre	NN	Candidateniahre	acc|pl|neut	OA	19
19	hinzubringen	hinzubringen	VVFIN	hinzubringen	_	MO	14
20	.	.	SENT	.	_	--	19

1	Und	Und	KON	und	_	JU	6
2	die	die	ART	d	nom|pl|*	NK	3
3	meisten	meisten	PIS	viel	nom|pl|*	SB	6
4	von	von	APPR	von	_	PG	3
5	diesen	diesen	PDAT	dies	dat|pl|*	NK	4
6	betrachten	betrachten	VVFIN	betrachten	pl|3|pres|ind	--	0
7	sie	sie	PPER	Sie	nom|pl|*|3	SB	6
8	blos	bloß	ADJD	bloß	_	MO	9
9	aus	aus	APPR	aus	_	MO	6
10	diesem	diesem	PDAT	dies	dat|sg|neut	NK	11
11	Gesichtspuncte	Gesichtspunkte	NN	Gesichtspunkt	dat|sg|neut	NK	9
12	.	.	SENT	.	_	--	11

1	Und	Und	KON	und	_	JU	3
2	was	was	PWS	was	acc|sg|neut	OA	3
3	giebt	gibt	VVFIN	geben	sg|3|pres|ind	--	0
4	es	es	PPER	es	nom|sg|neut|3	EP	3
5	nicht	nicht	PTKNEG	nicht	_	NG	3
6	unter	unter	APPR	unter	_	MO	3
7	diesen	diesen	PDAT	dies	dat|pl|fem	NK	6
8	fuͤr	für	APPR	für	_	MNR	2
9	Leute	Leute	NN	Leute	acc|pl|*	NK	8
10	!	!	SENT	!	_	--	9

1	Was	Was	PWS	was	nom|sg|neut	--	0
2	fuͤr	für	APPR	für	_	MO	1
3	Sitten	Sitten	NN	Sitte	acc|pl|fem	NK	2
4	!	!	SENT	!	_	--	3

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Schilderung	Schilderung	NN	Schilderung	nom|sg|fem	SB	3
3	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
4	vielen	vielen	PIAT	viel	_	DA	7
5	meiner	meiner	PPOSAT	mein	gen|pl|masc	NK	6
6	Leser	Leser	NN	Leser	gen|pl|masc	AG	4
7	eckelhaft	ekelhaft	ADJD	ekelhaft	pos	PD	12
8	und	und	KON	und	_	CD	7
9	mir	mir	PPER	ich	dat|sg|*|1	DA	11
10	selbsten	selbst	PRF	selbst	_	MNR	9
11	beschwerlich	beschwerlich	ADJD	beschwerlich	pos	CJ	8
12	seyn	sein	VAINF	sein	_	OC	3
13	.	.	SENT	.	_	--	12

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	hatte	hatte	VAFIN	haben	sg|1|past|ind	--	0
3	mir	mir	PPER	ich	dat|sg|1	DA	11
4	bey	bei	APPR	bei	_	MO	11
5	dem	dem	ART	d	dat|sg|masc	NK	6
6	Plane	Plane	NN	Plane	dat|sg|masc	NK	4
7	dieses	dieses	PDAT	dies	gen|sg|neut	NK	8
8	Buches	Buches	NN	Buch	gen|sg|neut	AG	6
9	gar	gar	ADV	gar	_	MO	10
10	nicht	nicht	PTKNEG	nicht	_	NG	11
11	vorgenommen	vorgenommen	VVPP	vornehmen	_	OC	2
12	,	,	$,	,	_	--	11
13	fuͤr	für	APPR	für	_	MO	16
14	Leute	Leute	NN	Leute	acc|pl|*	NK	13
15	zu	zu	PTKZU	zu	_	PM	16
16	schreiben	schreiben	VVINF	schreiben	_	OC	11
17	,	,	$,	,	_	--	16
18	die	die	PRELS	d	nom|pl|fem	NK	23
19	noch	noch	ADV	noch	_	MO	20
20	nicht	nicht	PTKNEG	nicht	_	NG	23
21	die	die	ART	d	nom|pl|fem	NK	23
22	noͤthigsten	nötigsten	ADJA	nötigsten	nom|pl|masc|sup	NK	23
23	Grundeigenschaften	Grundeigenschaften	NN	Grundeigenschaften	nom|pl|fem	CJ	32
24	eines	eines	ART	ein	gen|sg|masc	NK	25
25	Erziehers	Erziehers	NN	Erziehers	gen|sg|masc	AG	23
26	,	,	$,	,	_	--	25
27	nicht	nicht	PTKNEG	nicht	_	NG	29
28	die	die	ART	d	acc|sg|fem	NK	29
29	Anlage	Anlage	NN	Anlage	acc|sg|fem	OA	32
30	dazu	dazu	PAV	dazu	_	MNR	29
31	,	,	$,	,	_	--	30
32	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	14
33	.	.	SENT	.	_	--	32

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	weise	weise	VVFIN	weisen	sg|1|pres|ind	--	0
3	sie	sie	PPER	Sie	acc|pl|*|3	OA	2
4	,	,	$,	,	_	--	3
5	wenn	wenn	KOUS	wenn	_	CP	9
6	es	es	PPER	es	nom|sg|neut|3	EP	9
7	auf	auf	APPR	auf	_	OP	9
8	mich	mich	PPER	ich	acc|sg|*|1	NK	7
9	ankoͤmmt	ankommt	VVFIN	ankommen	sg|3|pres|ind	MO	2
10	,	,	$,	,	_	--	9
11	schlechterdings	schlechterdings	ADV	schlechterdings	_	MO	2
12	ab	ab	PTKVZ	ab	_	SVP	2
13	,	,	$,	,	_	--	12
14	und	und	KON	und	_	CD	2
15	bedauere	bedauere	VVFIN	bedauern	sg|3|pres|subj	CJ	14
16	die	die	ART	d	nom|pl|*	NK	17
17	Eltern	Eltern	NN	Eltern	acc|pl|*	OA	15
18	und	und	KON	und	_	CD	17
19	Kinder	Kinder	NN	Kind	nom|pl|neut	CJ	18
20	,	,	$,	,	_	--	19
21	die	die	PRELS	d	nom|pl|neut	SB	25
22	mit	mit	APPR	mit	_	MO	24
23	ihnen	ihnen	PPER	sie	dat|pl|fem|3	NK	22
24	belaͤstiget	belästiget	VVPP	belästiget	_	OC	25
25	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	17
26	.	.	SENT	.	_	--	25

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	suche	suche	VVFIN	suchen	sg|1|pres|ind	--	0
3	denenienigen	denenienigen	PDS	denenienigen	gen|*|*	OA	2
4	nuͤtzlich	nützlich	ADJD	nützlich	pos	PD	6
5	zu	zu	PTKZU	zu	_	PM	6
6	werden	werden	VAINF	werden	_	OC	2
7	,	,	$,	,	_	--	6
8	die	die	PRELS	d	nom|pl|*	SB	13
9	sich	sich	PRF	er|es|sie	acc|pl|3	OA	12
10	selbst	selbst	PRF	selbst	_	MNR	9
11	schon	schon	ADV	schon	_	MO	12
12	gebildet	gebildet	VVPP	bilden	_	OC	13
13	haben	haben	VAFIN	haben	_	RC	3
14	,	,	$,	,	_	--	13
15	ehe	ehe	KOUS	ehe	_	CP	22
16	sie	sie	PPER	Sie	nom|pl|*|3	SB	22
17	das	das	ART	d	acc|sg|neut	NK	19
18	wuͤrdige	würdige	ADJA	würdig	acc|sg|neut|pos	NK	19
19	Geschaͤffte	Geschäfte	NN	Geschäft	acc|sg|neut	OA	22
20	der	der	ART	d	gen|sg|fem	NK	21
21	Erziehung	Erziehung	NN	Erziehung	gen|sg|fem	AG	19
22	uͤbernehmen	übernehmen	VVINF	übernehmen	_	MO	12
23	;	;	SENT	;	_	--	22

1	die	die	ART	d	nom|pl|*	NK	2
2	Verstand	Verstand	NN	Verstand	nom|sg|masc	SB	7
3	und	und	KON	und	_	CD	2
4	ein	ein	ART	ein	nom|sg|neut	NK	6
5	gutes	gutes	ADJA	gut	nom|sg|neut|pos	NK	6
6	Herz	Herz	NN	Herz	nom|sg|neut	CJ	3
7	besitzen	besitzen	VVFIN	besitzen	pl|1|pres|ind	--	0
8	,	,	$,	,	_	--	7
9	denen	denen	PRELS	d	dat|pl|masc	NK	11
10	aber	aber	ADV	aber	_	MO	26
11	Mangel	Mangel	NN	Mangel	acc|sg|masc	CJ	7
12	der	der	ART	d	gen|sg|fem	NK	13
13	Erfahrung	Erfahrung	NN	Erfahrung	gen|sg|fem	AG	11
14	und	und	KON	und	_	CD	11
15	gewisse	gewisse	ADJA	gewiß	acc|pl|neut|pos	NK	17
16	pedantische	pedantische	ADJA	pedantische	acc|pl|neut|pos	NK	17
17	Vorurtheile	Vorurteile	NN	Vorurteil	acc|pl|neut	CJ	14
18	,	,	$,	,	_	--	17
19	oder	oder	KON	oder	_	CD	11
20	andere	andere	ADJA	ander	nom|pl|masc|pos	NK	22
21	unrichtige	unrichtige	ADJA	unrichtige	nom|pl|masc|pos	NK	22
22	Grundsaͤtze	Grundsätze	NN	Grundsatz	nom|pl|masc	CJ	19
23	,	,	$,	,	_	--	22
24	nachtheilig	nachteilig	ADJD	nachteilig	pos	PD	25
25	seyn	sein	VAINF	sein	_	OC	26
26	koͤnnen	können	VMFIN	können	pl|3|pres|ind	OC	22
27	.	.	SENT	.	_	--	26

1	Und	Und	KON	und	_	JU	3
2	doch	doch	ADV	doch	_	MO	3
3	weiß	weiß	VVFIN	wissen	sg|1|pres|ind	--	0
4	ich	ich	PPER	ich	nom|sg|*|1	SB	3
5	nicht	nicht	PTKNEG	nicht	_	NG	3
6	,	,	$,	,	_	--	5
7	ob	ob	KOUS	ob	_	CP	10
8	ich	ich	PPER	ich	nom|sg|*|1	SB	10
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	meinen	meinen	PPOSAT	mein	pl|3|pres|ind	OC	3
11	Wunsch	Wunsch	NN	Wunsch	acc|sg|masc	OA	10
12	,	,	$,	,	_	--	11
13	so	so	ADV	so	_	MO	14
14	viel	viel	PIAT	viel	*|*|*	NK	15
15	Gutes	Gutes	NA	Gute	gen|sg|neut	OA	23
16	als	als	KOKOM	als	_	CM	19
17	mir	mir	PPER	ich	dat|sg|*|1	DA	19
18	moͤglich	möglich	ADJD	möglich	pos	PD	19
19	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	13
20	,	,	$,	,	_	--	19
21	dadurch	dadurch	PAV	dadurch	_	MO	23
22	zu	zu	PTKZU	zu	_	PM	23
23	stiften	stiften	VVINF	stiften	_	OC	11
24	,	,	$,	,	_	--	23
25	noch	noch	ADV	noch	_	MO	26
26	vollstaͤndiger	vollständiger	ADJA	vollständig	comp	MO	27
27	erreichen	erreichen	VVINF	erreichen	_	OC	28
28	werde	werde	VAFIN	werden	sg|3|pres|subj	CJ	23
29	,	,	$,	,	_	--	28
30	wenn	wenn	KOUS	wenn	_	CP	39
31	ich	ich	PPER	ich	nom|sg|*|1	SB	39
32	auch	auch	ADV	auch	_	MO	33
33	wider	wider	APPR	wider	_	MO	39
34	groͤbere	gröbere	ADJA	grob	acc|sg|fem|comp	NK	35
35	Fehler	Fehler	NN	Fehler	nom|sg|masc	NK	33
36	und	und	KON	und	_	CD	35
37	Vergehungen	Vergehungen	NN	Vergehungen	dat|pl|fem	CJ	36
38	Regeln	Regeln	NN	Regel	acc|pl|fem	OA	39
39	gebe	gebe	VVFIN	geben	sg|3|pres|subj	RE	21
40	,	,	$,	,	_	--	39
41	weil	weil	KOUS	weil	_	CP	46
42	sie	sie	PPER	Sie	nom|pl|*|3	SB	46
43	doch	doch	ADV	doch	_	MO	46
44	so	so	ADV	so	_	MO	45
45	haͤufig	häufig	ADJD	häufig	pos	MO	46
46	vorkommen	vorkommen	VVINF	vorkommen	_	MO	39
47	.	.	SENT	.	_	--	46

1	Unmoͤglich	Unmöglich	ADJD	Unmöglich	pos	MO	2
2	kann	kann	VMFIN	können	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	mich	mich	PRF	ich	acc|sg|1	OA	5
5	entschliessen	entschließen	VVINF	entschließen	_	OC	2
6	,	,	$,	,	_	--	5
7	genauen	genauen	ADJA	genau	_	MO	13
8	Unterricht	Unterricht	NN	Unterricht	nom|sg|neut	SB	28
9	in	in	APPR	in	_	MO	13
10	denenienigen	denenienigen	ADJA	denenienigen	dat|pl|fem|pos	NK	11
11	Wohlanstaͤndigkeiten	Wohlanständigkeiten	NN	Wohlanständigkeiten	dat|pl|fem	NK	9
12	zu	zu	PTKZU	zu	_	PM	13
13	geben	geben	VVINF	geben	_	OC	5
14	,	,	$,	,	_	--	13
15	die	die	PRELS	d	acc|sg|fem	OA	28
16	man	man	PIS	man	nom|sg|*	SB	28
17	bey	bei	APPR	bei	_	MO	28
18	ieder	jeder	PIAT	jed	dat|sg|fem	NK	20
19	mittelmaͤßigen	mittelmäßigen	ADJA	mittelmäßig	dat|sg|fem|pos	NK	20
20	Erziehung	Erziehung	NN	Erziehung	dat|sg|fem	NK	17
21	,	,	$,	,	_	--	20
22	Kinder	Kinder	NN	Kind	acc|pl|neut	OA	28
23	von	von	APPR	von	_	MO	28
24	ihren	ihren	PPOSAT	ihr	dat|pl|neut	NK	26
25	ersten	ersten	ADJA	erst	dat|pl|neut|pos	NK	26
26	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	23
27	an	an	PTKVZ	an	_	AC	23
28	lehret	lehrt	VVFIN	lehren	sg|3|pres|ind	RC	11
29	,	,	$,	,	_	--	28
30	und	und	KON	und	_	CD	28
31	von	von	APPR	von	_	PG	33
32	denen	denen	ART	d	dat|pl|*	NK	31
33	man	man	PIS	man	nom|sg|*	SB	42
34	fast	fast	ADV	fast	_	MO	35
35	in	in	APPR	in	_	CJ	42
36	allen	allen	PIAT	all	dat|pl|fem	NK	38
37	franzoͤsischen	französischen	ADJA	französisch	dat|pl|fem|pos	NK	38
38	Grammatiken	Grammatiken	NN	Grammatiken	dat|pl|fem	NK	35
39	,	,	$,	,	_	--	38
40	und	und	KON	und	_	JU	42
41	ich	ich	PPER	ich	nom|sg|*|1	SB	42
42	weiß	weiß	VVFIN	wissen	sg|3|pres|ind	CJ	30
43	nicht	nicht	PTKNEG	nicht	_	NG	42
44	in	in	APPR	in	_	MO	42
45	wie	wie	KOUS	wie	_	CM	48
46	vielen	vielen	PIAT	viel	dat|pl|fem	NK	48
47	andern	anderen	ADJA	ander	dat|pl|neut|pos	NK	48
48	Buͤchern	Büchern	NN	Buch	dat|pl|neut	NK	44
49	,	,	$,	,	_	--	48
50	Regeln	Regeln	NN	Regel	dat|pl|fem	OA	51
51	findet	findet	VVFIN	finden	sg|3|pres|ind	CJ	42
52	.	.	SENT	.	_	--	51

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	kann	kann	VMFIN	können	sg|1|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|1	OA	5
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	entschliessen	entschließen	VVINF	entschließen	_	OC	2
6	,	,	$,	,	_	--	5
7	hier	hier	ADV	hier	_	CP	11
8	dem	dem	ART	d	dat|sg|masc	NK	9
9	Erzieher	Erzieher	NN	Erzieher	dat|sg|masc	DA	11
10	zu	zu	PTKZU	zu	_	PM	11
11	sagen	sagen	VVINF	sagen	_	MO	5
12	,	,	$,	,	_	--	11
13	was	was	PWREL	was	acc|sg|neut	OA	24
14	er	er	PPER	er	nom|sg|masc|3	SB	25
15	bey	bei	APPR	bei	_	MO	24
16	Tische	Tische	NN	Tisch	dat|sg|fem	NK	15
17	,	,	$,	,	_	--	16
18	bey	bei	APPR	bei	_	CJ	15
19	Besuchen	Besuchen	NN	Besuch	dat|pl|masc	NK	18
20	u.	u.	KON	und	_	MO	24
21	s.	s.	ADV	so	sg|2|imp	NK	20
22	w.	w.	ADV	weiter	_	NK	21
23	zu	zu	PTKZU	zu	_	PM	24
24	beobachten	beobachten	VVINF	beobachten	_	OC	25
25	habe	habe	VAFIN	haben	sg|3|pres|subj	OC	11
26	,	,	$,	,	_	--	25
27	und	und	KON	und	_	CD	25
28	was	was	PWS	was	acc|sg|neut	OA	31
29	er	er	PPER	er	nom|sg|masc|3	SB	32
30	nicht	nicht	PTKNEG	nicht	_	NG	32
31	thun	tun	VVINF	tun	_	OC	32
32	doͤrfe	dörfe	VVFIN	dörfe	sg|3|pres|subj	CJ	27
33	,	,	$,	,	_	--	32
34	wenn	wenn	KOUS	wenn	_	CP	44
35	er	er	PPER	er	nom|sg|masc|3	SB	44
36	nicht	nicht	PTKNEG	nicht	_	NG	44
37	den	den	ART	d	acc|sg|masc	NK	38
38	Namen	Namen	NN	Name	acc|sg|masc	OA	44
39	,	,	$,	,	_	--	38
40	den	den	PRELS	d	acc|sg|masc	OA	42
41	er	er	PPER	er	nom|sg|masc|3	SB	42
42	fuͤhret	führt	VVFIN	führen	sg|3|pres|ind	RC	38
43	,	,	$,	,	_	--	42
44	schaͤnden	schänden	VVFIN	schänden	pl|3|past|subj	MO	32
45	,	,	$,	,	_	--	44
46	wenn	wenn	KOUS	wenn	_	CP	56
47	er	er	PPER	er	nom|sg|masc|3	SB	56
48	nicht	nicht	PTKNEG	nicht	_	NG	56
49	bey	bei	APPR	bei	_	MO	52
50	Bedienten	Bedienten	NA	Bediente	dat|pl|masc	NK	49
51	selbst	selbst	PRF	selbst	_	MO	52
52	laͤcherlich	lächerlich	ADJD	lächerlich	pos	OC	55
53	und	und	KON	und	_	CD	52
54	veraͤchtlich	verächtlich	ADJD	verächtlich	pos	CJ	53
55	werden	werden	VAINF	werden	_	OC	56
56	will	will	VMFIN	wollen	sg|3|pres|ind	MO	44
57	.	.	SENT	.	_	--	56

1	Unterdessen	Unterdessen	ADV	unterdessen	_	MO	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	,	,	$,	,	_	--	3
5	um	um	KOUI	um	_	CP	9
6	doch	doch	ADV	doch	_	MO	9
7	etwas	etwas	PIS	etwas	*|*|neut	OA	9
8	zu	zu	PTKZU	zu	_	PM	9
