

1	Zweytes	Zweites	ADJA	zweiter	nom|sg|neut|pos	NK	2
10	dir	dir	PPER	du	dat|sg|*|2	DA	11
11	angenehmer	angenehmer	ADJD	angenehm	dat|sg|fem|pos	SB	18
12	und	und	KON	und	_	CD	5
13	mir	mir	PPER	ich	dat|sg|*|1	DA	17
14	zu	zu	APPR	zu	_	MO	17
15	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	16
16	Absicht	Absicht	NN	Absicht	dat|sg|fem	NK	14
17	bequemer	bequemer	ADJD	bequem	comp	PD	18
18	waͤre	wäre	VAFIN	sein	sg|3|past|subj	CJ	12
19	,	,	$,	,	_	--	18
20	als	als	KOKOM	als	_	CM	22
21	dieses	dieses	PDAT	dies	gen|sg|masc	NK	22
22	Sperlings	Sperlings	NN	Sperlings	gen|sg|masc	CC	17
23	,	,	$,	,	_	--	22
24	der	der	PRELS	d	nom|sg|masc	SB	33
25	deine	deine	PPOSAT	dein	nom|sg|masc	NK	26
26	Liebhaber	Liebhaber	NN	Liebhaber	dat|sg|masc	SB	33
27	so	so	ADV	so	_	MO	28
28	oft	oft	ADV	oft	_	MO	33
29	zu	zu	APPR	zu	_	MO	33
30	einer	einer	ART	ein	dat|sg|fem	NK	32
31	gerechten	gerechten	ADJA	gerecht	dat|sg|fem|pos	NK	32
32	Eifersucht	Eifersucht	NN	Eifersucht	dat|sg|fem	NK	29
33	reizt	reizt	VVFIN	reizen	sg|3|pres|ind	RC	22
34	;	;	SENT	;	_	--	33

1	der	der	PDS	d	nom|sg|masc	SB	7
2	,	,	$,	,	_	--	1
3	durch	durch	APPR	durch	_	MO	7
4	die	die	ART	d	acc|pl|fem	NK	6
5	zaͤrtlichsten	zärtlichsten	ADJA	zärtlich	acc|pl|fem|sup	NK	6
6	Namen	Namen	NN	Name	acc|pl|masc	NK	3
7	aufgemuntert	aufgemuntert	VVPP	aufmuntern	_	--	0
8	,	,	$,	,	_	--	7
9	mit	mit	APPR	mit	_	MO	15
10	solcher	solcher	PIAT	solch	dat|sg|fem	NK	11
11	Freyheit	Freiheit	NN	Freiheit	dat|sg|fem	NK	9
12	um	um	APPR	um	_	MO	15
13	deinen	deinen	PPOSAT	dein	acc|sg|masc	NK	14
14	Naken	Nacken	NN	Nacken	acc|pl|fem	NK	12
15	flattert	flattert	VVFIN	flattert	sg|3|pres|ind	CJ	7
16	,	,	$,	,	_	--	15
17	oder	oder	KON	oder	_	CD	15
18	mit	mit	APPR	mit	_	MO	24
19	muthwilligem	mutwilligem	ADJA	mutwilligem	dat|sg|masc|pos	NK	20
20	Schnabel	Schnabel	NN	Schnabel	dat|sg|masc	NK	18
21	den	den	ART	d	acc|sg|masc	NK	23
22	schoͤnsten	schönsten	ADJA	schön	acc|sg|masc|sup	NK	23
23	Busen	Busen	NN	Busen	acc|sg|masc	OA	24
24	nekt	Negt	ADJD	Negt	sg|3|pres|ind	CJ	17
25	,	,	$,	,	_	--	24
26	und	und	KON	und	_	CD	7
27	die	die	ART	d	acc|pl|fem	NK	28
28	Liebkosungen	Liebkosungen	NN	Liebkosungen	acc|pl|fem	OA	32
29	allezeit	allezeit	ADV	allezeit	_	MO	32
30	doppelt	doppelt	ADJD	doppelt	pos	MO	32
31	wieder	wieder	ADV	wieder	_	MO	32
32	empfaͤngt	empfängt	VVFIN	empfangen	sg|3|pres|ind	CJ	26
33	,	,	$,	,	_	--	32
34	die	die	PRELS	d	acc|sg|fem	OA	37
35	er	er	PPER	er	nom|sg|masc|3	SB	38
36	dir	dir	PPER	du	dat|sg|*|2	DA	37
37	gemacht	gemacht	VVPP	gemacht	_	OC	38
38	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	28
39	.	.	SENT	.	_	--	38

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	9
3	dir	dir	PPER	du	dat|sg|*|2	DA	4
4	leichter	leichter	ADJD	leicht	comp	PD	2
5	wie	wie	KOKOM	wie	_	CM	7
6	es	es	PPER	es	nom|sg|neut|3	SB	7
7	scheint	scheint	VVFIN	scheinen	sg|3|pres|ind	CC	4
8	,	,	$,	,	_	--	7
9	versezte	versetzte	VVFIN	versetzen	sg|3|past|ind	--	0
10	Danae	Danae	NE	Danae	nom|sg|*	SB	9
11	,	,	$,	,	_	--	10
12	einen	einen	ART	ein	acc|sg|masc	NK	13
13	Sperling	Sperling	NE	Sperling	acc|sg|masc	OA	26
14	an	an	APPR	an	_	MNR	13
15	deine	deine	PPOSAT	dein	acc|sg|fem	NK	16
16	Stelle	Stelle	NN	Stelle	acc|sg|fem	NK	14
17	,	,	$,	,	_	--	16
18	als	als	KOUS	als	_	CM	26
19	dich	dich	PPER	du	acc|sg|*|2	OA	26
20	an	an	APPR	an	_	MO	26
21	die	die	ART	d	acc|sg|fem	NK	22
22	Stelle	Stelle	NN	Stelle	acc|sg|fem	NK	20
23	eines	eines	ART	ein	gen|sg|masc	NK	24
24	Sperlings	Sperlings	NN	Sperlings	gen|sg|masc	AG	22
25	zu	zu	PTKZU	zu	_	PM	26
26	sezen	setzen	VVINF	setzen	_	RE	1
27	;	;	SENT	;	_	--	26

1	bald	bald	ADV	bald	_	MO	2
2	koͤnntest	könntest	VMFIN	könntest	sg|2|pres|ind	--	0
3	du	du	PPER	du	nom|sg|*|2	SB	2
4	mir	mir	PPER	ich	dat|sg|*|1	DA	11
5	die	die	ART	d	acc|pl|fem	NK	6
6	Schmeicheleyen	Schmeicheleien	NN	Schmeichelei	acc|pl|fem	OA	11
7	meines	meines	PPOSAT	mein	gen|sg|masc	NK	9
8	kleinen	kleinen	ADJA	klein	gen|sg|masc|pos	NK	9
9	Lieblings	Lieblings	NN	Lieblings	gen|sg|masc	AG	6
10	verdaͤchtig	verdächtig	ADJD	verdächtig	pos	MO	11
11	machen	machen	VVINF	machen	_	OC	2
12	.	.	SENT	.	_	--	11

1	Aber	Aber	ADV	aber	_	JU	2
2	genug	genug	ADV	genug	*|*|*	--	0
3	von	von	APPR	von	_	PG	2
4	den	den	ART	d	dat|pl|neut	NK	5
5	Wundern	Wundern	NN	Wundern	dat|pl|neut	NK	3
6	,	,	$,	,	_	--	5
7	die	die	PRELS	d	acc|sg|fem	OA	11
8	du	du	PPER	du	nom|sg|*|2	SB	11
9	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	10
10	Schoͤnheit	Schönheit	NN	Schönheit	acc|sg|fem	OA	11
11	zutrauest	zutrauest	VVFIN	zutrauest	_	RC	5
12	;	;	SENT	;	_	--	11

1	wir	wir	PPER	wir	nom|pl|*|1	SB	2
2	wollen	wollen	VMFIN	wollen	pl|1|pres|ind	--	0
3	von	von	APPR	von	_	PG	5
4	was	was	PWS	was	acc|sg|neut	NK	3
5	anderm	anderem	PIS	anderer	dat|sg|neut	OA	6
6	reden	reden	VVINF	reden	_	OC	2
7	.	.	SENT	.	_	--	6

1	Weissest	weißest	VVFIN	wissen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	,	,	$,	,	_	--	2
4	daß	daß	KOUS	daß	_	CP	11
5	ich	ich	PPER	ich	nom|sg|*|1	SB	11
6	meinem	meinem	PPOSAT	mein	dat|sg|masc	NK	7
7	Liebhaber	Liebhaber	NN	Liebhaber	dat|sg|masc	DA	10
8	den	den	ART	d	acc|sg|masc	NK	9
9	Abschied	Abschied	NN	Abschied	acc|sg|masc	OA	10
10	gegeben	gegeben	VVPP	geben	_	OC	11
11	habe	habe	VAFIN	haben	sg|3|pres|subj	OC	1
12	?	?	SENT	?	_	--	11

1	„	"	$'	"	_	--	2
2	Dem	Dem	ART	d	dat|sg|masc	NK	4
3	schoͤnen	schönen	ADJA	schön	dat|sg|masc|pos	NK	4
4	Hiacinthus	Hiacinthus	NE	Hiacinthus	dat|sg|masc	--	0
5	?	?	SENT	?	_	--	4
6	„	"	$'	"	_	--	5

1	Ihm	Ihm	PPER	Er	dat|sg|masc|3	--	0
2	selbst	selbst	PRF	selbst	_	MNR	1
3	,	,	$,	,	_	--	2
4	und	und	KON	und	_	CD	1
5	was	was	PWS	was	nom|sg|neut	SB	8
6	noch	noch	ADV	noch	_	MO	7
7	mehr	mehr	ADV	mehr	*|*|*	SB	8
8	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	19
9	,	,	$,	,	_	--	8
10	mit	mit	APPR	mit	_	MO	19
11	dem	dem	ART	d	dat|sg|masc	NK	13
12	festen	festen	ADJA	fest	dat|sg|masc|pos	NK	13
13	Entschluß	Entschluß	NN	Entschluß	dat|sg|masc	NK	10
14	,	,	$,	,	_	--	13
15	seine	seine	PPOSAT	sein	acc|sg|fem	NK	16
16	Stelle	Stelle	NN	Stelle	acc|sg|fem	OA	19
17	nimmer	nimmer	ADV	nimmer	_	MO	19
18	zu	zu	PTKZU	zu	_	PM	19
19	ersezen	ersetzen	VVINF	ersetzen	_	CJ	4
20	.	.	SENT	.	_	--	19

1	„	"	$'	"	_	--	2
2	Das	Das	ART	d	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	eine	eine	ART	ein	nom|sg|fem	NK	6
5	tragische	tragische	ADJA	tragisch	nom|sg|fem|pos	NK	6
6	Entschliessung	Entschließung	NN	Entschließung	nom|sg|fem	PD	3
7	,	,	$,	,	_	--	6
8	schoͤne	schöne	ADJA	schön	nom|sg|fem|pos	NK	9
9	Danae	Danae	NE	Danae	nom|sg|fem	CJ	6
10	,	,	$,	,	_	--	9
11	Nicht	Nicht	PTKNEG	nicht	_	NG	13
12	so	so	ADV	so	_	MO	13
13	sehr	sehr	ADV	sehr	_	CJ	9
14	als	als	KOKOM	als	_	CM	16
15	du	du	PPER	du	nom|sg|*|2	SB	16
16	denkest	denkest	VVFIN	denkest	sg|3|pres|ind	CC	12
17	.	.	SENT	.	_	--	16

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	versichre	versichre	VVFIN	versichern	sg|1|pres|ind	--	0
3	dich	dich	PPER	du	acc|sg|*|2	OA	2
4	,	,	$,	,	_	--	3
5	Hippias	Hippias	NE	Hippias	gen|sg|neut	APP	3
6	,	,	$,	,	_	--	5
7	meine	meine	PPOSAT	mein	acc|sg|fem	NK	8
8	Gedult	Geduld	NN	Geduld	acc|sg|fem	SB	9
9	reicht	reicht	VVFIN	reichen	sg|3|pres|ind	OC	2
10	nicht	nicht	PTKNEG	nicht	_	NG	9
11	mehr	mehr	ADV	mehr	_	MO	10
12	zu	zu	PTKVZ	zu	_	SVP	9
13	,	,	$,	,	_	--	12
14	alle	alle	PIAT	all	acc|pl|fem	NK	15
15	Thorheiten	Torheiten	NN	Torheit	acc|pl|fem	OA	19
16	dieser	dieser	PDAT	dies	gen|sg|fem	NK	18
17	abgeschmakten	abgeschmackten	ADJA	abgeschmackten	acc|pl|fem|pos	NK	18
18	Geken	Gecken	NN	Gecken	acc|pl|fem	AG	15
19	auszustehen	auszustehen	VVIZU	ausstehen	_	OC	9
20	,	,	$,	,	_	--	19
21	welche	welche	PRELS	welch	nom|pl|fem	SB	27
22	die	die	ART	d	acc|sg|fem	NK	23
23	Sprache	Sprache	NN	Sprache	acc|sg|fem	OA	26
24	der	der	ART	d	gen|sg|fem	NK	25
25	Empfindung	Empfindung	NN	Empfindung	gen|sg|fem	AG	23
26	reden	reden	VVINF	reden	_	OC	27
27	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	RC	18
28	und	und	KON	und	_	CD	19
29	nichts	nichts	PIS	nichts	*|*|neut	OA	30
30	fuͤhlen	fühlen	VVINF	fühlen	_	CJ	28
31	;	;	SENT	;	_	--	30

1	deren	deren	PDAT	d	gen|*|*	AG	2
2	Herz	Herz	NN	Herz	nom|sg|neut	SB	11
3	nicht	nicht	PTKNEG	nicht	_	NG	5
4	so	so	ADV	so	_	MO	5
5	viel	viel	ADV	viel	*|*|*	OA	10
6	als	als	KOKOM	als	_	CM	7
7	mit	mit	APPR	mit	_	CC	4
8	einer	einer	ART	ein	dat|sg|fem	NK	9
9	Nadelrize	Nadelrize	NN	Nadelrize	dat|sg|fem	NK	7
10	verwundet	verwundet	VVPP	verwunden	_	PD	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
12	,	,	$,	,	_	--	11
13	ob	ob	KOUS	ob	_	CP	21
14	sie	sie	PPER	Sie	nom|pl|masc|3	SB	21
15	gleich	gleich	ADV	gleich	_	MO	21
16	von	von	APPR	von	_	OP	21
17	Martern	Martern	NN	Marter	dat|pl|masc	NK	16
18	und	und	KON	und	_	CD	16
19	von	von	APPR	von	_	CJ	18
20	Flammen	Flammen	NN	Flamme	dat|pl|fem	NK	19
21	reden	reden	VVINF	reden	_	SB	11
22	;	;	SENT	;	_	--	21

1	die	die	PRELS	d	nom|pl|fem	SB	19
2	unfaͤhig	unfähig	ADJD	unfähig	pos	MO	7
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	etwas	etwas	ADV	etwas	*|*|neut	SB	3
5	anders	anders	ADV	ander	_	MO	7
6	zu	zu	PTKZU	zu	_	PM	7
7	lieben	lieben	VVINF	lieben	_	OC	3
8	als	als	KOUS	als	_	CM	16
9	sich	sich	PRF	er|es|sie	acc|pl|3	OA	18
10	,	,	$,	,	_	--	9
11	und	und	KON	und	_	CD	3
12	denen	denen	PDS	d	dat|pl|masc	DA	18
13	meine	meine	PPOSAT	mein	nom|pl|neut	NK	14
14	Augen	Augen	NN	Auge	nom|pl|neut	DA	18
15	nur	nur	ADV	nur	_	MO	16
16	zum	zum	APPRART	zum	dat|sg|masc	MO	18
17	Spiegel	Spiegel	NN	Spiegel	dat|sg|masc	NK	16
18	dienen	dienen	VVINF	dienen	_	OC	19
19	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	CJ	11
20	,	,	$,	,	_	--	19
21	um	um	KOUI	um	_	CP	30
22	darinn	darin	PAV	darin	_	MO	30
23	den	den	ART	d	acc|sg|masc	NK	24
24	Werth	Wert	NN	Wert	acc|sg|masc	OA	30
25	ihrer	ihrer	PPOSAT	ihr	gen|pl|fem	NK	28
26	kleinen	kleinen	ADJA	klein	gen|pl|fem|pos	NK	28
27	unverschaͤmten	unverschämten	ADJA	unverschämten	gen|sg|fem|pos	NK	28
28	Figur	Figur	NN	Figur	gen|sg|fem	AG	24
29	zu	zu	PTKZU	zu	_	PM	30
30	bewundern	bewundern	VVINF	bewundern	_	MO	19
31	.	.	SENT	.	_	--	30

1	Kaum	Kaum	ADV	kaum	_	MO	2
2	glauben	glauben	VVFIN	glauben	pl|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	ein	ein	ART	ein	acc|sg|neut	NK	5
5	Recht	Recht	NN	Recht	acc|sg|neut	OA	10
6	an	an	APPR	an	_	MNR	5
7	unsre	unsre	PPOSAT	unser	acc|sg|fem|pos	NK	8
8	Guͤtigkeit	Gütigkeit	NN	Gütigkeit	acc|sg|fem	NK	6
9	zu	zu	PTKZU	zu	_	PM	10
10	haben	haben	VAINF	haben	_	OC	2
11	,	,	$,	,	_	--	10
12	so	so	ADV	so	_	MO	13
13	bilden	bilden	VVFIN	bilden	pl|3|pres|ind	CJ	2
14	sie	sie	PPER	Sie	nom|pl|*|3	SB	13
15	sich	sich	PRF	er|es|sie	acc|pl|3	OA	13
16	ein	ein	PTKVZ	ein	_	SVP	13
17	,	,	$,	,	_	--	16
18	daß	daß	KOUS	daß	_	CP	23
19	sie	sie	PPER	Sie	nom|pl|*|3	SB	23
20	uns	uns	PPER	wir	dat|pl|*|1	DA	23
21	viel	viel	PIAT	viel	*|*|*	NK	22
22	Ehre	Ehre	NN	Ehre	acc|sg|fem	OA	23
23	erweisen	erweisen	VVINF	erweisen	_	MO	13
24	,	,	$,	,	_	--	23
25	wenn	wenn	KOUS	wenn	_	CP	33
26	sie	sie	PPER	Sie	nom|pl|*|3	SB	33
27	unsere	unsere	PPOSAT	unser	acc|pl|fem	NK	28
28	Liebkosungen	Liebkosungen	NN	Liebkosungen	acc|pl|fem	OA	33
29	mit	mit	APPR	mit	_	MO	33
30	einer	einer	ART	ein	dat|sg|fem	NK	32
31	zerstreuten	zerstreuten	ADJA	zerstreuten	dat|sg|fem|pos	NK	32
32	Mine	Mine	NN	Miene	dat|sg|fem	NK	29
33	dulden	dulden	VVINF	dulden	_	MO	13
34	.	.	SENT	.	_	--	33

1	Ein	Ein	ART	ein	nom|sg|masc	NK	3
2	jeder	jeder	PIAT	jed	nom|sg|masc	NK	3
3	Blik	Blick	NN	Blick	nom|sg|masc	SB	11
4	,	,	$,	,	_	--	3
5	den	den	PRELS	d	acc|sg|masc	OA	9
6	sie	sie	PPER	Sie	nom|pl|masc|3	SB	9
7	auf	auf	APPR	auf	_	MO	9
8	mich	mich	PPER	ich	acc|sg|*|1	NK	7
9	werfen	werfen	VVINF	werfen	pl|3|pres|ind	RC	3
10	,	,	$,	,	_	--	9
11	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
12	mir	mir	PPER	ich	dat|sg|*|1	DA	11
13	,	,	$,	,	_	--	12
14	daß	daß	KOUS	daß	_	CP	17
15	ich	ich	PPER	ich	nom|sg|*|1	SB	17
16	ihnen	ihnen	PPER	sie	dat|pl|masc|3	DA	17
17	nur	nur	ADV	nur	_	MO	18
18	zum	zum	APPRART	zum	dat|sg|neut	MO	11
19	Spielzeug	Spielzeug	NN	Spielzeug	dat|sg|neut	NK	18
20	diene	diene	VVFIN	dienen	sg|3|pres|subj	DA	11
21	;	;	SENT	;	_	--	20

1	und	und	KON	und	_	JU	6
2	die	die	ART	d	nom|sg|fem	NK	3
3	Helfte	Hälfte	NN	Hälfte	nom|sg|fem	SB	6
4	meiner	meiner	PPOSAT	mein	gen|pl|fem	NK	5
5	Reizungen	Reizungen	NN	Reizungen	gen|pl|fem	AG	3
6	geht	geht	VVFIN	gehen	sg|3|pres|ind	--	0
7	an	an	APPR	an	_	MO	6
8	ihnen	ihnen	PPER	sie	dat|pl|*|3	NK	7
9	verlohren	verloren	VVPP	verlieren	_	SVP	6
10	,	,	$,	,	_	--	9
11	weil	weil	KOUS	weil	_	CP	15
12	sie	sie	PPER	Sie	nom|pl|masc|3	SB	15
13	keine	keine	PIAT	kein	acc|sg|fem	NK	14
14	Seele	Seele	NN	Seele	acc|sg|fem	OA	15
15	haben	haben	VAFIN	haben	pl|3|pres|ind	MO	6
16	,	,	$,	,	_	--	15
17	um	um	KOUI	um	_	CP	23
18	die	die	ART	d	acc|pl|fem	NK	19
19	Schoͤnheiten	Schönheiten	NN	Schönheit	acc|pl|fem	OA	23
20	einer	einer	ART	ein	gen|sg|fem	NK	21
21	Seele	Seele	NN	Seele	gen|sg|fem	AG	19
22	zu	zu	PTKZU	zu	_	PM	23
23	emfinden	empfinden	VVINF	empfinden	_	MO	15
24	.	.	SENT	.	_	--	23

1	Dein	Dein	PPOSAT	dein	nom|sg|masc	NK	2
2	Unwille	Unwille	NN	Unwille	nom|sg|masc	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	6
4	gerecht	gerecht	ADJD	rechen	pos	PD	3
5	,	,	$,	,	_	--	4
6	versezte	versetzte	VVFIN	versetzen	sg|3|past|ind	--	0
7	der	der	ART	d	nom|sg|masc	NK	8
8	Sophist	Sophist	NE	Sophist	nom|sg|masc	SB	6
9	;	;	SENT	;	_	--	8

1	es	es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	verdrieslich	verdrießlich	ADJD	verdrießlich	pos	PD	2
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	12
6	man	man	PIS	man	nom|sg|*	SB	12
7	diesen	diesen	PDAT	dies	dat|pl|fem	NK	8
8	Mannsleuten	Mannsleuten	NN	Mannsleuten	dat|pl|*	OA	11
9	nicht	nicht	PTKNEG	nicht	_	NG	12
10	begreiflich	begreiflich	ADJD	begreiflich	pos	MO	11
11	machen	machen	VVINF	machen	_	OC	12
12	kann	kann	VMFIN	können	sg|3|pres|ind	RE	1
13	,	,	$,	,	_	--	12
14	daß	daß	KOUS	daß	_	CP	23
15	die	die	ART	d	nom|sg|fem	NK	16
16	Seele	Seele	NN	Seele	nom|sg|fem	SB	23
17	das	das	ART	d	acc|sg|neut	NK	18
18	liebenswuͤrdigste	liebenswürdigste	ADJA	liebenswürdigste	nom|sg|neut|sup	PD	23
19	an	an	APPR	an	_	MNR	18
20	einem	einem	ART	ein	dat|sg|masc	NK	22
21	schoͤnen	schönen	ADJA	schön	dat|sg|neut|pos	NK	22
22	Frauenzimmer	Frauenzimmer	NN	Frauenzimmer	dat|sg|neut	NK	19
23	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	11
24	.	.	SENT	.	_	--	23

1	Aber	Aber	ADV	aber	_	JU	2
2	beruhige	beruhige	VVFIN	beruhige	sg|3|pres|subj	--	0
3	dich	dich	PPER	du	acc|sg|2	OA	2
4	;	;	SENT	;	_	--	3

1	nicht	nicht	PTKNEG	nicht	_	NG	2
2	alle	alle	PIAT	all	nom|pl|masc	NK	3
3	Maͤnner	Männer	NN	Mann	nom|pl|masc	SB	4
4	denken	denken	VVFIN	denken	pl|3|pres|ind	--	0
5	so	so	ADV	so	_	MO	6
6	unedel	unedel	ADJD	unedel	pos	MO	4
7	,	,	$,	,	_	--	6
8	und	und	KON	und	_	CD	4
9	ich	ich	PPER	ich	nom|sg|*|1	SB	10
10	kenne	kenne	VVFIN	kennen	sg|1|pres|ind	CJ	8
11	einen	einen	PIS	ein	acc|sg|masc	OA	10
12	,	,	$,	,	_	--	11
13	der	der	PRELS	d	nom|sg|masc	SB	16
14	dir	dir	PPER	du	dat|sg|*|2	DA	15
15	gefallen	gefallen	VVPP	fallen	_	OC	16
16	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	RC	11
17	,	,	$,	,	_	--	16
18	wenn	wenn	KOUS	wenn	_	CP	26
19	du	du	PPER	du	nom|sg|*|2	SB	26
20	,	,	$,	,	_	--	19
21	zur	zur	APPRART	zur	dat|sg|fem	MO	26
22	Abwechslung	Abwechslung	NN	Abwechslung	dat|sg|fem	NK	21
23	,	,	$,	,	_	--	22
24	einmal	einmal	ADV	einmal	_	MO	26
25	Lust	Lust	NN	Lust	acc|sg|fem	OA	26
26	haͤttest	hättest	VAFIN	haben	_	RE	5
27	,	,	$,	,	_	--	26
28	es	es	PPER	es	acc|sg|neut|3	OA	34
29	mit	mit	APPR	mit	_	MO	34
30	einem	einem	ART	ein	dat|sg|masc	NK	32
31	geistigen	geistigen	ADJA	geistig	dat|sg|masc|pos	NK	32
32	Liebhaber	Liebhaber	NN	Liebhaber	dat|sg|masc	NK	29
33	zu	zu	PTKZU	zu	_	PM	34
34	versuchen	versuchen	VVINF	versuchen	_	OC	26
35	.	.	SENT	.	_	--	34

1	„	"	$'	"	_	--	2
2	Und	Und	KON	und	_	JU	4
3	wer	wer	PWS	wer	nom|sg|masc	SB	4
4	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
5	das	das	PDS	d	nom|sg|neut	SB	4
6	seyn	sein	VAINF	sein	_	OC	4
7	,	,	$,	,	_	--	6
8	wenn	wenn	KOUS	wenn	_	CP	11
9	man	man	PIS	man	nom|sg|*	SB	11
10	fragen	fragen	VVINF	fragen	_	OC	11
11	darf	darf	VMFIN	dürfen	sg|3|pres|ind	MO	4
12	?	?	SENT	?	_	--	11
13	„	"	$'	"	_	--	12

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Juͤngling	Jüngling	NN	Jüngling	nom|sg|masc	PD	2
5	,	,	$,	,	_	--	4
6	gegen	gegen	APPR	gegen	_	MO	12
7	den	den	ART	d	acc|sg|masc	NK	6
8	deine	deine	PPOSAT	dein	acc|sg|masc	NK	9
9	Hyacinthe	Hyazinthe	NN	Hyazinthe	nom|pl|neut	SB	12
10	nur	nur	ADV	nur	_	MO	11
11	Meerkazengesichter	Meerkazengesichter	NN	Meerkazengesichter	nom|pl|masc	SB	12
12	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	4
13	,	,	$,	,	_	--	12
14	schoͤner	schöner	ADJD	schön	comp	RE	1
15	als	als	KOKOM	als	_	CM	16
16	Adonis	Adonis	NN	Adonis	nom|sg|masc	CC	14
17	.	.	SENT	.	_	--	16

1	-	-	$-	-	_	--	3
2	„	"	$'	"	_	--	1
3	Fi	Fi	FM	--	_	--	0
4	,	,	$,	,	_	--	3
5	Hippias	Hippias	NE	Hippias	gen|sg|neut	CJ	3
6	,	,	$,	,	_	--	5
7	das	das	PDS	d	nom|sg|neut	SB	8
8	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	5
9	als	als	KON	als	_	CM	13
10	wie	wie	PWAV	wie	_	CM	13
11	wenn	wenn	KOUS	wenn	_	CP	13
12	du	du	PPER	du	nom|sg|*|2	SB	13
13	sagtest	sagtest	VVFIN	sagtest	sg|2|pres|ind	MO	8
14	,	,	$,	,	_	--	13
15	suͤsser	Süßer	TRUNC	Süßer	acc|sg|masc	CJ	5
16	als	als	KON	als	_	CM	17
17	Honigseim	Honigseim	NE	Honigseim	nom|sg|neut	CC	15
18	.	.	SENT	.	_	--	17

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	begreifst	begreifst	VVFIN	begreifst	sg|2|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	2
4	,	,	$,	,	_	--	3
5	wie	wie	KOUS	wie	_	MO	6
6	sehr	sehr	ADV	sehr	_	MO	12
7	mir	mir	PPER	ich	dat|sg|*|1	DA	12
8	vor	vor	APPR	vor	_	OP	12
9	diesen	diesen	PDAT	dies	dat|pl|fem	NK	11
10	schoͤnen	schönen	ADJA	schön	dat|pl|fem|pos	NK	11
11	Herren	Herren	NN	Herr	acc|sg|masc	NK	8
12	ekelt	ekelt	VVFIN	ekelt	sg|3|pres|ind	OC	2
13	.	.	SENT	.	_	--	12
14	„	"	$'	"	_	--	13

1	O!	O!	ITJ	O!	nom|sg|fem	--	0

1	das	das	PDS	d	acc|sg|neut	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	nichts	nichts	PIS	nichts	*|*|neut	OA	2
4	zu	zu	PTKZU	zu	_	PM	5
5	bedeuten	bedeuten	VVINF	bedeuten	_	OC	2
6	;	;	SENT	;	_	--	5

1	ich	ich	PPER	ich	nom|sg|*|1	SB	2
2	stehe	stehe	VVFIN	stehen	sg|1|pres|ind	--	0
3	dir	dir	PPER	du	dat|sg|*|2	DA	2
4	fuͤr	für	APPR	für	_	MO	2
5	diesen	diesen	PDS	dies	acc|sg|masc	NK	4
6	.	.	SENT	.	_	--	5

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	keinen	keinen	PIAT	kein	acc|sg|masc	OA	2
4	von	von	APPR	von	_	PG	3
5	den	den	ART	d	dat|pl|masc	NK	6
6	Fehlern	Fehlern	NN	Fehler	dat|pl|masc	NK	4
7	der	der	ART	d	gen|sg|fem	NK	9
8	schoͤnen	schönen	ADJA	schön	gen|pl|masc|pos	NK	9
9	Narcissen	Narcissen	NN	Narcissen	gen|pl|masc	AG	6
10	,	,	$,	,	_	--	9
11	die	die	PRELS	d	nom|pl|masc	SB	15
12	dir	dir	PPER	du	dat|sg|*|2	DA	14
13	so	so	ADV	so	_	MO	14
14	aͤrgerlich	ärgerlich	ADJD	ärgerlich	pos	PD	15
