

1	Gesetz	Gesetz	NN	Gesetz	nom|sg|neut	SB	10
3	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
4	,	,	$,	,	_	--	3
5	in	in	APPR	in	_	CJ	3
6	Ansehung	Ansehung	NN	Ansehung	dat|sg|fem	NK	5
7	des	des	ART	d	gen|sg|masc	NK	16
8	waͤhrend	während	APPR	während	_	MO	15
9	den	den	ART	d	dat|pl|masc	NK	12
10	ersten	ersten	ADJA	erst	dat|pl|masc|pos	NK	12
11	sechs	sechs	CARD	sechs	_	NK	12
12	Monaten	Monaten	NN	Monat	dat|pl|masc	NK	8
13	des	des	ART	d	gen|sg|neut	NK	14
14	Jahres	Jahres	NN	Jahr	gen|sg|neut	AG	12
15	gepraͤgten	geprägten	ADJA	geprägt	gen|sg|neut|pos	NK	16
16	Geldes	Geldes	NN	Geld	gen|sg|neut	AG	6
17	,	,	$,	,	_	--	16
18	in	in	APPR	in	_	MO	30
19	denen	denen	PRELS	d	dat|pl|masc	NK	18
20	nach	nach	APPR	nach	_	MO	30
21	Verlauf	Verlauf	NN	Verlauf	dat|sg|masc	NK	20
22	dieser	dieser	PDAT	dies	gen|pl|neut	NK	29
23	sechs	sechs	CARD	sechs	_	NK	24
24	Monate	Monate	NN	Monat	acc|pl|masc	MO	30
25	,	,	$,	,	_	--	24
26	darauf	darauf	PAV	darauf	_	OP	27
27	folgenden	folgenden	ADJA	folgend	acc|pl|neut|pos	NK	29
28	drey	drei	CARD	drei	_	NK	29
29	Monaten	Monaten	NN	Monat	dat|pl|masc	AG	21
30	geschehen	geschehen	VVINF	geschehen	_	RC	16
31	;	;	SENT	;	_	--	30

1	das	das	ART	d	nom|sg|neut	NK	8
2	waͤhrend	während	APPR	während	_	MO	7
3	den	den	ART	d	dat|pl|masc	NK	6
4	letzten	letzten	ADJA	letzt	dat|pl|masc|pos	NK	6
5	sechs	sechs	CARD	sechs	_	NK	6
6	Monaten	Monaten	NN	Monat	dat|pl|masc	NK	2
7	gepraͤgte	geprägte	ADJA	geprägt	nom|sg|neut|pos	NK	8
8	Geld	Geld	NN	Geld	nom|sg|neut	SB	21
9	aber	aber	ADV	aber	_	MO	20
10	,	,	$,	,	_	--	9
11	in	in	APPR	in	_	MO	20
12	den	den	ART	d	dat|pl|masc	NK	15
13	ersten	ersten	ADJA	erst	dat|pl|masc|pos	NK	15
14	drey	drei	CARD	drei	_	NK	15
15	Monaten	Monaten	NN	Monat	dat|pl|masc	NK	11
16	des	des	ART	d	gen|sg|masc	NK	18
17	folgenden	folgenden	ADJA	folgend	gen|sg|neut|pos	NK	18
18	Jahres	Jahres	NN	Jahr	gen|sg|neut	AG	15
19	,	,	$,	,	_	--	18
20	angestellt	angestellt	VVPP	anstellen	_	OC	21
21	werden	werden	VAINF	werden	_	--	0
22	.	.	SENT	.	_	--	21

1	XII	XII	CARD	XII	_	--	0
2	.	.	SENT	.	_	--	1

1	Das	Das	PDS	d	nom|sg|neut	NK	12
2	,	,	$,	,	_	--	1
3	denen	denen	PRELS	d	dat|pl|*	NK	10
4	,	,	$,	,	_	--	3
5	durch	durch	APPR	durch	_	MO	9
6	den	den	ART	d	acc|sg|masc	NK	8
7	vorigen	vorigen	ADJA	vorig	acc|sg|masc|pos	NK	8
8	Artikel	Artikel	NN	Artikel	acc|sg|masc	NK	5
9	vorgeschriebenen	vorgeschriebenen	ADJA	vorgeschrieben	dat|pl|fem|pos	NK	10
10	Proben	Proben	NN	Probe	dat|pl|fem	DA	22
11	ausgesetzte	ausgesetzte	ADJA	ausgesetzt	nom|sg|neut|pos	NK	12
12	Geld	Geld	NN	Geld	nom|sg|neut	SB	14
13	,	,	$,	,	_	--	12
14	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
15	von	von	APPR	von	_	MO	22
16	dem	dem	ART	d	dat|sg|masc	NK	21
17	im	im	APPRART	im	dat|sg|masc	MO	21
18	Umlauf	Umlauf	NN	Umlauf	dat|sg|masc	NK	17
19	wirklich	wirklich	ADJD	wirklich	pos	MO	21
20	sich	sich	PRF	er|es|sie	acc|pl|3	OA	21
21	befindenden	befindenden	ADJA	befindend	nom|pl|fem|pos	NK	15
22	genommen	genommen	VVPP	nehmen	_	OC	23
23	werden	werden	VAINF	werden	_	OC	14
24	;	;	SENT	;	_	--	23

1	vorlaͤufig	vorläufig	ADJD	vorläufig	pos	MO	11
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	EP	2
4	durch	durch	APPR	durch	_	MO	11
5	den	den	ART	d	acc|sg|masc	NK	6
6	General-Stempelschneider	General-Stempelschneider	NN	General-Stempelschneider	acc|sg|masc	NK	4
7	und	und	KON	und	_	CD	6
8	Inspektor	Inspektor	NN	Inspektor	acc|sg|masc	CJ	7
9	der	der	ART	d	gen|pl|fem	NK	10
10	Proben	Proben	NN	Probe	gen|pl|fem	AG	6
11	untersucht	untersucht	VVPP	untersuchen	_	OC	12
12	werden	werden	VAINF	werden	_	OC	2
13	,	,	$,	,	_	--	12
14	um	um	KOUI	um	_	CP	17
15	sich	sich	PRF	er|es|sie	acc|pl|3	OA	17
16	zu	zu	PTKZU	zu	_	PM	17
17	versichern	versichern	VVINF	versichern	_	MO	11
18	,	,	$,	,	_	--	17
19	daß	daß	KOUS	daß	_	CP	26
20	es	es	PPER	es	nom|sg|neut|3	SB	26
21	weder	weder	KON	weder	_	CD	22
22	falsch	falsch	ADJD	falsch	pos	MO	25
23	noch	noch	ADV	noch	_	CD	22
24	nach	nach	ADV	nach	_	CJ	23
25	gemacht	gemacht	VVPP	gemacht	_	PD	26
26	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	17
27	.	.	SENT	.	_	--	26

1	XIII	XIII	CARD	XIII	_	--	0
2	.	.	SENT	.	_	--	1

1	Den	Den	ART	d	dat|pl|fem	NK	2
2	Ungelegenheiten	Ungelegenheiten	NN	Ungelegenheit	dat|pl|fem	DA	39
3	vorzubeugen	vorzubeugen	VVIZU	vorbeugen	_	MNR	2
4	,	,	$,	,	_	--	3
5	die	die	PRELS	d	nom|pl|fem	SB	22
6	aus	aus	APPR	aus	_	MO	21
7	der	der	ART	d	dat|sg|fem	NK	8
8	Verschiedenheit	Verschiedenheit	NN	Verschiedenheit	dat|sg|fem	NK	6
9	des	des	ART	d	gen|sg|masc	NK	11
10	wieder	wieder	ADV	wieder	_	MO	11
11	umzupraͤgenden	umzuprägenden	ADJA	umzuprägenden	gen|sg|masc|pos	AG	8
12	und	und	KON	und	_	CD	11
13	des	des	ART	d	gen|sg|masc	NK	15
14	ersten	ersten	ADJA	erst	gen|sg|masc|pos	NK	15
15	Urstofs	Urstoffs	NN	Urstoffs	gen|sg|masc	CJ	12
16	,	,	$,	,	_	--	15
17	so	so	PTKREL	so	_	MO	18
18	in	in	APPR	in	_	MO	21
19	die	die	ART	d	acc|sg|fem	NK	20
20	Probe	Probe	NN	Probe	acc|sg|fem	NK	18
21	genommen	genommen	VVPP	nehmen	_	OC	22
22	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	2
23	,	,	$,	,	_	--	22
24	sich	sich	PRF	er|es|sie	acc|sg|3	OA	25
25	ergeben	ergeben	VVINF	ergeben	_	OC	26
26	koͤnnten	könnten	VMFIN	können	pl|3|past|subj	RE	17
27	,	,	$,	,	_	--	26
28	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
29	bey	bei	APPR	bei	_	MO	28
30	der	der	ART	d	dat|sg|fem	NK	31
31	Commission	Commission	NN	Kommission	dat|sg|fem	NK	29
32	eine	eine	ART	ein	acc|sg|fem	NK	33
33	Niederlage	Niederlage	NN	Niederlage	acc|sg|fem	SB	28
34	des	des	ART	d	gen|sg|masc	NK	38
35	umzupraͤgenden	umzuprägenden	ADJA	umzuprägenden	gen|sg|neut|pos	NK	38
36	und	und	KON	und	_	CD	35
37	ersten	ersten	ADJA	erst	gen|sg|masc|pos	CJ	36
38	Urstofs	Urstoffs	NN	Urstoffs	gen|sg|masc	AG	33
39	angelegt	angelegt	VVPP	anlegen	_	OC	40
40	werden	werden	VAINF	werden	_	OC	28
41	,	,	$,	,	_	--	40
42	bey	bei	APPR	bei	_	MO	46
43	welcher	welcher	PRELS	welch	dat|sg|fem	NK	42
44	alle	alle	PIAT	all	nom|pl|masc	NK	45
45	Muͤnzwardeine	Münzwardeine	NN	Münzwardeine	nom|pl|masc	SB	48
46	gehalten	gehalten	VVPP	halten	_	OC	47
47	seyn	sein	VAINF	sein	_	OC	48
48	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	RC	20
49	,	,	$,	,	_	--	48
50	sich	sich	PRF	er|es|sie	acc|pl|3	OA	53
51	Raths	Rats	NN	Rat	nom|pl|masc	OA	53
52	zu	zu	PTKZU	zu	_	PM	53
53	erholen	erholen	VVINF	erholen	_	OC	45
54	.	.	SENT	.	_	--	53

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Beschaffenheit	Beschaffenheit	NN	Beschaffenheit	nom|sg|fem	SB	19
3	besagter	besagter	ADJA	besagt	gen|pl|masc|pos	NK	6
4	wieder	wieder	ADV	wieder	_	MO	5
5	umzupraͤgenden	umzuprägenden	ADJA	umzuprägenden	dat|pl|fem|pos	NK	6
6	Muͤnzen	Münzen	NN	Münze	dat|pl|fem	AG	2
7	,	,	$,	,	_	--	6
8	so	so	ADV	so	_	MO	16
9	wie	wie	KOUS	wie	_	CM	10
10	derer	derer	PDS	d	gen|pl|*	CC	8
11	die	die	ART	d	nom|pl|fem	SB	17
12	aus	aus	APPR	aus	_	MNR	10
13	dem	dem	ART	d	dat|sg|neut	NK	15
14	ersten	ersten	ADJA	erst	dat|sg|masc|pos	NK	15
15	Urstof	Urstoff	NN	Urstoff	dat|sg|masc	NK	12
16	gepraͤgt	geprägt	VVPP	prägen	_	OC	17
17	werden	werden	VAINF	werden	_	RC	6
18	,	,	$,	,	_	--	17
19	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
20	durch	durch	APPR	durch	_	MO	19
21	drey	drei	CARD	drei	_	NK	22
22	Glieder	Glieder	NN	Glied	acc|pl|neut	NK	20
23	der	der	ART	d	gen|sg|fem	NK	24
24	Akademie	Akademie	NN	Akademie	gen|sg|fem	AG	22
25	der	der	ART	d	gen|pl|fem	NK	26
26	Wissenschaften	Wissenschaften	NN	Wissenschaft	gen|pl|fem	AG	24
27	,	,	$,	,	_	--	26
28	in	in	APPR	in	_	MO	32
29	Gegenwart	Gegenwart	NN	Gegenwart	dat|sg|fem	NK	28
30	sowohl	sowohl	KON	sowohl	_	CD	32
31	des	des	ART	d	gen|sg|masc	NK	32
32	General-Inspektors	General-Inspektors	NN	General-Inspektors	gen|sg|masc	CJ	24
33	der	der	ART	d	gen|pl|fem	NK	34
34	Proben	Proben	NN	Probe	gen|pl|fem	AG	32
35	,	,	$,	,	_	--	34
36	als	als	KOKOM	als	_	MO	45
37	dreyer	dreier	ADJA	drei	nom|sg|masc	NK	41
38	hiezu	hiezu	PAV	hierzu	_	MO	53
39	ausdruͤcklich	ausdrücklich	ADJD	ausdrücklich	pos	MO	40
40	genannter	genannter	ADJA	genannter	nom|sg|masc|pos	NK	41
41	Glieder	Glieder	NN	Glied	nom|sg|masc	NK	36
42	der	der	ART	d	gen|sg|fem	NK	43
43	Commission	Commission	NN	Kommission	gen|sg|fem	AG	41
44	,	,	$,	,	_	--	43
45	untersucht	untersucht	VVPP	untersuchen	sg|3|pres|ind	MO	19
46	und	und	KON	und	_	CD	45
47	berichtigt	berichtigt	VVPP	berichtigt	sg|3|pres|ind	CJ	46
48	,	,	$,	,	_	--	47
49	und	und	KON	und	_	CD	36
50	ein	ein	ART	ein	nom|sg|neut	NK	51
51	Proceß-Verbal	Proceß-Verbal	NE	Proceß-Verbal	nom|sg|neut	CJ	49
52	daruͤber	darüber	PAV	darüber	_	OP	51
53	aufgesetzt	aufgesetzt	VVPP	aufsetzen	_	OC	54
54	werden	werden	VAINF	werden	_	RE	52
55	.	.	SENT	.	_	--	54

1	Die	Die	ART	d	nom|pl|masc	NK	3
2	wieder	wieder	ADV	wieder	_	MO	3
3	umzupraͤgenden	umzuprägenden	ADJA	umzuprägenden	acc|pl|neut|pos	SB	29
4	sowohl	sowohl	KON	sowohl	_	CD	11
5	,	,	$,	,	_	--	4
6	als	als	KOKOM	als	_	CM	14
7	die	die	ART	d	nom|pl|fem	NK	24
8	aus	aus	APPR	aus	_	MO	13
9	dem	dem	ART	d	dat|sg|neut	NK	11
10	ersten	ersten	ADJA	erst	dat|sg|masc|pos	NK	11
11	Urstof	Urstoff	NN	Urstoff	dat|sg|masc	NK	8
12	zu	zu	APPR	zu	_	PM	13
13	praͤgenden	prägenden	ADJA	prägend	dat|pl|fem|pos	NK	14
14	Muͤnzen	Münzen	NN	Münze	dat|pl|fem	CC	3
15	,	,	$,	,	_	--	14
16	welche	welche	PRELS	welch	nom|pl|fem	SB	27
17	zu	zu	APPR	zu	_	MO	26
18	denen	denen	PDS	d	dat|pl|*	NK	17
19	durch	durch	APPR	durch	_	MO	23
20	den	den	ART	d	acc|sg|masc	NK	22
21	XIten	XIten	ADJA	XIten	acc|sg|masc|pos	NK	22
22	Artikel	Artikel	NN	Artikel	acc|sg|masc	NK	19
23	vorgeschriebenen	vorgeschriebenen	ADJA	vorgeschrieben	dat|pl|fem|pos	NK	24
24	Untersuchungen	Untersuchungen	NN	Untersuchung	nom|pl|fem	SB	25
25	werden	werden	VAFIN	werden	pl|3|pres|ind	RC	18
26	gebraucht	gebraucht	VVPP	brauchen|gebrauchen	_	OC	27
27	werden	werden	VAINF	werden	pl|3|pres|ind	RC	14
28	,	,	$,	,	_	--	27
29	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
30	ebenfalls	ebenfalls	ADV	ebenfalls	_	MO	34
31	aus	aus	APPR	aus	_	MO	34
32	der	der	ART	d	dat|sg|fem	NK	33
33	Niederlage	Niederlage	NN	Niederlage	dat|sg|fem	NK	31
34	genommen	genommen	VVPP	nehmen	_	OC	35
35	werden	werden	VAINF	werden	_	OC	29
36	.	.	SENT	.	_	--	35

1	XIV	XIV	CARD	XIV	_	--	0
2	.	.	SENT	.	_	--	1

1	In	In	APPR	in	_	MO	9
2	Gefolg	Gefolge	NN	Gefolge	dat|sg|neut	NK	1
3	der	der	ART	d	gen|pl|fem	NK	4
4	Vorschriften	Vorschriften	NN	Vorschrift	gen|pl|fem	AG	2
5	der	der	ART	d	gen|sg|fem	NK	7
6	alten	alten	ADJA	alt	gen|pl|masc|pos	NK	7
7	Reglements	Reglements	NN	Reglements	gen|sg|neut	AG	4
8	,	,	$,	,	_	--	7
9	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
10	die	die	ART	d	nom|sg|fem	NK	11
11	Commission	Commission	NN	Kommission	nom|sg|fem	SB	9
12	zur	zur	APPRART	zur	dat|sg|fem	MNR	11
13	Untersuchung	Untersuchung	NN	Untersuchung	dat|sg|fem	NK	12
14	der	der	ART	d	gen|sg|fem	NK	15
15	Arbeit	Arbeit	NN	Arbeit	gen|sg|fem	AG	13
16	der	der	ART	d	gen|pl|fem	NK	17
17	Direktoren	Direktoren	NN	Direktor	gen|pl|masc	AG	15
18	vom	vom	APPRART	vom	dat|sg|neut	MNR	15
19	Jahr	Jahr	NN	Jahr	dat|sg|neut	NK	18
20	1790	1790	CARD	@card@	_	NK	19
21	und	und	KON	und	_	CD	15
22	vorher	vorher	ADV	vorher	_	MO	23
23	schreiten	schreiten	VVFIN	schreiten	_	CJ	21
24	,	,	$,	,	_	--	23
25	in	in	APPR	in	_	MO	33
26	soferne	Soffferne	NN	Soffferne	dat|sg|fem	NK	25
27	der	der	ART	d	gen|pl|masc	NK	28
28	Muͤnz-Hof	Münz-Hof	NN	Münz-Hof	gen|pl|masc	AG	26
29	daruͤber	darüber	PAV	darüber	_	OP	26
30	noch	noch	ADV	noch	_	MO	32
31	keine	keine	PIAT	kein	acc|sg|fem	NK	32
32	Verfuͤgung	Verfügung	NN	Verfügung	acc|sg|fem	OA	33
33	getroffen	getroffen	VVPP	treffen	_	OC	34
34	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	OC	9
35	,	,	$,	,	_	--	34
36	mit	mit	APPR	mit	_	MO	58
37	Ausnahme	Ausnahme	NN	Ausnahme	dat|sg|fem	NK	36
38	jedoch	jedoch	ADV	jedoch	_	MO	36
39	der	der	ART	d	gen|pl|fem	NK	40
40	Goldmuͤnzen	Goldmünzen	NN	Goldmünzen	gen|pl|fem	NK	36
41	die	die	ART	d	acc|pl|neut	NK	49
42	in	in	APPR	in	_	MO	48
43	den	den	ART	d	dat|pl|neut	NK	44
44	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	42
45	1786	1786	CARD	@card@	_	NK	44
46	und	und	KON	und	_	CD	45
47	1787	1787	CARD	@card@	_	CJ	46
48	gepraͤgt	geprägt	VVPP	prägen	_	OC	49
49	worden	worden	VAPP	werden	_	OC	40
50	,	,	$,	,	_	--	49
51	von	von	APPR	von	_	OP	56
52	denen	denen	PRELS	d	dat|pl|fem	NK	51
53	im	im	APPRART	im	dat|sg|neut	MO	56
54	folgenden	folgenden	ADJA	folgend	dat|sg|masc|pos	NK	55
55	Artikel	Artikel	NN	Artikel	dat|sg|masc	NK	53
56	geredet	geredet	VVPP	reden	_	OC	57
57	werden	werden	VAINF	werden	_	OC	58
58	soll	soll	VMFIN	sollen	sg|3|pres|ind	RE	29
59	.	.	SENT	.	_	--	58

1	Die	Die	ART	d	nom|pl|fem	NK	2
2	Muͤnzen	Münzen	NN	Münze	nom|pl|fem	SB	10
3	,	,	$,	,	_	--	2
4	so	so	PTKREL	so	_	MO	7
5	der	der	ART	d	nom|sg|masc	NK	6
6	Probe	Probe	NN	Probe	nom|sg|masc	SB	8
7	unterworfen	unterworfen	VVPP	unterwerfen	_	OC	8
8	werden	werden	VAINF	werden	pl|3|pres|ind	RC	2
9	,	,	$,	,	_	--	8
10	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
11	aus	aus	APPR	aus	_	MO	17
12	denen	denen	ART	d	dat|pl|*	NK	11
13	im	im	APPRART	im	dat|sg|masc	MO	17
14	Cours	Kurs	NN	Kurs	dat|sg|masc	NK	13
15	sich	sich	PRF	er|es|sie	acc|pl|3	DA	17
16	befindenden	befindenden	ADJA	befindend	nom|pl|fem|pos	RE	4
17	genommen	genommen	VVPP	nehmen	_	OC	18
18	werden	werden	VAINF	werden	_	OC	10
19	;	;	SENT	;	_	--	18

1	die	die	ART	d	nom|pl|fem	NK	9
2	in	in	APPR	in	_	MO	8
3	besonderen	besonderen	ADJA	besonder	dat|pl|fem|pos	NK	4
4	Laden	Laden	NN	Laden	dat|pl|neut	NK	2
5	in	in	APPR	in	_	MO	8
6	der	der	ART	d	dat|sg|fem	NK	7
7	Muͤnze	Münze	NN	Münze	dat|sg|fem	NK	5
8	aufbewahrten	aufbewahrten	ADJA	aufbewahrten	nom|pl|fem|pos	NK	9
9	Muͤnzen	Münzen	NN	Münze	nom|pl|fem	SB	11
10	,	,	$,	,	_	--	9
11	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
12	nur	nur	ADV	nur	_	MO	13
13	zur	zur	APPRART	zur	dat|sg|fem	OP	17
14	Berichtigung	Berichtigung	NN	Berichtigung	dat|sg|fem	NK	13
15	des	des	ART	d	gen|sg|neut	NK	16
16	Gewichts	Gewichts	NN	Gewicht	gen|sg|neut	AG	14
17	dienen	dienen	VVINF	dienen	_	OC	11
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	11
20	dem	dem	ART	d	dat|sg|masc	NK	27
21	bey	bei	APPR	bei	_	MO	26
22	dem	dem	ART	d	dat|sg|masc	NK	23
23	General-Schatzmeister	General-Schatzmeister	NN	General-Schatzmeister	dat|sg|masc	NK	21
24	in	in	APPR	in	_	MO	26
25	Diensten	Diensten	NN	Dienst	dat|pl|masc	NK	24
26	stehenden	stehenden	ADJA	stehend	dat|sg|masc|pos	NK	27
27	Schreiber	Schreiber	NE	Schreiber	dat|sg|masc	CJ	19
28	wieder	wieder	ADV	wieder	_	MO	29
29	zugestellt	zugestellt	VVPP	zustellen	_	OC	30
30	werden	werden	VAINF	werden	_	RC	27
31	,	,	$,	,	_	--	30
32	sobald	sobald	KOUS	sobald	_	CP	37
33	diese	diese	PDAT	dies	nom|sg|fem	NK	34
34	Berichtigung	Berichtigung	NN	Berichtigung	nom|sg|fem	SB	37
35	vor	vor	APPR	vor	_	MO	37
36	sich	sich	PRF	er|es|sie	dat|sg|3	NK	35
37	gegangen	gegangen	VVPP	gehen	_	MO	29
38	,	,	$,	,	_	--	37
39	und	und	KON	und	_	CD	30
40	ein	ein	ART	ein	nom|sg|neut	NK	41
41	Proceß-Verbal	Proceß-Verbal	NE	Proceß-Verbal	nom|sg|neut	CJ	39
42	daruͤber	darüber	PAV	darüber	_	OP	43
43	aufgesetzt	aufgesetzt	VVPP	aufsetzen	_	OC	44
44	worden	worden	VAPP	werden	_	OC	41
45	.	.	SENT	.	_	--	44

1	XV	XV	CARD	XV	_	NK	0
2	.	.	SENT	.	_	NK	1

1	Da	Da	KOUS	da	_	CP	3
2	der	der	ART	d	nom|sg|masc	NK	3
3	Titer	Titer	NN	Titer	nom|sg|masc	--	0
4	,	,	$,	,	_	--	3
5	der	der	PRELS	d	nom|sg|masc	SB	44
6	,	,	$,	,	_	--	5
7	seit	seit	APPR	seit	_	MO	40
8	dem	dem	ART	d	dat|sg|masc	NK	10
9	1	1	CARD	@card@	_	NK	10
10	sten	Sten	NE	Sten	dat|sg|masc	NK	7
11	Jaͤnner	Januar	NN	Januar	dat|sg|masc	NK	10
12	1786	1786	CARD	@card@	_	NK	11
13	bis	bis	KON	bis	_	AC	14
14	zum	zum	APPRART	zum	dat|sg|masc	MNR	10
15	31	31	CARD	@card@	_	NK	16
16	sten	Sten	NE	Sten	nom|pl|fem	NK	14
17	December	Dezember	NN	December	nom|sg|masc	NK	16
18	1787	1787	CARD	@card@	_	NK	17
19	mit	mit	APPR	mit	_	MNR	16
20	eingeschlossen	eingeschlossen	VVPP	einschließen	_	NK	23
21	,	,	$,	,	_	--	20
22	verfertigten	verfertigten	ADJA	verfertigten	dat|pl|fem|pos	CJ	20
23	Goldmuͤnzen	Goldmünzen	NN	Goldmünzen	dat|pl|fem	NK	19
24	,	,	$,	,	_	--	23
25	in	in	APPR	in	_	MO	40
26	Gegenwart	Gegenwart	NN	Gegenwart	dat|sg|fem	NK	25
27	der	der	ART	d	gen|pl|masc	NK	39
28	durch	durch	APPR	durch	_	MO	38
29	den	den	ART	d	acc|sg|masc	NK	30
30	Schluß	Schluß	NN	Schluß	acc|sg|masc	NK	28
31	des	des	ART	d	gen|sg|masc	NK	32
32	Staatsraths	Staatsrats	NN	Staatsrat	gen|sg|masc	AG	30
33	vom	vom	APPRART	vom	dat|sg|masc	MNR	30
34	1	1	CARD	@card@	_	NK	35
35	sten	Sten	NE	Sten	nom|pl|fem	NK	33
36	Maͤrz	März	NE	März	*|*|masc	MNR	30
37	1788	1788	CARD	@card@	_	NK	36
38	ernannten	ernannten	ADJA	ernannten	dat|pl|fem|pos	NK	39
39	Commissarien	Kommissarien	NN	Kommissarie	dat|pl|fem	AG	26
40	berichtiget	berichtiget	VVPP	berichtiget	_	OC	41
41	worden	worden	VAPP	werden	_	NK	44
42	,	,	$,	,	_	--	41
43	so	so	ADV	so	_	MO	44
44	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	3
45	die	die	ART	d	nom|sg|fem	NK	46
46	Arbeit	Arbeit	NN	Arbeit	nom|sg|fem	SB	44
47	der	der	ART	d	gen|pl|masc	NK	48
48	Direktoren	Direktoren	NN	Direktor	gen|pl|masc	AG	46
49	im	im	APPRART	im	dat|sg|masc	MNR	48
50	Lauf	Lauf	NN	Lauf	dat|sg|masc	NK	49
51	der	der	ART	d	gen|pl|neut	NK	52
52	Jahre	Jahre	NN	Jahr	gen|pl|neut	AG	50
53	1786	1786	CARD	@card@	_	NK	52
54	und	und	KON	und	_	CD	53
55	1787	1787	CARD	@card@	_	CJ	54
56	nach	nach	APPR	nach	_	MO	44
57	den	den	ART	d	dat|pl|masc	NK	58
58	Erfolgen	Erfolgen	NN	Erfolg	dat|pl|masc	NK	56
59	dieser	dieser	PDAT	dies	gen|pl|fem	NK	60
60	Untersuchungen	Untersuchungen	NN	Untersuchung	gen|pl|fem	AG	58
61	,	,	$,	,	_	--	60
62	oder	oder	KON	oder	_	CD	44
63	nach	nach	APPR	nach	_	MO	71
64	neuern	neueren	ADJA	neu	dat|pl|masc|comp	NK	65
65	Proben	Proben	NN	Probe	dat|pl|fem	NK	63
66	die	die	ART	d	acc|sg|fem	NK	68
67	die	die	ART	d	acc|sg|fem	NK	68
68	Commission	Commission	NN	Kommission	acc|sg|fem	OA	69
69	anstellen	anstellen	VVINF	anstellen	_	OC	70
70	lassen	lassen	VVINF	lassen	_	OC	71
71	kann	kann	VMFIN	können	sg|3|pres|ind	CJ	62
72	,	,	$,	,	_	--	71
73	ohne	ohne	KOUI	ohne	_	CP	95
74	auf	auf	APPR	auf	_	MO	94
75	die	die	ART	d	acc|pl|masc	NK	76
76	Spruͤche	Sprüche	NN	Spruch	acc|pl|masc	NK	74
77	die	die	ART	d	acc|sg|fem	NK	88
78	der	der	ART	d	nom|sg|masc	NK	79
79	Muͤnz-Hof	Münz-Hof	NN	Münz-Hof	nom|sg|masc	SB	88
80	bereits	bereits	ADV	bereits	_	MO	81
81	uͤber	über	APPR	über	_	MO	86
82	einen	einen	ART	ein	acc|sg|masc	NK	83
83	Theil	Teil	NN	Teil	acc|sg|masc	NK	81
84	der	der	ART	d	gen|sg|fem	NK	85
85	Arbeit	Arbeit	NN	Arbeit	gen|sg|fem	AG	83
86	angestellt	angestellt	VVPP	anstellen	_	OC	87
87	haben	haben	VAINF	haben	_	OC	88
88	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	RC	76
89	,	,	$,	,	_	--	88
90	Acht	Acht	NN	Acht	_	OA	92
91	zu	zu	PTKZU	zu	_	PM	92
92	geben	geben	VVINF	geben	_	OC	86
93	,	,	$,	,	_	--	92
94	untersucht	untersucht	VVPP	untersuchen	_	OC	95
95	werden	werden	VAINF	werden	_	MO	71
96	.	.	SENT	.	_	--	95

1	Der	Der	ART	d	nom|sg|masc	NK	10
2	bey	bei	APPR	bei	_	MO	9
3	dem	dem	ART	d	dat|sg|masc	NK	4
4	General-Schatzmeister	General-Schatzmeister	NN	General-Schatzmeister	dat|sg|masc	NK	2
5	der	der	ART	d	gen|pl|fem	NK	6
6	Muͤnzen	Münzen	NN	Münze	gen|pl|fem	AG	4
7	in	in	APPR	in	_	MO	9
8	Diensten	Diensten	NN	Dienst	dat|pl|masc	NK	7
9	stehende	stehende	ADJA	stehend	nom|pl|*|pos	NK	10
10	Schreiber	Schreiber	NE	Schreiber	nom|pl|masc	SB	11
11	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
12	gehalten	gehalten	VVPP	halten	_	OC	13
13	seyn	sein	VAINF	sein	_	OC	11
14	,	,	$,	,	_	--	13
15	die	die	ART	d	nom|pl|masc	NK	16
16	Direktoren	Direktoren	NN	Direktor	nom|pl|masc	APP	10
17	,	,	$,	,	_	--	16
18	entweder	entweder	KON	entweder	_	MO	19
19	nach	nach	APPR	nach	_	PAR	16
20	dem	dem	ART	d	dat|sg|neut	NK	21
21	Proceß-Verbal	Proceß-Verbal	NE	Proceß-Verbal	dat|sg|neut	NK	19
22	der	der	ART	d	gen|pl|fem	NK	23
23	Proben	Proben	NN	Probe	gen|pl|fem	AG	21
