

1	USUS	USUS	FM	usus	nom|sg|*	SB	3
34	der	der	ART	d	nom|sg|masc	NK	36
35	weltlichen	weltlichen	ADJA	weltlich	*|sg|fem|pos	NK	36
36	Wollust	Wollust	NN	Wollust	*|sg|fem	DA	37
37	satt	satt	ADJD	satt	pos	PD	38
38	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	33
39	/	/	$,	/	_	--	38
40	daß	daß	KOUS	daß	_	CP	43
41	sie	sie	PPER	Sie	nom|pl|*|3	SB	43
42	sich	sich	PRF	er|es|sie	acc|pl|3	OA	43
43	divertiren	divertieren	VVINF	divertieren	_	SB	38
44	/	/	$,	/	_	--	43
45	oder	oder	KON	oder	_	CD	43
46	/	/	$,	/	_	--	45
47	wenn	wenn	KOUS	wenn	_	CP	51
48	sie	sie	PPER	Sie	nom|sg|fem|3	SB	51
49	aus	aus	APPR	aus	_	MO	51
50	Noth	Not	NN	Not	dat|sg|fem	NK	49
51	gezwungen	gezwungen	VVPP	zwingen	_	CJ	45
52	/	/	$,	/	_	--	51
53	es	es	PPER	es	nom|sg|neut|3	SB	51
54	nicht	nicht	PTKNEG	nicht	_	NG	57
55	Umgang	Umgang	NN	Umgang	acc|sg|masc	OA	56
56	nehmen	nehmen	VVINF	nehmen	_	OC	57
57	koͤnnen	können	VMFIN	können	_	RE	53
58	.	.	SENT	.	_	--	57

1	Solches	Solches	PIS	solch	nom|sg|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	2
4	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	5
5	Ordnung	Ordnung	NN	Ordnung	nom|sg|fem	PD	2
6	;	;	SENT	;	_	--	5

1	sondern	sondern	KON	sondern	_	JU	3
2	Regenten	Regenten	NN	Regent	nom|pl|masc	SB	3
3	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
4	arbeiten	arbeiten	VVINF	arbeiten	_	OC	3
5	/	/	$,	/	_	--	4
6	und	und	KON	und	_	CD	4
7	die	die	ART	d	acc|sg|fem	NK	8
8	Last	Last	NN	Last	acc|sg|fem	OA	12
9	selber	selber	PRF	selber	_	MNR	8
10	uͤber	über	APPR	über	_	MO	12
11	sich	sich	PRF	er|es|sie	acc|pl|3	NK	10
12	nehmen	nehmen	VVINF	nehmen	_	CJ	6
13	.	.	SENT	.	_	--	12

1	Und	Und	KON	und	_	JU	8
2	ob	ob	KOUS	ob	_	CP	8
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	8
4	zwar	zwar	ADV	zwar	_	MO	8
5	ihre	ihre	PPOSAT	ihr	acc|pl|fem	NK	6
6	Gehuͤlffen	Gehilfen	NN	Gehilfe	acc|pl|fem	OA	7
7	haben	haben	VAINF	haben	_	OC	8
8	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
9	/	/	$,	/	_	--	8
10	soll	soll	VMFIN	sollen	sg|3|pres|ind	CJ	8
11	doch	doch	ADV	doch	_	MO	10
12	die	die	ART	d	nom|sg|fem	NK	14
13	meiste	meiste	ADJA	meister	acc|sg|fem|sup	NK	14
14	Last	Last	NN	Last	acc|sg|fem	SB	10
15	auf	auf	APPR	auf	_	MO	17
16	sie	sie	PPER	Sie	acc|pl|fem|3	NK	15
17	bleiben	bleiben	VVINF	bleiben	_	OC	10
18	.	.	SENT	.	_	--	17

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	heissen	heißen	ADJA	heiß	pl|3|pres|ind	--	0
3	Goͤtter	Götter	NN	Gott	acc|pl|masc	OA	2
4	/	/	$,	/	_	--	3
5	und	und	KON	und	_	CD	2
6	sitzen	sitzen	NN	Sitz	pl|3|pres|ind	CJ	5
7	an	an	APPR	an	_	MO	6
8	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	9
9	Stelle	Stelle	NN	Stelle	acc|sg|fem	NK	7
10	/	/	$,	/	_	--	9
11	und	und	KON	und	_	CD	6
12	weil	weil	KOUS	weil	_	CP	20
13	dem	dem	ART	d	dat|sg|masc	NK	14
14	GOtt	Gott	NE	Gott	dat|sg|masc	DA	20
15	nicht	nicht	PTKNEG	nicht	_	NG	23
16	durch	durch	APPR	durch	_	MO	19
17	andere	andere	PIS	ander	acc|sg|fem	NK	16
18	die	die	ART	d	acc|sg|fem	NK	19
19	Welt	Welt	NN	Welt	acc|sg|fem	NK	14
20	regieret	regieret	VVFIN	regieren	pos	CJ	11
21	/	/	$,	/	_	--	20
22	sondern	sondern	KON	sondern	_	CD	6
23	Er	Er	PPER	Er	nom|sg|masc|3	SB	24
24	traͤget	trägt	VVFIN	tragen	sg|3|pres|ind	CJ	22
25	alles	alles	PIS	all	acc|sg|neut	OA	24
26	selbst	selbst	PRF	selbst	_	MO	27
27	mit	mit	APPR	mit	_	MO	24
28	seinem	seinem	PPOSAT	sein	dat|sg|neut	NK	30
29	kraͤfftigen	kräftigen	ADJA	kräftig	dat|sg|neut|pos	NK	30
30	Worte	Worte	NN	Wort	nom|pl|neut	NK	27
31	.	.	SENT	.	_	--	30

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	siehet	sieht	VVFIN	sehen	sg|3|pres|ind	--	0
3	auf	auf	APPR	auf	_	MO	2
4	alles	alles	PIS	all	acc|sg|neut	NK	3
5	:	:	SENT	:	_	--	4

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	sorget	sorget	ADJD	sorget	sg|3|pres|ind	--	0
3	vor	vor	APPR	vor	_	OP	2
4	alles	alles	PIS	all	acc|sg|neut	NK	3
5	:	:	SENT	:	_	--	4

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ordnet	ordnet	VVFIN	ordnen	sg|3|pres|ind	--	0
3	alles	alles	PIS	all	acc|sg|neut	OA	2
4	:	:	SENT	:	_	--	3

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	haͤlt	hält	VVFIN	halten	sg|3|pres|ind	--	0
3	/	/	$,	/	_	--	2
4	hebet	hebet	VVFIN	hebet	sg|3|pres|ind	MO	6
5	/	/	$,	/	_	--	4
6	leget	leget	VVIMP	legen	sg|3|pres|ind	CJ	2
7	alle	alle	PIAT	all	acc|pl|neut	NK	8
8	Dinge	Dinge	NN	Ding	acc|pl|neut	OA	6
9	.	.	SENT	.	_	--	8

1	Und	Und	KON	und	_	JU	3
2	das	das	PDS	d	nom|sg|neut	SB	3
3	thut	tut	VVFIN	tun	sg|3|pres|ind	--	0
4	Er	Er	PPER	Er	nom|sg|masc|3	SB	3
5	selbser	selbser	ADJA	selbser	comp	MO	3
6	wie	wie	KOUS	wie	_	CM	7
7	Christus	Christus	NE	Christus	dat|sg|*	CC	5
8	saget	saget	VVFIN	sagen	sg|3|pres|ind	MO	3
9	.	.	SENT	.	_	--	8

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Vater	Vater	NN	Vater	nom|sg|masc	SB	3
3	wircket	wirket	VVPP	wirket	sg|3|pres|ind	--	0
4	bisher	bisher	ADV	bisher	_	MO	3
5	/	/	$,	/	_	--	4
6	und	und	KON	und	_	CD	3
7	ich	ich	PPER	ich	nom|sg|*|1	SB	8
8	wircke	wirke	VVFIN	wirken	sg|1|pres|ind	CJ	6
9	auch	auch	ADV	auch	_	MO	8
10	.	.	SENT	.	_	--	9

1	Ja	Ja	ITJ	ja	_	DM	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	darff	darf	VMFIN	dürfen	sg|3|pres|ind	--	0
4	sagen	sagen	VVINF	sagen	_	OC	3
5	/	/	$,	/	_	--	4
6	es	es	PPER	es	nom|sg|neut|3	SB	7
7	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	4
8	kein	kein	PIAT	kein	nom|sg|masc	NK	9
9	Mensch	Mensch	NN	Mensch	nom|sg|masc	PD	7
10	auf	auf	APPR	auf	_	MO	7
11	dem	dem	ART	d	dat|sg|masc	NK	12
12	Erdbboden	Erdboden	NN	Erdboden	dat|sg|masc	NK	10
13	/	/	$,	/	_	--	12
14	der	der	PRELS	d	dat|sg|fem	NK	16
15	mehr	mehr	ADV	mehr	*|*|*	NK	16
16	Verdruß	Verdruß	NN	Verdruß	nom|sg|masc	PD	7
17	/	/	$,	/	_	--	16
18	Muͤhe	Mühe	NN	Mühe	acc|sg|fem	SB	24
19	und	und	KON	und	_	CD	18
20	Plagen	Plagen	NN	Plage	dat|pl|fem	CJ	19
21	von	von	APPR	von	_	PG	18
22	den	den	ART	d	dat|pl|masc	NK	23
23	Menschen	Menschen	NN	Mensch	dat|pl|masc	NK	21
24	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	7
25	/	/	$,	/	_	--	24
26	daß	daß	KOUS	daß	_	CP	30
27	ich	ich	PPER	ich	nom|sg|*|1	SB	30
28	so	so	ADV	so	_	MO	29
29	reden	reden	VVINF	reden	_	OC	30
30	mag	mag	VMFIN	mögen	sg|3|pres|ind	RE	6
31	aus	aus	APPR	aus	_	MO	30
32	Psal.	Psal.	NE	Psalmen	*|*|*	PNC	33
33	XCV	XCV	CARD	XCV	dat|sg|*	NK	31
34	,	,	$,	,	_	--	33
35	10.	10.	CARD	@ord@	gen|sg|masc|pos	NK	36
36	Esa	Esa	NE	Esa	nom|sg|*	APP	33
37	.	.	SENT	.	_	--	36
38	LXIII	LXIII	FM	LXIII	_	PAR	33
39	,	,	$,	,	_	--	38
40	10.	10.	CARD	@ord@	_	SB	30
41	als	als	KOUS	als	_	MNR	40
42	GOTT	Gott	NE	Gott	nom|sg|masc	NK	41
43	/	/	$,	/	_	--	42
44	und	und	KON	und	_	CD	24
45	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	44
46	s	s	PPER	es	nom|sg|neut|3	SB	45
47	doch	doch	ADV	doch	_	MO	45
48	nicht	nicht	PTKNEG	nicht	_	NG	45
49	uͤberdruͤßig	überdrüssig	ADJD	überdrüssig	pos	PD	45
50	/	/	$,	/	_	--	49
51	sondern	sondern	KON	sondern	_	CD	45
52	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	51
53	mit	mit	APPR	mit	_	MO	52
54	allen	allen	PIAT	all	dat|pl|fem	NK	55
55	Geduld	Geduld	NN	Geduld	dat|sg|fem	NK	53
56	:	:	SENT	:	_	--	55

1	Viel	Viel	ADV	viel	_	MO	2
2	weniger	weniger	ADV	wenig	_	MO	3
3	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
4	denn	denn	ADV	denn	_	MO	3
5	/	/	$,	/	_	--	4
6	die	die	PRELS	d	nom|pl|fem	SB	12
7	unter	unter	APPR	unter	_	MO	12
8	GOTT	Gott	NE	Gott	dat|sg|masc	NK	7
9	und	und	KON	und	_	CD	8
10	seine	seine	PPOSAT	sein	nom|pl|masc	NK	11
11	Substituten	Substituten	NN	Substituten	nom|pl|masc	CJ	9
12	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	4
13	/	/	$,	/	_	--	12
14	die	die	ART	d	acc|sg|fem	NK	15
15	Arbeit	Arbeit	NN	Arbeit	acc|sg|fem	OA	18
16	und	und	KON	und	_	CD	15
17	Plagen	Plagen	NN	Plage	acc|pl|fem	CJ	16
18	scheuen	scheuen	VVFIN	scheuen	_	OC	3
19	/	/	$,	/	_	--	18
20	oder	oder	KON	oder	_	CD	3
21	/	/	$,	/	_	--	20
22	wie	wie	KOUS	wie	_	CM	23
23	vielmehr	vielmehr	ADV	vielmehr	_	MO	24
24	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	CJ	20
25	sie	sie	PPER	Sie	nom|pl|*|3	SB	24
26	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	27
27	Sinn	Sinn	NN	Sinn	acc|sg|masc	OA	28
28	haben	haben	VAFIN	haben	pl|3|pres|ind	OC	24
29	/	/	$,	/	_	--	28
30	wie	wie	KOUS	wie	_	MO	32
31	Sirach	Sirach	NE	Sirach	nom|sg|*	SB	32
32	schreibet	schreibet	VVFIN	schreiben	sg|3|pres|ind	OC	28
33	:	:	SENT	:	_	--	32

1	Was	Was	PWS	was	acc|sg|neut	SB	5
2	dir	dir	PPER	du	dat|sg|*|2	DA	4
3	GOtt	Gott	NE	Gott	nom|sg|masc	OA	4
4	befohlen	befohlen	VVPP	befehlen	_	OC	5
5	hat	hat	VAFIN	haben	sg|3|pres|ind	RE	7
6	/	/	$,	/	_	--	5
7	deß	dessen	PRELAT	d	gen|sg|neut	OA	8
8	nimm	nimm	VVIMP	nehmen	acc|sg|masc	--	0
9	dich	dich	PPER	du	acc|sg|*|2	OA	8
10	stets	stets	ADV	stets	_	MO	8
11	an	an	PTKVZ	an	_	SVP	8
12	.	.	SENT	.	_	--	11

1	GOTT	Gott	NE	Gott	nom|sg|masc	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	darumb	darum	PAV	darum	_	MO	10
4	Regenten	Regenten	NN	Regent	acc|pl|masc	DA	10
5	laͤngere	längere	ADJA	lang	acc|sg|fem|comp	NK	6
6	Arme	Arme	ADJA	arm	acc|pl|masc	OA	10
7	und	und	KON	und	_	CD	6
8	staͤrckere	stärkere	ADJA	stark	nom|pl|masc|comp	NK	9
9	Haͤnde	Hände	NN	Hand	acc|pl|fem	CJ	7
10	gegeben	gegeben	VVPP	geben	_	OC	2
11	/	/	$,	/	_	--	10
12	daß	daß	KOUS	daß	_	CP	19
13	sie	sie	PPER	Sie	nom|pl|*|3	SB	19
14	mehr	mehr	ADV	mehr	_	MO	15
15	arbeiten	arbeiten	VVINF	arbeiten	pl|3|pres|ind	OC	19
16	und	und	KON	und	_	CD	15
17	mehr	mehr	ADV	mehr	*|*|*	OA	18
18	tragen	tragen	VVINF	tragen	_	CJ	16
19	muͤssen	müssen	VMFIN	müssen	_	RE	3
20	/	/	$,	/	_	--	19
21	als	als	KOUS	als	_	CM	22
22	andere	andere	PIS	ander	nom|pl|*	CC	17
23	.	.	SENT	.	_	--	22

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	11
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	11
3	nun	nun	ADV	nun	_	MO	11
4	nicht	nicht	PTKNEG	nicht	_	NG	5
5	ausstrecket	ausstrecket	VVFIN	ausstrecket	pos	MO	11
6	/	/	$,	/	_	--	5
7	sondern	sondern	KON	sondern	_	CD	5
8	in	in	APPR	in	_	CJ	7
9	den	den	ART	d	acc|sg|masc	NK	10
10	Schooß	Schoß	NN	Schoß	acc|sg|masc	NK	8
11	leget	leget	VVIMP	legen	sg|3|pres|ind	RE	13
12	/	/	$,	/	_	--	11
13	der	der	PDS	d	nom|sg|masc	SB	14
14	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
15	ein	ein	ART	ein	nom|sg|masc	NK	17
16	unnuͤtzer	unnützer	ADJA	unnützer	nom|sg|masc|pos	NK	17
17	Knecht	Knecht	NN	Knecht	nom|sg|masc	PD	14
18	/	/	$,	/	_	--	17
19	und	und	KON	und	_	CD	14
20	thut	tut	VVFIN	tun	sg|3|pres|ind	CJ	19
21	seines	seines	PPOSAT	sein	gen|sg|neut	NK	22
22	Herrn	Herrn	NN	Herr	dat|sg|masc	DA	20
23	Willen	Willen	NN	Wille	acc|sg|masc	NK	22
24	nicht	nicht	PTKNEG	nicht	_	NG	20
25	.	.	SENT	.	_	--	24

1	O	O	ITJ	O	_	DM	50
2	wenn	wenn	KOUS	wenn	_	CP	7
3	Regenten	Regenten	NN	Regent	nom|pl|masc	SB	7
4	die	die	ART	d	acc|sg|fem	NK	6
5	schwere	schwere	ADJA	schwer	acc|sg|fem|pos	NK	6
6	Rechenschafft	Rechenschaft	NN	Rechenschaft	acc|sg|fem	OA	7
7	bedaͤchten	bedächten	VVFIN	bedächten	_	SB	12
8	/	/	$,	/	_	--	7
9	welche	welche	PRELS	welch	acc|pl|neut	SB	14
10	von	von	APPR	von	_	PG	7
11	ihnen	ihnen	PPER	sie	dat|pl|*|3	NK	10
12	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
13	gefordert	gefordert	VVPP	fordern	_	OC	14
14	werden	werden	VAINF	werden	_	OC	12
15	/	/	$,	/	_	--	14
16	und	und	KON	und	_	CD	12
17	daß	daß	KOUS	daß	_	CP	25
18	GOtt	Gott	NE	Gott	nom|sg|masc	SB	25
19	/	/	$,	/	_	--	18
20	wo	wo	PWAVREL	wo	_	MO	24
21	was	was	PWREL	was	nom|sg|neut	OA	24
22	im	im	APPRART	im	dat|sg|neut	MO	24
23	Regiment	Regiment	NN	Regiment	dat|sg|neut	NK	22
24	versehen	versehen	VVPP	versehen	_	PD	25
25	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	16
26	/	/	$,	/	_	--	25
27	es	es	PPER	es	nom|sg|neut|3	EP	12
28	nicht	nicht	PTKNEG	nicht	_	NG	41
29	so	so	ADV	so	_	MO	30
30	wohl	wohl	ADV	wohl	_	MO	41
31	von	von	APPR	von	_	MO	41
32	Ihren	Ihren	PPOSAT	Ihr	dat|pl|masc	NK	33
33	Raͤthen	Räten	NN	Rat	dat|pl|masc	NK	31
34	und	und	KON	und	_	CD	33
35	Bedienten	Bedienten	NA	Bediente	dat|pl|masc	CJ	34
36	/	/	$,	/	_	--	35
37	als	als	KOKOM	als	_	AC	38
38	von	von	APPR	von	_	CJ	31
39	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	NK	38
40	selbst	selbst	PRF	selbst	_	MNR	39
41	fordern	fordern	VVINF	fordern	_	OC	12
42	werde	werde	VAFIN	werden	sg|3|pres|subj	OC	41
43	/	/	$,	/	_	--	42
44	und	und	KON	und	_	CD	42
45	daß	daß	KOUS	daß	_	CP	50
46	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	50
47	es	es	PPER	es	acc|sg|neut|3	OA	49
48	selbst	selbst	PRF	selbst	_	MNR	39
49	buͤssen	büßen	VVINF	büssen	_	OC	50
50	muͤssen	müssen	VMFIN	müssen	_	CC	29
51	/	/	$,	/	_	--	50
52	was	was	PWREL	was	nom|sg|neut	SB	63
53	durch	durch	APPR	durch	_	MO	60
54	Ihre	Ihre	PPOSAT	Ihr	acc|sg|fem	NK	56
55	nachlaͤßige	nachlässige	ADJA	nachlässige	acc|sg|fem|pos	NK	56
56	Auffsicht	Aufsicht	NN	Aufsicht	acc|sg|fem	NK	53
57	und	und	KON	und	_	CD	56
58	Wolluͤsten	Wollüsten	ADJA	Wollüsten	gen|sg|fem|sup	NK	59
59	unrecht	Unrecht	NN	Unrecht	acc|sg|neut	CJ	57
60	geschehen	geschehen	VVPP	geschehen	_	OC	63
61	/	/	$,	/	_	--	60
62	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	63
63	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	CJ	44
64	des	des	ART	d	gen|sg|neut	NK	65
65	Wollebens	Wohllebens	NN	Wohllebens	gen|sg|neut	AG	56
66	und	und	KON	und	_	CD	65
67	aller	aller	PIAT	all	gen|sg|fem	NK	68
68	Uppigkeit	Üppigkeit	NN	Üppigkeit	gen|sg|fem	CJ	66
69	wohl	wohl	ADV	wohl	_	MO	70
70	vergessen	vergessen	VVINF	vergessen	_	OC	63
71	/	/	$,	/	_	--	70
72	und	und	KON	und	_	CD	70
73	lieber	lieber	ADV	gern	_	MO	79
74	selbst	selbst	PRF	selbst	_	MO	79
75	hinten	hinten	ADV	hinten	_	PD	78
76	und	und	KON	und	_	CD	75
77	fornen	vornähn	ADJD	vornähn	_	CJ	76
78	seyn	sein	VAINF	sein	_	OC	79
79	wollen	wollen	VMFIN	wollen	_	MO	92
80	/	/	$,	/	_	--	79
81	auf	auf	APPR	auf	_	AC	92
82	daß	daß	KOUS	daß	_	CP	92
83	durch	durch	APPR	durch	_	MO	92
84	Ihre	Ihre	PPOSAT	Ihr	acc|sg|fem	NK	85
85	Hand	Hand	NN	Hand	acc|sg|fem	NK	83
86	und	und	KON	und	_	CD	85
87	Auffsicht	Aufsicht	NN	Aufsicht	acc|sg|fem	CJ	86
88	des	des	ART	d	gen|sg|masc	NK	89
89	HERRN	Herrn	NN	Herr	gen|sg|masc	AG	85
90	Werck	Werk	NN	Werk	nom|sg|masc	NK	89
91	ernstlich	ernstlich	ADJD	ernstlich	pos	MO	92
92	geschehe	geschehe	VVFIN	geschehen	sg|3|pres|subj	CJ	72
93	/	/	$,	/	_	--	92
94	und	und	KON	und	_	CD	92
95	Sie	Sie	PPER	Sie	nom|sg|*|3	SB	99
96	in	in	APPR	in	_	MO	99
97	keine	keine	PIAT	kein	acc|sg|fem	NK	98
98	Verantwortung	Verantwortung	NN	Verantwortung	acc|sg|fem	NK	96
99	geriethen	gerieten	VVFIN	geraten	pl|3|past|ind	CJ	94
100	/	/	$,	/	_	--	99
101	weil	weil	KOUS	weil	_	CP	106
102	das	das	ART	d	nom|sg|neut	NK	104
103	schwere	schwere	ADJA	schwer	nom|sg|neut|pos	NK	104
104	Wort	Wort	NN	Wort	nom|sg|neut	SB	106
105	drauff	drauf	PAV	darauf	_	MO	106
106	stehet	stehet	VVFIN	stehen	sg|3|pres|ind	MO	99
107	:	:	SENT	:	_	--	106

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
3	wohl	wohl	ADV	wohl	_	MO	4
4	gesagt	gesagt	VVPP	sagen	_	OC	2
5	:	:	SENT	:	_	--	4

1	Ihr	Ihr	PPER	Sie	nom|pl|*|2	SB	2
2	seyd	seid	VAFIN	sein	pl|2|pres|ind	--	0
3	Goͤtter	Götter	NN	Gott	nom|pl|masc	PD	2
4	/	/	$,	/	_	--	3
5	und	und	KON	und	_	CD	3
6	allzumahl	allzumal	ADV	allzumal	_	MO	7
7	Kinder	Kinder	NN	Kind	nom|pl|neut	CJ	5
8	des	des	ART	d	gen|sg|masc	NK	9
9	Hoͤchsten	Höchsten	NA	Höchste	gen|sg|masc	AG	7
10	/	/	$,	/	_	--	9
11	aber	aber	KON	aber	_	CD	2
12	ihr	ihr	PPER	Ihr	dat|sg|fem|3	SB	13
13	werdet	werdet	VAFIN	werden	pl|2|pres|ind	CJ	11
14	sterben	sterben	VVINF	sterben	_	OC	13
15	/	/	$,	/	_	--	14
16	wie	wie	KOUS	wie	_	CM	17
17	Menschen	Menschen	NN	Mensch	nom|pl|masc	MO	14
18	/	/	$,	/	_	--	17
19	und	und	KON	und	_	CD	14
20	wie	wie	KOUS	wie	_	MO	25
21	ein	ein	ART	ein	nom|sg|masc	NK	22
22	Tyrann	Tyrann	NN	Tyrann	nom|sg|masc	SB	25
23	zu	zu	APPR	zu	_	CVC	25
24	Grunde	Grunde	NN	Grund	dat|sg|masc	NK	23
25	gehen	gehen	VVINF	gehen	_	CJ	19
26	.	.	SENT	.	_	--	25

1	Ja	Ja	ADV	ja	_	DM	2
2	moͤchte	möchte	VMFIN	mögen	sg|3|pres|ind	--	0
3	iemand	jemand	PIS	jemand	nom|sg|masc	SB	2
4	einwenden	einwenden	VVFIN	einwenden	acc|sg|masc|pos	NK	6
5	/	/	$,	/	_	--	4
6	Fuͤrsten	Fürsten	NN	Fürst	dat|pl|masc	SB	9
7	und	und	KON	und	_	CD	6
8	Regenten	Regenten	NN	Regent	dat|pl|neut	CJ	7
9	machen	machen	VVFIN	machen	pl|3|pres|ind	OC	2
10	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	9
11	offt	oft	ADV	oft	_	MO	9
12	selbst	selbst	ADV	selbst	_	MO	14
13	viel	viel	PIAT	viel	*|*|*	NK	14
14	Plagen	Plagen	NN	Plage	acc|pl|fem	OA	9
15	/	/	$,	/	_	--	14
16	derer	derer	PDAT	d	gen|sg|fem	OA	9
17	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	20
18	sich	sich	PRF	er|es|sie	acc|sg|3	OA	19
19	entbrechen	entbrechen	VVPP	entbrechen	_	OC	20
20	koͤnten	könnten	VMFIN	können	pl|3|past|subj	RC	16
21	/	/	$,	/	_	--	20
22	wenn	wenn	KOUS	wenn	_	CP	27
23	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	27
24	sich	sich	PRF	er|es|sie	dat|pl|3	OA	27
25	des	des	ART	d	gen|sg|neut	NK	26
26	Kriegens	Kriegens	NN	Kriegens	gen|sg|neut	OG	27
27	enthielten	enthielten	VVFIN	enthalten	pl|3|past|ind	MO	2
28	/	/	$,	/	_	--	27
29	die	die	ART	d	nom|sg|fem	NK	30
30	Zahl	Zahl	NN	Zahl	nom|sg|fem	OA	33
31	der	der	ART	d	gen|pl|masc	NK	32
32	Diener	Diener	NN	Diener	gen|pl|masc	AG	30
33	verringerten	verringerten	VVFIN	verringern	pl|3|past|ind	CJ	27
34	/	/	$,	/	_	--	33
35	oder	oder	KON	oder	_	CD	33
36	mit	mit	APPR	mit	_	MO	43
37	frommen	frommen	ADJA	fromm	dat|pl|masc|pos	NK	38
38	Dienern	Dienern	NN	Diener	dat|pl|masc	NK	36
39	Ihren	Ihren	PPOSAT	Ihr	acc|sg|masc	NK	40
40	Hof	Hof	NN	Hof	acc|sg|masc	OA	43
41	und	und	KON	und	_	CD	40
42	Land	Land	NN	Land	acc|sg|neut	CJ	41
43	besetzen	besetzen	VVINF	besetzen	_	CJ	35
44	/	/	$,	/	_	--	43
45	und	und	KON	und	_	CD	43
46	im	im	APPRART	im	dat|sg|neut	MO	51
47	uͤbrigen	übrigen	ADJA	übrig	dat|sg|neut|pos	NK	46
48	nicht	nicht	PTKNEG	nicht	_	NG	51
49	so	so	ADV	so	_	MO	50
50	guͤtig	gütig	ADJD	gütig	pos	PD	51
51	waͤren	wären	VAFIN	sein	pl|3|past|subj	CJ	45
52	/	/	$,	/	_	--	51
53	sondern	sondern	KON	sondern	_	CD	43
54	gegen	gegen	APPR	gegen	_	MO	65
55	die	die	ART	d	acc|sg|fem	NK	54
56	/	/	$,	/	_	--	55
57	die	die	PRELS	d	nom|pl|*	SB	60
58	unter	unter	APPR	unter	_	MO	60
59	Ihnen	Ihnen	PPER	Sie	dat|pl|fem|3	NK	58
60	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	55
61	/	/	$,	/	_	--	60
62	einen	einen	ART	ein	acc|sg|masc	NK	63
63	haͤrtern	Härtern	NN	Härtern	acc|sg|masc	OA	65
64	Ernst	Ernst	NN	Ernst	acc|sg|masc	NK	63
65	sehen	sehen	VVINF	sehen	_	OC	66
66	liessen	ließen	VVFIN	lassen	pl|3|past|ind	CJ	53
67	.	.	SENT	.	_	--	66

1	Nun	Nun	ADV	nun	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	wohl	wohl	ADV	wohl	_	MO	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	ohne	ohne	APPR	ohne	_	MO	2
7	/	/	$,	/	_	--	6
8	manche	manche	PIAT	manch	nom|pl|masc	NK	9
9	Regenten	Regenten	NN	Regent	nom|pl|masc	SB	10
10	koͤnten	könnten	VMFIN	können	pl|3|past|subj	CJ	2
11	wohl	wohl	ADV	wohl	_	MO	10
12	mehrere	mehrere	PIAT	mehrere	nom|pl|masc	NK	13
13	Ruhe	Ruhe	NN	Ruhe	acc|sg|fem	SB	16
14	und	und	KON	und	_	CD	13
15	Friede	Friede	NN	Friede	acc|pl|masc	CJ	14
16	haben	haben	VAFIN	haben	pl|3|pres|ind	OC	10
17	/	/	$,	/	_	--	16
18	aber	aber	KON	aber	_	CD	16
19	sie	sie	PPER	Sie	nom|pl|*|3	SB	20
20	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	CJ	18
21	lieber	lieber	ADJA	lieb	nom|sg|masc|pos	NK	22
