

1	Aus	Aus	APPR	aus	_	--	0
273	,	,	$,	,	_	--	272
274	in	in	APPR	in	_	MNR	276
275	Warberg	Warberg	NE	Warberg	dat|sg|neut	NK	274
276	H.	Herr	NN	Herr	nom|sg|masc	CJ	270
277	Sup	Superior	NN	Superior	nom|sg|masc	NK	276
278	.	.	SENT	.	_	--	277
279	Goͤtze	Götze	NE	Götze	acc|pl|masc	PAR	276
280	,	,	$,	,	_	--	279
281	in	in	APPR	in	_	MO	283
282	Wolfenbuͤttel	Wolfenbüttel	NE	Wolfenbüttel	dat|sg|neut	NK	281
283	H.	Herr	NN	Herr	nom|sg|masc	CJ	276
284	Prof.	Professor	NN	Professor	nom|sg|masc	NK	283
285	Trapp	Trapp	NE	Trapp	nom|sg|masc	NK	283
286	,	,	$,	,	_	--	285
287	H.	Herr	NN	Herr	nom|sg|masc	CJ	283
288	Conr	Conrad	NE	Conrad	nom|sg|masc	NK	287
289	.	.	SENT	.	_	--	288
290	Heusinger	Heusinger	NE	Heusinger	nom|sg|masc	CJ	287
291	u.	und	KON	und	_	CD	290
292	H.	Herr	NN	Herr	dat|sg|masc	CJ	291
293	Herold	Herold	NE	Herold	nom|sg|neut	NK	292
294	in	in	APPR	in	_	MNR	292
295	der	der	ART	d	dat|sg|fem	--	0
296	Schulbuchhandlung	Schulbuchhandlung	NN	Schulbuchhandlung	dat|sg|fem	NK	294
297	,	,	$,	,	_	--	296
298	in	in	APPR	in	_	CJ	294
299	Wolstorf	Wolstorf	NE	Wolstorf	dat|sg|neut	AG	300
300	H.	Herr	NN	Herr	nom|sg|masc	NK	298
301	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	302
302	Bernhard	Bernhard	NE	Bernhard	nom|sg|masc	NK	300
303	,	,	$,	,	_	--	302
304	in	in	APPR	in	_	CJ	298
305	Woltwische	Woltwische	NE	Woltwische	dat|pl|masc|pos	NK	7
306	H.	Herr	NN	Herr	nom|sg|masc	NK	304
307	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	308
308	Sander	Sander	NE	Sander	nom|sg|masc	NK	306
309	.	.	SENT	.	_	--	308

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	15
2	also	also	ADV	also	_	MO	15
3	einem	einem	ART	ein	dat|sg|neut	CC	2
4	von	von	APPR	von	_	PG	3
5	diesen	diesen	PDAT	dies	dat|pl|masc	NK	6
6	Herren	Herren	NN	Herr	dat|pl|masc	NK	4
7	,	,	$,	,	_	--	6
8	oder	oder	KON	oder	_	CD	6
9	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	10
10	Herrn	Herrn	NN	Herr	dat|sg|masc	CJ	8
11	Pastor	Pastor	NN	Pastor	nom|sg|masc	NK	10
12	ein	ein	ART	ein	nom|sg|masc	NK	14
13	gut	gut	ADJA	gut	pos	MO	14
14	Wort	Wort	NN	Wort	acc|sg|neut	OA	15
15	giebt	gibt	VVFIN	geben	sg|3|pres|ind	RE	17
16	,	,	$,	,	_	--	15
17	der	der	PDS	d	nom|sg|masc	SB	18
18	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
19	ihm	ihm	PPER	er	dat|sg|masc|3	DA	21
20	gern	gern	ADV	gern	_	MO	21
21	sagen	sagen	VVINF	sagen	_	OC	18
22	,	,	$,	,	_	--	21
23	wie	wie	KOUS	wie	_	MO	28
24	er	er	PPER	er	nom|sg|masc|3	SB	28
25	an	an	APPR	an	_	MO	28
26	diese	diese	PDAT	dies	acc|sg|fem	NK	27
27	Zeitung	Zeitung	NN	Zeitung	acc|sg|fem	NK	25
28	koͤmmt	kommt	VVFIN	kommen	sg|3|pres|ind	OC	21
29	.	.	SENT	.	_	--	28

1	Wenn	Wenn	KOUS	wenn	_	CP	6
2	der	der	PDS	d	nom|sg|masc	SB	6
3	aber	aber	ADV	aber	_	MO	6
4	nicht	nicht	PTKNEG	nicht	_	NG	6
5	dazu	dazu	PAV	dazu	_	OP	6
6	raͤth	rät	VVFIN	raten	sg|3|pres|ind	RE	8
7	,	,	$,	,	_	--	6
8	so	so	ADV	so	_	MO	9
9	rathe	rate	ADJD	rate	sg|1|past|ind	--	0
10	ich	ich	PPER	ich	nom|sg|*|1	SB	9
11	auch	auch	ADV	auch	_	MO	9
12	,	,	$,	,	_	--	11
13	sie	sie	PPER	Sie	acc|pl|*|3	OA	17
14	ja	ja	ADV	ja	_	MO	17
15	nicht	nicht	PTKNEG	nicht	_	NG	17
16	zu	zu	PTKZU	zu	_	PM	17
17	lesen	lesen	VVINF	lesen	_	OC	9
18	.	.	SENT	.	_	--	17

1	Jch	Ich	PPER	ich	nom|sg|*|1	SB	2
2	daͤchte	dächte	VVFIN	dachte:	sg|1|pres|ind	--	0
3	:	:	SENT	:	_	--	2
4	wenn	wenn	KOUS	wenn	_	CP	10
5	2	2	CARD	@card@	_	MO	10
6	oder	oder	KON	oder	_	CD	5
7	3	3	CARD	@card@	_	CJ	6
8	ein	ein	ART	ein	acc|sg|neut	NK	9
9	Blatt	Blatt	NN	Blatt	acc|sg|neut	OA	10
10	hielten	hielten	VVFIN	halten	pl|3|past|ind	MO	2
11	,	,	$,	,	_	--	10
12	und	und	KON	und	_	CD	2
13	es	es	PPER	es	acc|sg|neut|3	OA	16
14	sich	sich	PRF	er|es|sie	dat|pl|3	OA	16
15	einander	einander	PRF	einander	_	OA	16
16	zuschickten	zuschickten	VVFIN	zuschicken	pl|3|past|ind	CJ	12
17	;	;	SENT	;	_	--	16
18	so	so	ADV	so	_	MO	19
19	kostet	kostet	VVFIN	kosten	sg|3|pres|ind	OC	16
20	es	es	PPER	es	nom|sg|neut|3	SB	19
21	noch	noch	ADV	noch	_	MO	22
22	weniger	weniger	ADJD	wenig	*|*|*	MO	19
23	.	.	SENT	.	_	--	22

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Zeitung	Zeitung	NN	Zeitung	nom|sg|fem	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	zu	zu	PTKZU	zu	_	PM	5
5	haben	haben	VAFIN	haben	_	OC	3
6	in	in	APPR	in	_	MO	3
7	dem	dem	ART	d	dat|sg|neut	NK	8
8	Fuͤrstl.	Fürstlichen	ADJA	fürstlich	dat|sg|neut	NK	6
9	Jntelligenz-Comtoir	Jntelligenz-Comtoir	NN	Intelligenz-Comtoir	nom|sg|*	NK	8
10	in	in	APPR	in	_	MNR	8
11	Braunschweig	Braunschweig	NE	Braunschweig	dat|sg|neut	NK	10
12	und	und	KON	und	_	CD	6
13	auf	auf	APPR	auf	_	CJ	12
14	allen	allen	PIAT	all	dat|pl|neut	NK	15
15	Postaͤmtern	Postämtern	NN	Postamt	dat|pl|neut	NK	13
16	.	.	SENT	.	_	--	15

1	Jch	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	5
4	ehrlicher	ehrlicher	ADJA	ehrlich	nom|sg|masc|pos	NK	5
5	Landmann	Landmann	NN	Landmann	nom|sg|masc	PD	2
6	und	und	KON	und	_	CD	5
7	aufrichtiger	aufrichtiger	ADJA	aufrichtig	nom|sg|masc|pos	NK	8
8	Freund	Freund	NN	Freund	nom|sg|masc	CJ	6
9	der	der	ART	d	gen|sg|fem	NK	10
10	Landleute	Landleute	NN	Landleute	gen|pl|*	AG	8
11	.	.	SENT	.	_	--	10

1	Jetzt	Jetzt	ADV	jetzt	_	MO	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	nur	nur	ADV	nur	_	MO	6
5	gleich	gleich	ADV	gleich	_	MO	6
6	mit	mit	APPR	mit	_	MO	12
7	der	der	ART	d	dat|sg|fem	NK	8
8	Zeitung	Zeitung	NN	Zeitung	dat|sg|fem	NK	6
9	selbst	selbst	PRF	selbst	_	MO	12
10	den	den	ART	d	acc|sg|masc	NK	11
11	Anfang	Anfang	NN	Anfang	acc|sg|masc	OA	12
12	machen	machen	VVINF	machen	_	OC	2
13	,	,	$,	,	_	--	12
14	damit	damit	KOUS	damit	_	CP	17
15	ein	ein	ART	ein	nom|sg|masc	NK	16
16	jeder	jeder	PIS	jed	nom|sg|masc	SB	17
17	sieht	sieht	VVFIN	sehen	sg|3|pres|ind	MO	2
18	,	,	$,	,	_	--	17
19	was	was	PWREL	was	acc|sg|neut	OA	25
20	er	er	PPER	er	nom|sg|masc|3	SB	26
21	etwa	etwa	ADV	etwa	_	MO	25
22	fuͤrs	fürs	APPRART	fürs	acc|sg|neut	MO	25
23	Geld	Geld	NN	Geld	acc|sg|neut	NK	22
24	zu	zu	PTKZU	zu	_	PM	25
25	lesen	lesen	VVINF	lesen	_	OC	26
26	bekommt	bekommt	VVFIN	bekommen	sg|3|pres|ind	RC	11
27	.	.	SENT	.	_	--	26

1	Aber	Aber	KON	aber	_	JU	4
2	,	,	$,	,	_	--	1
3	ich	ich	PPER	ich	nom|sg|*|1	SB	4
4	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
5	nicht	nicht	PTKNEG	nicht	_	NG	4
6	helfen	helfen	VVINF	helfen	_	OC	4
7	,	,	$,	,	_	--	6
8	ich	ich	PPER	ich	nom|sg|*|1	SB	9
9	muß	muß	VMFIN	müssen	sg|3|pres|ind	CJ	4
10	mit	mit	APPR	mit	_	MO	12
11	Krieg	Krieg	NN	Krieg	dat|sg|masc	NK	10
12	anfangen	anfangen	VVINF	anfangen	_	OC	9
13	.	.	SENT	.	_	--	12

1	Doch	Doch	ADV	doch	_	JU	3
2	das	das	PDS	d	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	immer	immer	ADV	immer	_	MO	3
5	ein	ein	ART	ein	nom|sg|neut	NK	7
6	gutes	gutes	ADJA	gut	acc|sg|neut|pos	NK	7
7	Zeichen	Zeichen	NN	Zeichen	acc|sg|neut	PD	3
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	3
10	ein	ein	ART	ein	nom|sg|masc	NK	11
11	Beweis	Beweis	NN	Beweis	nom|sg|masc	CJ	9
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	17
14	wir	wir	PPER	wir	nom|pl|*|1	SB	17
15	in	in	APPR	in	_	MO	17
16	Frieden	Frieden	NN	Frieden	dat|sg|masc	NK	15
17	leben	leben	VVINF	leben	_	OC	11
18	.	.	SENT	.	_	--	17

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	hoͤrt	hört	VVFIN	hören	sg|3|pres|ind	--	0
3	,	,	$,	,	_	--	2
4	und	und	KON	und	_	CD	2
5	schreibt	schreibt	VVFIN	schreiben	sg|3|pres|ind	CJ	4
6	,	,	$,	,	_	--	5
7	und	und	KON	und	_	CD	2
8	lieset	liest	VVFIN	lesen	sg|3|pres|ind	CJ	7
9	in	in	APPR	in	_	MO	8
10	Friedenszeiten	Friedenszeiten	NN	Friedenszeit	dat|pl|fem	NK	9
11	nichts	nichts	PIS	nichts	*|*|neut	NK	12
12	lieber	lieber	ADJD	gern	_	MO	8
13	als	als	KOKOM	als	_	CM	14
14	vom	vom	APPRART	vom	dat|sg|masc	CC	12
15	Kriege	Kriege	NN	Krieg	dat|sg|masc	NK	14
16	;	;	SENT	;	_	--	15
17	so	so	ADV	so	_	MO	8
18	wie	wie	KOKOM	wie	_	MO	23
19	in	in	APPR	in	_	MO	23
20	Kriegeszeiten	Kriegeszeiten	NN	Kriegszeit	dat|pl|fem	NK	19
21	nichts	nichts	PIS	nichts	*|*|neut	SB	23
22	angenehmer	angenehmer	ADJD	angenehm	_	PD	23
23	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	17
24	,	,	$,	,	_	--	23
25	als	als	KOKOM	als	_	CM	29
26	von	von	APPR	von	_	MO	29
27	Frieden	Frieden	NN	Frieden	dat|sg|masc	NK	26
28	zu	zu	PTKZU	zu	_	PM	29
29	hoͤren	hören	VVINF	hören	_	CC	17
30	,	,	$,	,	_	--	29
31	und	und	KON	und	_	CD	8
32	der	der	ART	d	nom|sg|masc	SB	33
33	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	31
34	auch	auch	ADV	auch	_	MO	39
35	wol	wohl	ADV	wohl	_	MO	39
36	ewig	ewig	ADJD	ewig	pos	PD	39
37	das	das	ART	d	nom|sg|neut	NK	38
38	beste	beste	NA	Beste	nom|sg|neut|sup	MO	21
39	bleiben	bleiben	VVINF	bleiben	_	OC	33
40	.	.	SENT	.	_	--	39

1	Wohl	Wohl	ADV	wohl	_	--	0
2	uns	uns	PPER	wir	dat|pl|*|1	DA	1
3	,	,	$,	,	_	--	2
4	wenn	wenn	KOUS	wenn	_	CP	11
5	es	es	PPER	es	nom|sg|neut|3	EP	11
6	nur	nur	ADV	nur	_	MO	11
7	Krieg	Krieg	NN	Krieg	acc|sg|masc	OA	11
8	in	in	APPR	in	_	MNR	7
9	den	den	ART	d	dat|pl|fem	NK	10
10	Zeitungen	Zeitungen	NN	Zeitung	dat|pl|fem	NK	8
11	giebt	gibt	VVFIN	geben	sg|3|pres|ind	MO	1
12	!	!	SENT	!	_	--	11

1	der	der	PDS	d	nom|sg|masc	SB	2
2	laͤst	läßt	VVFIN	lassen	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	9
4	hinterm	hinterm	APPRART	hinterm	dat|sg|masc	MO	9
5	warmen	warmen	ADJA	warm	dat|pl|masc|pos	NK	6
6	Ofen	Ofen	NN	Ofen	dat|pl|masc	DA	2
7	recht	Recht	NN	Recht	nom|sg|neut	NK	4
8	gut	gut	ADJD	gut	pos	MO	9
9	ausfechten	ausfechten	VVINF	ausfechten	pl|3|past|ind	OC	2
10	.	.	SENT	.	_	--	9

1	Also	Also	ADV	also	_	MO	2
2	schreiben	schreiben	VVFIN	schreiben	pl|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	von	von	APPR	von	_	MO	2
5	Constantinopel	Konstantinopel	NE	Konstantinopel	dat|sg|masc	NK	4
6	,	,	$,	,	_	--	5
7	der	der	ART	d	dat|sg|fem	NK	8
8	Hauptstadt	Hauptstadt	NN	Hauptstadt	dat|sg|fem	APP	5
9	des	des	ART	d	gen|sg|masc	NK	11
10	Tuͤrkischen	Türkischen	ADJA	türkisch	gen|sg|masc|pos	NK	11
11	Kaisers	Kaisers	NN	Kaiser	gen|sg|masc	AG	8
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	21
14	dieser	dieser	PDAT	dies	nom|sg|masc	SB	21
15	den	den	ART	d	dat|pl|masc	NK	16
16	Russen	Russen	NN	Russe	dat|pl|masc	DA	21
17	kein	kein	PIAT	kein	acc|sg|neut	NK	19
18	gut	gut	ADJA	gut	pos	MO	19
19	Wort	Wort	NN	Wort	acc|sg|neut	OA	21
20	mehr	mehr	ADV	mehr	_	MO	19
21	giebt	gibt	VVFIN	geben	sg|3|pres|ind	OC	2
22	,	,	$,	,	_	--	21
23	und	und	KON	und	_	CD	21
24	es	es	PPER	es	nom|sg|neut|3	SB	28
25	darauf	darauf	PAV	darauf	_	OP	26
26	ankommen	ankommen	VVINF	ankommen	_	OC	27
27	lassen	lassen	VVINF	lassen	_	OC	28
28	will	will	VMFIN	wollen	sg|3|pres|ind	CJ	23
29	,	,	$,	,	_	--	28
30	wenn	wenn	KOUS	wenn	_	CP	35
31	diese	diese	PDS	dies	nom|pl|*	SB	35
32	mit	mit	APPR	mit	_	MO	34
33	ihm	ihm	PPER	er	dat|sg|masc|3	NK	32
34	anbinden	anbinden	VVINF	anbinden	_	OC	35
35	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	RE	24
36	.	.	SENT	.	_	--	35

1	Aber	Aber	KON	aber	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	daͤchte	dächte	VVFIN	dachte:	sg|1|pres|ind	--	0
4	,	,	$,	,	_	--	3
5	er	er	PPER	er	nom|sg|masc|3	SB	6
6	zoͤge	zöge	VVFIN	ziehen	sg|3|pres|subj	OC	3
7	gelindert	gelindert	VVPP	lindern	_	MO	6
8	Saiten	Saiten	NN	Saite	acc|pl|fem	OA	6
9	auf	auf	PTKVZ	auf	_	SVP	6
10	;	;	SENT	;	_	--	9

1	die	die	ART	d	nom|pl|masc	NK	2
2	Russen	Russen	NN	Russe	nom|pl|masc	SB	3
3	stehen	stehen	VVFIN	stehen	pl|3|pres|ind	--	0
4	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	5
5	Mann	Mann	NN	Mann	acc|sg|masc	OA	3
6	.	.	SENT	.	_	--	5

1	Der	Der	ART	d	nom|sg|masc	NK	3
2	Rußische	russische	ADJA	russisch	nom|sg|masc|pos	NK	3
3	Gesandte	Gesandte	NN	Gesandte	nom|sg|masc	SB	10
4	,	,	$,	,	_	--	3
5	der	der	PRELS	d	nom|sg|masc	SB	8
6	in	in	APPR	in	_	MO	8
7	Constantinopel	Konstantinopel	NE	Konstantinopel	dat|sg|neut	NK	6
8	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	3
9	,	,	$,	,	_	--	8
10	fodert	fordert	VVFIN	fordern	sg|3|pres|ind	--	0
11	von	von	APPR	von	_	MO	10
12	den	den	ART	d	dat|pl|masc	NK	13
13	Tuͤrken	Türken	NN	Türke	dat|pl|masc	NK	11
14	,	,	$,	,	_	--	13
15	sie	sie	PPER	Sie	nom|pl|*|3	SB	16
16	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	OC	10
17	sich	sich	PRF	er|es|sie	acc|pl|3	OA	18
18	erklaͤren	erklären	VVINF	erklären	_	OC	16
19	:	:	SENT	:	_	--	18

1	aber	aber	KON	aber	_	JU	3
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	3
3	erklaͤren	erklären	VVFIN	erklären	pl|3|pres|ind	--	0
4	sich	sich	PRF	er|es|sie	acc|pl|3	OA	3
5	nicht	nicht	PTKNEG	nicht	_	NG	3
6	nach	nach	APPR	nach	_	MO	3
7	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	8
8	Willen	Willen	NN	Wille	dat|sg|masc	NK	6
9	,	,	$,	,	_	--	8
10	sondern	sondern	KON	sondern	_	CD	3
11	schlagen	schlagen	VVFIN	schlagen	pl|3|pres|ind	CJ	10
12	ihm	ihm	PPER	er	dat|sg|masc|3	DA	11
13	alles	alles	PIS	all	acc|sg|neut	OA	11
14	rund	rund	ADV	rund	pos	MO	16
15	ab	ab	APPR	ab	_	SVP	11
16	was	was	PWS	was	acc|sg|neut	OA	18
17	er	er	PPER	er	nom|sg|masc|3	SB	18
18	verlanget	verlanget	VVPP	verlangen	sg|3|pres|ind	RC	13
19	.	.	SENT	.	_	--	18

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
3	die	die	ART	d	acc|pl|masc	NK	4
4	Russen	Russen	NN	Russe	acc|pl|masc	OA	5
5	verdriessen	verdrießen	VVINF	verdrießen	_	OC	2
6	;	;	SENT	;	_	--	5

1	diese	diese	PDS	dies	nom|pl|*	SB	8
2	berathschlagen	beratschlagen	VVFIN	beratschlagen	pl|3|pres|ind	OC	16
3	nun	nun	ADV	nun	_	MO	8
4	,	,	$,	,	_	--	3
5	was	was	PWREL	was	acc|sg|neut	OA	7
6	sie	sie	PPER	Sie	nom|sg|fem|3	SB	8
7	thun	tun	VVINF	tun	_	OC	8
8	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	--	0
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	8
11	das	das	ART	d	nom|sg|neut	NK	12
12	Ende	Ende	NN	Ende	nom|sg|neut	SB	15
13	vom	vom	APPRART	vom	dat|sg|neut	MNR	12
14	Liede	Liede	NN	Lied	dat|sg|neut	NK	13
15	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	10
16	seyn	sein	VAINF	sein	_	OC	15
17	,	,	$,	,	_	--	16
18	daß	daß	KOUS	daß	_	CP	24
19	der	der	ART	d	nom|sg|masc	NK	21
20	Rußische	russische	ADJA	russisch	nom|sg|masc|pos	NK	21
21	Gesandte	Gesandte	NN	Gesandte	nom|sg|masc	SB	24
22	von	von	APPR	von	_	PG	21
23	Constantinopel	Konstantinopel	NE	Konstantinopel	dat|sg|neut	NK	22
24	weggeht	weggeht	VVFIN	weggehen	sg|3|pres|ind	OC	7
25	;	;	SENT	;	_	--	24
26	und	und	KON	und	_	CD	24
27	dann	dann	ADV	dann	_	MO	28
28	geht	geht	VVFIN	gehen	sg|3|pres|ind	CJ	26
29	der	der	ART	d	nom|sg|masc	NK	30
30	Lerm	Lärm	NN	Lärm	nom|sg|masc	SB	28
31	an	an	PTKVZ	an	_	SVP	28
32	.	.	SENT	.	_	--	31

1	Fuͤr	Für	APPR	für	_	MO	5
2	uns	uns	PPER	wir	acc|pl|*|1	NK	1
3	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
4	s	s	PPER	es	nom|sg|neut|3	SB	3
5	heissen	heißen	VVINF	heißen	_	OC	3
6	:	:	SENT	:	_	--	5

1	Weit	Weit	ADJD	weit	pos	MO	2
2	davon	davon	PAV	davon	_	MO	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	gut	gut	ADJD	gut	pos	PD	3
5	vorm	vorm	APPRART	vorm	dat|sg|masc	MO	3
6	Schuß	Schuß	NN	Schuß	dat|sg|masc	NK	5
7	:	:	SENT	:	_	--	6

1	denn	denn	KON	denn	_	JU	6
2	ein	ein	ART	ein	*|*|*	NK	3
3	paar	paar	PIAT	paar	*|*|*	MO	4
4	hundert	hundert	CARD	hundert	_	NK	5
5	Meilen	Meilen	NN	Meile	dat|pl|masc	DA	11
6	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
7	es	es	PPER	es	nom|sg|neut|3	EP	6
8	doch	doch	ADV	doch	_	MO	6
9	wol	wohl	ADV	wohl	_	MO	6
10	hin	hin	PTKVZ	hin	_	MO	11
11	seyn	sein	VAINF	sein	_	OC	6
12	.	.	SENT	.	_	--	11

1	Vor	Vor	APPR	vor	_	MO	3
2	diesem	diesem	PDS	dies	dat|sg|neut	NK	1
3	steckten	steckten	VVFIN	stecken	pl|3|past|ind	--	0
4	die	die	ART	d	nom|pl|masc	NK	5
5	Tuͤrken	Türken	NN	Türke	nom|pl|masc	SB	3
6	einen	einen	ART	ein	acc|sg|masc	NK	14
7	solchen	solchen	PIAT	solch	acc|sg|masc	NK	8
8	Gesandten	Gesandten	NN	Gesandte	gen|pl|fem	OA	3
9	,	,	$,	,	_	--	8
10	mit	mit	APPR	mit	_	MO	16
11	dessen	dessen	PDAT	d	gen|sg|masc	AG	12
12	Herrn	Herrn	NN	Herr	dat|sg|masc	NK	10
13	sie	sie	PPER	Sie	nom|sg|fem|3	SB	16
14	Krieg	Krieg	NN	Krieg	acc|sg|masc	OA	15
15	anfangen	anfangen	VVINF	anfangen	_	OC	16
16	wollten	wollten	VMFIN	wollen	pl|3|past|ind	RC	8
17	,	,	$,	,	_	--	16
18	in	in	APPR	in	_	MO	21
19	die	die	ART	d	acc|pl|fem	NK	18
20	sieben	sieben	CARD	sieben	_	NK	21
21	Thuͤrme	Türme	NN	Turm	nom|pl|masc	PAR	8
22	,	,	$,	,	_	--	21
23	ein	ein	ART	ein	acc|sg|neut	NK	24
24	Gefaͤngniß	Gefängnis	NN	Gefängnis	acc|sg|neut	APP	21
25	zu	zu	APPR	zu	_	MNR	24
26	Constantinopel	Konstantinopel	NE	Konstantinopel	dat|sg|neut	NK	25
27	;	;	SENT	;	_	--	26

1	aber	aber	KON	aber	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	glaube	glaube	VVFIN	glauben	sg|1|pres|ind	--	0
4	,	,	$,	,	_	--	3
5	das	das	PDS	d	acc|sg|neut	OA	6
6	thun	tun	VVFIN	tun	pl|3|pres|ind	OC	3
7	sie	sie	PPER	Sie	nom|pl|*|3	SB	6
8	nicht	nicht	PTKNEG	nicht	_	NG	6
9	mehr	mehr	ADV	mehr	_	MO	8
10	;	;	SENT	;	_	--	9

1	die	die	ART	d	nom|pl|fem	NK	2
2	Tuͤrken	Türken	NN	Türke	nom|pl|masc	SB	3
3	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
4	auch	auch	ADV	auch	_	MO	5
5	Mores	Mores	FM	Mores	acc|pl|masc	SB	3
6	gelernt	gelernt	VVPP	lernen	_	OC	3
7	.	.	SENT	.	_	--	6

