

1	Zwote	Zwote	ADJA	Zwote	nom|sg|fem|pos	NK	2
7	Geschlechtes	Geschlechtes	NN	Geschlecht	gen|sg|neut	AG	4
8	erstlich	erstlich	ADV	erstlich	pos	MO	2
9	einen	einen	ART	ein	acc|sg|masc	NK	11
10	halben	halben	ADJA	halb	acc|sg|masc|pos	NK	11
11	Thon	Ton	NN	Ton	acc|sg|masc	OA	2
12	/	/	$,	/	_	--	11
13	und	und	KON	und	_	CD	11
14	alsdann	alsdann	ADV	alsdann	_	MO	17
15	einen	einen	ART	ein	acc|sg|masc	NK	17
16	ganzen	ganzen	ADJA	ganz	acc|sg|masc|pos	NK	17
17	Thon	Ton	NN	Ton	acc|sg|masc	CJ	13
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	2
20	noch	noch	ADV	noch	_	MO	23
21	einen	einen	ART	ein	acc|sg|masc	NK	23
22	ganzen	ganzen	ADJA	ganz	acc|sg|masc|pos	NK	23
23	Thon	Ton	NN	Ton	acc|sg|masc	CJ	19
24	.	.	SENT	.	_	--	23

1	Hierbey	Hierbei	PAV	hierbei	_	MO	2
2	muß	muß	VMFIN	müssen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	aber	aber	ADV	aber	_	MO	2
5	noch	noch	ADV	noch	_	MO	2
6	erinnern	erinnern	VVINF	erinnern	_	OC	2
7	,	,	$,	,	_	--	6
8	daß	daß	KOUS	daß	_	CP	21
9	zwar	zwar	ADV	zwar	_	MO	21
10	die	die	ART	d	nom|sg|fem	NK	11
11	Groͤsse	Grösse	NN	Größe	nom|sg|fem	SB	21
12	eines	eines	ART	ein	gen|sg|masc	NK	13
13	Tetrachords	Tetrachords	NN	Tetrachords	gen|sg|masc	AG	11
14	uͤberhaupt	überhaupt	ADV	überhaupt	_	MO	21
15	mit	mit	APPR	mit	_	MO	21
16	unserer	unserer	PPOSAT	unser	dat|sg|fem	NK	20
17	vollkommenen	vollkommenen	ADJA	vollkommen	dat|sg|fem|pos	NK	20
18	oder	oder	KON	oder	_	CD	17
19	kleinen	kleinen	ADJA	klein	dat|sg|fem|pos	CJ	18
20	Quarte	Quarte	NN	Quarte	dat|sg|fem	NK	15
21	uͤbereintrift	übereintrifft	VVFIN	übereintrifft	sg|3|pres|ind	OC	6
22	;	;	SENT	;	_	--	21

1	allein	allein	ADV	allein	_	MO	3
2	die	die	ART	d	nom|pl|fem	NK	3
3	Eintheilungen	Einteilungen	NN	Einteilung	nom|pl|fem	SB	16
4	und	und	KON	und	_	CD	3
5	Groͤssen	Grössen	NE	Grössen	nom|pl|fem	CJ	4
6	der	der	ART	d	gen|sg|fem	NK	8
7	halben	halben	ADJA	halb	gen|pl|masc|pos	NK	8
8	Thoͤne	Töne	NN	Ton	gen|pl|masc	AG	3
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	3
11	folglich	folglich	ADV	folglich	_	MO	14
12	auch	auch	ADV	auch	_	MO	14
13	der	der	ART	d	gen|pl|fem	NK	14
14	Terzen	Terzen	NN	Terzen	nom|sg|masc	CJ	10
15	,	,	$,	,	_	--	14
16	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
17	in	in	APPR	in	_	MO	24
18	etwas	etwas	PIS	etwas	*|*|neut	NK	17
19	von	von	APPR	von	_	PG	18
20	der	der	ART	d	dat|sg|fem	NK	21
21	Beschaffenheit	Beschaffenheit	NN	Beschaffenheit	dat|sg|fem	NK	19
22	unserer	unserer	PPOSAT	unser	gen|pl|fem	NK	23
23	Eintheilungen	Einteilungen	NN	Einteilung	gen|pl|fem	AG	21
24	derselben	derselben	PDS	derselbe	_	OC	16
25	/	/	$,	/	_	--	24
26	die	die	PRELS	d	acc|pl|neut	NK	27
27	wir	wir	PPER	wir	nom|pl|*|1	SB	29
28	anjetzo	anjetzo	ADV	anjetzt	_	MO	29
29	gebrauchen	gebrauchen	VVINF	gebrauchen	pl|1|pres|ind	CJ	16
30	,	,	$,	,	_	--	29
31	unterschieden	unterschieden	VVPP	unterscheiden	_	CJ	29
32	,	,	$,	,	_	--	31
33	also	also	ADV	also	_	MO	45
34	daß	daß	KOUS	daß	_	CP	45
35	die	die	ART	d	nom|pl|masc	NK	37
36	halben	halben	ADJA	halb	nom|pl|masc|pos	NK	37
37	Thoͤne	Töne	NN	Ton	nom|pl|masc	SB	45
38	etwas	etwas	ADV	etwas	_	MO	39
39	groͤsser	größer	ADJD	groß	comp	PD	45
40	als	als	KOKOM	als	_	CM	41
41	nach	nach	APPR	nach	_	CC	39
42	der	der	ART	d	dat|sg|fem	NK	44
43	allgemeinen	allgemeinen	ADJA	allgemein	dat|sg|fem|pos	NK	44
44	Vorstellung	Vorstellung	NN	Vorstellung	dat|sg|fem	NK	41
45	waren	waren	VAFIN	sein	pl|3|past|ind	MO	31
46	.	.	SENT	.	_	--	45

1	Eigentlich	Eigentlich	ADV	eigentlich	_	MO	2
2	erfuͤllten	erfüllten	VVFIN	erfüllen	pl|3|past|ind	--	0
3	zehen	zehn	CARD	zehn	_	NK	5
4	halbe	halbe	ADJA	halb	nom|pl|masc|pos	NK	5
5	Thoͤne	Töne	NN	Ton	nom|pl|masc	SB	2
6	das	das	ART	d	acc|sg|neut	NK	7
7	Tetrachordum	Tetrachordum	NE	Tetrachordum	acc|sg|neut	OA	2
8	.	.	SENT	.	_	--	7

1	So	So	ADV	so	_	MO	2
2	waren	waren	VAFIN	sein	pl|3|past|ind	--	0
3	denn	denn	ADV	denn	_	MO	2
4	also	also	ADV	also	_	MO	2
5	auch	auch	ADV	auch	_	MO	7
6	die	die	ART	d	nom|pl|fem	NK	7
7	Terzen	Terzen	NN	Terzen	nom|pl|fem	SB	2
8	der	der	ART	d	gen|pl|*	NK	9
9	Alten	Alten	NN	Alte	gen|pl|*	AG	7
10	etwas	etwas	PIAT	etwas	_	MO	11
11	kleiner	kleiner	ADJA	klein	comp	PD	2
12	als	als	KOKOM	als	_	CM	14
13	unsere	unsere	PPOSAT	unser	nom|pl|masc	NK	14
14	jetzigen	jetzigen	ADJA	jetzig	nom|pl|masc|pos	CC	11
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	11
17	dahero	daher	ADV	daher	_	MO	19
18	nicht	nicht	PTKNEG	nicht	_	NG	19
19	rein	rein	ADJD	rein	pos	CJ	16
20	.	.	SENT	.	_	--	19

1	Woraus	Woraus	PWAV	woraus	_	MO	5
2	zugleich	zugleich	ADV	zugleich	_	MO	5
3	die	die	ART	d	nom|sg|fem	NK	4
4	Ursach	Ursache	NN	Ursache	nom|sg|fem	OA	5
5	erhellet	erhellet	VVFIN	erhellen	_	--	0
6	,	,	$,	,	_	--	5
7	warum	warum	PWAV	warum	_	MO	18
8	die	die	ART	d	nom|pl|*	NK	9
9	Alten	Alten	NN	Alte	nom|pl|*	SB	18
10	die	die	ART	d	acc|sg|fem	NK	11
11	Terz	Terz	NN	Terz	acc|sg|fem	OA	18
12	mehr	mehr	ADV	mehr	*|*|*	MO	11
13	fuͤr	für	APPR	für	_	MNR	11
14	eine	eine	ART	ein	acc|sg|fem	NK	15
15	Dissonanz	Dissonanz	NN	Dissonanz	acc|sg|fem	NK	13
16	als	als	KON	als	_	MO	18
17	Consonanz	Konsonanz	NN	Konsonanz	acc|sg|fem	NK	16
18	ansahen	ansahen	VVINF	ansahen	_	MO	5
19	.	.	SENT	.	_	--	18

1	Inzwischen	Inzwischen	ADV	inzwischen	_	MO	2
2	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
3	dieser	dieser	PDAT	dies	nom|sg|masc	NK	4
4	Umstand	Umstand	NN	Umstand	nom|sg|masc	SB	2
5	die	die	ART	d	acc|sg|fem	NK	7
6	angefuͤhrte	angeführte	ADJA	angeführte	acc|sg|fem|pos	NK	7
7	Erklaͤrung	Erklärung	NN	Erklärung	acc|sg|fem	OA	14
8	der	der	ART	d	gen|pl|fem	NK	9
9	Tetrachorden	Tetrachorden	NE	Tetrachorden	gen|pl|fem	AG	7
10	nicht	nicht	PTKNEG	nicht	_	NG	2
11	verdaͤchtig	verdächtig	ADJD	verdächtig	pos	MO	14
12	oder	oder	KON	oder	_	CD	11
13	unguͤltig	ungültig	ADJD	ungültig	pos	CJ	12
14	machen	machen	VVINF	machen	_	OC	2
15	;	;	SENT	;	_	--	14

1	weil	weil	KOUS	weil	_	CP	8
2	ich	ich	PPER	ich	nom|sg|*|1	SB	8
3	nicht	nicht	PTKNEG	nicht	_	NG	8
4	nach	nach	APPR	nach	_	MO	8
5	den	den	ART	d	dat|pl|fem	NK	7
6	mathematischen	mathematischen	ADJA	mathematisch	dat|pl|fem|pos	NK	7
7	Ausrechnungen	Ausrechnungen	NN	Ausrechnungen	dat|pl|fem	NK	4
8	gehe	gehe	VVFIN	gehen	sg|3|pres|subj	--	0
9	/	/	$,	/	_	--	8
10	sondern	sondern	KON	sondern	_	CD	8
11	meinen	meinen	PPOSAT	mein	dat|pl|masc	NK	12
12	Lesern	Lesern	NN	Leser	dat|pl|masc	DA	20
13	diese	diese	PDAT	dies	acc|sg|fem	NK	14
14	Sache	Sache	NN	Sache	acc|sg|fem	OA	20
15	nach	nach	APPR	nach	_	MO	20
16	unsern	unseren	PPOSAT	unser	dat|pl|neut	NK	17
17	Noten	Noten	NN	Note	dat|pl|neut	NK	15
18	begreiflich	begreiflich	ADJD	begreiflich	pos	MO	20
19	zu	zu	PTKZU	zu	_	PM	20
20	machen	machen	VVINF	machen	_	OC	21
21	suche	suche	VVFIN	suchen	sg|3|pres|subj	CJ	10
22	,	,	$,	,	_	--	21
23	und	und	KON	und	_	CD	21
24	mich	mich	PRF	ich	acc|sg|*|1	OA	32
25	folglich	folglich	ADV	folglich	_	MO	33
26	unserer	unserer	PPOSAT	unser	comp	NK	28
27	jetzigen	jetzigen	ADJA	jetzig	dat|pl|*|pos	NK	28
28	Eintheilungen	Einteilungen	NN	Einteilung	dat|pl|fem	OA	32
29	und	und	KON	und	_	CD	28
30	Intervallen	Intervallen	NN	Intervall	dat|pl|masc	CJ	29
31	dazu	dazu	PAV	dazu	_	MO	32
32	bedienen	bedienen	VVINF	bedienen	_	OC	33
33	muß	muß	VMFIN	müssen	sg|3|pres|ind	CJ	23
34	.	.	SENT	.	_	--	33

1	§.	§.	$(	§	nom|sg|*|pos	--	0
2	49.	49.	CARD	@ord@	nom|sg|masc|pos	--	0

1	Da	Da	KOUS	da	_	CP	4
2	wir	wir	PPER	wir	nom|pl|*|1	SB	4
3	nunmehro	nunmehr	ADV	nunmehr	_	MO	4
4	wissen	wissen	VVINF	wissen	pl|1|pres|ind	RE	17
5	/	/	$,	/	_	--	4
6	wie	wie	KOUS	wie	_	MO	14
7	das	das	ART	d	nom|sg|neut	NK	8
8	Tetrachordum	Tetrachordum	NE	Tetrachordum	nom|sg|neut	SB	15
9	nach	nach	APPR	nach	_	MO	14
10	der	der	ART	d	dat|sg|fem	NK	11
11	Beschaffenheit	Beschaffenheit	NN	Beschaffenheit	dat|sg|fem	NK	9
12	der	der	ART	d	gen|pl|fem	NK	13
13	Geschlechten	Geschlechten	NN	Geschlecht	gen|pl|neut	AG	11
14	eingetheilet	eingeteilt	VVPP	einteilen	_	OC	15
15	wurde	wurde	VAFIN	werden	sg|3|past|ind	MO	4
16	/	/	$,	/	_	--	15
17	so	so	ADV	so	_	MO	18
18	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
19	ich	ich	PPER	ich	nom|sg|*|1	SB	18
20	annoch	annoch	ADV	annoch	_	MO	18
21	die	die	ART	d	acc|pl|fem	NK	22
22	Folgen	Folgen	NN	Folge	acc|pl|fem	OA	30
23	und	und	KON	und	_	CD	22
24	den	den	ART	d	acc|sg|masc	NK	25
25	Zusammenhang	Zusammenhang	NN	Zusammenhang	acc|sg|masc	CJ	23
26	der	der	ART	d	gen|pl|fem	NK	27
27	Tetrachorden	Tetrachorden	NE	Tetrachorden	gen|pl|fem	AG	25
28	mit	mit	APPR	mit	_	MNR	25
29	wenigen	wenigen	PIAT	wenig	dat|pl|masc	NK	28
30	beruͤhren	berühren	VVINF	berühren	_	OC	18
31	;	;	SENT	;	_	--	30

1	denn	denn	ADV	denn	_	JU	3
2	man	man	PIS	man	nom|sg|*	SB	3
3	setzte	setzte	VVFIN	setzen	sg|3|past|ind	--	0
4	vier	vier	CARD	vier	_	NK	9
5	und	und	KON	und	_	CD	4
6	auch	auch	ADV	auch	_	MO	8
7	wohl	wohl	ADV	wohl	_	MO	8
8	fuͤnf	fünf	CARD	fünf	_	CJ	5
9	Tetrachorden	Tetrachorden	NE	Tetrachorden	dat|pl|masc	OA	3
10	auf	auf	APPR	auf	_	MO	3
11	einander	einander	PRF	einander	_	NK	10
12	.	.	SENT	.	_	--	11

1	Wenn	Wenn	KOUS	wenn	_	CP	10
2	man	man	PIS	man	nom|sg|*	SB	10
3	nun	nun	ADV	nun	_	MO	10
4	das	das	ART	d	acc|sg|neut	NK	5
5	System	System	NN	System	acc|sg|neut	OA	10
6	des	des	ART	d	gen|sg|masc	NK	8
7	diatonischen	diatonischen	ADJA	diatonischen	gen|sg|neut|pos	NK	8
8	Geschlechtes	Geschlechtes	NN	Geschlecht	gen|sg|neut	AG	5
9	vorstellig	vorstellig	ADJD	vorstellig	pos	MO	10
10	machte	machte	VVFIN	machen	sg|3|past|ind	MO	26
11	/	/	$,	/	_	--	10
12	so	so	ADV	so	_	MO	13
13	war	war	VAFIN	sein	sg|3|past|ind	--	0
14	der	der	ART	d	nom|sg|masc	NK	16
15	tiefste	tiefste	ADJA	tief	nom|sg|masc|sup	NK	16
16	Thon	Ton	NN	Ton	nom|sg|masc	SB	13
17	ungefehr	ungefähr	ADV	ungefähr	pos	PD	13
18	nach	nach	APPR	nach	_	MO	13
19	unsern	unseren	PPOSAT	unser	dat|pl|neut	NK	20
20	Noten	Noten	NN	Note	dat|pl|neut	NK	18
21	das	das	ART	d	acc|sg|neut	NK	23
22	tiefste	tiefste	ADJA	tief	acc|sg|neut|sup	NK	23
23	A/	A/	NE	A/	acc|sg|neut	PD	13
24	und	und	KON	und	_	CD	23
25	man	man	PIS	man	nom|sg|*	SB	28
26	nennte	nennte	VVFIN	nennte	sg|3|past|ind	MO	13
27	ihn	ihn	PPER	er	acc|sg|masc|3	OA	26
28	Proslambanomenos	Proslambanomenos	NE	Proslambanomenos	acc|pl|neut	CJ	24
29	.	.	SENT	.	_	--	28

1	Mit	Mit	APPR	mit	_	MO	4
2	diesem	diesem	PDAT	dies	dat|sg|masc	NK	1
3	aber	aber	ADV	aber	_	MO	1
4	fieng	fing	VVFIN	fangen	sg|3|past|ind	--	0
5	sich	sich	PRF	er|es|sie	acc|sg|3	OA	4
6	noch	noch	ADV	noch	_	MO	7
7	nicht	nicht	PTKNEG	nicht	_	NG	4
8	das	das	ART	d	acc|sg|neut	NK	9
9	Tetrachordum	Tetrachordum	NE	Tetrachordum	nom|sg|neut	SB	4
10	an	an	PTKVZ	an	_	SVP	4
11	/	/	$,	/	_	--	10
12	sondern	sondern	KON	sondern	_	CD	4
13	man	man	PIS	man	nom|sg|*	SB	14
14	setzte	setzte	VVFIN	setzen	sg|3|past|ind	CJ	12
15	ein	ein	ART	ein	nom|sg|masc	NK	16
16	Intervall	Intervall	NN	Intervall	nom|sg|masc	SB	14
17	von	von	APPR	von	_	MO	14
18	der	der	ART	d	dat|sg|fem	NK	19
19	Groͤsse	Grösse	NN	Größe	dat|sg|fem	NK	17
20	eines	eines	ART	ein	gen|sg|masc	NK	22
21	ganzen	ganzen	ADJA	ganz	gen|sg|masc|pos	NK	22
22	Thones	Tons	NN	Ton	gen|sg|masc	AG	19
23	hinzu	hinzu	PTKVZ	hinzu	_	SVP	14
24	/	/	$,	/	_	--	23
25	welches	welches	PRELS	welch	nom|sg|neut	SB	32
26	etwa	etwa	ADV	etwa	_	MO	27
27	nach	nach	APPR	nach	_	MO	32
28	unsern	unseren	PPOSAT	unser	dat|pl|neut	NK	29
29	Noten	Noten	NN	Note	dat|pl|neut	NK	27
30	H	H	XY	--	_	PD	31
31	seyn	sein	VAINF	sein	_	OC	32
32	kann	kann	VMFIN	können	sg|3|pres|ind	RC	22
33	.	.	SENT	.	_	--	32

1	Dieses	Dieses	PDS	dies	nom|sg|neut	SB	2
2	machte	machte	VVFIN	machen	sg|3|past|ind	--	0
3	nun	nun	ADV	nun	_	MO	2
4	den	den	ART	d	acc|sg|masc	NK	5
5	Anfang	Anfang	NN	Anfang	acc|sg|masc	OA	2
6	des	des	ART	d	gen|sg|masc	NK	8
7	ersten	ersten	ADJA	erst	gen|sg|masc|pos	NK	8
8	Tetrachords	Tetrachords	NN	Tetrachords	gen|sg|masc	AG	5
9	.	.	SENT	.	_	--	8

1	Hierauf	Hierauf	PAV	hierauf	_	MO	2
2	folgte	folgte	VVFIN	folgen	sg|3|past|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	5
4	halbe	halbe	ADJA	halb	nom|sg|masc|pos	NK	5
5	Thon	Ton	NN	Ton	nom|sg|masc	SB	2
6	C,	C,	NE	C,	nom|sg|masc	NK	5
7	hernach	hernach	ADV	hernach	_	MO	2
8	der	der	ART	d	dat|sg|fem	NK	10
9	ganze	ganze	ADJA	ganz	dat|sg|fem|pos	NK	10
10	Thon	Ton	NN	Ton	dat|sg|fem	NK	7
11	D,	D,	NE	D,	nom|sg|neut	NK	10
12	und	und	KON	und	_	CD	2
13	ferner	ferner	ADV	fern	_	MO	16
14	der	der	ART	d	nom|sg|masc	NK	16
15	ganze	ganze	ADJA	ganz	nom|sg|masc|pos	NK	16
16	Thon	Ton	NN	Ton	nom|sg|masc	SB	22
17	E.	E.	NE	E.	nom|sg|*	NK	16
18	Mit	Mit	APPR	mit	_	MNR	16
19	diesem	diesem	PDAT	dies	dat|sg|masc	NK	21
20	letzten	letzten	ADJA	letzt	nom|pl|masc|pos	NK	21
21	Thone	Tone	NN	Tone	nom|sg|fem	NK	18
22	fieng	fing	VVFIN	fangen	sg|3|past|ind	CJ	12
23	sich	sich	PRF	er|es|sie	acc|sg|3	OA	22
24	zugleich	zugleich	ADV	zugleich	_	MO	22
25	das	das	ART	d	acc|sg|neut	NK	27
26	zweyte	zweite	ADJA	zweit	acc|sg|neut|pos	NK	27
27	Tetrachordum	Tetrachordum	NE	Tetrachordum	acc|sg|neut	SB	22
28	an	an	PTKVZ	an	_	SVP	22
29	,	,	$,	,	_	--	28
30	welches	welches	PRELS	welch	nom|sg|neut	SB	40
31	im	im	APPRART	im	dat|sg|masc	MO	40
32	Aufsteigen	Aufsteigen	NN	Aufsteigen	dat|sg|masc	NK	31
33	eben	eben	ADV	eben	_	MO	40
34	die	die	ART	d	acc|sg|fem	NK	35
35	Ordnung	Ordnung	NN	Ordnung	acc|sg|fem	OA	39
36	als	als	KOKOM	als	_	MO	39
37	das	das	ART	d	acc|sg|neut	NK	38
38	erste	erste	NA	Erste	acc|sg|neut|pos	NK	36
39	halten	halten	VVINF	halten	_	OC	40
40	muste	mußte	VMFIN	müssen	sg|3|past|ind	RC	27
41	/	/	$,	/	_	--	40
42	und	und	KON	und	_	CD	40
43	sich	sich	PRF	er|es|sie	acc|sg|3	OA	61
44	folglich	folglich	ADV	folglich	_	MO	61
45	bis	bis	APPR	bis	_	AC	46
46	auf	auf	APPR	auf	_	MO	61
47	die	die	ART	d	acc|sg|fem	NK	48
48	Octav	Oktav	NE	Oktav	acc|sg|fem	NK	46
49	des	des	ART	d	gen|sg|masc	NK	51
50	tiefsten	tiefsten	ADJA	tief	gen|sg|masc|pos	NK	51
51	Thones	Tons	NN	Ton	gen|sg|masc	AG	48
52	,	,	$,	,	_	--	51
53	nemlich	nämlich	ADV	nämlich	_	MO	54
54	auf	auf	APPR	auf	_	MO	61
55	das	das	PDS	d	acc|sg|neut	NK	60
56	durch	durch	APPR	durch	_	MO	59
57	die	die	ART	d	acc|sg|fem	NK	58
58	Octav	Oktav	ADJD	Oktav	acc|sg|fem	NK	56
59	erhoͤhete	erhöhte	ADJA	erhöht	acc|sg|fem|pos	NK	60
60	A,	A,	NE	A,	acc|sg|fem	NK	54
61	erstreckte	erstreckte	VVFIN	erstrecken	sg|3|past|ind	CJ	42
62	.	.	SENT	.	_	--	61

1	Hier	Hier	ADV	hier	_	MO	2
2	war	war	VAFIN	sein	sg|3|past|ind	--	0
3	nun	nun	ADV	nun	_	MO	2
4	so	so	ADV	so	_	MO	2
5	wie	wie	KOKOM	wie	_	CM	6
6	anfangs	anfangs	ADV	anfangs	_	CC	4
7	ein	ein	ART	ein	nom|sg|masc	NK	9
8	leerer	leerer	ADJA	leer	nom|sg|masc|pos	NK	9
9	Raum	Raum	NN	Raum	nom|sg|masc	SB	2
10	von	von	APPR	von	_	MO	2
11	der	der	ART	d	dat|sg|fem	NK	12
12	Groͤsse	Grösse	NN	Größe	dat|sg|fem	NK	10
13	eines	eines	ART	ein	gen|sg|masc	NK	15
14	ganzen	ganzen	ADJA	ganz	gen|sg|masc|pos	NK	15
15	Thones	Tons	NN	Ton	gen|sg|masc	AG	12
16	,	,	$,	,	_	--	15
17	daß	daß	KOUS	daß	_	CP	30
18	sich	sich	PRF	er|es|sie	acc|sg|3	OA	30
19	also	also	ADV	also	_	MO	30
20	das	das	ART	d	acc|sg|neut	NK	22
21	dritte	dritte	ADJA	dritt	acc|sg|neut|pos	NK	22
22	Tetrachordum	Tetrachordum	NE	Tetrachordum	acc|sg|neut	OA	30
23	in	in	APPR	in	_	MNR	22
24	dem	dem	ART	d	dat|sg|neut	NK	29
25	durch	durch	APPR	durch	_	MO	28
26	die	die	ART	d	acc|sg|fem	NK	27
27	Octav	Oktav	ADJD	Oktav	acc|sg|fem	NK	25
28	erhoͤheten	erhöheten	ADJA	erhöhet	dat|sg|fem|pos	NK	29
29	H	H	XY	--	_	NK	23
30	anfieng	anfing	VVFIN	anfangen	sg|3|past|ind	SB	2
31	.	.	SENT	.	_	--	30

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	4
4	noͤthig	nötig	ADJD	nötig	pos	PD	2
5	/	/	$,	/	_	--	4
6	die	die	ART	d	nom|sg|fem	NK	7
7	Folge	Folge	NN	Folge	nom|sg|fem	OA	11
8	der	der	ART	d	gen|pl|fem	NK	9
9	Tetrachorden	Tetrachorden	NE	Tetrachorden	gen|pl|fem	AG	7
10	weiter	weiter	ADV	weit	_	MO	11
11	anzufuͤhren	anzuführen	VVIZU	anführen	_	RE	1
12	,	,	$,	,	_	--	11
13	noch	noch	ADV	noch	_	CD	11
14	auch	auch	ADV	auch	_	MO	16
15	zu	zu	PTKZU	zu	_	PM	16
16	zeigen	zeigen	VVINF	zeigen	_	CJ	13
17	/	/	$,	/	_	--	16
18	wie	wie	KOUS	wie	_	CM	27
19	sie	sie	PPER	Sie	nom|pl|*|3	SB	27
20	sich	sich	PRF	er|es|sie	acc|pl|3	OA	26
21	gleichsam	gleichsam	ADV	gleichsam	pos	MO	26
22	in	in	APPR	in	_	MO	26
23	sich	sich	PRF	er|es|sie	dat|sg|3	NK	22
24	selbst	selbst	PRF	selbst	_	MNR	23
25	wieder	wieder	ADV	wieder	_	MO	26
26	verschlungen	verschlungen	VVPP	verschlingen	_	OC	27
27	haben	haben	VAFIN	haben	_	CJ	2
28	/	/	$,	/	_	--	27
29	das	das	PDS	d	nom|sg|neut	SB	30
30	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	27
31	,	,	$,	,	_	--	30
32	wie	wie	KOUS	wie	_	MO	37
33	eines	eines	PIS	ein	gen|sg|neut	NK	36
34	aus	aus	APPR	aus	_	MO	37
35	dem	dem	ART	d	dat|sg|neut	NK	36
36	andern	anderen	PIS	ander	dat|sg|neut|pos	NK	34
37	entstanden	entstanden	VVPP	entstehen	_	OC	38
38	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	30
39	,	,	$,	,	_	--	38
40	bevor	bevor	APPR	bevor	_	CP	45
41	noch	noch	ADV	noch	_	MO	43
42	das	das	ART	d	acc|sg|neut	NK	43
43	vorhergehende	vorhergehende	NN	vorhergehende	acc|sg|neut|pos	SB	45
44	geendiget	geendigt	VVPP	endigen	_	PD	45
45	war	war	VAFIN	sein	sg|3|past|ind	CJ	38
46	,	,	$,	,	_	--	45
47	und	und	KON	und	_	CD	45
48	wie	wie	KOUS	wie	_	MO	62
49	man	man	PIS	man	nom|sg|*	SB	63
50	also	also	ADV	also	_	MO	62
51	in	in	APPR	in	_	MO	62
52	der	der	ART	d	dat|sg|fem	NK	53
53	Mitten	Mitten	NN	Mitte	dat|sg|fem	NK	51
54	des	des	ART	d	gen|sg|masc	NK	56
55	einen	einen	ADJA	ein	gen|sg|masc|pos	NK	56
56	Tetrachords	Tetrachords	NN	Tetrachords	gen|sg|masc	AG	53
57	schon	schon	ADV	schon	_	MO	62
58	den	den	ART	d	acc|sg|masc	NK	59
59	Anfang	Anfang	NN	Anfang	acc|sg|masc	OA	62
60	eines	eines	ART	ein	gen|sg|masc	NK	61
61	andern	anderen	PIS	ander	gen|sg|*	AG	59
62	gemacht	gemacht	VVPP	gemacht	_	OC	63
63	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	47
64	;	;	SENT	;	_	--	63

1	denn	denn	ADV	denn	_	JU	3
2	solches	solches	PIS	solch	acc|sg|neut	SB	3
3	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
4	zur	zur	APPRART	zur	dat|sg|fem	OP	12
5	weitern	weitern	ADJA	weit	_	NK	6
6	Erklaͤrung	Erklärung	NN	Erklärung	dat|sg|fem	NK	4
7	des	des	ART	d	gen|sg|masc	NK	8
8	Fortgangs	Fortgangs	NN	Fortgangs	gen|sg|masc	AG	6
9	der	der	ART	d	gen|pl|fem	NK	10
10	Tetrachorden	Tetrachorden	NE	Tetrachorden	gen|pl|fem	AG	8
11	wenig	wenig	ADV	wenig	_	SB	4
12	beytragen	beitragen	VVINF	beitragen	_	OC	3
13	/	/	$,	/	_	--	12
14	der	der	PRELS	d	nom|sg|masc	NK	15
15	ohnedem	ohnedem	ADV	ohnedem	_	SB	29
16	bereits	bereits	ADV	bereits	_	MO	17
17	aus	aus	APPR	aus	_	MO	28
18	demjenigen	demjenigen	PDS	derjenige	dat|sg|neut	NK	17
19	,	,	$,	,	_	--	18
20	was	was	PWREL	was	acc|sg|neut	OA	22
21	ich	ich	PPER	ich	nom|sg|*|1	SB	23
22	angefuͤhret	angeführt	VVPP	anführen	_	OC	23
23	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	18
24	,	,	$,	,	_	--	23
25	zur	zur	APPRART	zur	dat|sg|fem	MO	28
26	Genuͤge	Genüge	NN	Genüge	dat|sg|fem	NK	25
27	zu	zu	PTKZU	zu	_	PM	28
28	erkennen	erkennen	VVINF	erkennen	_	OC	29
29	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	12
30	.	.	SENT	.	_	--	29

1	§.	§.	$(	§	nom|sg|*|pos	--	0
2	50.	50.	CARD	@ord@	nom|sg|masc|pos	--	0

1	Aus	Aus	APPR	aus	_	MO	19
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	Entwurfe	Entwurfe	NN	Entwurfe	dat|sg|masc	NK	1
4	des	des	ART	d	gen|sg|masc	NK	6
5	Diatonischen	Diatonischen	ADJA	Diatonischen	gen|sg|neut|pos	NK	6
6	Geschlechts	Geschlechts	NN	Geschlecht	gen|sg|neut	AG	3
7	waͤre	wäre	VAFIN	sein	sg|3|past|subj	--	0
8	nun	nun	ADV	nun	_	MO	7
9	auch	auch	ADV	auch	_	MO	7
