

1	Umbstaͤndige	Umbständige	ADJA	Umbständige	nom|sg|fem|pos	NK	2
62	Wierts-Hauß	Wierts-Hauß	ADJA	Wierts-Hauß	dat|sg|masc	NK	60
63	/	/	$,	/	_	--	62
64	vnd	und	KON	und	_	CD	54
65	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	64
66	wohl	wohl	ADV	wohl	_	MO	65
67	war	war	VAFIN	sein	sg|3|past|ind	RE	69
68	/	/	$,	/	_	--	67
69	das	das	PRELS	d	nom|sg|neut	SB	65
70	der	der	ART	d	nom|sg|masc	NK	72
71	guͤtigste	gütigste	ADJA	gütigste	nom|sg|masc|sup	NK	72
72	GOtt	Gott	NE	Gott	nom|sg|masc	SB	75
73	keinen	keinen	PIAT	kein	acc|sg|masc	NK	74
74	Raum	Raum	NN	Raum	acc|sg|masc	SB	67
75	findet	findet	VVFIN	finden	sg|3|pres|ind	CJ	65
76	in	in	APPR	in	_	MO	75
77	solchen	solchen	PIAT	solch	dat|pl|neut	NK	78
78	Haͤusern	Häusern	NN	Haus	dat|pl|neut	NK	76
79	zu	zu	APPR	zu	_	MO	75
80	Zeiten	Zeiten	NN	Zeit	dat|pl|fem	NK	79
81	/	/	$,	/	_	--	80
82	weil	weil	KOUS	weil	_	CP	86
83	allda	allda	ADV	allda	_	MO	85
84	alles	alles	PIAT	all	nom|sg|neut	NK	85
85	Vbel	Vbel	NN	Vbel	nom|sg|neut	DA	86
86	einlogiret	einlogieret	VVFIN	einlogieret	_	MO	75
87	;	;	SENT	;	_	--	86

1	das	das	ART	d	nom|sg|neut	NK	6
2	von	von	APPR	von	_	PG	6
3	einem	einem	ART	ein	dat|sg|masc	NK	4
4	Lambl	Lampl	NN	Lampl	dat|sg|masc	NK	2
5	ein	ein	ART	ein	acc|sg|neut	NK	6
6	Schwein	Schwein	NN	Schwein	acc|sg|neut	SB	21
7	/	/	$,	/	_	--	6
8	von	von	APPR	von	_	MO	19
9	einem	einem	ART	ein	dat|sg|masc	NK	10
10	Adler	Adler	NN	Adler	dat|sg|masc	NK	8
11	ein	ein	ART	ein	acc|sg|neut	NK	12
12	Rab	Rab	NN	Rab	acc|sg|neut	SB	19
13	/	/	$,	/	_	--	12
14	von	von	APPR	von	_	MO	19
15	einem	einem	ART	ein	dat|sg|neut	NK	16
16	Roß	Roß	NN	Roß	dat|sg|neut	NK	14
17	ein	ein	ART	ein	acc|sg|neut	NK	18
18	Bock	Bock	NE	Bock	nom|sg|neut	SB	19
19	komme	komme	VVFIN	kommen	sg|3|pres|subj	RC	6
20	/	/	$,	/	_	--	19
21	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
22	so	so	ADV	so	_	MO	24
23	gar	gar	ADV	gar	_	MO	24
24	kein	kein	PIAT	kein	acc|sg|neut	NK	26
25	grosses	großes	ADJA	groß	acc|sg|neut|pos	NK	26
26	Meer-Wunder	Meer-Wunder	NN	Meer-Wunder	acc|sg|neut	SB	21
27	/	/	$,	/	_	--	26
28	dann	dann	KON	dann	_	MO	32
29	die	die	ART	d	acc|sg|fem	NK	31
30	oͤfftere	öfftere	ADJA	öfftere	acc|sg|fem|comp	NK	31
31	Erfahrnuß	Erfahrnuß	NN	Erfahrnuß	acc|sg|fem	OA	32
32	macht	macht	VVFIN	machen	sg|3|pres|ind	CJ	21
33	vns	uns	PPER	wir	dat|pl|*|1	DA	32
34	dergleichen	dergleichen	PIAT	dergleiche	dat|pl|fem|pos	NK	35
35	Begebenheiten	Begebenheiten	NN	Begebenheit	dat|pl|fem	DA	32
36	nicht	nicht	PTKNEG	nicht	_	NG	32
37	seltzamb	seltsam	ADJD	seltsam	pos	MO	32
38	/	/	$,	/	_	--	37
39	wer	wer	PWS	wer	nom|sg|masc	SB	40
40	weiß	weiß	VVFIN	wissen	sg|3|pres|ind	OC	37
41	nicht	nicht	PTKNEG	nicht	_	NG	40
42	?	?	SENT	?	_	--	41

1	das	das	ART	d	nom|sg|neut	NK	17
2	zu	zu	APPR	zu	_	PM	3
3	weilen	weilen	KOUS	weil	sg|3|pres|ind	OC	17
4	sich	sich	PRF	er|es|sie	acc|sg|3	OA	3
5	nicht	nicht	PTKNEG	nicht	_	NG	3
6	einer	einer	PIS	ein	nom|sg|masc	NK	9
7	beym	beim	APPRART	beim	dat|sg|masc	MO	11
8	weissen	weißen	ADJA	weiß	dat|sg|masc|pos	NK	9
9	Lambl	Lampl	NN	Lampl	dat|sg|masc	NK	7
10	Sauvoll	Sauvoll	NN	Sauvoll	nom|sg|neut	NK	9
11	trinckt	trinkt	VVFIN	trinkt	sg|3|pres|ind	CJ	3
12	/	/	$,	/	_	--	11
13	beym	beim	APPRART	beim	dat|sg|masc	MO	11
14	gulden	Gulden	NN	Gulden	dat|sg|masc	NK	13
15	Adler	Adler	NN	Adler	nom|sg|*	NK	14
16	ein	ein	ART	ein	acc|sg|neut	NK	17
17	Galgenvogel	Galgenvogel	NN	Galgenvogel	acc|sg|neut	SB	27
18	/	/	$,	/	_	--	17
19	beym	beim	APPRART	beim	dat|sg|neut	MNR	17
20	rothen	roten	ADJA	rot	dat|sg|neut|pos	NK	21
21	Roͤßl	Rösl	NN	Rösl	dat|sg|neut	NK	19
22	ein	ein	ART	ein	nom|sg|masc	NK	23
23	gailer	Gailer	ADJA	Gailer	nom|sg|masc	SB	25
24	Bock	Bock	TRUNC	Bock	nom|sg|masc	NK	23
25	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	17
26	/	/	$,	/	_	--	25
27	wundere	wundere	VVFIN	wundere	sg|3|pres|subj	--	0
28	dich	dich	PPER	du	acc|sg|*|2	OA	27
29	dessen	dessen	PDS	d	gen|sg|neut	AG	34
30	nicht	nicht	PTKNEG	nicht	_	NG	27
31	/	/	$,	/	_	--	30
32	dann	dann	ADV	dann	_	MO	27
33	wann	wann	KOUS	wann	_	MO	27
34	Bachus	Bacchus	NE	Bacchus	nom|sg|masc	SB	27
35	ein	ein	PTKVZ	ein	nom|sg|masc	NK	36
36	haitzt	heizt	VVFIN	heizen	acc|sg|neut	OA	27
37	/	/	$,	/	_	--	36
38	so	so	ADV	so	_	MO	39
39	setzt	setzt	VVFIN	setzen	sg|3|pres|ind	PAR	27
40	sich	sich	PRF	er|es|sie	acc|sg|3	OA	39
41	die	die	ART	d	nom|sg|fem	NK	42
42	Venus	Venus	NN	Venus	nom|sg|fem	SB	39
43	hinter	hinter	APPR	hinter	_	MO	39
44	den	den	ART	d	dat|pl|masc	NK	45
45	Offen	Offen	NN	Ofen	dat|pl|masc	NK	43
46	.	.	SENT	.	_	--	45

1	Dardurch	Dadurch	PAV	dadurch	_	MO	7
2	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	nicht	nicht	PTKNEG	nicht	_	NG	10
4	alle	alle	PIAT	all	nom|pl|masc	NK	6
5	offentliche	öffentliche	ADJA	öffentlich	nom|pl|neut|pos	NK	6
6	Wierths-Haͤuser	Wierths-Häuser	NN	Wierths-Häuser	nom|pl|neut	SB	2
7	verstanden	verstanden	VVPP	verstehen	_	OC	2
8	/	/	$,	/	_	--	7
9	sondern	sondern	KON	sondern	_	CD	7
10	nur	nur	ADV	nur	_	MO	12
11	die	die	ART	d	nom|sg|fem	NK	12
12	jenige	jenige	PIS	jenige	acc|sg|fem	CJ	9
13	/	/	$,	/	_	--	12
14	in	in	APPR	in	_	MO	25
15	denen	denen	PRELS	d	dat|pl|fem	NK	14
16	die	die	ART	d	nom|sg|fem	NK	17
17	Zech	Zech	NE	Zech	nom|sg|fem	SB	25
18	/	/	$,	/	_	--	17
19	so	so	PTKREL	so	_	MO	20
20	wol	wohl	ADV	wohl	_	MO	25
21	die	die	ART	d	nom|pl|masc	NK	22
22	Weiber	Weiber	NN	Weib	nom|pl|masc	OA	25
23	als	als	KON	als	_	MO	25
24	Weinbeer	Weinbeer	NN	Weinbeer	acc|sg|masc	NK	23
25	antrifft	antrifft	VVFIN	antreffen	sg|3|pres|ind	RC	6
26	:	:	SENT	:	_	--	25

1	Wierths-Haͤuser	Wierths-Häuser	NN	Wierths-Häuser	nom|pl|neut	SB	5
2	mit	mit	APPR	mit	_	MNR	1
3	einem	einem	ART	ein	dat|sg|neut	NK	4
4	Wort	Wort	NN	Wort	dat|sg|neut	NK	2
5	seynd	sind	VAFIN	sein	pl|3|pres|ind	--	0
6	Freuden-Haͤuser	Freuden-Häuser	NN	Freuden-Häuser	nom|pl|neut	PD	5
7	/	/	$,	/	_	--	6
8	vnd	und	KON	und	_	CD	5
9	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	8
10	dem	dem	ART	d	dat|sg|masc	NK	11
11	Pfeiffer	Pfeiffer	NE	Pfeiffer	dat|sg|masc	DA	19
12	sein	sein	PPOSAT	sein	acc|sg|neut	NK	14
13	auffblassene	auffblassene	ADJA	auffblassene	acc|sg|fem|pos	NK	14
14	Arbeit	Arbeit	NN	Arbeit	nom|sg|fem	OA	19
15	an	an	APPR	an	_	MO	19
16	keinen	keinen	PIAT	kein	acc|sg|masc	NK	17
17	Orth	Orth	NN	Ort	acc|sg|masc	NK	15
18	mehr	mehr	ADV	mehr	_	MO	19
19	bezahlt	bezahlt	ADJD	bezahlt	_	OC	9
20	als	als	KOKOM	als	_	CM	21
21	in	in	APPR	in	_	CC	18
22	disen	diesen	PDAT	dies	acc|sg|masc	NK	26
23	/	/	$,	/	_	--	22
24	auch	auch	ADV	auch	_	MO	26
25	alle	alle	PIAT	all	acc|pl|*	NK	26
26	Spihl-Leuth	Spihl-Leuth	NN	Spihl-Leuth	nom|sg|masc	OA	29
27	vnd	und	KON	und	_	CD	26
28	Possen-Krammer	Possen-Krammer	NN	Possen-Krammer	nom|pl|masc	CJ	27
29	thun	tun	VVINF	tun	_	OC	30
30	hierinnen	hierinnen	ADV	hierinnen	pl|3|pres|ind	NK	21
31	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	32
32	Wahr	Wahr	ADJD	wahr	acc|sg|fem	OA	33
33	versilberen	versilberen	ADJA	versilberen	_	OC	30
34	/	/	$,	/	_	--	33
35	aber	aber	KON	aber	_	CD	30
36	der	der	ART	d	gen|sg|fem	NK	37
37	Zeit	Zeit	NN	Zeit	gen|sg|fem	SB	42
38	in	in	APPR	in	_	MNR	37
39	dem	dem	ART	d	dat|sg|neut	NK	40
40	Volckreichen	Folkreichen	NN	Folkreichen	dat|sg|neut	NK	38
41	Wienn	Wien	NE	Wien	nom|sg|neut	NK	40
42	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	35
43	man	man	PIS	man	nom|sg|*	SB	42
44	das	das	ART	d	acc|sg|neut	NK	46
45	klaͤgliche	klägliche	ADJA	kläglich	acc|sg|neut|pos	NK	46
46	Widerspiel	Widerspiel	NN	Widerspiel	acc|sg|neut	OA	47
47	erfahren	erfahren	VVINF	erfahren	_	OC	42
48	/	/	$,	/	_	--	47
49	vnd	und	KON	und	_	CD	42
50	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	49
51	mancher	mancher	PIAT	manch	nom|sg|masc	NK	52
52	Kellner	Kellner	NN	Kellner	nom|sg|masc	SB	50
53	mehr	mehr	ADV	mehr	_	MO	52
54	beschaͤfftiget	beschäftigt	VVPP	beschäftigen	_	PD	55
55	gewest	gewest	VAPP	sein	_	OC	50
56	in	in	APPR	in	_	MO	75
57	Auffzeichnung	Aufzeichnung	NN	Aufzeichnung	dat|sg|fem	NK	56
58	nicht	nicht	PTKNEG	nicht	_	NG	75
59	der	der	ART	d	nom|sg|masc	NK	60
60	Zech	Zech	NE	Zech	nom|sg|masc	SB	75
61	/	/	$,	/	_	--	60
62	sonder	sonder	APPR	sonder	_	CD	60
63	der	der	ART	d	nom|sg|masc	NK	64
64	Zecher	Zecher	NN	Zecher	nom|sg|masc	CJ	62
65	die	die	PRELS	d	acc|sg|fem	NK	68
66	er	er	PPER	er	nom|sg|masc|3	SB	68
67	Morgents	Mohrgents	NE	Mohrgents	gen|sg|*	AG	68
68	fruhe	frühe	ADJA	früh	nom|pl|masc|pos	PD	64
69	hinter	hinter	APPR	hinter	_	MO	75
70	oder	oder	KON	oder	_	CD	69
71	vor	vor	APPR	vor	_	CJ	70
72	der	der	ART	d	dat|sg|fem	NK	73
73	Thuͤr	Tür	NN	Tür	dat|sg|fem	NK	69
74	Todter	Toter	NN	Toter	gen|pl|*	OA	75
75	gefunden	gefunden	VVPP	finden	_	RC	54
76	/	/	$,	/	_	--	75
77	ja	ja	ADV	ja	_	MO	79
78	man	man	PIS	man	nom|sg|*	SB	79
79	schlepte	schleppte	VVFIN	schleppte	sg|3|past|ind	PAR	75
80	gar	gar	ADV	gar	_	MO	81
81	offt	oft	ADV	oft	_	MO	79
82	den	den	ART	d	acc|sg|masc	NK	83
83	Gast	Gast	NN	Gast	acc|sg|masc	OA	79
84	vnd	und	KON	und	_	CD	83
85	den	den	ART	d	acc|sg|masc	NK	86
86	Gastgeb	Gastgeb	NE	Gastgeb	acc|sg|masc	CJ	84
87	herauß	heraus	PTKVZ	heraus	_	MO	69
88	auff	auf	APPR	auf	_	MO	79
89	den	den	ART	d	acc|sg|masc	NK	90
90	Todten-Wagen	Todten-Wagen	NN	Todten-Wagen	acc|sg|masc	NK	88
91	;	;	SENT	;	_	--	90

1	der	der	ART	d	dat|sg|fem	NK	2
2	Boden	Boden	NN	Boden	nom|sg|masc	SB	14
3	so	so	ADV	so	_	MO	4
4	vorhero	vorher	ADV	vorher	_	MO	11
5	wegen	wegen	APPR	wegen	_	MO	11
6	staͤtes	stätes	ADJA	stätes	acc|sg|neut|pos	NK	8
7	Tantzen	tanzen	VVINF	tanzen	*|sg|fem|pos	NK	8
8	must	Must	VMFIN	müssen	nom|sg|masc	NK	5
9	mit	mit	APPR	mit	_	MO	11
10	Wasser	Wasser	NN	Wasser	dat|sg|neut	NK	9
11	besprengt	besprengt	VVPP	besprengt	_	OC	12
12	werden	werden	VAINF	werden	_	OC	14
13	/	/	$,	/	_	--	12
14	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
15	nachmahls	nachmals	ADV	nachmals	_	MO	18
16	mit	mit	APPR	mit	_	MO	18
17	Zaͤher	Zäher	ADJD	Zäher	dat|sg|masc	NK	16
18	benetzet	benetzet	VVPP	benetzet	_	OC	14
19	/	/	$,	/	_	--	18
20	so	so	ADV	so	_	MO	28
21	hatten	hatten	VAFIN	haben	pl|3|past|ind	CJ	14
22	auch	auch	ADV	auch	_	MO	24
23	die	die	ART	d	nom|sg|fem	NK	24
24	Wierth	Wirt	NN	Wirt	nom|sg|fem	SB	21
25	vnnoͤthig	vnnöthig	ADJD	vnnöthig	pos	MO	28
26	die	die	ART	d	acc|pl|neut	NK	27
27	Glaͤser	Gläser	NN	Glas	acc|pl|neut	OA	28
28	außzuschwencken	außzuschwencken	VVFIN	außzuschwencken	_	OC	21
29	/	/	$,	/	_	--	28
30	sonder	sonder	APPR	sonder	_	CD	21
31	es	es	PPER	es	nom|sg|neut|3	SB	32
32	thaͤte	täte	VVFIN	tun	sg|3|past|subj	CJ	30
33	mehr	mehr	ADV	mehr	*|*|*	OA	32
34	daß	daß	KOUS	daß	_	CP	41
35	wie	wie	PWAV	wie	_	CM	36
36	Glaß	Glas	NN	Glas	dat|sg|neut	CC	33
37	zerbrechliche	zerbrechliche	ADJA	zerbrechliche	nom|pl|fem|pos	NK	38
38	Menschens-Leben	Menschens-Leben	NN	Menschens-Leben	dat|sg|neut	NK	36
39	ihre	ihre	PPOSAT	ihr	acc|pl|fem	NK	40
40	Gedancken	Gedanken	NN	Gedanke	acc|pl|masc	OA	41
41	abmatten	abmatten	VVINF	abmatten	_	RE	31
42	/	/	$,	/	_	--	41
43	an	an	APPR	an	_	MO	49
44	Statt	Statt	APPR	statt	_	NK	43
45	deß	dessen	PDAT	d	gen|sg|masc	AG	47
46	vielfaͤltigen	vielfältigen	ADJA	vielfältig	gen|sg|masc|pos	NK	47
47	Juitzgen	Juitzgen	NN	Juitzgen	gen|sg|masc	NK	44
48	/	/	$,	/	_	--	47
49	schoͤpffte	schöpfte	VVFIN	schöpfte	sg|3|past|ind	MO	41
50	man	man	PIS	man	nom|sg|*	SB	49
51	tieffe	tiefe	ADJA	tief	acc|pl|masc|pos	NK	52
52	Seufftzer	Seufzer	NN	Seufzer	acc|pl|masc	OA	49
53	/	/	$,	/	_	--	52
54	vnd	und	KON	und	_	CD	49
55	ware	wäre	VAFIN	sein	sg|3|past|subj	CJ	54
56	mehr	mehr	ADV	mehr	_	MO	55
57	/	/	$,	/	_	--	56
58	O	O	ITJ	O	_	NK	59
59	Veraͤnderung	Veränderung	NN	Veränderung	acc|sg|fem	PD	55
60	!	!	SENT	!	_	--	59

1	mehr	mehr	ADV	mehr	_	OA	7
2	vom	vom	APPRART	vom	dat|sg|neut	MO	7
3	Weinen	Weinen	NN	Wein	dat|sg|neut	NK	2
4	als	als	KOKOM	als	_	CM	5
5	vom	vom	APPRART	vom	dat|sg|masc	CC	1
6	Wein	Wein	NN	Wein	dat|sg|masc	NK	5
7	zusehen	zusehen	VVINF	zusehen	_	--	0
8	;	;	SENT	;	_	--	7

1	Es	Es	PPER	es	nom|sg|neut|3	PH	2
2	gangen	ganzen	ADJA	ganz	pl|3|pres|ind	--	0
3	die	die	ART	d	acc|sg|fem	NK	4
4	Leuth	Lloyd	NE	Lloyd	acc|sg|fem	OA	2
5	auff	auf	APPR	auf	_	MO	2
6	der	der	ART	d	dat|sg|fem	NK	7
7	Gassen	Gassen	NN	Gasse	gen|pl|fem	NK	5
8	so	so	ADV	so	_	MO	9
9	wohl	wohl	ADV	wohl	_	MO	2
10	als	als	KOKOM	als	_	CM	11
11	Hertzloß	herzlos	ADJD	herzlos	pos	CC	8
12	als	als	KOKOM	als	_	MO	2
13	Redloß	rädlos	ADJD	rädlos	pos	NK	12
14	daher	daher	ADV	daher	_	MO	13
15	/	/	$,	/	_	--	14
16	vnd	und	KON	und	_	CD	2
17	ihre	ihre	PPOSAT	ihr	nom|sg|fem	NK	19
18	entferbte	entfärbte	ADJA	entfärbte	acc|sg|fem|pos	NK	19
19	Angesichter	Angesichter	NN	Angesichter	nom|pl|masc	SB	20
20	waren	waren	VAFIN	sein	pl|3|past|ind	CJ	16
21	gar	gar	ADV	gar	_	MO	22
22	scheinbahre	scheinbare	ADJA	scheinbar	nom|pl|masc|pos	NK	23
23	Zaiger	Zeiger	NN	Zeiger	nom|pl|masc	SB	20
24	/	/	$,	/	_	--	23
25	wie	wie	KOKOM	wie	_	MO	29
26	das	das	ART	d	nom|sg|neut	NK	28
27	inwendige	inwendige	ADJA	inwendige	nom|sg|neut|pos	NK	28
28	Vhrwerck	Vhrwerck	NE	Vhrwerck	nom|sg|neut	SB	30
29	beschaffen	beschaffen	ADJD	beschaffen	_	OC	30
30	seye	sei	VAFIN	sein	sg|3|pres|subj	RC	23
31	:	:	SENT	:	_	--	30

1	bißweilen	bisweilen	ADV	bisweilen	_	MO	2
2	auff	auf	APPR	auf	_	MO	6
3	der	der	ART	d	gen|pl|fem	NK	4
4	Gassen	Gassen	NN	Gasse	gen|pl|fem	NK	2
5	/	/	$,	/	_	--	4
6	ware	wäre	VAFIN	sein	sg|3|past|subj	OC	13
7	die	die	ART	d	nom|sg|fem	NK	8
8	Ansprach	Ansprach	NN	Ansprach	nom|sg|fem	SB	6
9	/	/	$,	/	_	--	8
10	willkomm	willkommen	ADJD	willkommen	nom|pl|masc|pos	NK	11
11	Bruder	Bruder	NN	Bruder	dat|sg|masc	PD	6
12	/	/	$,	/	_	--	11
13	lebest	lebest	VVFIN	lebest	sg|2|pres|ind	--	0
14	du	du	PPER	du	nom|sg|*|2	SB	13
15	auch	auch	ADV	auch	_	MO	13
16	noch	noch	ADV	noch	_	MO	13
17	?	?	SENT	?	_	--	16

1	deme	dem	ART	d	dat|sg|masc	NK	2
2	solcher	solcher	PIS	solch	dat|sg|masc	DA	5
3	mit	mit	APPR	mit	_	MO	5
4	ja	ja	ADV	ja	_	NK	3
5	geantwort	geantwort	VVPP	geantwort	_	--	0
6	/	/	$,	/	_	--	5
7	vnd	und	KON	und	_	CD	5
8	beynebens	beynebens	ADV	beynebens	_	MO	14
9	mit	mit	APPR	mit	_	MO	14
10	halb	halb	ADJD	halb	pos	MO	11
11	gebrochnen	gebrochenen	ADJA	gebrochenen	dat|sg|masc|pos	NK	12
12	Woͤrter	Wörter	NN	Wort	dat|sg|masc	NK	9
13	folgends	folgend	PIS	folgend	pos	MO	14
14	hinzugesetzt	hinzugesetzt	VVPP	hinzusetzen	_	CJ	7
15	/	/	$,	/	_	--	14
16	ja	ja	ADV	ja	_	MO	18
17	ich	ich	PPER	ich	nom|sg|*|1	SB	18
18	lebe	lebe	VVFIN	leben	sg|1|pres|ind	PAR	14
19	noch	noch	ADV	noch	_	MO	18
20	/	/	$,	/	_	--	19
21	aber	aber	KON	aber	_	CD	18
22	mein	mein	PPOSAT	mein	nom|sg|masc	NK	23
23	Vatter	Vater	NN	Vater	nom|sg|masc	SB	30
24	/	/	$,	/	_	--	23
25	mein	mein	PPOSAT	mein	nom|sg|masc	NK	26
26	Mutter	Mutter	NN	Mutter	nom|sg|masc	CJ	23
27	/	/	$,	/	_	--	26
28	mein	mein	PPOSAT	mein	nom|sg|masc	NK	29
29	Schwester	Schwester	NN	Schwester	nom|*|masc	SB	30
30	seynd	sind	VAFIN	sein	pl|3|pres|ind	CJ	21
31	mir	mir	PPER	ich	dat|sg|*|1	DA	32
32	gestorben	gestorben	VVPP	sterben	_	OC	30
33	/	/	$,	/	_	--	32
34	waruͤber	warüber	VVFIN	warüber	_	MO	18
35	das	das	ART	d	acc|sg|neut	NK	36
36	Valete	Falte	ADJA	Falte	acc|sg|neut	NK	34
37	die	die	ART	d	acc|sg|fem	NK	38
38	Stimͤ	Stimme	NN	Stimme	acc|sg|fem	OA	39
39	verschlagen	verschlagen	VVPP	verschlagen	_	AG	36
40	/	/	$,	/	_	--	39
41	vnd	und	KON	und	_	CD	36
42	die	die	ART	d	nom|sg|fem	NK	44
43	nasse	nasse	ADJA	naß	nom|pl|neut|pos	NK	44
44	Augen	Augen	NN	Auge	nom|pl|neut	CJ	41
45	allein	allein	ADV	allein	_	MO	46
46	Urlaub	Urlaub	NN	Urlaub	acc|sg|masc	OA	47
47	genommen	genommen	VVPP	nehmen	_	RC	44
48	.	.	SENT	.	_	--	47

1	Im	Im	APPRART	im	dat|sg|neut	MO	18
2	grossen	großen	ADJA	groß	dat|sg|neut|pos	NK	3
3	Elend	Elend	NN	Elend	dat|sg|neut	NK	1
4	ware	wäre	VAFIN	sein	sg|3|past|subj	--	0
5	Anno	Anno	FM	Annum	nom|sg|*	SB	4
6	1578.	1578.	CARD	@ord@	_	MO	18
7	die	die	ART	d	nom|sg|fem	CC	6
8	Statt	Statt	APPR	statt	_	MNR	7
9	Lißbona	Lißbona	NE	Lißbona	dat|sg|neut	NK	8
10	/	/	$,	/	_	--	9
11	in	in	APPR	in	_	MO	18
12	dero	deren	PRELAT	d	gen|sg|neut	NK	11
13	auff	auf	APPR	auf	_	OP	18
14	die	die	ART	d	acc|pl|neut	NK	17
15	siebenzig	siebenzig	CARD	siebzig	_	MO	16
16	tausend	tausend	CARD	tausend	_	NK	17
17	Menschen	Menschen	NN	Mensch	nom|pl|masc	NK	13
18	gestorben	gestorben	VVPP	sterben	_	OC	4
19	.	.	SENT	.	_	--	18

1	Sehr	Sehr	ADV	sehr	_	MO	2
2	betrangt	betrangt	VVPP	betrangt	_	OC	3
3	ware	wäre	VAFIN	sein	sg|3|past|subj	--	0
4	/	/	$,	/	_	--	3
5	Anno	Anno	FM	Annum	dat|sg|masc	CC	7
6	1542.	1542.	CARD	@ord@	_	NK	5
7	die	die	ART	d	acc|sg|fem	SB	3
8	Statt	Statt	APPR	statt	_	MNR	7
9	Preßlau	Preßlau	NE	Preßlau	dat|sg|neut	NK	8
10	in	in	APPR	in	_	MNR	9
11	Schlesien	Schlesien	NE	Schlesien	dat|sg|neut	NK	10
12	/	/	$,	/	_	--	11
13	allwo	wo	PWAVREL	wo	_	MO	25
14	in	in	APPR	in	_	MO	25
15	zwey	zwei	CARD	zwei	_	NK	18
16	vnd	und	KON	und	_	CD	15
17	zwantzig	Zwanzig	CARD	zwanzig	_	CJ	16
18	Wochen	Wochen	NN	Woche	dat|pl|fem	NK	14
19	/	/	$,	/	_	--	18
20	fuͤnff	Fünf	CARD	fünf	_	NK	23
21	tausend	tausend	CARD	tausend	_	NMC	22
22	neunhundert	neunhundert	CARD	neunhundert	_	PNC	20
23	Persohnen	Personen	NN	Person	nom|pl|fem	SB	25
24	darauff	darauf	PAV	darauf	_	OP	25
25	gangen	ganzen	ADJA	ganz	_	RC	9
26	.	.	SENT	.	_	--	25

1	Ein	Ein	ART	ein	nom|sg|neut	NK	3
2	trauriges	trauriges	ADJA	traurig	nom|sg|neut|pos	NK	3
3	Spectackel	Spektakel	NN	Spektakel	nom|sg|neut	SB	4
4	war	war	VAFIN	sein	sg|3|past|ind	--	0
5	dazumahl	dazumal	ADV	dazumal	_	MO	18
6	in	in	APPR	in	_	MO	18
7	Rom	Rom	NE	Rom	dat|sg|neut	NK	6
8	/	/	$,	/	_	--	7
9	allwo	wo	PWAVREL	wo	_	MO	18
10	zu	zu	APPR	zu	_	PM	11
11	weilen	weilen	KOUS	weil	_	MO	18
12	in	in	APPR	in	_	MO	18
13	einem	einem	ART	ein	dat|sg|masc	NK	14
14	Tag	Tag	NN	Tag	dat|sg|masc	NK	12
15	zehen	zehn	CARD	zehn	_	NK	14
16	tausend	tausend	CARD	tausend	_	NK	17
17	Menschen	Menschen	NN	Mensch	nom|pl|masc	SB	18
18	gestorben	gestorben	VVPP	sterben	_	OC	4
19	/	/	$,	/	_	--	18

1	Ein	Ein	ART	ein	nom|sg|masc	NK	3
2	vnbeschreibliche	unbeschreibliche	ADJA	unbeschreibliche	nom|sg|fem|pos	NK	3
3	Truͤbsal	Trübsal	NN	Trübsal	nom|sg|neut	SB	4
4	ware	wäre	VAFIN	sein	sg|3|past|subj	--	0
5	Anno	Anno	FM	Annum	nom|sg|*	SB	4
6	1381.	1381.	CARD	@ord@	_	MO	7
7	zu	zu	APPR	zu	_	MNR	5
8	Prag	Prag	NE	Prag	dat|sg|neut	NK	7
9	/	/	$,	/	_	--	8
10	daß	daß	KOUS	daß	_	CP	16
11	einmahl	einmal	ADV	einmal	_	MO	16
12	auff	auf	APPR	auf	_	MO	16
13	einen	einen	ART	ein	acc|sg|masc	NK	14
14	Tag	Tag	NN	Tag	acc|sg|masc	NK	12
15	tausend	tausend	CARD	tausend	_	NK	14
16	einhundert	einhundert	CARD	einhundert	sg|3|pres|ind	CJ	4
17	vnd	und	KON	und	_	CD	16
18	sechzehen	sechzehen	ADJA	sechzehen	pl|3|pres|ind	CJ	17
19	Menschen	Menschen	NN	Mensch	nom|pl|masc	SB	18
20	begraben	begraben	VVPP	begraben	_	OC	21
21	worden	worden	VAPP	werden	_	OC	19
22	/	/	$,	/	_	--	21
23	wie	wie	KOUS	wie	_	MO	25
24	Hedius	Hedius	NE	Hedius	dat|sg|masc	OA	25
25	bezeuget	bezeuget	VVPP	bezeugen	_	MO	18
26	.	.	SENT	.	_	--	25

1	Ein	Ein	ART	ein	nom|sg|masc	NK	3
2	grosse	große	ADJA	groß	nom|sg|masc|pos	NK	3
3	Sterbens-Noth	Sterbens-Noth	NN	Sterbens-Noth	nom|sg|masc	SB	4
4	litte	litte	NE	litte	sg|3|past|ind	--	0
5	An.	An.	FM	anno	nom|sg|*	SB	4
6	1466.	1466.	CARD	@ord@	_	MO	4
7	die	die	ART	d	nom|sg|fem	OA	4
